symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,153,XTRABYTES,"$15,364,180 ",$0.023637,"650,000,000",*,"$64,226",1.63%,-5.44%
CPN,677,CompuCoin,"$69,105 ",$0.003523,"19,615,019",Low Vol,-0.15%,13.46%,13.12%
CHEAP,1065,Cheapcoin,? ,$0.000081,?,*,Low Vol,?,-0.70%
BLAS,461,BlakeStar,"$125,132 ",$0.000510,"245,289,360","$10,358",33.13%,-35.28%,-88.10%
CPC,373,Capricoin,"$956,057 ",$0.480420,"1,990,045",*,"$17,560",-0.69%,-2.07%
EOS,18,EOS,"$401,344,158 ",$1.35,"297,607,212",*,"$19,956,000",-0.01%,-1.86%
SIB,141,SIBCoin,"$17,573,516 ",$1.15,"15,263,931","$75,313",9.00%,7.92%,-2.45%
JWL,712,Jewels,"$46,054 ",$0.002282,"20,181,636",*,Low Vol,-0.13%,32.77%
GAIN,1031,UGAIN,? ,$0.000761,?,Low Vol,-0.13%,?,11.92%
DLISK,779,DAPPSTER,"$20,017 ",$0.000200,"100,000,000",*,Low Vol,-0.13%,22.37%
MONETA,948,Moneta,? ,$0.000360,?,Low Vol,-0.13%,-0.26%,14.04%
ACES,990,Aces,? ,$0.000094,?,*,Low Vol,62.57%,-45.35%
UNIFY,435,Unify,"$240,465 ",$0.014027,"17,143,128","$3,045",1.35%,5.05%,-23.51%
GAIA,553,GAIA,"$292,364 ",$0.012131,"24,101,381",*,Low Vol,-0.13%,?
XBC,218,Bitcoin Plus,"$6,379,167 ",$64.01,"99,653",*,"$196,487",-1.22%,-8.19%
XBB,223,Boolberry,"$6,020,619 ",$0.631590,"9,532,480","$94,770",1.64%,14.34%,6.01%
MAVRO,980,Mavro,? ,$0.005925,?,Low Vol,-0.13%,-40.86%,-27.13%
LTH,1025,LAthaan,? ,$0.000320,?,Low Vol,-0.13%,-2.11%,-11.72%
MONA,126,MonaCoin,"$22,120,638 ",$0.414359,"53,385,200","$177,032",0.23%,5.64%,12.39%
SPR,177,SpreadCoin,"$11,341,992 ",$1.32,"8,610,945","$57,279",-0.53%,-6.88%,-2.39%
BLITZ,246,Blitzcash,"$4,821,088 ",$1.18,"4,082,104",*,"$17,376",-0.28%,0.97%
OPES,1040,Opescoin,? ,$0.001210,?,Low Vol,?,-1.41%,-31.02%
TAG,313,TagCoin,"$2,142,953 ",$0.378283,"5,664,946","$59,462",0.18%,-1.32%,-9.76%
LDOGE,360,LiteDoge,"$1,183,309 ",$0.000080,"14,827,406,502",*,"$3,221",10.25%,45.39%
TAJ,749,TajCoin,"$28,852 ",$0.004224,"6,831,212",Low Vol,-0.76%,10.28%,-39.46%
VOYA,945,Voyacoin,? ,$1.28,?,Low Vol,-0.13%,-21.58%,-8.95%
PWR,832,Powercoin,"$2,001 ",$0.000040,"49,983,870",Low Vol,-0.13%,-2.11%,-5.83%
XPM,210,Primecoin,"$6,855,920 ",$0.337251,"20,328,834","$2,753,550",0.45%,-9.64%,-0.63%
AGLC,668,AgrolifeCoin,"$75,996 ",$0.013091,"5,805,037",*,Low Vol,43.13%,?
BTCS,456,Bitcoin Scrypt,"$136,174 ",$0.008369,"16,270,550","$3,011",-0.14%,5.08%,14.94%
IXC,336,Ixcoin,"$1,677,277 ",$0.079874,"20,999,088",*,$869,0.06%,7.20%
MTLMC3,727,Metal Music Coin,"$37,939 ",$0.000476,"79,719,140",Low Vol,-0.16%,29.30%,22.81%
MINEX,862,Minex,? ,$0.343066,?,*,"$45,963",-0.13%,2.26%
CCRB,326,CryptoCarbon,"$1,849,950 ",$0.519341,"3,562,111",*,"$51,392",2.26%,-3.73%
NOBL,412,NobleCoin,"$460,115 ",$0.000200,"2,300,113,536",$612,-0.16%,-2.18%,-6.62%
PRIMU,933,Primulon,? ,$0.000163,?,Low Vol,6.52%,-0.33%,-12.47%
XPY,568,PayCoin,"$233,297 ",$0.019875,"11,737,983",**,Low Vol,-0.16%,-7.43%
FEDS,841,FedoraShare,? ,$0.000023,?,*,"$6,257,370",0.00%,-2.89%
MIOTA,6,IOTA,"$2,432,230,754 ",$0.875051,"2,779,530,283",*,"$33,987,500",0.12%,-13.43%
FIMK,519,FIMKrypto,"$698,891 ",$0.001211,"577,004,618",*,Low Vol,?,-1.27%
BYC,378,Bytecent,"$889,054 ",$0.511285,"1,738,862","$16,315",-5.03%,-7.46%,11.69%
IXT,135,InsureX,"$20,241,130 ",$0.565729,"35,778,844",*,"$898,152",2.13%,-2.50%
BTCD,66,BitcoinDark,"$71,464,959 ",$55.45,"1,288,862","$110,182",4.09%,3.88%,-7.31%
JNS,506,Janus,"$2,204,697 ",$0.104492,"21,099,198",*,Low Vol,-0.88%,2.49%
UNITS,583,GameUnits,"$188,539 ",$0.054287,"3,472,983",*,Low Vol,-0.13%,8.48%
MAR,705,Marijuanacoin,"$49,574 ",$0.044283,"1,119,466",Low Vol,-0.12%,-1.68%,-16.33%
SNC,197,SunContract,"$8,426,187 ",$0.085836,"98,166,002",*,"$778,207",-2.89%,19.01%
SNGLS,62,SingularDTV,"$85,920,600 ",$0.143201,"600,000,000",*,"$1,138,230",1.62%,-9.03%
MAX,255,MaxCoin,"$4,176,693 ",$0.069652,"59,965,325","$266,972",-0.64%,-6.09%,9.60%
SNM,121,SONM,"$23,271,479 ",$0.070230,"331,360,000",*,"$408,367",1.93%,-8.43%
SDP,813,SydPak,"$8,468 ",$0.053246,"159,032",*,Low Vol,-0.13%,?
TP1,1035,KolschCoin,? ,$0.038033,?,Low Vol,-0.15%,-2.11%,-10.44%
SNT,39,Status,"$177,870,623 ",$0.051252,"3,470,483,788",*,"$9,832,600",-0.19%,-6.36%
WGO,392,WavesGo,"$679,118 ",$0.067933,"9,996,949",*,"$1,961",1.00%,-12.44%
MAD,663,SatoshiMadness,"$80,097 ",$0.000040,"2,000,683,485",*,Low Vol,-0.13%,-2.11%
LAZ,1022,Lazaruscoin,? ,$0.001281,?,*,Low Vol,-0.13%,-2.11%
AXF,881,AxFunds,? ,$0.067428,?,"$13,154",-0.22%,-3.38%,-9.08%
FEI,893,Fuda Energy,? ,$0.017986,?,"$3,009",0.00%,-9.14%,-9.65%
FFC,950,FireFlyCoin,? ,$0.000080,?,Low Vol,-0.13%,-2.11%,-14.98%
MAO,482,Mao Zedong,"$56,458 ",$0.010849,"5,203,745","$1,423",-0.13%,-26.31%,-43.81%
XDE2,1042,XDE II,? ,$2.01,?,*,Low Vol,?,-1.06%
GUC,965,GoldUnionCoin,? ,$1.91,?,*,Low Vol,-0.13%,174.21%
MGM,820,Magnum,"$6,548 ",$0.001747,"3,748,685",Low Vol,?,?,?
SHDW,386,Shadow Token,"$724,969 ",$0.103567,"7,000,000",*,"$2,527",0.79%,5.68%
EVO,691,Evotion,"$57,557 ",$0.023310,"2,469,220",Low Vol,-0.16%,-1.23%,-8.72%
DTB,119,Databits,"$23,537,157 ",$1.03,"22,747,809",*,"$169,414",8.40%,7.92%
CME,966,Cashme,? ,$0.000080,?,**,Low Vol,99.73%,?
TSE,648,Tattoocoin (S...,"$89,882 ",$0.000994,"90,421,856",*,Low Vol,-0.15%,-9.61%
GUN,647,Guncoin,"$90,632 ",$0.000480,"188,907,028",Low Vol,-0.14%,-2.23%,-1.81%
TIC,1071,True Investme...,? ,$0.002937,?,*,?,?,?
GUP,148,Matchpool,"$16,361,400 ",$0.218152,"75,000,000",*,"$266,464",1.43%,-8.33%
PCN,996,PeepCoin,? ,$0.000007,?,*,Low Vol,1.04%,-80.66%
TYCHO,887,Tychocoin,? ,$0.132515,?,"$6,930",-0.41%,-3.69%,16.49%
KLC,674,KiloCoin,"$70,729 ",$0.000360,"196,297,971",Low Vol,-0.13%,70.45%,-47.82%
NYC,530,NewYorkCoin,"$483,650 ",$0.000008,"59,719,935,819",Low Vol,-1.29%,-75.18%,45.08%
CARBON,512,Carboncoin,"$1,232,431 ",$0.000080,"15,391,983,012",Low Vol,99.73%,95.78%,19.89%
YBC,151,YbCoin,"$15,575,229 ",$5.16,"3,020,475",*,"$89,644",0.88%,-1.65%
XBG,913,BTCGold,? ,$0.006085,?,$622,-55.86%,48.80%,112.96%
BET,967,BetaCoin,? ,$0.002082,?,Low Vol,-0.16%,-15.16%,-40.33%
CMP,220,Compcoin,"$6,317,022 ",$1.60,"3,945,525","$66,950",4.20%,-7.88%,23.75%
FBC,869,FiboCoins,? ,$0.055153,?,"$33,485",0.00%,0.76%,-9.76%
GRWI,871,Growers Inter...,? ,$0.800697,?,*,"$29,309",-0.13%,-2.10%
HUC,331,HunterCoin,"$1,739,287 ",$0.092641,"18,774,550","$114,109",-1.09%,8.41%,9.07%
PEPE,339,PepeCoin,"$1,623,840 ",$0.162464,"9,995,078","$36,556",-1.60%,0.23%,25.06%
LSK,21,Lisk,"$322,078,652 ",$2.90,"111,212,700",*,"$35,236,400",-6.24%,-20.31%
VGC,949,VegasCoin,? ,$0.000724,?,Low Vol,-0.18%,-26.15%,19.54%
POKE,1067,PokeCoin,? ,$0.000082,?,Low Vol,?,0.72%,-33.61%
BDL,877,Bitdeal,? ,$0.092335,?,"$18,147",-0.13%,-12.67%,-17.82%
TTC,471,TittieCoin,"$101,005 ",$0.000080,"1,259,816,434",$593,-0.13%,-2.02%,-47.65%
SPORT,1023,SportsCoin,? ,$0.001561,?,*,Low Vol,-0.13%,-4.55%
VLT,558,Veltor,"$272,827 ",$0.491708,"554,855",Low Vol,-0.13%,34.61%,52.19%
BUMBA,687,BumbaCoin,"$60,359 ",$0.002722,"22,171,336",Low Vol,-0.15%,?,-2.53%
GRT,656,Grantcoin,"$84,315 ",$0.002002,"42,120,623",*,Low Vol,-0.13%,-4.11%
GRS,208,Groestlcoin,"$7,251,939 ",$0.106310,"68,215,025","$314,476",1.45%,13.83%,-3.91%
BLZ,789,BlazeCoin,"$17,126 ",$0.000028,"608,557,394",Low Vol,0.51%,1.38%,-3.08%
BLU,385,BlueCoin,"$725,084 ",$0.001262,"574,683,675",$785,0.08%,11.06%,5.71%
PEPECASH,205,Pepe Cash,"$7,327,178 ",$0.010439,"701,884,009",*,"$23,826",-5.12%,-15.39%
1337,324,1337,"$1,853,361 ",$0.000080,"23,271,653,630",*,"$12,921",-0.20%,10.27%
MARS,673,Marscoin,"$72,447 ",$0.002562,"28,279,074",Low Vol,-0.14%,-11.90%,-23.16%
DOLLAR,781,Dollar Online,"$19,615 ",$0.026023,"753,776",Low Vol,-0.13%,-2.41%,-24.23%
FLAX,649,Flaxscript,"$88,622 ",$0.015948,"5,556,910",Low Vol,-0.22%,-9.39%,-9.37%
GBRC,1005,Global Busine...,? ,$0.000120,?,Low Vol,-0.13%,-2.11%,41.25%
SC,32,Siacoin,"$195,838,763 ",$0.006808,"28,768,004,069","$6,959,810",-0.17%,-6.21%,1.46%
FTC,184,Feathercoin,"$10,235,195 ",$0.059277,"172,667,800","$1,512,880",-0.65%,16.22%,7.27%
GRE,382,Greencoin,"$776,331 ",$0.000236,"3,288,368,641",*,$849,5.02%,-89.88%
GRC,165,GridCoin,"$13,402,130 ",$0.034337,"390,312,753","$656,503",1.27%,9.73%,12.77%
BLK,138,BlackCoin,"$18,434,508 ",$0.241529,"76,324,199",*,"$2,833,480",-5.75%,-17.27%
WGR,142,Wagerr,"$17,551,457 ",$0.095910,"183,000,000",*,"$127,184",-1.03%,-9.11%
SPRTS,278,Sprouts,"$3,267,721 ",$0.000008,"399,108,513,179",*,"$1,019",11.71%,127.28%
BLC,605,Blakecoin,"$140,409 ",$0.009285,"15,122,697",Low Vol,-0.65%,-4.33%,-21.79%
DCRE,1049,DeltaCredits,? ,$0.096935,?,*,Low Vol,?,0.13%
MG,888,Mind Gene,? ,$0.011210,?,"$5,975",0.46%,1.52%,2.85%
XCXT,422,CoinonatX,"$341,600 ",$0.030146,"11,331,402","$7,622",-0.13%,9.19%,-43.89%
CBD,1016,CBD Crystals,? ,$0.001441,?,*,Low Vol,-0.13%,-2.41%
SHA,1017,SHACoin,? ,$0.000721,?,Low Vol,-0.16%,17.47%,-15.25%
WORM,683,HealthyWormCoin,"$64,725 ",$0.000601,"107,781,645",Low Vol,-0.13%,-8.22%,-60.42%
MARX,929,MarxCoin,? ,$0.001301,?,Low Vol,11.36%,5.75%,-23.58%
MXT,509,MarteXcoin,"$1,321,565 ",$0.482278,"2,740,256",Low Vol,?,?,-43.29%
MI,659,Xiaomicoin,"$81,429 ",$0.000200,"406,141,855",*,Low Vol,-0.13%,-13.82%
RADS,134,Radium,"$20,495,801 ",$6.16,"3,328,845",*,"$636,414",5.32%,17.84%
KASHH,959,KashhCoin,? ,$0.000078,?,*,Low Vol,1.58%,10.45%
RUPX,438,Rupaya,"$224,926 ",$0.042031,"5,351,489","$9,052",-0.13%,-7.12%,75.52%
EMC2,199,Einsteinium,"$8,294,869 ",$0.038896,"213,259,840","$361,452",-0.74%,-8.20%,-22.19%
CBX,365,Crypto Bullion,"$1,067,622 ",$1.07,"999,992","$9,974",-0.10%,21.08%,-12.75%
HLB,850,Lepaoquan,? ,$0.017781,?,*,"$220,870",-1.11%,-10.82%
GB,573,GoldBlocks,"$216,924 ",$0.014425,"15,037,722",Low Vol,0.68%,-8.85%,-6.22%
LKC,1018,LinkedCoin,? ,$0.000200,?,Low Vol,-0.13%,15.93%,-5.83%
DON,1001,Donationcoin,? ,$0.000560,?,**,Low Vol,-0.16%,-2.11%
CTR,289,Centra,"$2,785,273 ",$0.848586,"3,282,252",*,"$17,651",40.78%,?
FJC,405,FujiCoin,"$544,171 ",$0.000511,"1,064,229,203",$619,-0.57%,-10.66%,-23.27%
CRYPT,538,CryptCoin,"$431,145 ",$0.071262,"6,050,129",Low Vol,-0.16%,-4.47%,-21.16%
REP,27,Augur,"$245,593,700 ",$22.33,"11,000,000",*,"$3,259,460",0.11%,8.81%
GLC,521,GlobalCoin,"$623,578 ",$0.009568,"65,171,010",Low Vol,-0.16%,10.28%,-18.37%
GLD,254,GoldCoin,"$4,284,515 ",$0.105945,"40,440,932","$196,171",-5.95%,-1.18%,-9.49%
BAT,981,BatCoin,? ,$0.000001,?,Low Vol,-1.05%,-16.81%,30.36%
SUMO,410,Sumokoin,"$467,183 ",$0.380371,"1,228,231","$16,675",-0.13%,61.04%,22.96%
CTO,772,Crypto,"$21,781 ",$0.002002,"10,881,145",Low Vol,-0.15%,8.76%,-49.93%
SMC,421,SmartCoin,"$356,283 ",$0.015376,"23,171,350",$997,-0.13%,13.27%,-25.91%
DOT,328,Dotcoin,"$1,801,378 ",$0.007382,"244,009,750",*,"$31,932",-0.14%,-15.21%
REE,564,ReeCoin,"$247,569 ",$0.020017,"12,367,704",Low Vol,-0.13%,44.39%,2.59%
HSR,838,Hshare,? ,$15.21,?,*,"$11,564,300",1.77%,-23.94%
CLAM,143,Clams,"$17,551,207 ",$6.81,"2,578,315",*,"$792,879",0.08%,3.36%
FCT,30,Factom,"$218,373,942 ",$24.97,"8,745,102",*,"$8,806,430",-1.03%,8.60%
CONX,803,Concoin,"$12,127 ",$0.016294,"744,266",Low Vol,26.56%,111.43%,-18.30%
GPU,650,GPU Coin,"$87,610 ",$0.002164,"40,477,042",Low Vol,-3.59%,-21.63%,13.90%
QTUM,14,Qtum,"$662,817,800 ",$11.23,"59,000,000",*,"$34,031,600",0.89%,-6.93%
