symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,216,XTRABYTES,"$6,424,482 ",$0.015188,"423,000,000",*,"$41,602",5.92%,-18.38%
CPN,750,CompuCoin,"$34,316 ",$0.001749,"19,615,019",Low Vol,-0.16%,-30.73%,-39.62%
CHEAP,1007,Cheapcoin,? ,$0.000067,?,*,Low Vol,-0.18%,?
BLAS,688,BlakeStar,"$65,173 ",$0.000261,"249,328,672",Low Vol,6.42%,-2.09%,-52.77%
CPC,346,Capricoin,"$1,369,440 ",$0.688145,"1,990,045",*,"$99,566",0.29%,-12.96%
CREVA,745,CrevaCoin,"$35,549 ",$0.000977,"36,390,750",Low Vol,-0.31%,-27.64%,-39.19%
EOS,23,EOS,"$224,331,578 ",$0.648954,"345,681,787",*,"$14,146,100",-0.28%,-10.06%
SIB,130,SIBCoin,"$17,332,821 ",$1.12,"15,435,078","$2,944,230",-7.78%,10.77%,-12.33%
JWL,753,Jewels,"$33,371 ",$0.001654,"20,181,636",*,Low Vol,-0.18%,?
GAIN,996,UGAIN,? ,$0.000844,?,Low Vol,-0.18%,35.03%,264.61%
DLISK,793,DAPPSTER,"$20,248 ",$0.000202,"100,000,000",*,Low Vol,-0.18%,-11.83%
EOT,364,EOT Token,"$1,081,540 ",$0.432616,"2,500,000",*,"$16,454",-0.84%,-8.73%
ACES,1005,Aces,? ,$0.000055,?,*,Low Vol,-0.12%,24.48%
UNIFY,410,Unify,"$497,305 ",$0.028082,"17,708,779","$2,058",1.99%,-12.97%,-13.50%
GAIA,579,GAIA,"$270,145 ",$0.011209,"24,101,381",*,Low Vol,0.80%,4.76%
XBC,228,Bitcoin Plus,"$5,525,542 ",$54.94,"100,577",*,"$119,301",-0.35%,-13.25%
MAVRO,980,Mavro,? ,$0.005163,?,Low Vol,-0.18%,-5.65%,-9.49%
LTH,1075,LAthaan,? ,$0.000270,?,Low Vol,-0.27%,?,-19.42%
KRONE,514,Kronecoin,"$19,335 ",$0.011395,"1,696,800",$822,15.98%,7.40%,-58.94%
MONA,113,MonaCoin,"$22,268,929 ",$0.412813,"53,944,350","$169,900",-1.65%,-12.54%,-25.49%
CYDER,943,Cyder,? ,$0.000303,?,*,$664,-0.51%,30.27%
SPR,166,SpreadCoin,"$11,371,185 ",$1.30,"8,751,643","$89,844",-0.22%,-17.13%,-37.01%
BLITZ,237,Blitzcash,"$4,948,455 ",$1.21,"4,088,855",*,"$63,310",-0.11%,-13.59%
OPES,1016,Opescoin,? ,$0.000979,?,Low Vol,-0.18%,-29.32%,-29.66%
TAG,415,TagCoin,"$463,033 ",$0.080900,"5,723,521","$128,065",1.64%,-52.98%,-78.13%
LDOGE,387,LiteDoge,"$780,126 ",$0.000053,"14,843,448,004",*,$736,-11.98%,-2.63%
TAJ,509,TajCoin,"$25,495 ",$0.003589,"7,103,488","$3,455",1.88%,24.41%,1.95%
VOYA,969,Voyacoin,? ,$2.95,?,Low Vol,-0.18%,-18.21%,16.93%
PWR,859,Powercoin,"$1,687 ",$0.000034,"49,983,870",Low Vol,-0.18%,-11.86%,-27.24%
XPM,297,Primecoin,"$2,586,405 ",$0.125438,"20,618,994","$473,023",-2.44%,-39.66%,-61.83%
AGLC,714,AgrolifeCoin,"$47,754 ",$0.007593,"6,289,040",*,?,?,-0.34%
XPTX,474,PlatinumBAR,"$122,120 ",$0.437188,"279,331",$622,-18.79%,-22.14%,-52.27%
BTCR,471,Bitcurrency,"$130,796 ",$0.000771,"169,598,616",*,"$1,969",-15.92%,25.83%
MTLMC3,783,Metal Music Coin,"$21,445 ",$0.000269,"79,719,140",Low Vol,?,-26.39%,-49.43%
PLU,215,Pluton,"$6,474,225 ",$7.62,"850,000",*,"$74,990",0.05%,-13.62%
NOBL,559,NobleCoin,"$388,764 ",$0.000169,"2,303,474,274",Low Vol,-0.17%,-26.53%,-27.22%
PRIMU,1067,Primulon,? ,$0.000067,?,Low Vol,-0.18%,-19.39%,-60.00%
XPY,621,PayCoin,"$130,843 ",$0.011090,"11,798,189",**,Low Vol,-0.27%,-10.01%
FEDS,916,FedoraShare,? ,$0.000013,?,*,"$4,135",62.65%,3.45%
MIOTA,9,IOTA,"$1,306,532,107 ",$0.470055,"2,779,530,283",*,"$28,759,200",0.32%,-13.50%
FID,966,BITFID,? ,$0.101136,?,*,Low Vol,-0.51%,-11.98%
FIMK,411,FIMKrypto,"$486,788 ",$0.000844,"577,004,618",*,$600,3.98%,-13.08%
BYC,385,Bytecent,"$801,803 ",$0.451958,"1,774,065","$28,709",-0.18%,-18.84%,-28.06%
IXT,194,iXledger,"$8,948,575 ",$0.250108,"35,778,844",*,"$57,574",3.35%,-13.29%
