symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,343,MER,MER,"$2,765,610",$0.027656,"100,000,000",*,"$14,485",0.00%
Scorecoin,509,SCORE,SCORE,"$242,392",$0.007987,"30,346,591",$825,2.85%,4.27%
LIFE,976,LIFE,LIFE,?,$0.000135,?,*,"$28,723",0.58%
Compcoin,146,CMP,CMP,"$20,602,886",$4.79,"4,299,308","$39,835",4.07%,-1.53%
Monetha,164,MTH,MTH,"$16,196,160",$0.074699,"216,819,832",*,"$342,811",-1.86%
Cyder,1032,CYDER,CYDER,?,$0.000219,?,*,$590,0.05%
ExchangeN,528,EXN,EXN,"$104,796",$0.020548,"5,100,000",*,"$4,605",-7.20%
BitDice,163,CSNO,CSNO,"$16,265,760",$0.232368,"70,000,000",*,"$156,876",2.45%
EOS,26,EOS,EOS,"$215,048,152",$0.503254,"427,315,335",*,"$5,449,240",0.18%
Ethereum Gold,440,ETG,ETG,"$839,304",$0.203450,"4,125,358",*,"$2,287,020",-2.73%
DomRaider,981,DRT,DRT,?,$0.032610,?,*,"$21,996",-5.16%
Populous,42,PPT,PPT,"$144,879,126",$3.51,"41,252,246",*,"$271,362",-2.27%
RouletteToken,465,RLT,RLT,"$535,091",$0.052861,"10,122,690",*,"$8,116",0.36%
BlackCoin,181,BLK,BLK,"$13,614,132",$0.178079,"76,449,956",*,"$249,657",-1.12%
Monero,10,XMR,XMR,"$1,383,532,617",$90.63,"15,265,725","$46,557,000",4.45%,-0.57%
Zilbercoin,1026,ZBC,ZBC,?,$0.035442,?,*,$794,5.11%
Sativacoin,761,STV,STV,"$67,663",$0.009550,"7,085,251",Low Vol,0.22%,-5.49%
High Voltage,891,HVCO,HVCO,"$13,721",$0.009183,"1,494,171",*,Low Vol,?
Royalties,1161,XRY,XRY,?,$0.045888,?,Low Vol,0.13%,?
LTBcoin,596,LTBC,LTBC,"$761,158",$0.001541,"493,863,915",*,Low Vol,?
Unobtanium,197,UNO,UNO,"$12,000,076",$60.66,"197,832","$11,941",-0.28%,-10.89%
CrevaCoin,868,CREVA,CREVA,"$21,935",$0.000603,"36,390,750",Low Vol,0.13%,-6.55%
AudioCoin,574,ADC,ADC,"$1,452,150",$0.001762,"824,275,188",Low Vol,0.04%,-1.93%
MACRON,731,MCRN,MCRN,"$88,031",$0.000219,"401,421,401",*,Low Vol,0.13%
OctoCoin,726,888,888,"$92,232",$0.001844,"50,013,500",Low Vol,7.48%,14.13%
Substratum,116,SUB,SUB,"$31,358,884",$0.138700,"226,091,449",*,"$553,310",-1.68%
AdShares,580,ADST,ADST,"$1,271,779",$0.103857,"12,245,484",*,Low Vol,0.04%
MikeTheMug,935,MUG,MUG,"$1,117",$0.001117,"1,000,000",*,?,?
BriaCoin,467,BRIA,BRIA,"$519,669",$1.15,"450,500",*,"$3,081",14.82%
Neptune Classic,1184,NTCC,NTCC,?,$0.000571,?,Low Vol,?,?
Hedge,298,HDG,HDG,"$4,235,521",$1.14,"3,709,674",*,"$138,516",11.03%
FedoraCoin,584,TIPS,TIPS,"$950,804",$0.000002,"443,168,182,458",Low Vol,0.07%,-66.72%
KushCoin,701,KUSH,KUSH,"$122,106",$0.022423,"5,445,516",Low Vol,0.05%,-4.16%
PoSToken,435,POS,POS,"$871,754",$1.51,"578,962",*,"$4,247",-10.95%
Darcrus,583,DAR,DAR,"$1,118,564",$0.082245,"13,600,388",*,Low Vol,2.25%
EarthCoin,590,EAC,EAC,"$825,901",$0.000072,"11,462,212,725",Low Vol,-49.96%,-62.91%
Bismuth,375,BIS,BIS,"$1,872,791",$0.383253,"4,886,565","$31,422",-3.76%,-23.29%
Po.et,217,POE,POE,"$10,288,574",$0.004816,"2,136,283,004",*,"$61,054",1.37%
Renos,410,RNS,RNS,"$1,188,670",$0.035636,"33,356,077",*,"$1,282",0.05%
CacheCoin,741,CACH,CACH,"$79,490",$0.018948,"4,195,132",Low Vol,5.78%,4.96%
Golfcoin,1179,GOLF,GOLF,?,$0.000055,?,Low Vol,-0.18%,-4.19%
DigitalDevelo...,629,DDF,DDF,"$394,691",$0.077114,"5,118,307",*,Low Vol,-1.42%
Ethereum,2,ETH,ETH,"$28,170,304,436",$295.55,"95,316,464","$360,916,000",-0.19%,-3.94%
HOdlcoin,684,HODL,HODL,"$147,824",$0.001042,"141,911,945",Low Vol,0.13%,-12.84%
Spots,789,SPT,SPT,"$52,965",$0.002364,"22,406,021",Low Vol,0.24%,-5.08%
Obsidian,244,ODN,ODN,"$7,687,318",$0.315054,"24,400,000",*,"$102,303",-1.74%
Tattoocoin (L...,1095,TLE,TLE,?,$0.109704,?,*,Low Vol,0.05%
LinkedCoin,1098,LKC,LKC,?,$0.000110,?,Low Vol,0.13%,-3.67%
SIGMAcoin,992,SIGMA,SIGMA,?,$0.055856,?,*,"$12,300",-0.21%
GBCGoldCoin,736,GBC,GBC,"$84,347",$0.007424,"11,361,817",Low Vol,0.23%,163.61%
SOILcoin,816,SOIL,SOIL,"$38,710",$0.006789,"5,702,048",Low Vol,0.35%,5.07%
Dollarcoin,711,DLC,DLC,"$113,334",$0.012445,"9,106,714",Low Vol,0.13%,8.25%
Abncoin,939,ABN,ABN,$441,$0.006513,"67,700",Low Vol,-32.16%,-9.55%
ZClassic,333,ZCL,ZCL,"$3,218,603",$1.78,"1,809,800","$188,555",-5.81%,-7.88%
BTCGold,1194,XBG,XBG,?,$0.002859,?,?,?,?
Crave,342,CRAVE,CRAVE,"$2,768,185",$1.97,"1,408,029",*,"$11,058",3.19%
YashCoin,569,YASH,YASH,"$3,289,538",$0.328946,"10,000,236",*,Low Vol,0.13%
MustangCoin,788,MST,MST,"$53,116",$0.084265,"630,343",Low Vol,0.13%,-1.98%
Regalcoin,51,REC,REC,"$125,215,848",$44.56,"2,810,000","$3,241,340",0.49%,10.11%
Operand,1172,OP,OP,?,$0.000911,?,*,Low Vol,?
Tao,324,XTO,XTO,"$3,478,908",$0.106747,"32,590,219","$2,811",0.04%,-21.58%
Antimatter,1132,ANTX,ANTX,?,$0.000021,?,Low Vol,-5.15%,-33.26%
Quantum Resis...,108,QRL,QRL,"$35,887,904",$0.690152,"52,000,000",*,"$554,237",0.48%
InvisibleCoin,1168,IVZ,IVZ,?,$0.256387,?,*,Low Vol,?
Impact,858,IMX,IMX,"$24,259",$0.000222,"109,508,928",Low Vol,?,6.08%
netBit,1152,NBIT,NBIT,?,$0.032292,?,*,Low Vol,0.05%
Pluton,251,PLU,PLU,"$7,260,789",$8.54,"850,000",*,"$181,519",-0.03%
Kurrent,547,KURT,KURT,"$43,504",$0.004386,"9,919,485",$641,0.05%,2.43%
Phoenixcoin,660,PXC,PXC,"$213,053",$0.003469,"61,414,610",Low Vol,0.17%,-6.41%
Jinn,562,JINN,JINN,"$8,757,783",$149.19,"58,703",*,Low Vol,-0.05%
Blackstar,819,BSTAR,BSTAR,"$37,052",$0.000059,"630,795,971",*,Low Vol,?
IrishCoin,1128,IRL,IRL,?,$0.001535,?,Low Vol,0.23%,-3.67%
Tyrocoin,1056,TYC,TYC,?,$0.126096,?,Low Vol,0.05%,-10.65%
BritCoin,473,BRIT,BRIT,"$476,920",$0.022424,"21,268,092","$2,212",0.08%,-34.31%
Opus,355,OPT,OPT,"$2,578,084",$0.018404,"140,080,549",*,"$5,986",1.57%
Bitradio,391,BRO,BRO,"$1,531,081",$0.265006,"5,777,533",*,"$10,109",1.81%
Helleniccoin,390,HNC,HNC,"$1,534,339",$0.027796,"55,200,000","$12,899",1.10%,2.60%
BuzzCoin,994,BUZZ,BUZZ,?,$0.000329,?,"$9,398",0.23%,-5.25%
bitGold,698,BITGOLD,BITGOLD,"$124,490",$1383.69,89.9694,*,Low Vol,0.87%
FireFlyCoin,1082,FFC,FFC,?,$0.000055,?,Low Vol,0.13%,-14.47%
GAIA,635,GAIA,GAIA,"$352,772",$0.014637,"24,101,381",*,Low Vol,0.22%
Bowhead,594,AHT,AHT,"$799,880",$0.099985,"8,000,000",*,Low Vol,0.04%
DraftCoin,432,DFT,DFT,"$894,757",$0.471180,"1,898,970",*,"$205,988",2.45%
Terracoin,318,TRC,TRC,"$3,765,400",$0.176115,"21,380,350","$6,808",-1.85%,4.78%
BeaverCoin,826,BVC,BVC,"$34,500",$0.011074,"3,115,258",Low Vol,-21.28%,-23.59%
Bitcrystals,261,BCY,BCY,"$6,386,559",$0.274891,"23,233,059",*,"$79,543",3.74%
808Coin,426,808,808,"$950,255",$0.001044,"910,624,824","$15,937",0.12%,-6.71%
PinkCoin,247,PINK,PINK,"$7,499,432",$0.020554,"364,859,500","$504,861",-4.22%,8.27%
Skeincoin,1127,SKC,SKC,?,$0.002357,?,Low Vol,0.13%,22.52%
GoldBlocks,722,GB,GB,"$95,559",$0.007117,"13,427,400",Low Vol,-0.18%,-0.75%
EuropeCoin,309,ERC,ERC,"$3,976,536",$0.400218,"9,935,925","$7,346",0.73%,-3.91%
BigUp,707,BIGUP,BIGUP,"$118,302",$0.000056,"2,098,492,266",Low Vol,0.09%,-29.62%
Enigma,929,XNG,XNG,"$2,980",$0.179228,"16,627",Low Vol,?,-2.92%
RonPaulCoin,786,RPC,RPC,"$55,924",$0.063191,"884,994",Low Vol,5.41%,3.26%
