symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1150,MIYUCoin,?,$0.000048,?,Low Vol,?,0.86%,?
XBY,236,XTRABYTES,"$7,723,080",$0.018151,"425,500,000",*,"$38,610",5.20%,-3.18%
CPN,813,CompuCoin,"$41,172",$0.002099,"19,615,019",Low Vol,5.31%,23.98%,35.30%
CHEAP,1134,Cheapcoin,?,$0.000145,?,*,Low Vol,?,0.72%
BLAS,425,BlakeStar,"$903,553",$0.003629,"249,003,937","$144,194",9.91%,52.14%,90.39%
CSNO,194,BitDice,"$12,550,230",$0.179289,"70,000,000",*,"$34,845",2.97%,16.16%
EOS,26,EOS,"$235,972,079",$0.589196,"400,498,440",*,"$9,130,780",-0.53%,5.44%
SIB,146,SIBCoin,"$21,510,817",$1.38,"15,602,360","$71,266",4.19%,2.55%,15.64%
JWL,542,Jewels,"$51,112",$0.002533,"20,181,636",*,"$22,941",6.27%,?
XDE2,993,XDE II,?,$3.70,?,*,$876,-39.44%,?
DLISK,858,DAPPSTER,"$20,674",$0.000207,"100,000,000",*,Low Vol,5.03%,7.74%
EOT,399,EOT Token,"$1,355,455",$0.542182,"2,500,000",*,"$12,107",-16.64%,-30.16%
ACES,1055,Aces,?,$0.000052,?,*,Low Vol,5.03%,-72.36%
UNIFY,377,Unify,"$1,786,110",$0.100725,"17,732,536","$8,231",1.24%,13.58%,43.54%
GAIA,660,GAIA,"$232,045",$0.009628,"24,101,381",*,Low Vol,2.96%,-1.62%
XBC,287,Bitcoin Plus,"$4,944,946",$48.67,"101,596",*,"$45,907",-0.18%,4.20%
MAVRO,1116,Mavro,?,$0.007029,?,Low Vol,5.03%,13.58%,28.40%
LTH,1145,LAthaan,?,$0.000339,?,Low Vol,?,0.80%,0.58%
KRONE,546,Kronecoin,"$37,863",$0.015764,"2,401,855","$2,855",5.14%,0.78%,41.20%
MONA,58,MonaCoin,"$109,718,863",$2.01,"54,563,425","$25,107,400",-13.72%,144.61%,339.52%
CYDER,984,Cyder,?,$0.000724,?,*,"$1,150",13.08%,-24.58%
AGLC,791,AgrolifeCoin,"$55,026",$0.008270,"6,653,974",*,Low Vol,5.03%,-12.50%
