symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,242,XTRABYTES,"$5,846,300",$0.013756,"425,000,000",*,"$39,116",-0.18%,-1.60%
CPN,755,CompuCoin,"$39,081",$0.001992,"19,615,019",Low Vol,-0.07%,-4.67%,-2.03%
CHEAP,1060,Cheapcoin,?,$0.000074,?,*,Low Vol,-0.05%,-34.98%
BLAS,495,BlakeStar,"$85,003",$0.000339,"250,880,512","$1,583",-0.01%,5.00%,29.24%
CPC,372,Capricoin,"$1,162,857",$0.584337,"1,990,045",*,"$233,859",0.30%,6.25%
EOS,27,EOS,"$203,382,501",$0.558348,"364,257,598",*,"$6,749,520",-0.26%,-4.32%
SIB,151,SIBCoin,"$16,302,425",$1.05,"15,494,687","$62,849",-0.92%,-0.63%,-0.20%
JWL,744,Jewels,"$42,443",$0.002103,"20,181,636",*,Low Vol,-0.05%,23.55%
XDE2,1035,XDE II,?,$1.39,?,*,Low Vol,-0.05%,-8.70%
DLISK,803,DAPPSTER,"$22,528",$0.000225,"100,000,000",*,Low Vol,?,-0.74%
EOT,399,EOT Token,"$793,115",$0.317246,"2,500,000",*,"$6,041",1.54%,-22.98%
ACES,1050,Aces,?,$0.000085,?,*,Low Vol,0.46%,9.13%
UNIFY,419,Unify,"$592,554",$0.033447,"17,716,248","$10,239",0.16%,2.94%,5.62%
GAIA,608,GAIA,"$206,921",$0.008585,"24,101,381",*,Low Vol,?,12.26%
XBC,241,Bitcoin Plus,"$5,865,469",$58.11,"100,931",*,"$24,297",1.05%,0.35%
MAVRO,973,Mavro,?,$0.007379,?,Low Vol,-6.21%,46.67%,54.32%
LTH,1041,LAthaan,?,$0.000258,?,Low Vol,-0.05%,-14.80%,-19.48%
KRONE,515,Kronecoin,"$24,694",$0.012834,"1,924,100","$1,146",0.23%,7.55%,46.12%
MONA,118,MonaCoin,"$24,597,914",$0.454201,"54,156,450","$43,565",-0.21%,-3.30%,8.33%
CYDER,937,Cyder,?,$0.000406,?,*,"$1,256",-0.05%,-8.03%
SPR,152,SpreadCoin,"$15,983,397",$1.82,"8,804,921","$268,453",0.51%,-10.60%,21.54%
BLITZ,249,Blitzcash,"$5,485,034",$1.34,"4,089,860",*,"$9,910",-0.14%,-1.61%
OPES,1094,Opescoin,?,$0.001127,?,Low Vol,?,-0.66%,-11.67%
MANA,888,Decentraland,?,$0.015859,?,*,"$252,503",-1.63%,-13.97%
TAG,580,TagCoin,"$325,657",$0.056762,"5,737,259",Low Vol,-0.50%,-6.14%,-47.55%
LDOGE,394,LiteDoge,"$873,641",$0.000059,"14,849,578,504",*,"$1,748",-1.94%,23.94%
EXL,1110,Excelcoin,?,$0.000512,?,Low Vol,?,-3.40%,34.07%
TAJ,798,TajCoin,"$24,398",$0.003386,"7,205,112",Low Vol,-0.06%,-12.77%,1.31%
VOYA,918,Voyacoin,?,$7.12,?,"$5,252",-1.81%,-21.46%,117.48%
PWR,873,Powercoin,"$1,844",$0.000037,"49,983,870",Low Vol,-0.05%,-2.46%,1.43%
XPM,324,Primecoin,"$2,489,119",$0.120203,"20,707,632","$37,987",-0.37%,-2.00%,9.48%
