symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,182,XtraBYtes,"$9,639,370 ",$0.014830,"650,000,000",*,"$17,682",-2.41%,-9.52%
CPN,691,CompuCoin,"$57,561 ",$0.002935,"19,615,019",Low Vol,1.27%,-6.69%,-8.41%
CHEAP,1060,Cheapcoin,? ,$0.000081,?,*,Low Vol,?,-6.22%
BLAS,443,BlakeStar,"$210,354 ",$0.000859,"244,914,720","$8,465",-0.27%,-20.14%,53.34%
CPC,367,Capricoin,"$959,042 ",$0.481920,"1,990,045",*,"$41,600",0.95%,-7.38%
EOS,18,EOS,"$399,548,838 ",$1.37,"291,596,790",*,"$23,188,000",-0.17%,-8.51%
SIB,144,SIBCoin,"$15,514,165 ",$1.02,"15,245,538","$63,163",0.25%,-6.96%,-24.20%
JWL,702,Jewels,"$52,644 ",$0.002609,"20,181,636",*,Low Vol,1.27%,6.19%
XDE2,1001,XDE II,? ,$2.21,?,*,Low Vol,1.27%,-14.10%
DLISK,770,DAPPSTER,"$20,379 ",$0.000204,"100,000,000",*,Low Vol,1.29%,?
MONETA,917,Moneta,? ,$0.000285,?,Low Vol,-11.39%,-31.29%,8.16%
ACES,1009,Aces,? ,$0.000041,?,*,Low Vol,1.27%,-49.94%
UNIFY,431,Unify,"$269,255 ",$0.015849,"16,989,003","$5,950",2.15%,-8.32%,-35.59%
GAIA,566,GAIA,"$303,280 ",$0.012583,"24,101,381",*,Low Vol,?,-3.62%
XBC,207,Bitcoin Plus,"$6,714,620 ",$67.43,"99,586",*,"$246,178",0.46%,-9.01%
XBB,231,Boolberry,"$5,606,375 ",$0.588134,"9,532,480","$23,970",6.07%,10.21%,34.59%
MAVRO,936,Mavro,? ,$0.004891,?,Low Vol,1.27%,-41.20%,-19.54%
LTH,1036,LAthaan,? ,$0.000285,?,Low Vol,1.27%,-5.43%,7.40%
MONA,126,MonaCoin,"$20,613,128 ",$0.386502,"53,332,525","$319,737",2.14%,-1.72%,-2.71%
SPR,171,SpreadCoin,"$11,107,087 ",$1.30,"8,568,167","$41,826",2.20%,-7.46%,-1.69%
BLITZ,247,Blitzcash,"$4,441,662 ",$1.09,"4,081,547",*,"$33,434",0.79%,-10.92%
OPES,1039,Opescoin,? ,$0.001717,?,Low Vol,?,-0.06%,-4.89%
TAG,314,TagCoin,"$2,022,306 ",$0.357284,"5,660,219","$31,263",0.98%,-6.78%,-12.48%
LDOGE,351,LiteDoge,"$1,196,096 ",$0.000081,"14,825,845,002",*,"$14,058",76.37%,26.70%
TAJ,757,TajCoin,"$26,273 ",$0.003859,"6,808,098",Low Vol,-2.35%,-24.54%,-59.29%
SNAKE,980,SnakeEyes,? ,$0.021534,?,*,Low Vol,1.21%,-34.80%
PWR,829,Powercoin,"$2,037 ",$0.000041,"49,983,870",Low Vol,1.27%,-5.43%,8.38%
XPM,213,Primecoin,"$6,365,442 ",$0.313545,"20,301,528","$171,555",-2.14%,-2.96%,-17.23%
AGLC,653,AgrolifeCoin,"$86,960 ",$0.015040,"5,782,087",*,Low Vol,1.22%,?
JIN,652,Jin Coin,"$87,405 ",$0.008875,"9,848,485",Low Vol,?,?,-27.37%
IXC,522,Ixcoin,"$2,027,202 ",$0.096538,"20,999,088",*,Low Vol,28.37%,-6.96%
MTLMC3,755,Metal Music Coin,"$26,592 ",$0.000334,"79,719,140",Low Vol,2.06%,-28.91%,-18.39%
MINEX,854,Minex,? ,$0.458627,?,*,"$70,949",8.28%,-2.21%
CCRB,311,CryptoCarbon,"$2,086,556 ",$0.585764,"3,562,111",*,"$13,929",-2.21%,2.75%
NOBL,552,NobleCoin,"$453,750 ",$0.000197,"2,299,806,540",Low Vol,1.01%,-8.53%,1.16%
PRIMU,921,Primulon,? ,$0.000204,?,Low Vol,1.27%,-6.17%,11.53%
XPY,618,PayCoin,"$136,334 ",$0.011616,"11,736,782",**,Low Vol,1.27%,-25.50%
FEDS,838,FedoraShare,? ,$0.000021,?,*,"$12,102,500",0.00%,-11.66%
MIOTA,6,IOTA,"$2,370,697,512 ",$0.852913,"2,779,530,283",*,"$48,273,700",1.86%,-10.53%
FIMK,384,FIMKrypto,"$682,002 ",$0.001182,"577,004,618",*,$934,5.92%,-6.31%
BYC,374,Bytecent,"$877,363 ",$0.505681,"1,735,013","$200,766",0.02%,-10.26%,11.17%
IXT,138,InsureX,"$16,954,592 ",$0.473872,"35,778,844",*,"$307,039",4.13%,12.33%
BTCD,72,BitcoinDark,"$67,653,794 ",$52.49,"1,288,862","$72,384",1.62%,-10.96%,-24.32%
JNS,295,Janus,"$2,469,049 ",$0.117021,"21,099,198",*,"$1,949",0.89%,7.58%
UNITS,576,GameUnits,"$224,471 ",$0.064633,"3,472,983",*,Low Vol,1.41%,4.32%
MAR,710,Marijuanacoin,"$48,341 ",$0.043503,"1,111,215",Low Vol,1.68%,-9.36%,-18.93%
SNC,179,SunContract,"$9,901,023 ",$0.100860,"98,166,002",*,"$1,297,240",2.75%,-32.18%
TOPAZ,1064,Topaz Coin,? ,$0.065158,?,Low Vol,?,-5.58%,14.67%
SNGLS,65,SingularDTV,"$84,520,200 ",$0.140867,"600,000,000",*,"$676,129",1.24%,-6.24%
MAX,249,MaxCoin,"$4,389,145 ",$0.073226,"59,939,949","$655,977",-1.19%,1.38%,-3.67%
SNM,111,SONM,"$25,687,259 ",$0.077521,"331,360,000",*,"$464,965",0.85%,3.97%
SDP,812,SydPak,"$7,148 ",$0.044945,"159,032",*,Low Vol,?,-6.05%
TP1,1047,KolschCoin,? ,$0.040802,?,Low Vol,?,?,?
SNT,37,Status,"$185,552,539 ",$0.053466,"3,470,483,788",*,"$12,039,500",1.41%,-7.97%
WGO,370,WavesGo,"$899,856 ",$0.090013,"9,996,949",*,"$1,358",14.64%,21.84%
MAD,661,SatoshiMadness,"$81,543 ",$0.000041,"2,000,683,485",*,Low Vol,1.27%,?
LAZ,1004,Lazaruscoin,? ,$0.001467,?,*,Low Vol,1.27%,5.72%
AXF,872,AxFunds,? ,$0.069785,?,"$16,377",1.74%,-1.66%,-10.39%
FEI,873,Fuda Energy,? ,$0.017535,?,"$13,921",0.00%,-5.92%,-19.04%
FFC,959,FireFlyCoin,? ,$0.000082,?,Low Vol,1.22%,-17.58%,-31.99%
MAO,484,Mao Zedong,"$67,658 ",$0.013002,"5,203,745","$2,370",-25.43%,-22.90%,19.57%
GAIN,1015,UGAIN,? ,$0.000774,?,Low Vol,1.27%,-0.17%,?
GUC,978,GoldUnionCoin,? ,$0.611366,?,*,Low Vol,1.27%,-25.35%
MGM,815,Magnum,"$6,570 ",$0.001753,"3,748,685",Low Vol,1.27%,?,-15.29%
SHDW,377,Shadow Token,"$766,752 ",$0.109536,"7,000,000",*,$634,1.22%,-5.57%
EVO,694,Evotion,"$56,394 ",$0.022839,"2,469,220",Low Vol,2.96%,-10.75%,-11.14%
DTB,129,Databits,"$19,470,031 ",$0.855908,"22,747,809",*,"$109,418",-0.03%,-5.23%
CME,1005,Cashme,? ,$0.000082,?,**,Low Vol,1.27%,-5.43%
TSE,648,Tattoocoin (S...,"$97,050 ",$0.001073,"90,421,856",*,Low Vol,-9.94%,-24.40%
GUN,657,Guncoin,"$84,629 ",$0.000448,"188,695,678",Low Vol,1.38%,-12.58%,-16.47%
TIC,1063,True Investme...,? ,$0.002937,?,*,Low Vol,?,?
GUP,139,Matchpool,"$16,745,100 ",$0.223268,"75,000,000",*,"$367,222",-1.21%,-19.72%
PCN,940,PeepCoin,? ,$0.000041,?,*,Low Vol,1.22%,-5.44%
TYCHO,870,Tychocoin,? ,$0.118197,?,"$16,605",1.48%,9.80%,3.47%
KLC,713,KiloCoin,"$44,742 ",$0.000228,"196,297,971",Low Vol,78.22%,-47.11%,-38.83%
