symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,240,XTRABYTES,"$6,810,498",$0.016025,"425,000,000",*,"$96,541",2.35%,-4.08%
CPN,750,CompuCoin,"$49,038",$0.002500,"19,615,019",Low Vol,0.65%,6.38%,14.75%
CHEAP,1079,Cheapcoin,?,$0.000125,?,*,Low Vol,0.84%,?
BLAS,500,BlakeStar,"$114,850",$0.000457,"251,426,272",$962,-7.21%,16.08%,35.88%
CSNO,184,BitDice,"$13,145,650",$0.187795,"70,000,000",*,"$95,571",-0.54%,21.61%
EOS,26,EOS,"$233,160,688",$0.628639,"370,897,587",*,"$11,458,200",0.30%,12.04%
SIB,143,SIBCoin,"$21,102,075",$1.36,"15,515,205","$324,448",1.83%,4.39%,27.16%
JWL,751,Jewels,"$48,849",$0.002420,"20,181,636",*,Low Vol,0.84%,8.36%
GAIN,1099,UGAIN,?,$0.000459,?,Low Vol,0.94%,-54.94%,-26.92%
DLISK,810,DAPPSTER,"$25,039",$0.000250,"100,000,000",*,Low Vol,0.84%,15.30%
EOT,392,EOT Token,"$1,142,118",$0.456847,"2,500,000",*,"$4,834",22.27%,19.74%
ACES,1019,Aces,?,$0.000321,?,*,Low Vol,0.94%,309.08%
UNIFY,414,Unify,"$802,967",$0.045316,"17,719,168","$16,577",2.59%,-1.22%,33.35%
GAIA,606,GAIA,"$305,213",$0.012664,"24,101,381",*,Low Vol,?,4.25%
XBC,245,Bitcoin Plus,"$6,436,832",$63.72,"101,020",*,"$60,523",-1.70%,2.04%
MAVRO,1074,Mavro,?,$0.005717,?,Low Vol,0.94%,8.09%,10.68%
LTH,1104,LAthaan,?,$0.000286,?,Low Vol,?,4.22%,?
KRONE,532,Kronecoin,"$30,547",$0.015236,"2,004,908","$1,361",-2.66%,-6.92%,13.02%
MONA,123,MonaCoin,"$25,095,620",$0.462755,"54,230,900","$54,322",0.80%,1.37%,-4.94%
CYDER,966,Cyder,?,$0.000501,?,*,$881,0.94%,103.83%
SPR,160,SpreadCoin,"$16,597,880",$1.88,"8,823,356","$101,628",1.53%,-0.54%,-12.49%
BLITZ,248,Blitzcash,"$6,179,537",$1.51,"4,091,379",*,"$58,226",-0.10%,8.43%
OPES,1091,Opescoin,?,$0.001252,?,Low Vol,0.94%,10.19%,0.99%
MANA,889,Decentraland,?,$0.015981,?,*,"$413,876",5.47%,16.48%
TAG,449,TagCoin,"$459,172",$0.080011,"5,738,826",$627,0.84%,55.16%,3.27%
LDOGE,397,LiteDoge,"$1,022,126",$0.000069,"14,851,729,005",*,"$2,765",8.80%,12.43%
EXL,1004,Excelcoin,?,$0.001169,?,Low Vol,0.94%,65.69%,195.12%
TAJ,796,TajCoin,"$32,988",$0.004547,"7,255,195",Low Vol,0.84%,9.94%,0.79%
VOYA,933,Voyacoin,?,$4.71,?,"$5,115",0.94%,-27.53%,29.69%
CPC,379,Capricoin,"$1,261,350",$0.633830,"1,990,045",*,"$51,361",2.65%,6.03%
PWR,878,Powercoin,"$2,086",$0.000042,"49,983,870",Low Vol,0.84%,6.51%,5.03%
XPM,322,Primecoin,"$3,022,688",$0.145710,"20,744,547","$1,064,320",2.76%,8.60%,12.85%
GP,515,GoldPieces,"$74,071",$0.060706,"1,220,161",*,"$1,296",0.05%,30.78%
XPTX,482,PlatinumBAR,"$179,019",$0.597871,"299,427","$1,899",0.68%,4.27%,-7.20%
IXC,561,Ixcoin,"$1,367,280",$0.065111,"20,999,088",*,Low Vol,0.58%,1.07%
XPA,167,XPlay,"$15,237,400",$0.015237,"1,000,000,000",*,"$8,548",1.26%,5.23%
CCRB,384,CryptoCarbon,"$1,215,407",$0.341204,"3,562,111",*,"$23,746",0.43%,-2.42%
NOBL,591,NobleCoin,"$438,344",$0.000190,"2,305,254,969",Low Vol,0.87%,20.90%,-11.63%
PRIMU,1032,Primulon,?,$0.000090,?,Low Vol,0.94%,-22.69%,-39.38%
XPY,645,PayCoin,"$161,597",$0.013692,"11,802,454",Low Vol,0.94%,-3.96%,-6.38%
FEDS,1126,FedoraShare,?,$0.000005,?,*,?,?,-52.09%
