symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1163,MIYUCoin,?,$0.000060,?,Low Vol,?,?,4.21%
XBY,234,XTRABYTES,"$8,502,704",$0.019959,"426,000,000",*,"$68,010",-2.70%,-9.96%
CPN,797,CompuCoin,"$54,642",$0.002786,"19,615,019",Low Vol,-12.23%,23.00%,-2.74%
B2X,932,SegWit2x (Pre...,?,$969.17,?,"$1,779,740",-0.08%,22.48%,?
CHEAP,1124,Cheapcoin,?,$0.000545,?,*,Low Vol,-0.76%,-9.05%
BLAS,502,BlakeStar,"$324,667",$0.001332,"243,702,106","$9,334",-1.49%,-18.10%,-65.21%
CSNO,197,BitDice,"$12,017,740",$0.171682,"70,000,000",*,"$90,663",1.73%,3.23%
EOS,26,EOS,"$218,347,638",$0.520061,"419,850,052",*,"$7,125,460",-1.72%,-4.97%
SIB,155,SIBCoin,"$18,386,558",$1.17,"15,660,397","$36,436",-0.68%,-3.24%,-15.04%
JWL,815,Jewels,"$45,220",$0.002241,"20,181,636",*,Low Vol,-0.79%,9.95%
GAIN,1084,UGAIN,?,$0.000666,?,Low Vol,-0.80%,9.39%,15.35%
DLISK,869,DAPPSTER,"$24,224",$0.000242,"100,000,000",*,Low Vol,-0.79%,-19.13%
EOT,369,EOT Token,"$2,172,469",$0.262982,"8,260,903",*,"$23,936",-1.35%,-6.32%
ACES,1128,Aces,?,$0.000121,?,*,Low Vol,-24.04%,1.25%
NYC,367,NewYorkCoin,"$2,300,861",$0.000018,"129,032,781,759","$9,318",-2.68%,16.63%,481.02%
GAIA,625,GAIA,"$472,809",$0.019617,"24,101,381",*,Low Vol,?,0.70%
XBC,308,Bitcoin Plus,"$3,947,605",$38.72,"101,960",*,"$40,401",1.96%,-7.20%
MAVRO,1178,Mavro,?,$0.006668,?,Low Vol,?,?,-6.12%
LTH,1174,LAthaan,?,$0.000427,?,Low Vol,?,1.84%,?
KRONE,560,Kronecoin,"$28,095",$0.010558,"2,661,124",$648,-0.92%,15.51%,-32.77%
MONA,39,MonaCoin,"$142,009,446",$2.59,"54,782,100","$1,827,750",-0.54%,-8.49%,-35.13%
CYDER,1049,Cyder,?,$0.000484,?,*,Low Vol,-0.79%,-10.20%
SPR,323,SpreadCoin,"$3,435,235",$0.383488,"8,957,869","$476,004",-0.95%,4.59%,-15.01%
BLITZ,315,Blitzcash,"$3,657,480",$0.892515,"4,097,948",*,"$78,388",-1.58%,-12.43%
OPES,1127,Opescoin,?,$0.001696,?,Low Vol,-0.77%,1.03%,?
MANA,130,Decentraland,"$23,584,530",$0.010372,"2,273,755,650",*,"$614,427",3.38%,-13.59%
TAG,652,TagCoin,"$266,742",$0.045989,"5,800,130",Low Vol,-0.79%,-7.71%,-39.48%
LDOGE,448,LiteDoge,"$853,484",$0.000057,"14,867,561,508",*,"$1,313",0.10%,-4.29%
EXL,1098,Excelcoin,?,$0.000363,?,Low Vol,-0.79%,?,109.72%
TAJ,536,TajCoin,"$89,472",$0.011880,"7,531,589","$19,944",-14.30%,21.45%,129.61%
VOYA,1024,Voyacoin,?,$2.34,?,Low Vol,22.12%,10.33%,-3.50%
BTCZ,453,BitcoinZ,"$746,637",$0.002728,"273,700,042","$7,268",-1.40%,-0.22%,5.28%
CPC,432,Capricoin,"$1,047,830",$0.526536,"1,990,045",*,"$23,982",1.22%,-2.64%
PWR,922,Powercoin,"$3,027",$0.000061,"49,983,870",Low Vol,-0.79%,1.06%,4.26%
XPM,366,Primecoin,"$2,341,415",$0.111326,"21,032,055","$332,232",-0.51%,-2.32%,4.57%
GP,725,GoldPieces,"$111,263",$0.091187,"1,220,161",*,Low Vol,-0.79%,-5.04%
BTCS,510,Bitcoin Scrypt,"$240,535",$0.014670,"16,396,500",$878,-0.75%,2.01%,35.26%
IXC,580,Ixcoin,"$2,317,837",$0.110378,"20,999,088",*,Low Vol,-0.81%,51.23%
XPA,159,XPlay,"$18,001,000",$0.018001,"1,000,000,000",*,"$23,876",0.83%,-1.28%
MINEX,985,Minex,?,$0.061465,?,*,"$6,427",-1.16%,34.09%
CCRB,411,CryptoCarbon,"$1,327,873",$0.372777,"3,562,111",*,"$17,036",-1.99%,25.34%
NOBL,614,NobleCoin,"$559,251",$0.000242,"2,308,713,004",Low Vol,-0.79%,-19.18%,1.10%
QBT,1044,Cubits,?,$0.001575,?,Low Vol,-0.80%,-5.46%,-0.89%
XPY,665,PayCoin,"$212,434",$0.017986,"11,811,092",Low Vol,-0.80%,64.22%,201.97%
MIOTA,12,IOTA,"$1,038,349,128",$0.373570,"2,779,530,283",*,"$18,658,400",0.19%,-5.61%
FID,1168,BITFID,?,$0.122321,?,*,Low Vol,?,2.03%
AION,963,Aion,?,$0.615036,?,*,"$27,543",3.36%,3.97%
FIMK,604,FIMKrypto,"$768,737",$0.001332,"577,004,618",*,Low Vol,-0.79%,11.13%
BYC,443,Bytecent,"$897,234",$0.490708,"1,828,447","$11,905",-1.57%,-3.46%,-8.07%
IXT,280,iXledger,"$5,201,886",$0.145390,"35,778,844",*,"$67,344",-0.46%,-18.47%
BTCD,60,BitcoinDark,"$102,855,456",$79.80,"1,288,862","$72,690",-1.13%,-4.51%,-6.17%
JNS,359,Janus,"$2,485,489",$0.108934,"22,816,470",*,"$2,620",1.38%,-1.31%
UNITS,716,GameUnits,"$124,471",$0.035840,"3,472,983",*,Low Vol,-0.79%,32.21%
SND,968,Sand Coin,?,$1.50,?,*,"$20,408",0.94%,11.66%
MAR,550,Marijuanacoin,"$54,191",$0.040204,"1,347,886",$537,-0.33%,-0.69%,-7.25%
SNC,363,SunContract,"$2,386,672",$0.022158,"107,712,011",*,"$177,078",0.56%,-0.86%
SIC,944,Swisscoin,?,$0.000848,?,"$148,653",-1.79%,19.48%,?
XBL,478,Billionaire T...,"$505,700",$0.152532,"3,315,372",*,"$2,613",-0.73%,-5.37%
SNGLS,69,SingularDTV,"$79,546,200",$0.132577,"600,000,000",*,"$791,757",0.14%,-9.18%
MAX,456,MaxCoin,"$705,036",$0.011627,"60,636,245","$2,081",-0.93%,-10.76%,-13.19%
