symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,175,XtraBYtes,"$11,295,245 ",$0.017377,"650,000,000",*,"$77,798",-3.63%,8.93%
CPN,696,CompuCoin,"$59,750 ",$0.003046,"19,615,019",Low Vol,-6.48%,4.63%,-34.47%
CHEAP,998,Cheapcoin,? ,$0.000086,?,*,Low Vol,-0.79%,-0.21%
BLAS,443,BlakeStar,"$269,324 ",$0.001101,"244,661,760","$17,358",8.17%,2.41%,145.10%
CPC,368,Capricoin,"$986,798 ",$0.495867,"1,990,045",*,"$143,763",-0.13%,20.39%
EOS,18,EOS,"$443,893,424 ",$1.53,"289,634,232",*,"$25,517,300",-0.17%,-4.50%
SIB,148,SIBCoin,"$15,871,856 ",$1.04,"15,230,061","$81,131",-0.44%,-11.75%,-16.17%
JWL,714,Jewels,"$49,361 ",$0.002446,"20,181,636",*,Low Vol,-0.79%,-15.11%
XDE2,973,XDE II,? ,$2.57,?,*,Low Vol,-0.79%,-1.46%
DLISK,784,DAPPSTER,"$17,371 ",$0.000174,"100,000,000",*,Low Vol,?,0.99%
MONETA,931,Moneta,? ,$0.000300,?,Low Vol,-0.82%,-0.21%,-2.39%
ACES,987,Aces,? ,$0.000078,?,*,Low Vol,-0.79%,42.37%
NYC,384,NewYorkCoin,"$796,377 ",$0.000013,"59,719,935,819","$1,005",-2.14%,-21.91%,-23.84%
GAIA,570,GAIA,"$411,599 ",$0.017078,"24,101,381",*,Low Vol,-0.79%,13.05%
XBC,193,Bitcoin Plus,"$9,190,850 ",$92.32,"99,550",*,"$234,403",33.92%,15.95%
XBB,235,Boolberry,"$5,447,050 ",$0.571420,"9,532,480","$101,847",-1.07%,-13.73%,42.52%
MAVRO,1051,Mavro,? ,$0.004616,?,Low Vol,?,0.33%,-28.91%
LTH,1037,LAthaan,? ,$0.000300,?,Low Vol,-0.82%,?,5.43%
MONA,129,MonaCoin,"$20,321,377 ",$0.381304,"53,294,425","$93,737",1.53%,-4.73%,-8.60%
SPR,173,SpreadCoin,"$11,763,237 ",$1.37,"8,568,167","$37,497",-2.00%,2.90%,13.36%
BLITZ,250,Blitzcash,"$4,741,169 ",$1.16,"4,081,304",*,"$31,098",-0.44%,-6.74%
OPES,1028,Opescoin,? ,$0.001716,?,Low Vol,-0.79%,?,32.30%
TAG,306,TagCoin,"$2,267,611 ",$0.400874,"5,656,667","$17,787",0.00%,-6.15%,-9.76%
LDOGE,355,LiteDoge,"$1,245,115 ",$0.000084,"14,824,759,001",*,"$4,293",63.98%,7.67%
TAJ,512,TajCoin,"$44,311 ",$0.006522,"6,793,694",$939,-0.79%,14.81%,-38.44%
SNAKE,954,SnakeEyes,? ,$0.039413,?,*,Low Vol,-0.63%,11.50%
PWR,830,Powercoin,"$2,145 ",$0.000043,"49,983,870",Low Vol,-0.79%,-0.21%,25.50%
XPM,212,Primecoin,"$6,718,391 ",$0.331276,"20,280,342","$797,059",1.51%,-9.09%,-18.10%
AGLC,656,AgrolifeCoin,"$98,638 ",$0.017078,"5,775,782",*,Low Vol,-0.79%,99.57%
BTCS,473,Bitcoin Scrypt,"$138,907 ",$0.008539,"16,267,563",$599,-0.79%,19.34%,37.70%
IXC,320,Ixcoin,"$1,972,923 ",$0.093953,"20,999,088",*,$714,-0.89%,-5.32%
MTLMC3,745,Metal Music Coin,"$30,786 ",$0.000386,"79,719,140",Low Vol,-0.82%,-0.21%,-18.13%
MINEX,887,Minex,? ,$0.514909,?,*,"$3,951",-0.79%,0.03%
CCRB,302,CryptoCarbon,"$2,344,603 ",$0.658206,"3,562,111",*,"$58,239",-0.84%,-4.53%
