symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1143,MIYUCoin,?,$0.000056,?,Low Vol,?,-0.82%,17.27%
XBY,247,XTRABYTES,"$6,772,928",$0.015936,"425,000,000",*,"$12,419",1.28%,-5.67%
CPN,786,CompuCoin,"$56,463",$0.002879,"19,615,019",Low Vol,-0.39%,-20.30%,84.03%
CHEAP,1160,Cheapcoin,?,$0.000225,?,*,Low Vol,?,-0.37%
BLAS,468,BlakeStar,"$481,953",$0.001980,"243,362,746","$19,473",0.30%,-1.02%,-16.77%
CSNO,207,BitDice,"$11,013,870",$0.157341,"70,000,000",*,"$23,879",10.35%,13.81%
CREVA,853,CrevaCoin,"$23,876",$0.000656,"36,390,750",Low Vol,-0.34%,-16.17%,-16.78%
EOS,27,EOS,"$221,800,034",$0.538092,"412,197,235",*,"$6,578,670",-0.81%,-3.86%
SIB,150,SIBCoin,"$20,066,762",$1.28,"15,636,966","$111,138",-0.45%,0.80%,-3.44%
JWL,808,Jewels,"$41,930",$0.002078,"20,181,636",*,Low Vol,-0.38%,8.30%
GAIN,1152,UGAIN,?,$0.000560,?,Low Vol,?,?,169.72%
DLISK,828,DAPPSTER,"$34,216",$0.000342,"100,000,000",*,Low Vol,?,?
EOT,426,EOT Token,"$904,458",$0.361783,"2,500,000",*,"$36,382",-0.13%,18.03%
ACES,1116,Aces,?,$0.000055,?,*,Low Vol,-0.38%,-51.56%
UNIFY,381,Unify,"$1,621,709",$0.091426,"17,737,860",*,"$7,122",-0.78%,19.07%
GAIA,607,GAIA,"$457,259",$0.018972,"24,101,381",*,Low Vol,-0.38%,22.82%
XBC,288,Bitcoin Plus,"$4,818,955",$47.35,"101,764",*,"$477,511",-0.14%,10.67%
MAVRO,1102,Mavro,?,$0.006725,?,Low Vol,-0.38%,-3.90%,9.22%
LTH,1172,LAthaan,?,$0.000391,?,Low Vol,?,-0.90%,-3.64%
KRONE,543,Kronecoin,"$28,021",$0.010949,"2,559,256","$1,134",-0.38%,-0.38%,-23.60%
MONA,39,MonaCoin,"$150,328,740",$2.75,"54,695,825","$3,626,060",-3.03%,-19.80%,247.85%
CYDER,1008,Cyder,?,$0.000820,?,*,$537,6.80%,11.78%
SPR,316,SpreadCoin,"$3,506,942",$0.392416,"8,936,796","$233,211",-0.94%,-5.60%,-57.21%
BLITZ,298,Blitzcash,"$4,331,714",$1.06,"4,097,579",*,"$38,994",0.34%,-5.09%
OPES,1044,Opescoin,?,$0.001531,?,Low Vol,-0.38%,-23.79%,-5.66%
MANA,133,Decentraland,"$24,019,727",$0.010564,"2,273,755,650",*,"$869,088",0.16%,-16.38%
TAG,647,TagCoin,"$220,620",$0.038136,"5,785,067",Low Vol,-6.56%,-34.59%,-45.26%
LDOGE,432,LiteDoge,"$821,842",$0.000055,"14,865,097,508",*,"$1,719",0.52%,-2.35%
EXL,1037,Excelcoin,?,$0.000711,?,Low Vol,-0.34%,170.88%,256.73%
TAJ,823,TajCoin,"$34,942",$0.004666,"7,488,624",Low Vol,-1.54%,-3.48%,-3.84%
SNAKE,1000,SnakeEyes,?,$0.036857,?,*,$893,-2.38%,-3.95%
BTCZ,445,BitcoinZ,"$714,784",$0.002612,"273,700,042","$10,283",9.61%,14.95%,?
CPC,416,Capricoin,"$1,072,756",$0.539061,"1,990,045",*,"$25,986",-0.38%,-5.57%
PWR,917,Powercoin,"$2,733",$0.000055,"49,983,870",Low Vol,-0.38%,-3.10%,14.56%
XPM,357,Primecoin,"$2,232,123",$0.106342,"20,990,042","$352,852",-2.22%,-1.28%,-20.24%
GP,523,GoldPieces,"$106,487",$0.087273,"1,220,161",*,$677,-3.60%,-15.97%
XPTX,505,PlatinumBAR,"$215,481",$0.649383,"331,824","$2,411",-0.34%,15.45%,-1.90%
IXC,402,Ixcoin,"$1,240,815",$0.059089,"20,999,088",*,$982,-0.38%,7.95%
XPA,160,XPlay,"$18,328,700",$0.018329,"1,000,000,000",*,"$36,279",-0.39%,-5.46%
CCRB,367,CryptoCarbon,"$1,955,724",$0.549035,"3,562,111",*,"$90,908",-0.36%,39.81%
NOBL,466,NobleCoin,"$504,802",$0.000219,"2,308,195,886","$2,458",-0.38%,-3.13%,14.48%
PRIMU,1056,Primulon,?,$0.000192,?,Low Vol,-0.38%,-13.53%,-30.31%
XPY,654,PayCoin,"$199,518",$0.016895,"11,809,572",Low Vol,-0.38%,-26.91%,14.56%
FEDS,1178,FedoraShare,?,$0.000008,?,*,?,?,?
MIOTA,11,IOTA,"$1,274,261,761",$0.458445,"2,779,530,283",*,"$13,724,700",1.33%,2.64%
FID,1035,BITFID,?,$0.109350,?,*,Low Vol,-0.38%,?
FIMK,443,FIMKrypto,"$725,601",$0.001258,"577,004,618",*,$552,15.38%,-6.84%
BYC,412,Bytecent,"$1,129,685",$0.619742,"1,822,830","$38,713",4.27%,18.62%,41.77%
IXT,250,iXledger,"$6,650,393",$0.185875,"35,778,844",*,"$46,200",-1.40%,-8.71%
BTCD,59,BitcoinDark,"$104,598,899",$81.16,"1,288,862","$72,704",-1.06%,-4.55%,1.05%
JNS,373,Janus,"$1,822,184",$0.080118,"22,743,869",*,"$2,405",-0.07%,-17.39%
UNITS,738,GameUnits,"$85,639",$0.024658,"3,472,983",*,Low Vol,-0.38%,-10.85%
SND,951,Sand Coin,?,$1.43,?,*,"$53,703",0.71%,7.11%
MAR,538,Marijuanacoin,"$46,466",$0.034815,"1,334,663",$616,-0.20%,-12.30%,5.79%
SNC,339,SunContract,"$2,792,477",$0.025925,"107,712,011",*,"$348,150",-1.28%,-7.74%
SIC,934,Swisscoin,?,$0.000820,?,"$290,274",6.73%,?,?
XBL,463,Billionaire T...,"$532,929",$0.160745,"3,315,372",*,"$6,188",-0.38%,-14.71%
SNGLS,70,SingularDTV,"$87,041,400",$0.145069,"600,000,000",*,"$1,051,350",-0.44%,-7.89%
MAX,589,MaxCoin,"$758,676",$0.012521,"60,594,205",Low Vol,-0.38%,-2.19%,1.22%
SNM,105,SONM,"$34,617,829",$0.096268,"359,600,000",*,"$655,813",-1.07%,-5.72%
SDP,895,SydPak,"$9,466",$0.059377,"159,420",*,Low Vol,-0.34%,-2.39%
SNT,64,Status,"$92,450,912",$0.026639,"3,470,483,788",*,"$1,518,530",-1.51%,-6.41%
WGO,616,WavesGo,"$387,771",$0.038795,"9,995,510",*,Low Vol,0.13%,-17.62%
MAD,714,SatoshiMadness,"$107,087",$0.000054,"2,000,683,485",*,Low Vol,?,?
AHT,577,Bowhead,"$1,092,672",$0.136584,"8,000,000",*,Low Vol,-0.37%,24.21%
WILD,989,Wild Crypto,?,$0.069902,?,*,"$2,269",-31.10%,-33.31%
AXF,1173,AxFunds,?,$0.090228,?,Low Vol,?,?,?
UGT,958,UG Token,?,$0.357409,?,*,"$37,810",1.11%,-2.90%
FFC,1065,FireFlyCoin,?,$0.000083,?,Low Vol,4.82%,46.61%,5.53%
MAO,399,Mao Zedong,"$1,283,132",$0.206399,"6,216,757",$943,-0.34%,-3.63%,20.47%
XDE2,1169,XDE II,?,$2.84,?,*,Low Vol,?,0.51%
GUC,1109,GoldUnionCoin,?,$0.820017,?,*,Low Vol,-0.38%,61.11%
SHDW,621,Shadow Token,"$363,611",$0.051944,"7,000,000",*,Low Vol,-0.34%,-3.12%
USDE,640,USDe,"$248,057",$0.000219,"1,134,236,104",Low Vol,-0.38%,29.17%,31.05%
DTB,213,Databits,"$10,284,466",$0.452108,"22,747,809",*,"$37,377",-0.38%,-2.20%
CME,1136,Cashme,?,$0.000114,?,Low Vol,?,?,139.54%
TSE,722,Tattoocoin (S...,"$100,760",$0.001114,"90,421,856",*,Low Vol,0.25%,20.67%
FUNK,652,The Cypherfunks,"$206,801",$0.000004,"46,005,270,000",Low Vol,-0.96%,2.55%,18.95%
GUN,713,Guncoin,"$107,090",$0.000553,"193,570,228",Low Vol,-5.04%,-18.69%,-5.63%
EVX,146,Everex,"$20,315,790",$1.23,"16,500,000",*,"$299,835",0.48%,-1.85%
GUP,221,Matchpool,"$9,418,200",$0.125576,"75,000,000",*,"$175,534",-1.46%,-1.76%
PCN,1157,PeepCoin,?,$0.000056,?,*,Low Vol,?,-0.33%
TYCHO,453,Tychocoin,"$612,596",$0.121925,"5,024,368","$11,274",-0.96%,-3.21%,-12.91%
NYC,611,NewYorkCoin,"$423,524",$0.000003,"129,032,781,759",Low Vol,-0.85%,-10.70%,-20.82%
CARBON,582,Carboncoin,"$841,559",$0.000055,"15,392,000,110",Low Vol,-0.38%,-3.12%,14.55%
