symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1078,MIYUCoin,?,$0.000044,?,Low Vol,0.30%,?,?
XBY,251,XTRABYTES,"$6,798,258",$0.015996,"425,000,000",*,"$21,204",-1.46%,5.61%
CPN,799,CompuCoin,"$36,361",$0.001854,"19,615,019",Low Vol,0.37%,-1.68%,-11.02%
CHEAP,1137,Cheapcoin,?,$0.000125,?,*,Low Vol,?,?
BLAS,513,BlakeStar,"$141,705",$0.000562,"251,954,272","$7,585",-0.26%,-10.25%,92.18%
CSNO,195,BitDice,"$12,174,120",$0.173916,"70,000,000",*,"$45,643",-3.45%,1.39%
EOS,24,EOS,"$272,028,807",$0.720879,"377,357,098",*,"$9,837,030",-0.28%,-1.27%
SIB,143,SIBCoin,"$21,131,268",$1.36,"15,535,641","$340,524",-0.86%,-2.60%,28.41%
JWL,787,Jewels,"$42,182",$0.002090,"20,181,636",*,Low Vol,0.27%,6.13%
XDE2,1071,XDE II,?,$1.91,?,*,Low Vol,0.30%,?
DLISK,821,DAPPSTER,"$25,079",$0.000251,"100,000,000",*,Low Vol,?,?
EOT,427,EOT Token,"$696,123",$0.278449,"2,500,000",*,"$1,048",0.22%,-7.13%
ACES,1126,Aces,?,$0.000042,?,*,Low Vol,?,-33.59%
UNIFY,409,Unify,"$951,026",$0.053663,"17,722,188","$4,816",5.07%,5.48%,55.91%
GAIA,623,GAIA,"$304,347",$0.012628,"24,101,381",*,Low Vol,-0.39%,?
XBC,245,Bitcoin Plus,"$7,088,400",$70.11,"101,105",*,"$110,390",0.02%,4.47%
MAVRO,1093,Mavro,?,$0.005966,?,Low Vol,0.30%,2.44%,19.53%
LTH,1096,LAthaan,?,$0.000305,?,Low Vol,0.27%,-9.07%,2.43%
KRONE,547,Kronecoin,"$29,010",$0.013865,"2,092,208",$606,0.38%,-4.92%,1.48%
MONA,129,MonaCoin,"$25,509,033",$0.469737,"54,304,925","$94,053",0.22%,-2.77%,1.04%
CYDER,989,Cyder,?,$0.000610,?,*,Low Vol,0.30%,3.92%
SPR,173,SpreadCoin,"$15,597,429",$1.76,"8,841,579","$72,419",0.35%,0.32%,-5.65%
BLITZ,254,Blitzcash,"$6,477,395",$1.58,"4,092,158",*,"$64,745",1.07%,0.56%
OPES,1121,Opescoin,?,$0.001273,?,Low Vol,?,?,13.09%
MANA,168,Decentraland,"$16,448,080",$0.014308,"1,149,540,118",*,"$251,864",-0.25%,-2.02%
TAG,462,TagCoin,"$362,038",$0.063034,"5,743,499",$563,0.26%,7.29%,-10.76%
LDOGE,420,LiteDoge,"$745,089",$0.000050,"14,853,862,005",*,"$1,211",-10.13%,9.40%
EXL,1067,Excelcoin,?,$0.000871,?,Low Vol,5.58%,88.98%,65.77%
TAJ,805,TajCoin,"$34,072",$0.004674,"7,289,915",Low Vol,0.23%,16.94%,29.99%
SNAKE,980,SnakeEyes,?,$0.059637,?,*,$544,4.06%,17.70%
CPC,393,Capricoin,"$1,177,635",$0.591763,"1,990,045",*,"$32,569",-0.43%,2.82%
XPM,307,Primecoin,"$3,786,348",$0.182167,"20,785,037","$941,710",1.38%,8.52%,50.29%
GP,738,GoldPieces,"$64,093",$0.052529,"1,220,161",*,Low Vol,0.25%,1.46%
XPTX,520,PlatinumBAR,"$111,334",$0.365016,"305,011",$827,0.26%,-21.78%,-38.82%
IXC,573,Ixcoin,"$1,732,834",$0.082519,"20,999,088",*,Low Vol,0.25%,6.30%
XPA,175,XPlay,"$15,151,800",$0.015152,"1,000,000,000",*,"$4,238",-0.08%,2.35%
CCRB,367,CryptoCarbon,"$1,839,203",$0.516324,"3,562,111",*,"$139,142",0.08%,5.31%
NOBL,597,NobleCoin,"$601,288",$0.000261,"2,305,704,263",Low Vol,0.16%,0.40%,25.52%
