symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,188,XtraBYtes,"$8,397,350 ",$0.012919,"650,000,000",*,"$11,819",0.03%,9.96%
CPN,668,CompuCoin,"$49,052 ",$0.002501,"19,615,019",Low Vol,-0.04%,-12.34%,-20.72%
CHEAP,1016,Cheapcoin,? ,$0.000113,?,*,Low Vol,?,-0.68%
BLAS,706,BlakeStar,"$30,995 ",$0.000128,"242,616,720",Low Vol,0.02%,45.41%,?
CPC,344,Capricoin,"$950,999 ",$0.477878,"1,990,045",*,"$28,287",0.49%,8.96%
EOS,15,EOS,"$484,079,743 ",$1.84,"263,483,474",*,"$30,142,200",-0.07%,0.18%
SIB,108,SIBCoin,"$20,433,424 ",$1.35,"15,154,392","$100,910",1.81%,1.13%,3.04%
JWL,690,Jewels,"$40,492 ",$0.002006,"20,181,636",*,Low Vol,0.04%,3.61%
XDE2,891,XDE II,? ,$1.59,?,*,Low Vol,0.04%,86.07%
DLISK,754,DAPPSTER,"$16,604 ",$0.000166,"100,000,000",*,Low Vol,?,?
MONETA,937,Moneta,? ,$0.000255,?,Low Vol,0.04%,24.64%,18.47%
ACES,982,Aces,? ,$0.000035,?,*,Low Vol,3.88%,-37.76%
NYC,377,NewYorkCoin,"$559,978 ",$0.000009,"59,719,935,819",$632,0.23%,81.01%,-6.89%
GAIA,542,GAIA,"$307,285 ",$0.012750,"24,101,381",*,Low Vol,0.04%,-20.41%
XBC,165,Bitcoin Plus,"$10,383,874 ",$104.72,"99,163",*,"$1,488,190",-2.48%,16.76%
XBB,254,Boolberry,"$3,272,024 ",$0.343250,"9,532,480","$8,557",7.57%,5.32%,24.32%
MAVRO,995,Mavro,? ,$0.005860,?,Low Vol,0.04%,11.13%,-1.80%
LTH,973,LAthaan,? ,$0.000223,?,Low Vol,0.04%,-13.10%,-8.64%
MONA,96,MonaCoin,"$25,147,225 ",$0.474354,"53,013,625","$79,940",-2.16%,-3.07%,0.26%
SPR,170,SpreadCoin,"$10,128,804 ",$1.19,"8,516,323","$34,273",-0.10%,4.46%,13.69%
BLITZ,225,Blitzcash,"$4,959,222 ",$1.22,"4,078,677",*,"$24,814",-0.62%,15.03%
OPES,975,Opescoin,? ,$0.000990,?,Low Vol,-0.03%,19.79%,-19.34%
TAG,264,TagCoin,"$2,893,941 ",$0.513976,"5,630,497","$570,527",-1.47%,18.95%,38.07%
XMR,10,Monero,"$726,685,036 ",$48.81,"14,889,409","$9,681,550",0.87%,11.58%,13.73%
TAJ,666,TajCoin,"$50,149 ",$0.007499,"6,686,991",Low Vol,0.20%,11.28%,-1.00%
