symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,172,XtraBYtes,"$10,886,330 ",$0.016748,"650,000,000",*,"$28,757",1.33%,2.64%
CPN,687,CompuCoin,"$57,614 ",$0.002937,"19,615,019",Low Vol,12.32%,-1.70%,-7.94%
CHEAP,1058,Cheapcoin,? ,$0.000081,?,*,Low Vol,?,-4.15%
BLAS,448,BlakeStar,"$199,114 ",$0.000813,"244,952,640","$5,883",1.98%,-14.14%,30.85%
CPC,365,Capricoin,"$926,348 ",$0.465491,"1,990,045",*,"$33,433",0.78%,-8.06%
EOS,18,EOS,"$409,588,223 ",$1.40,"293,573,749",*,"$26,403,000",1.51%,-3.46%
SIB,145,SIBCoin,"$15,590,687 ",$1.02,"15,250,599","$69,724",-0.46%,-1.91%,-27.41%
JWL,702,Jewels,"$49,534 ",$0.002454,"20,181,636",*,Low Vol,0.18%,2.10%
XDE2,1002,XDE II,? ,$2.18,?,*,Low Vol,0.18%,?
DLISK,772,DAPPSTER,"$20,118 ",$0.000201,"100,000,000",*,Low Vol,0.18%,?
MONETA,926,Moneta,? ,$0.000282,?,Low Vol,0.12%,-25.07%,4.92%
ACES,949,Aces,? ,$0.000227,?,*,Low Vol,0.18%,169.58%
NYC,395,NewYorkCoin,"$536,514 ",$0.000009,"59,719,935,819",$664,1.33%,143.44%,-4.46%
GAIA,562,GAIA,"$303,280 ",$0.012583,"24,101,381",*,Low Vol,?,-1.56%
XBC,216,Bitcoin Plus,"$6,061,267 ",$60.86,"99,593",*,"$212,558",-2.44%,-21.08%
XBB,234,Boolberry,"$5,065,140 ",$0.531356,"9,532,480","$15,154",4.70%,-0.53%,16.11%
MAVRO,939,Mavro,? ,$0.006880,?,Low Vol,42.75%,-17.99%,6.26%
LTH,1031,LAthaan,? ,$0.000322,?,Low Vol,0.18%,9.04%,9.73%
MONA,128,MonaCoin,"$20,079,790 ",$0.376455,"53,339,150","$316,983",-0.04%,-3.22%,-1.83%
SPR,173,SpreadCoin,"$10,553,240 ",$1.23,"8,568,167","$60,376",0.35%,-8.19%,-5.38%
BLITZ,241,Blitzcash,"$4,614,803 ",$1.13,"4,081,621",*,"$29,481",0.70%,-5.93%
OPES,1039,Opescoin,? ,$0.001717,?,Low Vol,?,?,-5.79%
TAG,308,TagCoin,"$2,121,876 ",$0.374809,"5,661,220","$56,321",4.73%,-1.06%,-7.47%
LDOGE,377,LiteDoge,"$722,709 ",$0.000049,"14,826,056,502",*,"$4,407",-1.57%,-23.17%
TAJ,755,TajCoin,"$25,484 ",$0.003742,"6,810,317",Low Vol,0.18%,-11.70%,-60.86%
VOYA,980,Voyacoin,? ,$1.39,?,Low Vol,0.12%,-4.16%,-36.43%
PWR,828,Powercoin,"$2,011 ",$0.000040,"49,983,870",Low Vol,0.18%,-4.59%,5.13%
XPM,210,Primecoin,"$6,292,930 ",$0.309919,"20,305,080","$233,876",-1.47%,-3.43%,-18.70%
AGLC,656,AgrolifeCoin,"$85,954 ",$0.014847,"5,789,310",*,Low Vol,0.01%,?
JIN,654,Jin Coin,"$87,405 ",$0.008875,"9,848,485",Low Vol,?,?,-38.04%
IXC,519,Ixcoin,"$1,699,960 ",$0.080954,"20,999,088",*,Low Vol,0.34%,-4.57%
MTLMC3,748,Metal Music Coin,"$28,117 ",$0.000353,"79,719,140",Low Vol,-1.22%,9.31%,-13.64%
MINEX,859,Minex,? ,$0.431137,?,*,"$52,060",6.15%,-0.17%
CCRB,325,CryptoCarbon,"$1,719,919 ",$0.482837,"3,562,111",*,"$18,540",-0.86%,-2.08%
NOBL,547,NobleCoin,"$449,127 ",$0.000195,"2,299,844,152",Low Vol,-0.15%,-13.87%,-3.47%
PRIMU,927,Primulon,? ,$0.000184,?,Low Vol,0.29%,-6.41%,4.82%
XPY,611,PayCoin,"$138,387 ",$0.011791,"11,736,930",**,Low Vol,0.12%,-20.33%
FEDS,835,FedoraShare,? ,$0.000021,?,*,"$13,829,200",-10.26%,-7.21%
MIOTA,7,IOTA,"$2,331,114,222 ",$0.838672,"2,779,530,283",*,"$48,309,900",-0.28%,-7.88%
FIMK,381,FIMKrypto,"$673,272 ",$0.001167,"577,004,618",*,$884,0.19%,-5.67%
BYC,370,Bytecent,"$830,298 ",$0.478406,"1,735,550","$100,374",-2.16%,-14.52%,7.15%
IXT,141,InsureX,"$15,905,449 ",$0.444549,"35,778,844",*,"$378,716",-2.43%,10.88%
BTCD,71,BitcoinDark,"$65,366,063 ",$50.72,"1,288,862","$93,522",-1.05%,-10.59%,-30.44%
JNS,295,Janus,"$2,379,483 ",$0.112776,"21,099,198",*,"$1,810",2.24%,-9.90%
UNITS,588,GameUnits,"$178,894 ",$0.051510,"3,472,983",*,Low Vol,0.18%,-11.74%
MAR,705,Marijuanacoin,"$48,295 ",$0.043421,"1,112,252",Low Vol,0.06%,-3.79%,-21.03%
SNC,196,SunContract,"$7,778,782 ",$0.079241,"98,166,002",*,"$932,705",-7.60%,-17.91%
TOPAZ,1034,Topaz Coin,? ,$0.054439,?,Low Vol,0.18%,-19.37%,-5.60%
SNGLS,62,SingularDTV,"$85,214,400 ",$0.142024,"600,000,000",*,"$657,958",4.27%,-1.50%
MAX,247,MaxCoin,"$4,313,127 ",$0.071954,"59,943,253","$543,222",0.01%,-6.06%,-5.37%
SNM,113,SONM,"$25,707,936 ",$0.077583,"331,360,000",*,"$523,153",7.56%,11.68%
SDP,809,SydPak,"$7,148 ",$0.044945,"159,032",*,Low Vol,?,-3.98%
TP1,1018,KolschCoin,? ,$0.029533,?,Low Vol,0.12%,?,?
SNT,37,Status,"$179,646,123 ",$0.051764,"3,470,483,788",*,"$11,424,200",0.70%,-7.10%
