symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,934,MIYUCoin,? ,$0.000049,?,"$1,190",-0.33%,3.09%,11.50%
XBY,190,XTRABYTES,"$12,731,365 ",$0.030205,"421,500,000",*,"$52,410",3.37%,6.48%
CPN,528,CompuCoin,"$62,318 ",$0.003177,"19,615,019",$529,-4.83%,-13.10%,-5.85%
CHEAP,1067,Cheapcoin,? ,$0.000146,?,*,Low Vol,-0.41%,?
BLAS,487,BlakeStar,"$181,210 ",$0.000733,"247,123,792","$2,815",7.23%,18.60%,92.26%
CPC,394,Capricoin,"$1,033,094 ",$0.519131,"1,990,045",*,"$29,233",0.14%,-2.02%
EOS,23,EOS,"$412,656,744 ",$1.29,"320,734,295",*,"$26,893,600",-0.58%,-0.39%
SIB,163,SIBCoin,"$18,768,149 ",$1.22,"15,348,377","$107,232",1.13%,3.82%,1.56%
JWL,753,Jewels,"$41,391 ",$0.002051,"20,181,636",*,Low Vol,?,3.09%
XDE2,1055,XDE II,? ,$1.32,?,*,Low Vol,-0.35%,?
DLISK,790,DAPPSTER,"$24,416 ",$0.000244,"100,000,000",*,Low Vol,-0.41%,3.09%
EOT,899,EOT Token,? ,$2.43,?,*,"$11,457",-0.65%,-0.44%
ACES,952,Aces,? ,$0.000098,?,*,$500,-0.41%,3.09%
UNIFY,405,Unify,"$830,729 ",$0.047783,"17,385,378","$24,364",3.31%,3.62%,119.34%
GAIA,596,GAIA,"$336,595 ",$0.013966,"24,101,381",*,Low Vol,-0.26%,-50.81%
XBC,223,Bitcoin Plus,"$8,226,287 ",$82.14,"100,154",*,"$140,379",-1.37%,1.42%
XBB,333,Boolberry,"$2,608,573 ",$0.273651,"9,532,480","$119,851",-3.35%,3.85%,23.13%
MAVRO,1068,Mavro,? ,$0.006788,?,Low Vol,-0.35%,?,-6.23%
LTH,1095,LAthaan,? ,$0.000286,?,Low Vol,?,0.48%,?
MONA,126,MonaCoin,"$27,000,362 ",$0.503354,"53,640,900","$189,974",-1.18%,3.79%,15.50%
SPR,136,SpreadCoin,"$24,995,082 ",$2.88,"8,675,685","$114,880",-0.99%,4.64%,11.14%
BLITZ,222,Blitzcash,"$8,281,075 ",$2.03,"4,084,820",*,"$1,022,640",1.49%,-18.23%
OPES,1036,Opescoin,? ,$0.001318,?,Low Vol,-8.69%,6.99%,?
TAG,351,TagCoin,"$2,194,016 ",$0.385681,"5,688,680","$59,064",0.00%,0.68%,2.19%
LDOGE,377,LiteDoge,"$1,436,136 ",$0.000097,"14,834,762,502",*,"$11,242",-1.41%,-14.16%
EXL,937,Excelcoin,? ,$0.001367,?,$986,-0.13%,-31.11%,-3.02%
TAJ,782,TajCoin,"$28,231 ",$0.004077,"6,924,983",Low Vol,-0.78%,-2.06%,3.99%
VOYA,966,Voyacoin,? ,$1.95,?,Low Vol,-0.41%,-16.50%,-36.66%
XPM,214,Primecoin,"$8,859,198 ",$0.432890,"20,465,240","$487,631",-1.64%,1.90%,9.19%
GP,891,Goldpay Coin,? ,$0.003811,?,*,"$21,673",0.00%,-7.50%
BTCS,470,Bitcoin Scrypt,"$272,548 ",$0.016737,"16,284,650",$866,-1.93%,48.21%,52.27%
IXC,365,Ixcoin,"$1,789,017 ",$0.085195,"20,999,088",*,$752,-0.14%,-1.65%
MTLMC3,751,Metal Music Coin,"$42,473 ",$0.000533,"79,719,140",Low Vol,-0.36%,12.48%,5.93%
MINEX,1028,Minex,? ,$0.095298,?,*,Low Vol,-1.16%,40.36%
PLU,178,Pluton,"$15,072,361 ",$17.73,"850,000",*,"$174,668",-0.89%,-4.72%
NOBL,410,NobleCoin,"$760,384 ",$0.000330,"2,301,621,542","$1,949",0.78%,16.04%,31.80%
PRIMU,982,Primulon,? ,$0.000146,?,Low Vol,-24.56%,-4.84%,-25.44%
XPY,602,PayCoin,"$272,543 ",$0.023109,"11,793,578",**,Low Vol,-0.26%,4.40%
FEDS,913,FedoraShare,? ,$0.000019,?,*,"$4,528",0.00%,-3.78%
MIOTA,9,IOTA,"$2,135,010,021 ",$0.768119,"2,779,530,283",*,"$25,722,000",-4.87%,-10.02%
FID,858,BITFID,? ,$0.245895,?,*,"$936,419",-0.80%,-1.18%
FIMK,384,FIMKrypto,"$1,239,741 ",$0.002149,"577,004,618",*,"$1,187",25.41%,12.01%
BYC,382,Bytecent,"$1,297,273 ",$0.739013,"1,755,412","$16,231",-0.16%,3.74%,22.92%
IXT,145,InsureX,"$22,874,417 ",$0.639328,"35,778,844",*,"$378,998",2.27%,2.04%
BTCD,72,BitcoinDark,"$85,545,521 ",$66.37,"1,288,862","$130,040",0.75%,-0.08%,12.84%
JNS,323,Janus,"$2,847,792 ",$0.134627,"21,153,198",*,"$1,842",0.13%,26.19%
UNITS,657,GameUnits,"$124,057 ",$0.035721,"3,472,983",*,Low Vol,-0.33%,-8.98%
MAR,516,Marijuanacoin,"$102,282 ",$0.088194,"1,159,732","$1,134",-0.50%,21.47%,52.60%
SNC,253,SunContract,"$6,383,146 ",$0.061949,"103,039,388",*,"$490,481",7.48%,19.20%
SNGLS,70,SingularDTV,"$88,400,400 ",$0.147334,"600,000,000",*,"$1,227,830",-0.03%,-9.86%
MAX,284,MaxCoin,"$4,373,337 ",$0.072783,"60,087,509","$148,518",-0.75%,0.07%,-3.60%
SNM,127,SONM,"$26,444,317 ",$0.079805,"331,360,000",*,"$473,633",0.37%,-6.45%
SDP,821,SydPak,"$12,312 ",$0.077379,"159,115",*,Low Vol,?,?
TP1,1050,KolschCoin,? ,$0.034573,?,Low Vol,-0.35%,14.00%,24.81%
SNT,47,Status,"$165,594,134 ",$0.047715,"3,470,483,788",*,"$7,358,310",-0.58%,-2.25%
WGO,402,WavesGo,"$897,469 ",$0.089774,"9,996,979",*,"$2,743",17.65%,14.70%
MAD,673,SatoshiMadness,"$97,696 ",$0.000049,"2,000,683,485",*,Low Vol,-0.26%,3.09%
LAZ,1013,Lazaruscoin,? ,$0.001758,?,*,Low Vol,-0.26%,-6.46%
AXF,905,AxFunds,? ,$0.066028,?,"$7,951",-0.01%,5.69%,-2.16%
FEI,921,Fuda Energy,? ,$0.017685,?,"$2,543",0.00%,6.05%,-0.30%
UGT,856,UG Token,? ,$0.557612,?,*,"$1,414,670",0.45%,-5.06%
FFC,944,FireFlyCoin,? ,$0.000098,?,$695,-0.41%,-2.60%,0.26%
MAO,508,Mao Zedong,"$118,873 ",$0.022844,"5,203,745","$2,062",10.58%,12.16%,17.46%
GAIN,1066,UGAIN,? ,$0.000830,?,Low Vol,-0.26%,?,18.48%
GUC,953,GoldUnionCoin,? ,$0.781301,?,*,Low Vol,-0.26%,-58.75%
MGM,832,Magnum,"$6,773 ",$0.001807,"3,748,760",Low Vol,-0.41%,-47.75%,-48.43%
SHDW,446,Shadow Token,"$421,987 ",$0.060284,"7,000,000",*,"$1,376",-0.21%,-14.98%
EVO,711,Evotion,"$68,037 ",$0.027554,"2,469,220",Low Vol,-0.61%,22.28%,15.83%
DTB,156,Databits,"$19,991,798 ",$0.878845,"22,747,809",*,"$250,965",-1.93%,2.12%
CME,1065,Cashme,? ,$0.000049,?,**,Low Vol,-0.41%,?
TSE,694,Tattoocoin (S...,"$82,334 ",$0.000911,"90,421,856",*,Low Vol,18.06%,101.68%
GUN,696,Guncoin,"$81,969 ",$0.000432,"189,958,978",Low Vol,0.32%,-13.70%,8.67%
GUP,148,Matchpool,"$21,947,100 ",$0.292628,"75,000,000",*,"$427,619",0.55%,3.59%
PCN,1052,PeepCoin,? ,$4.4e-07,?,*,Low Vol,0.28%,?
