symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,233,XTRABYTES,"$8,220,532",$0.019320,"425,500,000",*,"$25,229",0.26%,15.58%
CPN,784,CompuCoin,"$57,696",$0.002941,"19,615,019",Low Vol,0.11%,19.26%,123.94%
CHEAP,1110,Cheapcoin,?,$0.000173,?,*,Low Vol,0.13%,0.58%
BLAS,429,BlakeStar,"$929,633",$0.003827,"242,904,826","$74,570",7.38%,29.09%,-6.89%
CSNO,211,BitDice,"$10,913,700",$0.155910,"70,000,000",*,"$39,997",-5.74%,6.33%
CREVA,833,CrevaCoin,"$33,941",$0.000933,"36,390,750",Low Vol,-0.16%,-7.53%,4.83%
EOS,27,EOS,"$242,139,109",$0.599042,"404,210,572",*,"$6,414,990",-1.12%,0.26%
SIB,141,SIBCoin,"$21,904,824",$1.40,"15,616,186","$53,966",-0.89%,-1.78%,5.02%
JWL,818,Jewels,"$39,604",$0.001962,"20,181,636",*,Low Vol,0.09%,-6.33%
XDE2,1083,XDE II,?,$2.90,?,*,Low Vol,0.17%,?
DLISK,855,DAPPSTER,"$22,491",$0.000225,"100,000,000",*,Low Vol,?,-2.35%
EOT,410,EOT Token,"$1,131,415",$0.452566,"2,500,000",*,"$45,194",0.34%,-25.73%
ACES,1057,Aces,?,$0.000121,?,*,Low Vol,0.09%,47.48%
UNIFY,389,Unify,"$1,573,663",$0.088733,"17,734,730",*,"$18,433",-3.02%,7.85%
GAIA,647,GAIA,"$221,135",$0.009175,"24,101,381",*,Low Vol,-1.23%,?
XBC,286,Bitcoin Plus,"$4,842,216",$47.63,"101,667",*,"$32,377",0.41%,-4.89%
MAVRO,1067,Mavro,?,$0.007099,?,Low Vol,0.09%,-4.95%,26.42%
LTH,1163,LAthaan,?,$0.000401,?,Low Vol,?,-0.46%,?
KRONE,550,Kronecoin,"$40,547",$0.016448,"2,465,156",$887,0.10%,-5.91%,28.02%
MONA,28,MonaCoin,"$221,075,071",$4.05,"54,617,050","$58,913,600",-3.71%,-28.38%,448.16%
CYDER,1038,Cyder,?,$0.001039,?,*,Low Vol,0.09%,38.79%
SPR,307,SpreadCoin,"$4,154,718",$0.465891,"8,917,789","$656,377",-2.01%,-12.02%,-82.29%
BLITZ,291,Blitzcash,"$4,723,170",$1.15,"4,096,738",*,"$24,842",2.25%,23.05%
OPES,1143,Opescoin,?,$0.001620,?,Low Vol,?,?,?
MANA,88,Decentraland,"$49,971,010",$0.021977,"2,273,755,650",*,"$16,333,000",-6.34%,158.94%
TAG,615,TagCoin,"$431,068",$0.074673,"5,772,746",Low Vol,0.09%,-11.83%,16.96%
LDOGE,434,LiteDoge,"$859,289",$0.000058,"14,862,835,508",*,"$6,612",0.33%,0.52%
EXL,1102,Excelcoin,?,$0.000173,?,Low Vol,?,0.24%,165.56%
TAJ,825,TajCoin,"$36,898",$0.004953,"7,449,424",Low Vol,0.09%,-8.50%,5.67%
VOYA,1052,Voyacoin,?,$2.37,?,Low Vol,0.11%,-0.29%,0.63%
BTCZ,974,BitcoinZ,?,$0.002598,?,"$4,026",2.36%,-4.79%,?
CPC,420,Capricoin,"$1,039,812",$0.522507,"1,990,045",*,"$42,128",-1.25%,-4.52%
PWR,906,Powercoin,"$2,885",$0.000058,"49,983,870",Low Vol,0.17%,0.24%,32.68%
XPM,354,Primecoin,"$2,238,758",$0.106844,"20,953,519","$349,205",-0.98%,-10.85%,-26.16%
GP,701,GoldPieces,"$120,185",$0.098499,"1,220,161",*,Low Vol,0.28%,-10.52%
XPTX,503,PlatinumBAR,"$263,846",$0.806401,"327,190","$1,777",0.17%,-8.99%,13.53%
IXC,577,Ixcoin,"$1,682,239",$0.080110,"20,999,088",*,Low Vol,0.14%,49.00%
XPA,150,XPlay,"$20,732,300",$0.020732,"1,000,000,000",*,"$3,509",1.13%,1.68%
CCRB,383,CryptoCarbon,"$1,719,602",$0.482748,"3,562,111",*,"$14,164",-0.05%,-2.84%
NOBL,605,NobleCoin,"$545,710",$0.000236,"2,307,686,655",Low Vol,-0.15%,-5.14%,8.72%
PRIMU,991,Primulon,?,$0.000173,?,"$1,185",-23.70%,-35.96%,-69.22%
XPY,772,PayCoin,"$68,154",$0.005772,"11,808,254",Low Vol,0.09%,-70.78%,-73.74%
FEDS,1167,FedoraShare,?,$0.000008,?,*,?,?,?
MIOTA,11,IOTA,"$1,277,961,315",$0.459776,"2,779,530,283",*,"$13,062,600",-1.34%,9.16%
FID,1040,BITFID,?,$0.115435,?,*,Low Vol,0.17%,0.24%
FIMK,453,FIMKrypto,"$699,370",$0.001212,"577,004,618",*,$690,-7.19%,-17.45%
BYC,428,Bytecent,"$937,605",$0.515765,"1,817,891","$58,073",-1.28%,-12.92%,-12.17%
IXT,237,iXledger,"$7,635,921",$0.213420,"35,778,844",*,"$57,945",-0.18%,-4.93%
BTCD,57,BitcoinDark,"$109,436,773",$84.91,"1,288,862","$80,847",-1.47%,-2.19%,-1.98%
JNS,369,Janus,"$1,853,825",$0.081887,"22,638,905",*,$521,-8.85%,-17.33%
UNITS,753,GameUnits,"$77,760",$0.022390,"3,472,983",*,Low Vol,-1.89%,-30.91%
SND,961,Sand Coin,?,$1.74,?,*,"$11,864",1.13%,1.29%
MAR,776,Marijuanacoin,"$62,598",$0.047331,"1,322,566",Low Vol,-1.02%,28.31%,53.89%
SNC,328,SunContract,"$3,188,545",$0.029603,"107,712,011",*,"$212,614",-0.13%,-9.86%
XBL,457,Billionaire T...,"$683,650",$0.206206,"3,315,372",*,"$8,717",-2.48%,-8.31%
SNGLS,66,SingularDTV,"$91,681,800",$0.152803,"600,000,000",*,"$1,521,280",2.71%,14.42%
MAX,440,MaxCoin,"$803,895",$0.013275,"60,556,629","$2,363",-0.48%,-15.80%,2.96%
SNM,100,SONM,"$40,478,374",$0.112565,"359,600,000",*,"$732,867",0.77%,-3.64%
SDP,889,SydPak,"$9,476",$0.059449,"159,400",*,Low Vol,0.09%,0.33%
VTY,1141,Victoriouscoin,?,$0.000046,?,Low Vol,?,?,5.59%
SNT,67,Status,"$88,874,231",$0.025609,"3,470,483,788",*,"$825,386",1.79%,3.25%
WGO,609,WavesGo,"$531,083",$0.053132,"9,995,510",*,Low Vol,0.00%,14.18%
MAD,717,SatoshiMadness,"$107,087",$0.000054,"2,000,683,485",*,Low Vol,?,?
AHT,586,Bowhead,"$1,119,336",$0.139917,"8,000,000",*,Low Vol,0.07%,-26.02%
WILD,980,Wild Crypto,?,$0.101339,?,*,"$2,510",102.03%,-13.08%
AXF,1164,AxFunds,?,$0.068043,?,Low Vol,?,?,?
UGT,956,UG Token,?,$0.328261,?,*,"$17,888",1.11%,-0.41%
FFC,1080,FireFlyCoin,?,$0.000115,?,Low Vol,0.17%,100.47%,31.24%
MAO,400,Mao Zedong,"$1,324,955",$0.213151,"6,216,039","$1,239",5.34%,4.18%,49.37%
GAIN,1103,UGAIN,?,$0.000577,?,Low Vol,0.09%,-37.54%,-26.13%
GUC,975,GoldUnionCoin,?,$1.04,?,*,"$3,463",0.13%,-9.78%
MGM,884,Magnum,"$12,651",$0.003296,"3,838,165",Low Vol,?,-1.31%,13.31%
