symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,232,XTRABYTES,"$8,471,705",$0.019910,"425,500,000",*,"$71,347",5.00%,-15.03%
CPN,819,CompuCoin,"$44,265",$0.002257,"19,615,019",Low Vol,-2.53%,32.95%,-11.44%
B2X,931,SegWit2x (Pre...,?,$898.89,?,"$4,841,050",-0.26%,?,?
CHEAP,1117,Cheapcoin,?,$0.000550,?,*,Low Vol,0.13%,94.35%
BLAS,502,BlakeStar,"$346,499",$0.001422,"243,644,266","$11,954",-0.14%,-12.93%,-63.21%
CSNO,208,BitDice,"$10,881,570",$0.155451,"70,000,000",*,"$87,387",1.27%,-5.68%
CREVA,859,CrevaCoin,"$26,677",$0.000733,"36,390,750",Low Vol,0.17%,5.71%,-24.51%
EOS,25,EOS,"$218,677,093",$0.522216,"418,748,358",*,"$6,556,850",0.05%,-7.58%
SIB,153,SIBCoin,"$18,871,322",$1.21,"15,657,989","$70,073",0.03%,-4.38%,-14.10%
JWL,824,Jewels,"$40,686",$0.002016,"20,181,636",*,Low Vol,0.17%,4.80%
GAIN,1081,UGAIN,?,$0.000626,?,Low Vol,0.16%,0.51%,9.32%
DLISK,867,DAPPSTER,"$24,436",$0.000244,"100,000,000",*,Low Vol,-3.88%,?
EOT,369,EOT Token,"$2,250,485",$0.272426,"8,260,903",*,"$8,486",-8.07%,-15.29%
ACES,1058,Aces,?,$0.000135,?,*,Low Vol,0.11%,-14.28%
NYC,373,NewYorkCoin,"$2,012,666",$0.000016,"129,032,781,759","$18,098",0.27%,40.12%,369.37%
GAIA,631,GAIA,"$478,516",$0.019854,"24,101,381",*,Low Vol,0.16%,153.39%
XBC,302,Bitcoin Plus,"$4,181,929",$41.06,"101,847",*,"$63,880",-0.16%,-2.70%
MAVRO,1178,Mavro,?,$0.006668,?,Low Vol,?,?,-5.11%
LTH,1080,LAthaan,?,$0.000428,?,Low Vol,0.17%,7.97%,7.56%
KRONE,566,Kronecoin,"$25,852",$0.009758,"2,649,206","$1,416",1.39%,6.11%,-40.18%
MONA,38,MonaCoin,"$146,627,759",$2.68,"54,772,550","$2,379,470",-1.46%,-8.15%,-44.86%
CYDER,1112,Cyder,?,$0.000550,?,*,Low Vol,0.17%,-11.66%
SPR,318,SpreadCoin,"$3,562,598",$0.397805,"8,955,640","$518,645",-1.30%,2.67%,-16.58%
BLITZ,311,Blitzcash,"$3,858,775",$0.941642,"4,097,922",*,"$111,589",-2.83%,-13.48%
