symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,198,XtraBYtes,"$7,937,345 ",$0.012211,"650,000,000",*,"$16,327",0.61%,-2.24%
CPN,701,CompuCoin,"$41,586 ",$0.002120,"19,615,019",Low Vol,-42.22%,-26.94%,-37.42%
CHEAP,985,Cheapcoin,? ,$0.000103,?,*,Low Vol,0.67%,6.06%
BLAS,455,BlakeStar,"$130,236 ",$0.000536,"243,065,520","$4,662",26.04%,114.39%,310.69%
CPC,355,Capricoin,"$1,032,300 ",$0.518732,"1,990,045",*,"$106,651",0.65%,-3.75%
EOS,16,EOS,"$495,903,080 ",$1.84,"269,492,039",*,"$47,767,000",-0.02%,4.71%
SIB,126,SIBCoin,"$16,921,125 ",$1.12,"15,174,536","$91,157",1.57%,-10.61%,-10.47%
JWL,694,Jewels,"$45,549 ",$0.002257,"20,181,636",*,Low Vol,0.58%,-2.78%
XDE2,948,XDE II,? ,$1.42,?,*,Low Vol,0.67%,?
DLISK,762,DAPPSTER,"$17,098 ",$0.000171,"100,000,000",*,Low Vol,0.58%,6.03%
MONETA,957,Moneta,? ,$0.000239,?,Low Vol,0.65%,-4.88%,1.67%
ACES,967,Aces,? ,$0.000078,?,*,Low Vol,-17.36%,21.58%
UNIFY,396,Unify,"$473,883 ",$0.030047,"15,771,376","$14,612",-0.11%,3.62%,65.55%
GAIA,574,GAIA,"$263,973 ",$0.010953,"24,101,381",*,Low Vol,0.57%,-5.32%
XBC,171,Bitcoin Plus,"$10,040,420 ",$101.19,"99,225",*,"$185,325",1.18%,0.80%
XBB,255,Boolberry,"$3,761,059 ",$0.394552,"9,532,480","$12,731",-1.55%,10.21%,28.41%
MAVRO,923,Mavro,? ,$0.006463,?,Low Vol,-0.40%,6.06%,10.22%
LTH,989,LAthaan,? ,$0.000239,?,Low Vol,0.67%,-7.20%,?
MONA,109,MonaCoin,"$22,201,733 ",$0.418314,"53,074,325","$153,685",0.81%,-11.37%,-11.44%
SPR,157,SpreadCoin,"$11,629,842 ",$1.36,"8,531,656","$58,654",0.85%,27.02%,51.28%
BLITZ,250,Blitzcash,"$4,050,776 ",$0.993028,"4,079,217",*,"$75,242",3.98%,-6.96%
OPES,986,Opescoin,? ,$0.001094,?,Low Vol,0.65%,-17.22%,-16.43%
TAG,280,TagCoin,"$2,598,543 ",$0.461114,"5,635,360","$233,695",-2.14%,2.39%,22.84%
LDOGE,357,LiteDoge,"$1,027,656 ",$0.000069,"14,818,426,001",*,"$5,708",-12.90%,-6.60%
TAJ,673,TajCoin,"$60,236 ",$0.008966,"6,717,948",Low Vol,0.54%,9.48%,30.87%
SNAKE,899,SnakeEyes,? ,$0.028853,?,*,Low Vol,-0.61%,-8.11%
XPM,197,Primecoin,"$7,960,976 ",$0.394846,"20,162,231","$386,663",-0.65%,4.44%,15.39%
GP,822,Goldpay Coin,? ,$0.005943,?,*,"$81,170",1.11%,1.54%
XPTX,589,PlatinumBAR,"$204,298 ",$0.861737,"237,077",Low Vol,0.30%,48.53%,95.86%
IXC,306,Ixcoin,"$1,972,774 ",$0.093946,"20,999,088",*,$779,1.16%,6.75%
MTLMC3,491,Metal Music Coin,"$40,810 ",$0.000512,"79,719,140","$5,919",0.57%,58.77%,45.47%
CCRB,305,CryptoCarbon,"$1,982,012 ",$0.556415,"3,562,111",*,"$54,143",0.45%,1.76%
NOBL,551,NobleCoin,"$386,656 ",$0.000168,"2,298,350,260",Low Vol,0.57%,-12.87%,-2.51%
PRIMU,859,Primulon,? ,$0.000294,?,"$1,913",0.67%,10.65%,31.36%
XPY,595,PayCoin,"$177,511 ",$0.015132,"11,730,898",**,Low Vol,-0.31%,61.72%
FEDS,812,FedoraShare,? ,$0.000023,?,*,"$12,284,900",8.90%,7.90%
MIOTA,9,IOTA,"$1,355,485,195 ",$0.487667,"2,779,530,283",*,"$15,149,900",0.83%,14.31%
FIMK,526,FIMKrypto,"$995,887 ",$0.001726,"577,004,618",*,Low Vol,?,1.00%
BYC,375,Bytecent,"$724,041 ",$0.421949,"1,715,944","$6,856",0.65%,0.75%,35.72%
IXT,242,InsureX,"$4,542,840 ",$0.126970,"35,778,844",*,"$47,794",4.65%,6.47%
BTCD,62,BitcoinDark,"$60,293,360 ",$46.78,"1,288,862","$105,180",-0.25%,-0.29%,11.57%
JNS,244,Janus,"$4,318,194 ",$0.205060,"21,058,198",*,"$2,640",0.42%,1.86%
UNITS,578,GameUnits,"$236,332 ",$0.068049,"3,472,983",*,Low Vol,0.67%,50.50%
MAR,482,Marijuanacoin,"$64,611 ",$0.060315,"1,071,214",$596,0.37%,3.34%,-18.23%
SNC,264,SunContract,"$3,325,668 ",$0.033878,"98,166,002",*,"$3,186",6.31%,19.61%
SNGLS,54,SingularDTV,"$88,716,000 ",$0.147860,"600,000,000",*,"$466,885",0.48%,4.38%
MAX,237,MaxCoin,"$4,656,321 ",$0.077847,"59,813,749","$185,897",-1.78%,-6.82%,10.21%
SNM,139,SONM,"$15,091,029 ",$0.045543,"331,360,000",*,"$212,930",1.26%,-0.96%
SDP,793,SydPak,"$5,980 ",$0.037616,"158,978",*,Low Vol,0.58%,9.75%
AC,518,AsiaCoin,"$2,546,949 ",$0.002702,"942,787,016",Low Vol,0.67%,3.42%,8.83%
SNT,23,Status,"$273,656,323 ",$0.078853,"3,470,483,788",*,"$50,559,100",3.05%,26.78%
PAC,855,Paccoin,? ,$1.3e-07,?,"$3,183",-6.24%,-19.18%,-21.40%
MAD,659,SatoshiMadness,"$68,416 ",$0.000034,"2,000,683,485",*,Low Vol,0.65%,6.06%
LAZ,983,Lazaruscoin,? ,$0.001026,?,*,Low Vol,0.67%,?
AXF,827,AxFunds,? ,$0.082297,?,"$47,230",-2.93%,1.69%,7.52%
FEI,849,Fuda Energy,? ,$0.019786,?,"$5,524",-0.99%,-2.38%,?
FFC,871,FireFlyCoin,? ,$0.000108,?,$749,0.91%,-9.90%,-28.37%
GAIN,1019,UGAIN,? ,$0.000584,?,Low Vol,?,0.66%,1.76%
GUC,937,GoldUnionCoin,? ,$2.05,?,*,Low Vol,0.58%,5.65%
MGM,778,Magnum,"$11,179 ",$0.002982,"3,748,685",Low Vol,?,0.53%,71.57%
CNNC,660,Cannation,"$66,836 ",$0.026984,"2,476,893",Low Vol,4.51%,9.97%,-19.54%
EVO,666,Evotion,"$62,852 ",$0.025454,"2,469,220",Low Vol,0.65%,-4.05%,-10.19%
DTB,110,Databits,"$21,571,747 ",$0.948300,"22,747,809",*,"$881,964",-1.05%,4.60%
CME,964,Cashme,? ,$0.000034,?,**,Low Vol,0.65%,?
TSE,585,Tattoocoin (S...,"$223,393 ",$0.002471,"90,421,856",*,Low Vol,0.74%,-12.61%
GUN,632,Guncoin,"$96,262 ",$0.000513,"187,671,478",Low Vol,2.60%,13.66%,7.94%
TIC,1014,True Investme...,? ,$0.002937,?,*,Low Vol,?,0.11%
MOTO,1003,Motocoin,? ,$0.005061,?,Low Vol,1.33%,55.04%,220.31%
GUP,167,Matchpool,"$10,179,525 ",$0.135727,"75,000,000",*,"$218,184",-0.18%,-1.89%
PCN,897,PeepCoin,? ,$5e-07,?,*,Low Vol,2.83%,3.96%
TYCHO,864,Tychocoin,? ,$0.114216,?,"$1,217",0.59%,2.13%,-13.69%
NYC,537,NewYorkCoin,"$640,460 ",$0.000011,"59,719,935,819",Low Vol,4.60%,130.31%,212.19%
CARBON,523,Carboncoin,"$1,579,048 ",$0.000103,"15,391,976,822",Low Vol,0.65%,6.06%,147.08%
YBC,119,YbCoin,"$17,800,739 ",$5.89,"3,020,474",*,"$360,111",-0.25%,2.02%
XBG,1032,BTCGold,? ,$0.002701,?,Low Vol,?,4.72%,35.56%
BET,1024,BetaCoin,? ,$0.003798,?,Low Vol,?,1.49%,166.87%
