symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,234,XTRABYTES,"$5,983,023",$0.014078,"425,000,000",*,"$40,065",-0.88%,-12.66%
CPN,732,CompuCoin,"$47,644",$0.002429,"19,615,019",Low Vol,-2.54%,14.14%,39.63%
CHEAP,1090,Cheapcoin,?,$0.000116,?,*,Low Vol,?,-2.02%
BLAS,507,BlakeStar,"$86,756",$0.000346,"250,455,472","$2,317",18.92%,9.90%,30.91%
CPC,376,Capricoin,"$1,047,333",$0.526286,"1,990,045",*,"$46,995",-1.09%,-11.64%
EOS,26,EOS,"$198,312,591",$0.551097,"359,850,608",*,"$7,111,700",-0.48%,-11.69%
SIB,153,SIBCoin,"$15,209,327",$0.982616,"15,478,403","$142,400",-1.35%,-7.29%,-21.79%
JWL,752,Jewels,"$40,025",$0.001983,"20,181,636",*,Low Vol,?,?
GAIN,1037,UGAIN,?,$0.000454,?,Low Vol,-1.09%,-5.42%,-43.65%
DLISK,813,DAPPSTER,"$18,127",$0.000181,"100,000,000",*,Low Vol,-1.09%,-23.22%
EOT,395,EOT Token,"$788,620",$0.315448,"2,500,000",*,"$4,337",-1.08%,-26.57%
ACES,1041,Aces,?,$0.000109,?,*,Low Vol,-1.09%,44.69%
UNIFY,428,Unify,"$519,314",$0.029317,"17,713,939","$6,167",-1.10%,-13.94%,7.19%
GAIA,617,GAIA,"$189,523",$0.007864,"24,101,381",*,Low Vol,-1.09%,?
XBC,242,Bitcoin Plus,"$5,615,821",$55.68,"100,867",*,"$82,873",-0.76%,-20.26%
MAVRO,1097,Mavro,?,$0.005035,?,Low Vol,?,-1.58%,-0.99%
LTH,1052,LAthaan,?,$0.000254,?,Low Vol,-1.06%,?,-5.55%
KRONE,534,Kronecoin,"$22,412",$0.012076,"1,855,950",$910,-0.23%,-13.70%,23.89%
MONA,113,MonaCoin,"$24,553,657",$0.453868,"54,098,675","$83,302",-0.95%,-6.01%,10.90%
CYDER,1017,Cyder,?,$0.000399,?,*,Low Vol,-1.09%,68.91%
SPR,135,SpreadCoin,"$18,772,972",$2.14,"8,790,326","$221,924",2.14%,-6.40%,61.70%
BLITZ,250,Blitzcash,"$5,101,602",$1.25,"4,089,788",*,"$70,708",-0.80%,-17.64%
OPES,1039,Opescoin,?,$0.001051,?,Low Vol,-1.06%,?,-2.55%
MANA,886,Decentraland,?,$0.019927,?,*,"$385,432",-4.90%,-9.43%
TAG,437,TagCoin,"$442,957",$0.077303,"5,730,144","$14,875",-0.26%,0.38%,-13.82%
LDOGE,386,LiteDoge,"$915,229",$0.000062,"14,847,903,004",*,"$2,750",-0.49%,-13.13%
EXL,1040,Excelcoin,?,$0.000399,?,Low Vol,-1.09%,?,17.70%
TAJ,533,TajCoin,"$28,417",$0.003956,"7,183,368",$502,-1.13%,-21.73%,-5.65%
VOYA,897,Voyacoin,?,$13.05,?,"$86,212",-0.75%,256.09%,329.54%
PWR,872,Powercoin,"$1,812",$0.000036,"49,983,870",Low Vol,-1.13%,-7.87%,7.95%
XPM,319,Primecoin,"$2,434,799",$0.117737,"20,679,982","$153,899",-1.58%,-7.65%,-10.87%
GP,1124,Goldpay Coin,?,$0.003662,?,*,?,?,?
BTCS,472,Bitcoin Scrypt,"$177,327",$0.010859,"16,330,088",$965,26.97%,14.49%,56.26%
IXC,561,Ixcoin,"$1,193,626",$0.056842,"20,999,088",*,Low Vol,-2.41%,-5.10%
XPA,163,XPlay,"$12,963,400",$0.012963,"1,000,000,000",*,"$50,499",-1.16%,-9.71%
CCRB,352,CryptoCarbon,"$1,583,625",$0.444575,"3,562,111",*,"$45,114",-0.74%,-0.34%
XPD,468,PetroDollar,"$206,417",$0.003226,"63,993,275","$1,411",-24.33%,-40.96%,153.56%
PRIMU,1009,Primulon,?,$0.000107,?,Low Vol,-1.09%,-13.60%,19.62%
XPY,626,PayCoin,"$161,708",$0.013704,"11,800,321",Low Vol,-1.09%,-3.39%,20.95%
FEDS,879,FedoraShare,?,$0.000007,?,*,"$3,483,950",0.00%,1.52%
MIOTA,8,IOTA,"$1,386,082,264",$0.498675,"2,779,530,283",*,"$18,673,500",-1.45%,-12.82%
FID,970,BITFID,?,$0.108759,?,*,Low Vol,-1.09%,-7.87%
FIMK,416,FIMKrypto,"$585,712",$0.001015,"577,004,618",*,$784,-0.50%,-26.82%
BYC,384,Bytecent,"$923,888",$0.517912,"1,783,870","$18,884",0.21%,-8.62%,16.66%
IXT,193,iXledger,"$10,109,777",$0.282563,"35,778,844",*,"$169,790",-0.26%,-14.77%
BTCD,49,BitcoinDark,"$101,207,774",$78.52,"1,288,862","$129,216",-0.98%,-17.82%,-4.01%
JNS,565,Janus,"$900,320",$0.041923,"21,475,398",*,Low Vol,-0.95%,-24.30%
UNITS,649,GameUnits,"$116,051",$0.033415,"3,472,983",*,Low Vol,-0.68%,-2.84%
MAR,528,Marijuanacoin,"$32,466",$0.026284,"1,235,195",$683,-5.58%,-30.78%,-35.92%
SNC,274,SunContract,"$4,011,287",$0.038308,"104,712,011",*,"$217,126",-1.04%,-10.80%
SNGLS,47,SingularDTV,"$103,397,400",$0.172329,"600,000,000",*,"$449,829",-0.36%,-10.77%
MAX,392,MaxCoin,"$797,978",$0.013232,"60,304,829","$13,859",-5.24%,-33.82%,-5.22%
SNM,123,SONM,"$22,749,156",$0.068654,"331,360,000",*,"$259,464",-0.81%,-11.58%
SDP,855,SydPak,"$7,297",$0.045825,"159,233",*,Low Vol,?,-1.39%
TP1,1096,KolschCoin,?,$0.027736,?,Low Vol,?,?,?
SNT,63,Status,"$73,811,984",$0.021268,"3,470,483,788",*,"$1,309,300",0.25%,-11.75%
WGO,424,WavesGo,"$534,084",$0.053424,"9,997,009",*,$988,-1.75%,-10.01%
MAD,689,SatoshiMadness,"$72,531",$0.000036,"2,000,683,485",*,Low Vol,-1.09%,-7.87%
AHT,926,Bowhead,?,$0.255987,?,*,"$3,909",-1.03%,-16.08%
AXF,1107,AxFunds,?,$0.014034,?,Low Vol,?,?,42.91%
FEI,1027,Fuda Energy,?,$0.002277,?,Low Vol,0.00%,-0.20%,-84.77%
UGT,916,UG Token,?,$0.248649,?,*,"$12,344",-4.16%,-15.90%
FFC,994,FireFlyCoin,?,$0.000073,?,Low Vol,-1.09%,-7.87%,7.95%
MAO,470,Mao Zedong,"$184,879",$0.035528,"5,203,745",$972,-1.82%,-7.40%,59.68%
XDE2,1113,XDE II,?,$1.50,?,*,Low Vol,?,-5.35%
GUC,1013,GoldUnionCoin,?,$0.436197,?,*,Low Vol,-1.09%,-7.62%
MGM,850,Magnum,"$9,644",$0.002538,"3,800,175",Low Vol,-1.09%,-19.39%,-2.45%
CNNC,479,Cannation,"$157,575",$0.063618,"2,476,893","$5,837",0.05%,99.45%,73.06%
USDE,490,USDe,"$123,351",$0.000109,"1,134,166,607","$1,391",-1.06%,-7.87%,14.71%
DTB,189,Databits,"$10,500,707",$0.461614,"22,747,809",*,"$51,399",0.78%,-6.42%
CME,1094,Cashme,?,$0.000079,?,Low Vol,?,0.21%,18.26%
TSE,736,Tattoocoin (S...,"$45,944",$0.000508,"90,421,856",*,Low Vol,-1.07%,-5.50%
XNG,868,Enigma,"$3,067",$0.184456,"16,627",Low Vol,-1.13%,-9.92%,-13.59%
GUN,695,Guncoin,"$69,306",$0.000362,"191,419,678",Low Vol,-1.12%,2.24%,21.30%
GUP,177,Matchpool,"$11,923,725",$0.158983,"75,000,000",*,"$163,877",-2.59%,-14.99%
PCN,1072,PeepCoin,?,$0.000036,?,*,Low Vol,-1.06%,7649.64%
TYCHO,408,Tychocoin,"$658,649",$0.131091,"5,024,368","$36,848",-8.27%,?,112.40%
NYC,628,NewYorkCoin,"$155,980",$0.000003,"59,719,935,819",Low Vol,-0.86%,-8.35%,-40.14%
CARBON,420,Carboncoin,"$558,008",$0.000036,"15,391,995,423","$1,004",-1.09%,-53.93%,7.95%
YBC,332,YbCoin,"$2,126,881",$0.704143,"3,020,524",*,"$1,031,410",-0.19%,-34.10%
XBG,925,BTCGold,?,$0.001269,?,"$4,312",-1.09%,-2.29%,100.80%
BET,982,BetaCoin,?,$0.008472,?,Low Vol,-3.02%,-0.13%,524.74%
