symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,223,XtraBYtes,"$6,087,887 ",$0.009366,"650,000,000",*,"$8,208",1.24%,5.07%
CPN,705,CompuCoin,"$58,951 ",$0.003005,"19,615,019",Low Vol,2.02%,-11.14%,0.46%
CHEAP,1056,Cheapcoin,? ,$0.000086,?,*,Low Vol,?,5.19%
BLAS,383,BlakeStar,"$796,748 ",$0.003263,"244,209,360","$103,917",-16.30%,114.92%,849.33%
CPC,379,Capricoin,"$846,808 ",$0.425522,"1,990,045",*,"$22,746",-2.37%,-2.59%
CREVA,723,CrevaCoin,"$48,580 ",$0.001335,"36,390,750",Low Vol,-7.16%,4.82%,35.30%
EOS,18,EOS,"$463,290,513 ",$1.63,"283,677,357",*,"$37,829,900",1.68%,1.06%
SIB,132,SIBCoin,"$17,844,061 ",$1.17,"15,217,647","$84,397",0.16%,-6.06%,3.96%
JWL,708,Jewels,"$57,188 ",$0.002834,"20,181,636",*,Low Vol,0.69%,0.26%
GAIN,963,UGAIN,? ,$0.000730,?,Low Vol,0.69%,-0.35%,?
DLISK,790,DAPPSTER,"$17,174 ",$0.000172,"100,000,000",*,Low Vol,0.69%,-29.66%
MONETA,961,Moneta,? ,$0.000343,?,Low Vol,0.60%,5.50%,45.33%
ACES,976,Aces,? ,$0.000077,?,*,Low Vol,0.69%,-5.03%
NYC,419,NewYorkCoin,"$417,248 ",$0.000007,"59,719,935,819","$1,478",47.02%,-46.18%,-19.67%
GAIA,574,GAIA,"$417,952 ",$0.017341,"24,101,381",*,Low Vol,?,3.94%
XBC,195,Bitcoin Plus,"$8,519,225 ",$85.64,"99,481",*,"$637,391",1.48%,-16.20%
XBB,211,Boolberry,"$6,861,336 ",$0.719785,"9,532,480","$139,641",3.88%,36.01%,91.54%
MAVRO,981,Mavro,? ,$0.008286,?,Low Vol,0.69%,4.97%,37.63%
LTH,1016,LAthaan,? ,$0.000386,?,Low Vol,0.69%,5.51%,63.50%
MONA,127,MonaCoin,"$19,706,005 ",$0.370208,"53,229,550","$55,301",-0.03%,-6.32%,-13.88%
SPR,168,SpreadCoin,"$11,798,366 ",$1.38,"8,568,167","$47,519",-1.29%,3.72%,10.90%
BLITZ,231,Blitzcash,"$5,456,007 ",$1.34,"4,080,630",*,"$292,317",-2.68%,11.91%
OPES,1021,Opescoin,? ,$0.001803,?,Low Vol,0.69%,-1.52%,66.91%
TAG,299,TagCoin,"$2,354,205 ",$0.416573,"5,651,362","$80,792",-1.41%,-7.97%,-8.20%
LDOGE,367,LiteDoge,"$1,055,456 ",$0.000071,"14,822,900,501",*,"$5,789",-1.10%,-25.98%
TAJ,740,TajCoin,"$39,685 ",$0.005861,"6,771,250",Low Vol,-30.70%,-30.99%,-40.75%
VOYA,948,Voyacoin,? ,$1.35,?,Low Vol,0.56%,-23.82%,48.48%
XPM,215,Primecoin,"$6,623,832 ",$0.327192,"20,244,481","$399,191",-0.72%,-7.93%,-16.11%
GP,854,Goldpay Coin,? ,$0.004904,?,*,"$53,784",1.45%,4.20%
XPTX,628,PlatinumBAR,"$148,410 ",$0.607690,"244,219",Low Vol,0.21%,5.17%,-18.46%
IXC,322,Ixcoin,"$1,831,635 ",$0.087224,"20,999,088",*,"$2,718",0.60%,-17.29%
MTLMC3,754,Metal Music Coin,"$30,446 ",$0.000382,"79,719,140",Low Vol,0.60%,56.24%,-31.52%
CCRB,292,CryptoCarbon,"$2,560,538 ",$0.718826,"3,562,111",*,"$56,949",1.39%,6.50%
NOBL,411,NobleCoin,"$497,991 ",$0.000217,"2,299,221,877","$1,070",0.56%,6.42%,22.18%
PRIMU,918,Primulon,? ,$0.000131,?,$563,0.69%,-55.67%,-57.45%
XPY,571,PayCoin,"$452,032 ",$0.038522,"11,734,387",**,Low Vol,0.60%,139.94%
FEDS,836,FedoraShare,? ,$0.000024,?,*,"$6,390,230",0.00%,-0.09%
MIOTA,5,IOTA,"$2,614,020,373 ",$0.940454,"2,779,530,283",*,"$52,692,400",0.08%,17.30%
FIMK,366,FIMKrypto,"$1,065,249 ",$0.001846,"577,004,618",*,"$1,443",1.95%,-6.91%
BYC,384,Bytecent,"$780,305 ",$0.451838,"1,726,958","$11,212",0.69%,3.05%,8.19%
