symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,979,MIYUCoin,? ,$0.000046,?,Low Vol,-1.26%,-2.12%,5.60%
XBY,204,XTRABYTES,"$10,391,370 ",$0.024624,"422,000,000",*,"$76,513",-1.43%,-12.66%
CPN,508,CompuCoin,"$73,544 ",$0.003749,"19,615,019","$2,698",0.23%,9.64%,12.01%
CHEAP,963,Cheapcoin,? ,$0.000138,?,*,Low Vol,-1.26%,-2.12%
BLAS,471,BlakeStar,"$189,348 ",$0.000765,"247,383,952","$4,666",9.74%,19.22%,12.37%
CPC,389,Capricoin,"$1,082,340 ",$0.543877,"1,990,045",*,"$90,915",-1.68%,5.48%
EOS,20,EOS,"$401,942,337 ",$1.24,"323,393,331",*,"$24,786,900",-1.24%,-5.98%
SIB,143,SIBCoin,"$20,932,178 ",$1.36,"15,358,896","$221,375",-0.62%,10.21%,21.37%
JWL,738,Jewels,"$45,456 ",$0.002252,"20,181,636",*,Low Vol,-0.83%,14.44%
GAIN,1044,UGAIN,? ,$0.000781,?,Low Vol,-0.83%,37.80%,?
DLISK,785,DAPPSTER,"$27,580 ",$0.000276,"100,000,000",*,Low Vol,-0.83%,-1.90%
EOT,875,EOT Token,? ,$1.64,?,*,"$114,826",-12.26%,-10.61%
ACES,1046,Aces,? ,$0.000092,?,*,Low Vol,-0.83%,-1.90%
UNIFY,403,Unify,"$798,538 ",$0.045932,"17,385,378","$12,824",6.98%,-1.72%,106.74%
GAIA,550,GAIA,"$824,691 ",$0.034218,"24,101,381",*,Low Vol,-40.20%,140.83%
XBC,215,Bitcoin Plus,"$8,942,938 ",$89.26,"100,194",*,"$989,466",0.69%,11.85%
XBB,335,Boolberry,"$2,455,977 ",$0.257643,"9,532,480","$105,238",-0.97%,-1.92%,15.71%
MAVRO,1043,Mavro,? ,$0.006711,?,Low Vol,-0.83%,13.49%,-10.18%
LTH,1069,LAthaan,? ,$0.000368,?,Low Vol,-0.83%,30.79%,5.81%
MONA,124,MonaCoin,"$26,544,268 ",$0.494527,"53,676,075","$149,896",0.13%,1.18%,-6.35%
SPR,132,SpreadCoin,"$23,861,173 ",$2.75,"8,684,527","$123,007",-0.27%,4.07%,1.37%
BLITZ,228,Blitzcash,"$7,544,149 ",$1.85,"4,085,294",*,"$101,268",-2.49%,-2.69%
OPES,1073,Opescoin,? ,$0.001425,?,Low Vol,-0.83%,12.63%,28.36%
TAG,347,TagCoin,"$2,209,728 ",$0.388213,"5,692,050","$35,282",-0.15%,0.62%,0.50%
LDOGE,364,LiteDoge,"$1,784,639 ",$0.000120,"14,835,764,503",*,"$9,935",5.76%,24.18%
EXL,961,Excelcoin,? ,$0.001560,?,Low Vol,-1.26%,-17.95%,-26.09%
TAJ,801,TajCoin,"$24,311 ",$0.003501,"6,944,831",Low Vol,-0.92%,-6.69%,-22.71%
SNAKE,992,SnakeEyes,? ,$0.080238,?,*,Low Vol,-1.70%,1.36%
CNT,252,Centurion,"$6,197,789 ",$0.233283,"26,567,684","$99,981",-2.05%,-6.99%,271.78%
PWR,845,Powercoin,"$2,298 ",$0.000046,"49,983,870",Low Vol,-0.83%,-1.90%,5.81%
XPM,219,Primecoin,"$8,235,582 ",$0.402047,"20,484,127","$297,438",-0.86%,-4.32%,-23.74%
AGLC,486,AgrolifeCoin,"$129,116 ",$0.021145,"6,106,356",*,$992,-0.83%,501.65%
BTCS,466,Bitcoin Scrypt,"$221,406 ",$0.013596,"16,284,663","$1,616",-1.91%,20.14%,4.38%
IXC,366,Ixcoin,"$1,658,487 ",$0.078979,"20,999,088",*,"$1,089",-0.97%,-6.78%
MTLMC3,748,Metal Music Coin,"$40,309 ",$0.000506,"79,719,140",Low Vol,-0.97%,-1.90%,20.60%
PLU,191,Pluton,"$12,414,498 ",$14.61,"850,000",*,"$138,838",-1.10%,2.24%
NOBL,554,NobleCoin,"$738,371 ",$0.000321,"2,301,841,685",Low Vol,-1.14%,8.10%,47.73%
PRIMU,953,Primulon,? ,$0.000138,?,Low Vol,-15.43%,-19.56%,-6.96%
XPY,602,PayCoin,"$217,133 ",$0.018410,"11,794,055",**,Low Vol,-0.80%,-6.13%
FEDS,858,FedoraShare,? ,$0.000019,?,*,"$2,312,020",0.00%,-0.03%
MIOTA,8,IOTA,"$2,065,174,323 ",$0.742994,"2,779,530,283",*,"$40,381,000",-0.47%,1.56%
FID,863,BITFID,? ,$0.206686,?,*,"$875,098",-0.22%,-0.77%
