symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,198,XtraBYtes,"$7,868,510 ",$0.012105,"650,000,000",*,"$16,882",0.29%,0.75%
CPN,684,CompuCoin,"$50,795 ",$0.002590,"19,615,019",Low Vol,-24.38%,0.29%,-26.90%
CHEAP,993,Cheapcoin,? ,$0.000101,?,*,Low Vol,-0.86%,56.61%
BLAS,477,BlakeStar,"$73,735 ",$0.000303,"242,978,400","$3,096",-0.87%,52.13%,145.32%
CPC,360,Capricoin,"$955,488 ",$0.480134,"1,990,045",*,"$121,618",-0.11%,0.61%
EOS,16,EOS,"$483,400,607 ",$1.81,"267,628,115",*,"$45,537,100",-0.91%,-0.81%
SIB,118,SIBCoin,"$18,254,317 ",$1.20,"15,170,717","$85,955",0.10%,-4.39%,-5.06%
JWL,678,Jewels,"$53,620 ",$0.002657,"20,181,636",*,Low Vol,-0.86%,10.71%
XDE2,942,XDE II,? ,$1.39,?,*,Low Vol,-0.86%,?
DLISK,761,DAPPSTER,"$16,816 ",$0.000168,"100,000,000",*,Low Vol,-0.82%,-12.99%
MONETA,946,Moneta,? ,$0.000235,?,Low Vol,-0.86%,-8.62%,8.03%
ACES,973,Aces,? ,$0.000098,?,*,Low Vol,-0.86%,51.49%
NYC,401,NewYorkCoin,"$443,158 ",$0.000007,"59,719,935,819",$811,-1.34%,23.00%,-5.50%
GAIA,565,GAIA,"$261,204 ",$0.010838,"24,101,381",*,Low Vol,-0.61%,0.52%
XBC,168,Bitcoin Plus,"$10,449,497 ",$105.32,"99,215",*,"$315,703",-1.99%,1.43%
XBB,262,Boolberry,"$3,584,536 ",$0.376034,"9,532,480","$5,417",2.11%,6.35%,16.43%
MAVRO,949,Mavro,? ,$0.005415,?,Low Vol,-0.86%,-11.53%,-3.76%
LTH,936,LAthaan,? ,$0.000269,?,Low Vol,-0.82%,19.33%,8.06%
MONA,103,MonaCoin,"$23,288,906 ",$0.438897,"53,062,350","$108,715",-1.84%,-7.97%,-5.63%
SPR,179,SpreadCoin,"$9,407,641 ",$1.10,"8,528,444","$50,883",2.49%,-8.28%,25.91%
BLITZ,250,Blitzcash,"$4,115,863 ",$1.01,"4,079,150",*,"$85,974",-8.71%,-17.87%
OPES,983,Opescoin,? ,$0.001076,?,Low Vol,-0.86%,-18.51%,-15.64%
TAG,284,TagCoin,"$2,599,133 ",$0.461313,"5,634,207","$210,495",-0.05%,-2.43%,24.82%
LDOGE,356,LiteDoge,"$1,017,765 ",$0.000069,"14,818,083,001",*,"$4,151",-1.31%,-9.78%
TAJ,649,TajCoin,"$76,907 ",$0.011457,"6,712,586",Low Vol,33.97%,32.65%,67.36%
SNAKE,892,SnakeEyes,? ,$0.043521,?,*,Low Vol,34.92%,5.49%
PWR,805,Powercoin,"$1,681 ",$0.000034,"49,983,870",Low Vol,-0.81%,4.40%,21.42%
XPM,197,Primecoin,"$7,872,423 ",$0.390585,"20,155,467","$399,123",-0.45%,-2.47%,17.49%
AGLC,424,AgrolifeCoin,"$266,633 ",$0.046983,"5,675,116",*,$572,-0.81%,?
XPTX,594,PlatinumBAR,"$155,769 ",$0.658319,"236,616",Low Vol,-0.50%,4.40%,33.38%
