symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,184,XtraBYtes,"$8,208,265 ",$0.012628,"650,000,000",*,"$19,012",0.70%,-5.09%
CPN,671,CompuCoin,"$53,778 ",$0.002742,"19,615,019",Low Vol,9.67%,-1.16%,-30.34%
CHEAP,996,Cheapcoin,? ,$0.000097,?,*,Low Vol,0.70%,50.10%
BLAS,458,BlakeStar,"$62,676 ",$0.000258,"242,892,480","$1,717",15.02%,47.91%,139.48%
CPC,344,Capricoin,"$1,073,040 ",$0.539204,"1,990,045",*,"$159,194",1.81%,22.12%
EOS,16,EOS,"$472,021,995 ",$1.77,"267,420,922",*,"$32,063,100",3.13%,-4.22%
SIB,113,SIBCoin,"$19,055,826 ",$1.26,"15,167,730","$71,027",-1.59%,-2.01%,-3.26%
JWL,683,Jewels,"$46,869 ",$0.002322,"20,181,636",*,Low Vol,0.70%,-10.45%
GAIN,993,UGAIN,? ,$0.000581,?,Low Vol,0.63%,11.98%,-11.45%
DLISK,763,DAPPSTER,"$16,127 ",$0.000161,"100,000,000",*,Low Vol,0.64%,-17.05%
MONETA,974,Moneta,? ,$0.000258,?,Low Vol,0.64%,-0.50%,26.63%
ACES,961,Aces,? ,$0.000065,?,*,Low Vol,0.63%,96.61%
UNIFY,391,Unify,"$445,418 ",$0.028539,"15,607,126","$16,134",-0.35%,-4.60%,37.91%
GAIA,542,GAIA,"$278,316 ",$0.011548,"24,101,381",*,Low Vol,0.34%,5.19%
XBC,172,Bitcoin Plus,"$9,713,390 ",$97.91,"99,204",*,"$303,038",-0.71%,-4.67%
XBB,260,Boolberry,"$3,378,625 ",$0.354433,"9,532,480","$4,331",0.70%,-0.03%,22.65%
MAVRO,991,Mavro,? ,$0.006096,?,Low Vol,0.64%,?,10.35%
LTH,933,LAthaan,? ,$0.000258,?,Low Vol,0.64%,-0.46%,5.35%
MONA,96,MonaCoin,"$24,845,103 ",$0.468322,"53,051,325","$51,416",-0.25%,-0.88%,-0.48%
SPR,174,SpreadCoin,"$9,161,414 ",$1.07,"8,525,815","$38,690",-0.53%,-7.96%,20.89%
BLITZ,243,Blitzcash,"$4,200,198 ",$1.03,"4,079,050",*,"$55,496",-3.11%,-16.21%
OPES,985,Opescoin,? ,$0.001322,?,Low Vol,0.64%,-0.46%,?
TAG,277,TagCoin,"$2,499,594 ",$0.443727,"5,633,179","$351,037",0.84%,-9.86%,19.10%
LDOGE,351,LiteDoge,"$994,825 ",$0.000067,"14,817,763,501",*,"$3,897",0.55%,-21.49%
TAJ,668,TajCoin,"$54,969 ",$0.008192,"6,710,008",Low Vol,0.64%,-3.15%,18.84%
SNAKE,931,SnakeEyes,? ,$0.031552,?,*,Low Vol,0.46%,-21.19%
XPM,196,Primecoin,"$7,563,018 ",$0.375343,"20,149,619","$464,897",1.99%,-11.17%,14.16%
AGLC,441,AgrolifeCoin,"$133,574 ",$0.023546,"5,672,885",*,$544,0.70%,?
XPTX,591,PlatinumBAR,"$137,093 ",$0.580406,"236,202",Low Vol,0.63%,-39.50%,-7.72%
IXC,490,Ixcoin,"$1,832,187 ",$0.087251,"20,999,088",*,Low Vol,-2.29%,-8.01%
MTLMC3,733,Metal Music Coin,"$25,713 ",$0.000323,"79,719,140",Low Vol,0.70%,-4.55%,-1.46%
CCRB,299,CryptoCarbon,"$1,950,177 ",$0.547478,"3,562,111",*,"$56,854",0.59%,-4.28%
NOBL,392,NobleCoin,"$444,187 ",$0.000193,"2,298,211,910",$886,0.71%,-13.16%,8.35%
PRIMU,857,Primulon,? ,$0.000263,?,"$1,900",0.70%,15.97%,-15.41%
XPY,604,PayCoin,"$110,013 ",$0.009378,"11,730,451",**,Low Vol,0.70%,-17.71%
FEDS,807,FedoraShare,? ,$0.000020,?,*,"$9,420,980",-3.55%,-9.79%
MIOTA,9,IOTA,"$1,190,092,025 ",$0.428163,"2,779,530,283",*,"$6,345,740",0.54%,4.55%
FIMK,499,FIMKrypto,"$986,395 ",$0.001710,"577,004,618",*,Low Vol,0.70%,34.89%
BYC,368,Bytecent,"$699,202 ",$0.407798,"1,714,580","$6,171",0.70%,3.59%,33.12%
IXT,248,InsureX,"$4,034,995 ",$0.112776,"35,778,844",*,"$9,628",0.61%,-15.30%
BTCD,60,BitcoinDark,"$60,737,115 ",$47.12,"1,288,862","$302,259",-0.21%,2.97%,5.81%
JNS,237,Janus,"$4,550,824 ",$0.216107,"21,058,198",*,"$2,987",23.02%,93.19%
UNITS,589,GameUnits,"$138,355 ",$0.039837,"3,472,983",*,Low Vol,-34.24%,-36.44%
MAR,459,Marijuanacoin,"$62,250 ",$0.058299,"1,067,765","$1,522",0.46%,-26.47%,-18.21%
SNC,487,SunContract,"$2,754,175 ",$0.028056,"98,166,002",*,Low Vol,-2.09%,31.40%
SNGLS,53,SingularDTV,"$85,047,600 ",$0.141746,"600,000,000",*,"$485,304",1.52%,-5.66%
MAX,227,MaxCoin,"$4,996,131 ",$0.083544,"59,802,389","$255,501",3.20%,-11.03%,27.06%
