symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,159,XTRABYTES,"$15,837,965 ",$0.024366,"650,000,000",*,"$63,845",1.87%,6.10%
CPN,700,CompuCoin,"$65,797 ",$0.003354,"19,615,019",Low Vol,0.88%,-9.20%,-0.84%
CHEAP,1030,Cheapcoin,? ,$0.000043,?,*,Low Vol,0.78%,?
BLAS,481,BlakeStar,"$93,544 ",$0.000380,"245,978,759",$655,1.03%,6.06%,-59.98%
CPC,378,Capricoin,"$1,000,804 ",$0.502905,"1,990,045",*,"$18,961",2.96%,2.70%
CREVA,705,CrevaCoin,"$62,671 ",$0.001722,"36,390,750",Low Vol,0.70%,1.10%,6.62%
EOS,19,EOS,"$419,380,767 ",$1.37,"305,286,168",*,"$20,544,900",-0.06%,-1.28%
SIB,148,SIBCoin,"$18,356,783 ",$1.20,"15,284,455","$114,355",0.88%,2.27%,14.27%
JWL,730,Jewels,"$45,718 ",$0.002265,"20,181,636",*,Low Vol,21.58%,4.16%
GAIN,1042,UGAIN,? ,$0.000697,?,Low Vol,0.93%,?,-7.11%
DLISK,792,DAPPSTER,"$21,782 ",$0.000218,"100,000,000",*,Low Vol,1.01%,2.16%
MONETA,997,Moneta,? ,$0.000305,?,Low Vol,0.93%,2.16%,-23.95%
ACES,1017,Aces,? ,$0.000163,?,*,Low Vol,-8.23%,155.89%
UNIFY,427,Unify,"$371,196 ",$0.021374,"17,366,440","$6,079",0.27%,-5.15%,32.54%
GAIA,582,GAIA,"$253,036 ",$0.010499,"24,101,381",*,Low Vol,?,?
XBC,216,Bitcoin Plus,"$7,258,056 ",$72.66,"99,887",*,"$88,322",1.10%,-7.43%
XBB,329,Boolberry,"$2,027,368 ",$0.212680,"9,532,480","$266,503",-1.09%,7.56%,-59.99%
MAVRO,1061,Mavro,? ,$0.007217,?,Low Vol,?,3.91%,6.56%
LTH,1077,LAthaan,? ,$0.000328,?,Low Vol,?,?,13.44%
MONA,131,MonaCoin,"$23,072,580 ",$0.431418,"53,480,800","$142,486",-0.50%,3.59%,11.86%
SPR,133,SpreadCoin,"$21,825,110 ",$2.53,"8,635,263","$235,040",4.71%,23.83%,93.31%
BLITZ,252,Blitzcash,"$5,329,083 ",$1.31,"4,083,026",*,"$33,915",3.26%,-7.67%
OPES,1056,Opescoin,? ,$0.001136,?,Low Vol,?,2.49%,?
TAG,326,TagCoin,"$2,085,886 ",$0.367755,"5,671,945","$43,557",-2.37%,-2.15%,-2.04%
LDOGE,365,LiteDoge,"$1,233,986 ",$0.000083,"14,830,156,002",*,"$6,481",14.56%,19.26%
EXL,909,Excelcoin,? ,$0.001348,?,"$1,727",-8.19%,2.06%,-67.82%
TAJ,780,TajCoin,"$26,606 ",$0.003878,"6,861,483",Low Vol,0.94%,6.15%,-6.36%
VOYA,885,Voyacoin,? ,$2.91,?,"$16,519",0.93%,-16.74%,117.69%
PWR,836,Powercoin,"$2,178 ",$0.000044,"49,983,870",Low Vol,1.01%,2.16%,5.40%
XPM,206,Primecoin,"$8,080,277 ",$0.396509,"20,378,546","$1,267,980",-0.34%,9.98%,23.90%
GP,884,Goldpay Coin,? ,$0.004549,?,*,"$18,486",0.00%,-0.28%
XPTX,480,PlatinumBAR,"$99,168 ",$0.386933,"256,291","$1,116",0.96%,10.29%,80.30%
IXC,325,Ixcoin,"$2,093,328 ",$0.099687,"20,999,088",*,$784,0.93%,-0.76%
MTLMC3,740,Metal Music Coin,"$41,660 ",$0.000523,"79,719,140",Low Vol,0.94%,22.43%,60.65%
