symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,948,MIYUCoin,? ,$0.000047,?,$573,0.97%,-1.87%,9.40%
XBY,196,XTRABYTES,"$11,191,794 ",$0.026552,"421,500,000",*,"$105,515",-7.01%,-7.16%
CPN,517,CompuCoin,"$67,481 ",$0.003440,"19,615,019","$1,052",0.96%,-0.48%,3.26%
CHEAP,1060,Cheapcoin,? ,$0.000141,?,*,Low Vol,0.97%,-1.87%
BLAS,486,BlakeStar,"$151,504 ",$0.000613,"247,220,032","$2,958",-10.24%,1.54%,12.78%
CPC,391,Capricoin,"$1,041,395 ",$0.523302,"1,990,045",*,"$129,918",3.27%,-1.65%
CREVA,709,CrevaCoin,"$65,079 ",$0.001788,"36,390,750",Low Vol,1.06%,-3.80%,5.92%
EOS,20,EOS,"$419,962,025 ",$1.31,"321,418,368",*,"$44,290,300",-2.26%,2.25%
SIB,161,SIBCoin,"$19,094,982 ",$1.24,"15,351,391","$95,177",0.58%,3.86%,6.48%
JWL,746,Jewels,"$39,951 ",$0.001980,"20,181,636",*,Low Vol,1.07%,-1.87%
GAIN,1033,UGAIN,? ,$0.000424,?,Low Vol,-12.03%,-48.05%,-38.48%
DLISK,775,DAPPSTER,"$28,279 ",$0.000283,"100,000,000",*,Low Vol,0.94%,17.72%
EOT,870,EOT Token,? ,$1.95,?,*,"$128,853",3.16%,-13.97%
ACES,952,Aces,? ,$0.000094,?,*,Low Vol,0.97%,-1.87%
UNIFY,402,Unify,"$783,955 ",$0.045093,"17,385,378","$32,747",1.32%,1.66%,83.27%
GAIA,583,GAIA,"$343,862 ",$0.014267,"24,101,381",*,Low Vol,0.71%,-22.33%
XBC,223,Bitcoin Plus,"$8,101,232 ",$80.88,"100,167",*,"$130,582",1.13%,-1.92%
XBB,332,Boolberry,"$2,518,252 ",$0.264176,"9,532,480","$107,907",1.07%,9.81%,23.35%
MAVRO,1009,Mavro,? ,$0.005467,?,Low Vol,-8.14%,?,-15.81%
LTH,1044,LAthaan,? ,$0.000283,?,Low Vol,0.97%,?,-12.46%
MONA,126,MonaCoin,"$26,217,454 ",$0.488640,"53,653,925","$202,458",-0.07%,-0.61%,6.29%
SPR,138,SpreadCoin,"$22,924,756 ",$2.64,"8,678,853","$95,162",0.15%,-5.71%,-7.48%
BLITZ,229,Blitzcash,"$7,739,983 ",$1.89,"4,085,049",*,"$403,094",-0.60%,-17.56%
OPES,1039,Opescoin,? ,$0.001273,?,Low Vol,1.07%,1.90%,32.02%
TAG,345,TagCoin,"$2,194,008 ",$0.385666,"5,688,880","$84,741",0.40%,-1.38%,3.17%
LDOGE,376,LiteDoge,"$1,400,309 ",$0.000094,"14,835,132,502",*,"$14,301",3.67%,-8.61%
