symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,336,MER,MER,"$3,331,170",$0.033312,"100,000,000",*,"$34,024",1.17%
Scorecoin,541,SCORE,SCORE,"$263,247",$0.008675,"30,346,591","$1,537",1.57%,-0.02%
LIFE,473,LIFE,LIFE,"$692,439",$0.000111,"6,245,443,110",*,"$13,342",-38.38%
Compcoin,209,CMP,CMP,"$10,598,074",$2.46,"4,308,598","$14,380",0.98%,8.66%
Monetha,195,MTH,MTH,"$11,904,038",$0.054903,"216,819,832",*,"$479,097",-6.51%
Cyder,1111,CYDER,CYDER,?,$0.000217,?,*,Low Vol,0.98%
FedoraCoin,455,TIPS,TIPS,"$812,948",$0.000002,"443,168,182,458",$907,3.25%,16.61%
BitDice,173,CSNO,CSNO,"$14,100,030",$0.201429,"70,000,000",*,"$22,627",4.19%
EOS,18,EOS,EOS,"$533,513,222",$1.20,"445,775,657",*,"$61,234,700",6.06%
Bowhead,638,AHT,AHT,"$905,904",$0.113238,"8,000,000",*,Low Vol,1.21%
Ethereum Gold,539,ETG,ETG,"$281,352",$0.023446,"12,000,000",*,"$36,202",1.14%
DomRaider,991,DRT,DRT,?,$0.034462,?,*,"$116,062",-0.77%
Populous,39,PPT,PPT,"$138,308,055",$3.35,"41,252,246",*,"$359,812",-2.65%
RouletteToken,490,RLT,RLT,"$546,832",$0.054020,"10,122,793",*,"$8,158",0.80%
BlackCoin,160,BLK,BLK,"$16,115,950",$0.210758,"76,466,611",*,"$269,630",1.12%
Monero,10,XMR,XMR,"$1,293,295,026",$84.51,"15,302,604","$45,399,200",0.15%,2.07%
Zilbercoin,1088,ZBC,ZBC,?,$0.036799,?,*,$749,-0.12%
BT1 [CST],973,BT1,BT1,?,$6090.95,?,*,"$1,322,780",-0.24%
Sativacoin,781,STV,STV,"$79,073",$0.011160,"7,085,422",Low Vol,-4.35%,12.37%
High Voltage,907,HVCO,HVCO,"$16,212",$0.010850,"1,494,171",*,Low Vol,?
ETHGAS,1037,EGAS,EGAS,?,$0.002440,?,*,"$8,973",5.86%
LTBcoin,766,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,215,UNO,UNO,"$10,012,034",$50.61,"197,836","$23,319",-0.51%,-8.09%
CrevaCoin,594,CREVA,CREVA,"$55,134",$0.001515,"36,390,750","$6,407",17.90%,34.66%
AudioCoin,388,ADC,ADC,"$1,991,475",$0.002390,"833,294,917","$4,604",0.98%,21.82%
MACRON,588,MCRN,MCRN,"$70,918",$0.000177,"401,421,401",*,$640,64.04%
OctoCoin,768,888,888,"$92,608",$0.001851,"50,023,900",Low Vol,0.61%,2.27%
Substratum,143,SUB,SUB,"$21,221,418",$0.093862,"226,091,449",*,"$464,385",-4.12%
AdShares,634,ADST,ADST,"$1,448,703",$0.120195,"12,052,943",*,Low Vol,-0.73%
PlayerCoin,600,PLACO,PLACO,"$45,727",$0.001302,"35,120,000","$2,647",7.98%,-13.87%
BriaCoin,451,BRIA,BRIA,"$842,098",$1.75,"480,110",*,"$46,535",6.32%
Aces,1240,ACES,ACES,?,$0.000071,?,*,Low Vol,?
Hedge,328,HDG,HDG,"$3,563,751",$0.960664,"3,709,674",*,"$41,720",-5.82%
Deutsche eMark,534,DEM,DEM,"$315,828",$0.011363,"27,793,416","$5,796",0.96%,15.41%
KushCoin,727,KUSH,KUSH,"$157,561",$0.028934,"5,445,524",Low Vol,1.02%,4.88%
PoSToken,483,POS,POS,"$605,779",$0.904754,"669,551",*,"$12,597",-2.10%
Darcrus,418,DAR,DAR,"$1,429,523",$0.105109,"13,600,388",*,"$3,176",0.98%
EarthCoin,643,EAC,EAC,"$836,159",$0.000073,"11,469,588,554",Low Vol,0.59%,6.65%
Bismuth,396,BIS,BIS,"$1,862,373",$0.381121,"4,886,565","$16,721",1.73%,0.94%
Po.et,227,POE,POE,"$9,577,301",$0.004441,"2,156,389,197",*,"$2,957",0.71%
Peacecoin,1127,PEC,PEC,?,$0.002893,?,*,Low Vol,1.02%
Renos,436,RNS,RNS,"$1,093,786",$0.032791,"33,356,077",*,"$1,796",0.99%
Golfcoin,1202,GOLF,GOLF,?,$0.000072,?,Low Vol,0.98%,4.76%
Ethereum,2,ETH,ETH,"$27,818,316,444",$291.32,"95,491,238","$805,490,000",0.28%,1.60%
HOdlcoin,691,HODL,HODL,"$272,384",$0.001881,"144,830,465",Low Vol,0.98%,9.20%
Spots,799,SPT,SPT,"$68,071",$0.003038,"22,406,021",Low Vol,3.12%,3.14%
Obsidian,264,ODN,ODN,"$6,235,030",$0.255534,"24,400,000",*,"$94,791",-3.76%
Tattoocoin (L...,1151,TLE,TLE,?,$0.050852,?,*,Low Vol,1.02%
