symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,185,XtraBYtes,"$7,819,695 ",$0.012030,"650,000,000",*,"$18,438",7.06%,5.37%
CPN,642,CompuCoin,"$57,921 ",$0.002953,"19,615,019",Low Vol,0.18%,-7.21%,-27.36%
CHEAP,977,Cheapcoin,? ,$0.000111,?,*,Low Vol,0.18%,105.12%
BLAS,699,BlakeStar,"$27,016 ",$0.000111,"242,428,320",Low Vol,0.36%,-17.94%,?
CPC,344,Capricoin,"$854,157 ",$0.429215,"1,990,045",*,"$15,219",-0.01%,2.74%
EOS,14,EOS,"$472,119,420 ",$1.81,"261,402,702",*,"$33,675,800",0.28%,2.49%
SIB,106,SIBCoin,"$20,384,061 ",$1.35,"15,144,514","$82,029",1.88%,6.14%,-2.47%
JWL,670,Jewels,"$38,230 ",$0.001894,"20,181,636",*,Low Vol,0.13%,-3.14%
XDE2,882,XDE II,? ,$0.835721,?,*,Low Vol,0.13%,-38.73%
DLISK,741,DAPPSTER,"$16,604 ",$0.000166,"100,000,000",*,Low Vol,?,1.88%
MONETA,958,Moneta,? ,$0.000195,?,Low Vol,0.25%,2.56%,2.53%
ACES,903,Aces,? ,$0.000029,?,*,Low Vol,0.20%,-47.16%
NYC,398,NewYorkCoin,"$292,852 ",$0.000005,"59,719,935,819","$4,198",-57.57%,43.49%,-49.89%
GAIA,506,GAIA,"$377,326 ",$0.015656,"24,101,381",*,Low Vol,0.18%,43.74%
XBC,174,Bitcoin Plus,"$8,841,788 ",$89.19,"99,131",*,"$198,352",-0.93%,2.94%
XBB,252,Boolberry,"$3,127,864 ",$0.328127,"9,532,480","$3,536",7.34%,2.93%,3.39%
MAVRO,969,Mavro,? ,$0.005154,?,Low Vol,0.19%,2.01%,-9.51%
LTH,990,LAthaan,? ,$0.000251,?,Low Vol,0.36%,31.89%,?
MONA,93,MonaCoin,"$25,821,683 ",$0.487325,"52,986,575","$75,358",0.58%,1.92%,-3.38%
SPR,165,SpreadCoin,"$9,619,973 ",$1.13,"8,509,335","$49,031",-0.60%,10.02%,-0.30%
BLITZ,232,Blitzcash,"$4,164,929 ",$1.02,"4,078,266",*,"$48,050",-3.69%,-0.97%
TAG,271,TagCoin,"$2,422,004 ",$0.430158,"5,630,497","$159,560",3.00%,0.94%,6.72%
XMR,10,Monero,"$650,584,672 ",$43.71,"14,883,707","$8,910,940",0.58%,0.49%,-1.65%
TAJ,658,TajCoin,"$43,957 ",$0.006587,"6,672,893",Low Vol,-4.71%,2.90%,-17.67%
SNAKE,917,SnakeEyes,? ,$0.035783,?,*,Low Vol,1.28%,-14.20%
XPM,188,Primecoin,"$7,565,029 ",$0.376079,"20,115,533","$466,554",-0.83%,3.19%,0.45%
AGLC,611,AgrolifeCoin,"$77,845 ",$0.013812,"5,636,063",*,Low Vol,-0.04%,1.88%
BTCS,595,Bitcoin Scrypt,"$91,580 ",$0.005643,"16,228,463",Low Vol,0.28%,31.63%,-4.75%
IXC,472,Ixcoin,"$1,728,939 ",$0.082334,"20,999,088",*,Low Vol,0.25%,1.03%
MTLMC3,711,Metal Music Coin,"$24,428 ",$0.000306,"79,719,140",Low Vol,0.25%,2.56%,-12.35%
CCRB,291,CryptoCarbon,"$1,793,626 ",$0.503529,"3,562,111",*,"$42,534",-0.01%,20.98%
NOBL,497,NobleCoin,"$452,172 ",$0.000197,"2,297,843,476",Low Vol,0.21%,13.63%,15.05%
PRIMU,859,Primulon,? ,$0.000251,?,"$1,621",0.36%,22.19%,-28.37%
XPY,587,PayCoin,"$98,718 ",$0.008416,"11,729,252",**,Low Vol,0.13%,-18.26%
FEDS,835,FedoraShare,? ,$0.000023,?,*,"$9,812",-0.01%,-7.23%
MIOTA,9,IOTA,"$1,029,296,198 ",$0.370313,"2,779,530,283",*,"$10,946,000",1.89%,25.57%
FIMK,361,FIMKrypto,"$659,026 ",$0.001142,"577,004,618",*,$776,-6.95%,7.82%
BYC,369,Bytecent,"$569,218 ",$0.332673,"1,711,042","$13,028",0.13%,9.46%,-6.72%
IXT,250,InsureX,"$3,285,843 ",$0.091838,"35,778,844",*,"$13,774",-4.15%,-16.08%
BTCD,59,BitcoinDark,"$56,053,776 ",$43.49,"1,288,862","$154,462",-0.01%,1.45%,-4.82%
JNS,274,Janus,"$2,334,133 ",$0.110842,"21,058,198",*,"$1,835",14.62%,-37.23%
UNITS,558,GameUnits,"$143,202 ",$0.041233,"3,472,983",*,Low Vol,0.19%,-10.26%
MAR,606,Marijuanacoin,"$84,708 ",$0.080076,"1,057,837",Low Vol,-1.73%,-8.26%,-12.97%
SNC,860,SunContract (...,? ,$0.026262,?,*,"$1,579",0.07%,7.15%
SNGLS,52,SingularDTV,"$71,844,000 ",$0.119740,"600,000,000",*,"$405,055",0.62%,7.25%
MAX,213,MaxCoin,"$5,331,239 ",$0.089195,"59,770,533","$465,646",-0.28%,9.09%,15.97%
SNM,131,SONM,"$14,105,830 ",$0.042570,"331,360,000",*,"$203,291",-0.29%,12.00%
SDP,783,SydPak,"$4,043 ",$0.025434,"158,943",*,Low Vol,0.25%,-22.29%
AC,471,AsiaCoin,"$2,277,455 ",$0.002432,"936,334,167",Low Vol,0.22%,1.35%,-12.04%
TP1,1016,KolschCoin,? ,$0.024731,?,Low Vol,?,?,-25.39%
SNT,32,Status,"$197,335,526 ",$0.056861,"3,470,483,788",*,"$19,019,000",-0.71%,5.46%
PAC,853,Paccoin,? ,$1.4e-07,?,"$2,026",-1.37%,-14.28%,-2.18%
MAD,646,SatoshiMadness,"$55,791 ",$0.000028,"2,000,683,485",*,Low Vol,0.23%,2.66%
LAZ,884,Lazaruscoin,? ,$0.000836,?,*,Low Vol,11.32%,39.85%
AXF,816,AxFunds,? ,$0.083078,?,"$63,695",1.28%,11.49%,3.00%
FFC,854,FireFlyCoin,? ,$0.000139,?,"$1,776",0.25%,-14.32%,8.45%
GAIN,1025,UGAIN,? ,$0.000332,?,Low Vol,?,3.90%,-9.34%
GUC,904,GoldUnionCoin,? ,$1.98,?,*,Low Vol,0.19%,-35.77%
MGM,794,Magnum,"$1,119 ",$0.000298,"3,748,685",Low Vol,?,?,-84.95%
CNNC,619,Cannation,"$69,897 ",$0.028220,"2,476,893",Low Vol,50.90%,-7.45%,-20.91%
EVO,441,Evotion,"$66,763 ",$0.027038,"2,469,220","$2,038",-21.39%,-27.62%,-16.60%
DTB,132,Databits,"$14,070,907 ",$0.618561,"22,747,809",*,"$57,102",-1.67%,9.54%
CME,1008,Cashme,? ,$0.000027,?,**,Low Vol,?,0.67%
TSE,534,Tattoocoin (S...,"$209,216 ",$0.002314,"90,421,856",*,Low Vol,-0.88%,13.88%
GUN,586,Guncoin,"$99,138 ",$0.000529,"187,346,878",Low Vol,0.25%,19.15%,-7.98%
GUP,159,Matchpool,"$10,205,025 ",$0.136067,"75,000,000",*,"$127,519",0.35%,12.77%
PCN,913,PeepCoin,? ,$3.8e-07,?,*,Low Vol,0.44%,-60.68%
TYCHO,841,Tychocoin,? ,$0.150151,?,"$6,705",17.09%,19.02%,11.29%
KLC,628,KiloCoin,"$65,539 ",$0.000334,"196,297,971",Low Vol,?,2.43%,-17.37%
CARBON,499,Carboncoin,"$428,780 ",$0.000028,"15,391,975,099",Low Vol,0.19%,-48.72%,-43.62%
YBC,115,YbCoin,"$17,292,255 ",$5.73,"3,020,471",*,"$391,340",-0.19%,4.03%
XBG,889,BTCGold,? ,$0.002340,?,Low Vol,0.19%,-69.64%,-92.53%
BET,948,BetaCoin,? ,$0.001105,?,Low Vol,0.25%,-77.00%,?
CMP,63,Compcoin,"$50,309,866 ",$13.91,"3,615,825","$19,333",0.28%,?,?
HUC,295,HunterCoin,"$1,775,787 ",$0.095690,"18,557,710","$34,278",0.49%,-0.10%,10.64%
PEPE,324,PepeCoin,"$1,221,778 ",$0.086441,"14,134,321","$23,861",0.11%,-1.54%,-13.88%
LSK,26,Lisk,"$227,950,461 ",$2.06,"110,466,805",*,"$3,618,820",0.41%,1.17%
VGC,953,VegasCoin,? ,$0.000223,?,Low Vol,0.19%,8.85%,-1.42%
XBTS,752,Beatcoin,"$13,508 ",$0.008859,"1,524,686",Low Vol,?,-29.93%,-43.40%
TTC,431,TittieCoin,"$105,386 ",$0.000084,"1,259,816,434","$1,103",0.25%,2.79%,-21.65%
REP,33,Augur,"$193,933,300 ",$17.63,"11,000,000",*,"$2,863,970",0.11%,1.96%
SPORT,959,SportsCoin,? ,$0.000891,?,*,Low Vol,0.19%,-17.95%
VLT,563,Veltor,"$132,944 ",$0.239601,"554,855",Low Vol,0.25%,3.08%,-20.93%
GRT,599,Grantcoin,"$89,653 ",$0.002138,"41,942,820",*,Low Vol,0.13%,256.25%
GRS,186,Groestlcoin,"$7,817,994 ",$0.114819,"68,089,720","$218,933",-1.06%,-3.56%,-19.65%
BLZ,721,BlazeCoin,"$21,504 ",$0.000035,"608,557,394",Low Vol,-1.43%,1.95%,-26.75%
BLU,493,BlueCoin,"$482,103 ",$0.000839,"574,683,675",Low Vol,0.12%,-4.50%,-23.32%
PEPECASH,191,Pepe Cash,"$7,424,950 ",$0.010579,"701,884,009",*,"$2,646",0.25%,-1.15%
1337,311,1337,"$1,543,524 ",$0.000066,"23,270,094,176",*,"$3,341",-14.25%,-13.96%
MARS,653,Marscoin,"$45,691 ",$0.001616,"28,279,074",Low Vol,0.19%,4.84%,-17.71%
DOLLAR,751,Dollar Online,"$13,693 ",$0.018442,"742,531",Low Vol,0.25%,-4.37%,-40.71%
FLAX,635,Flaxscript,"$61,456 ",$0.011076,"5,548,466",Low Vol,0.26%,-30.57%,-31.28%
GBRC,942,Global Busine...,? ,$0.000056,?,Low Vol,0.13%,2.56%,-6.79%
SC,23,Siacoin,"$259,908,078 ",$0.009183,"28,302,191,115","$7,107,050",-0.37%,6.73%,13.39%
FTC,167,Feathercoin,"$9,489,529 ",$0.055843,"169,932,600","$1,233,580",0.81%,9.27%,3.84%
GRE,476,Greencoin,"$1,199,845 ",$0.000371,"3,238,440,641",*,Low Vol,0.25%,60.23%
GRC,134,GridCoin,"$13,984,672 ",$0.035829,"390,312,753","$151,648",0.26%,10.11%,9.28%
BLK,102,BlackCoin,"$20,649,533 ",$0.270670,"76,290,439",*,"$650,600",-0.11%,7.22%
WGR,133,Wagerr,"$14,050,411 ",$0.076778,"183,000,000",*,"$27,433",7.97%,1.09%
SPRTS,288,Sprouts,"$1,838,295 ",$0.000006,"312,568,838,261",*,"$1,435",1.43%,223.47%
BLC,556,Blakecoin,"$147,088 ",$0.009726,"15,122,697",Low Vol,0.25%,-3.25%,-28.02%
DCRE,995,DeltaCredits,? ,$0.064991,?,*,Low Vol,?,0.49%
MG,842,Mind Gene,? ,$0.011700,?,"$6,090",0.25%,-0.21%,-5.54%
XCO,442,X-Coin,"$58,305 ",$0.004708,"12,384,976",*,$707,3.81%,9.75%
CBD,937,CBD Crystals,? ,$0.001226,?,*,Low Vol,0.25%,14.98%
SHA,874,SHACoin,? ,$0.000947,?,$583,13.54%,28.77%,34.93%
MARX,924,MarxCoin,? ,$0.000696,?,Low Vol,0.19%,2.06%,-18.77%
MXT,498,MarteXcoin,"$442,501 ",$0.161545,"2,739,184",Low Vol,0.25%,2.56%,11.03%
MI,573,Xiaomicoin,"$116,757 ",$0.000287,"406,141,855",*,Low Vol,-17.25%,-25.01%
RADS,137,Radium,"$13,410,005 ",$4.05,"3,311,955",*,"$64,470",1.06%,6.04%
PRES,872,President Trump,? ,$0.004808,?,*,$652,-1.00%,-8.25%
EMC2,143,Einsteinium,"$12,604,268 ",$0.059374,"212,286,335","$2,200,780",4.32%,37.00%,13.40%
CBX,354,Crypto Bullion,"$736,992 ",$0.737659,"999,095",$590,0.05%,-3.34%,-0.13%
HLB,802,Lepaoquan,? ,$0.027441,?,*,"$1,580,080",-0.60%,8.00%
GB,550,GoldBlocks,"$161,598 ",$0.010773,"15,000,237",Low Vol,0.12%,21.86%,-0.70%
ATCC,805,ATC Coin,? ,$0.128812,?,"$406,846",-2.34%,1.05%,-3.13%
LKC,931,LinkedCoin,? ,$0.000084,?,Low Vol,0.25%,-23.08%,-56.07%
DON,968,Donationcoin,? ,$0.000334,?,**,Low Vol,0.18%,-3.26%
FJC,356,FujiCoin,"$699,145 ",$0.000671,"1,041,768,451","$55,731",0.89%,16.90%,22.11%
CRYPT,521,CryptCoin,"$282,003 ",$0.046633,"6,047,252",Low Vol,0.18%,2.87%,-45.53%
NETKO,341,Netko,"$916,490 ",$0.258898,"3,539,965","$8,991",3.12%,14.94%,-1.31%
GLC,480,GlobalCoin,"$925,904 ",$0.014207,"65,171,010",Low Vol,0.13%,4.17%,-23.59%
GLD,236,GoldCoin,"$3,966,125 ",$0.098166,"40,402,436","$11,955",-0.48%,10.29%,5.00%
FUCK,279,FuckToken,"$2,168,653 ",$0.050208,"43,193,633",*,"$35,196",14.85%,17.01%
SUMO,396,Sumokoin,"$312,771 ",$0.300887,"1,039,495","$3,040",0.13%,2.54%,-1.92%
CTO,456,Crypto,"$21,717 ",$0.002034,"10,678,932",$751,0.94%,48.46%,56.93%
GLT,430,GlobalToken,"$105,617 ",$0.004768,"22,152,200","$1,225",10.05%,14.23%,-20.67%
DOT,283,Dotcoin,"$2,057,786 ",$0.008581,"239,821,000",*,"$30,431",-2.29%,23.38%
REE,528,ReeCoin,"$259,087 ",$0.020949,"12,367,704",Low Vol,0.13%,1.34%,-35.61%
CLAM,176,Clams,"$8,617,631 ",$3.38,"2,550,833",*,"$521,723",1.66%,7.33%
FCT,37,Factom,"$170,394,538 ",$19.47,"8,753,219",*,"$1,801,700",0.00%,2.13%
CONX,749,Concoin,"$14,302 ",$0.019216,"744,266",Low Vol,?,0.80%,-33.03%
QTUM,13,Qtum,"$485,498,020 ",$8.23,"59,000,000",*,"$38,350,700",4.45%,27.44%
FUZZ,677,FuzzBalls,"$36,059 ",$0.007466,"4,829,945",Low Vol,0.25%,35.94%,62.89%
BITEUR,428,bitEUR,"$111,520 ",$1.22,"91,436",*,"$1,186",0.25%,2.04%
INPAY,307,InPay,"$1,579,230 ",$0.157923,"10,000,000",*,"$70,364",-0.11%,12.46%
FCN,503,Fantomcoin,"$409,782 ",$0.066858,"6,129,160",Low Vol,-3.26%,-1.54%,-6.09%
BSC,766,BowsCoin,"$9,866 ",$0.001778,"5,550,102",Low Vol,?,0.69%,-32.86%
BTU,817,Bitcoin Unlim...,? ,$267.97,?,"$50,107",0.75%,-2.13%,19.24%
FC2,544,FuelCoin,"$183,787 ",$0.001811,"101,498,852",**,Low Vol,0.19%,42.68%
RICHX,1020,RichCoin,? ,$0.004373,?,Low Vol,?,0.12%,?
IFLT,829,InflationCoin,? ,$0.000056,?,*,"$15,608",-19.52%,-11.93%
JET,524,JetCoin,"$268,624 ",$0.175100,"1,534,115",*,Low Vol,-3.80%,-26.59%
ZMC,740,ZetaMicron,"$16,724 ",$0.000028,"600,344,291",*,Low Vol,0.13%,-48.72%
AUM,705,Alexium,"$25,375 ",$0.001250,"20,297,336",*,Low Vol,?,2.28%
LTC,5,Litecoin,"$2,244,290,231 ",$42.91,"52,306,532","$97,934,000",-0.03%,1.31%,2.46%
LTB,539,LiteBar,"$195,392 ",$0.279052,"700,201",Low Vol,0.13%,-4.63%,-4.99%
UNITY,112,SuperNET,"$18,222,719 ",$22.33,"816,061",*,$838,1.49%,1.05%
AUR,225,Auroracoin,"$4,442,950 ",$0.513153,"8,658,139",**,"$4,283",0.11%,2.98%
XTC,334,TileCoin,"$1,013,910 ",$0.010139,"100,000,000",*,"$50,283",-2.80%,2.29%
1ST,53,FirstBlood,"$69,721,944 ",$0.814905,"85,558,371",*,"$8,161,240",1.62%,13.53%
XTO,526,Tao,"$261,811 ",$0.008608,"30,415,131",Low Vol,0.25%,-52.59%,-72.06%
CAT,593,Catcoin,"$95,550 ",$0.016380,"5,833,300",Low Vol,-13.11%,-7.88%,-40.98%
611,671,SixEleven,"$37,874 ",$0.090446,"418,750",Low Vol,0.33%,2.85%,8.08%
ALL,626,Allion,"$65,611 ",$0.010583,"6,199,359",Low Vol,0.13%,8.23%,34.71%
EDG,72,Edgeless,"$39,443,589 ",$0.480748,"82,046,288",*,"$383,770",0.24%,6.91%
CTIC2,459,Coimatic 2.0,"$16,180 ",$0.007376,"2,193,500","$1,350",0.45%,14.47%,-44.24%
RCN,971,Rcoin,? ,$0.000028,?,Low Vol,0.19%,?,-31.05%
RLC,75,iExec RLC,"$35,204,452 ",$0.445227,"79,070,793",*,"$166,325",0.24%,7.73%
EDR,103,E-Dinar Coin,"$20,580,147 ",$0.023223,"886,211,988","$263,997",-0.44%,-8.76%,-13.93%
SH,733,Shilling,"$17,666 ",$0.004569,"3,866,850",*,Low Vol,0.25%,50.18%
SBD,244,Steem Dollars,"$3,607,608 ",$1.00,"3,601,773",*,"$67,757",2.81%,7.76%
WAVES,17,Waves,"$377,723,000 ",$3.78,"100,000,000",*,"$4,572,940",-0.40%,4.32%
PUT,240,PutinCoin,"$3,817,190 ",$0.019032,"200,565,864","$2,674",0.30%,6.79%,3.76%
RLT,330,RouletteToken,"$1,096,523 ",$0.108647,"10,092,527",*,"$7,846",2.49%,-6.43%
ALT,338,Altcoin,"$946,801 ",$7.75,"122,175",*,"$1,281",0.13%,-6.17%
LMC,171,LoMoCoin,"$8,928,298 ",$0.042037,"212,393,449",*,"$232,333",-1.61%,7.19%
ORB,346,Orbitcoin,"$816,054 ",$0.271903,"3,001,267",$755,1.41%,7.87%,12.21%
BAC,975,BitAlphaCoin,? ,$0.001922,?,Low Vol,0.18%,5.62%,14.08%
I0C,339,I0Coin,"$940,360 ",$0.044823,"20,979,651","$1,500",0.13%,12.45%,8.80%
BAT,902,BatCoin,? ,$0.000001,?,Low Vol,-0.25%,3.45%,-17.38%
FUTC,949,FutCoin,? ,$0.000696,?,Low Vol,0.25%,2.56%,95.43%
OMNI,111,Omni,"$18,444,824 ",$32.97,"559,453",*,"$293,049",0.96%,-0.28%
TOR,590,Torcoin,"$97,197 ",$0.307413,"316,179",Low Vol,0.16%,-3.04%,-13.66%
MGO,48,MobileGo,"$88,109,734 ",$0.918539,"95,923,781",*,"$273,379",-1.07%,7.88%
XHI,390,HiCoin,"$387,922 ",$0.002045,"189,729,990","$144,002",6.08%,-14.30%,-33.15%
CAP,554,Bottlecaps,"$157,233 ",$0.000975,"161,263,299",Low Vol,0.19%,-1.12%,-8.19%
ERY,443,Eryllium,"$53,345 ",$0.011473,"4,649,582","$1,409",0.13%,12.90%,-9.71%
BAY,96,BitBay,"$24,222,265 ",$0.024039,"1,007,644,593",*,"$67,778",0.71%,4.85%
OS76,757,OsmiumCoin,"$12,453 ",$0.013929,"894,026",Low Vol,0.25%,?,?
ERC,294,EuropeCoin,"$1,779,429 ",$0.180098,"9,880,338","$5,673",0.23%,8.71%,-3.48%
AXIOM,945,Axiom,? ,$0.005488,?,Low Vol,0.18%,3.08%,3.03%
CAB,725,Cabbage,"$19,598 ",$0.001866,"10,499,996",*,Low Vol,0.25%,4.12%
STEX,875,STEX,? ,$0.343539,?,*,$540,1.43%,-3.57%
TOA,170,ToaCoin,"$8,983,266 ",$0.005352,"1,678,544,151","$85,600",1.25%,2.77%,0.30%
VAL,591,Valorbit,"$96,829 ",$0.000028,"3,475,871,753",Low Vol,0.25%,2.56%,2.51%
DASHS,920,Dashs,? ,$0.017912,?,Low Vol,0.13%,19.68%,-11.79%
GP,806,Goldpay Coin,? ,$0.006179,?,*,"$254,200",-1.24%,2.82%
BTG,921,Bitgem,? ,$1.20,?,Low Vol,0.19%,89.16%,-18.90%
CVC,58,Civic,"$58,836,660 ",$0.173049,"340,000,000",*,"$880,115",0.35%,6.82%
PASL,564,Pascal Lite,"$131,280 ",$0.047608,"2,757,500",Low Vol,-2.28%,0.33%,-33.36%
DYN,258,Dynamic,"$2,850,234 ",$1.62,"1,757,386",*,"$15,722",0.19%,0.78%
TODAY,916,TodayCoin,? ,$0.001866,?,Low Vol,0.25%,1.55%,?
BTCR,683,Bitcurrency,"$33,234 ",$0.000196,"169,598,616",*,Low Vol,0.42%,-64.33%
PTOY,148,Patientory,"$11,935,700 ",$0.170510,"70,000,000",*,"$323,612",0.79%,17.19%
AIB,1007,Advanced Inte...,? ,$0.003397,?,**,Low Vol,?,2.53%
DNT,815,district0x,? ,$0.019538,?,*,"$101,039",-0.16%,?
DIBC,695,DIBCOIN,"$28,533 ",$0.005707,"5,000,000",*,Low Vol,-0.59%,-57.58%
XOT,870,Internet of T...,? ,$835.72,?,*,$764,0.13%,2.56%
ABC,897,Alphabit,? ,$9.61,?,*,Low Vol,0.18%,2.56%
WCT,145,Waves Communi...,"$12,244,940 ",$1.53,"7,997,270",*,"$5,629",5.96%,1.58%
BTB,387,BitBar,"$414,378 ",$12.32,"33,630",$834,-13.75%,-20.32%,7.64%
RAIN,329,Condensate,"$1,099,477 ",$0.021693,"50,682,810","$20,705",-0.98%,30.94%,8.98%
KNC,700,KingN Coin,"$26,806 ",$13.37,"2,005",*,Low Vol,0.19%,6.56%
NEOS,141,NeosCoin,"$12,690,606 ",$3.70,"3,431,721","$212,851",-0.65%,9.16%,16.17%
HEAT,168,HEAT,"$9,328,753 ",$0.335577,"27,799,144",*,$597,0.28%,15.55%
SCORE,422,Scorecoin,"$156,752 ",$0.005815,"26,956,000","$2,182",-2.57%,18.03%,-21.14%
ZRC,259,ZrCoin,"$2,831,048 ",$1.16,"2,441,358",*,"$41,565",-0.47%,-0.13%
XOC,743,Xonecoin,"$16,382 ",$0.039004,"420,000",*,Low Vol,0.26%,10.97%
CREA,473,Creativecoin,"$1,691,334 ",$0.158831,"10,648,640",Low Vol,0.19%,-2.15%,-23.93%
FXE,823,FuturXe,? ,$1.11,?,*,"$24,691",0.25%,4.25%
ABY,248,ArtByte,"$3,419,759 ",$0.004331,"789,516,450",**,"$38,612",4.64%,13.08%
EXCL,260,ExclusiveCoin,"$2,827,287 ",$0.677008,"4,176,150","$90,456",-3.83%,13.39%,4.06%
XPD,580,PetroDollar,"$107,260 ",$0.001676,"63,993,275",Low Vol,43.61%,36.36%,43.45%
OPES,964,Opescoin,? ,$0.000808,?,Low Vol,0.26%,-15.01%,-32.57%
CACH,716,CacheCoin,"$23,373 ",$0.005571,"4,195,132",Low Vol,0.13%,-47.36%,-70.59%
SMART,219,SmartCash,"$4,615,132 ",$0.028762,"160,458,249",*,"$4,062",53.57%,87.87%
