symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1104,MIYUCoin,? ,$0.000048,?,Low Vol,?,13.05%,5.03%
XBY,215,XTRABYTES,"$8,758,172 ",$0.020729,"422,500,000",*,"$58,249",-1.86%,-3.87%
CPN,505,CompuCoin,"$67,910 ",$0.003462,"19,615,019",$985,-2.16%,8.52%,9.04%
CHEAP,1017,Cheapcoin,? ,$0.000091,?,*,Low Vol,-1.39%,?
BLAS,483,BlakeStar,"$134,332 ",$0.000542,"247,874,992",$754,-2.14%,8.93%,-7.09%
CPC,380,Capricoin,"$1,277,997 ",$0.642195,"1,990,045",*,"$333,498",-1.09%,35.47%
EOS,29,EOS,"$288,351,177 ",$0.876663,"328,919,069",*,"$27,966,100",-2.32%,5.77%
SIB,126,SIBCoin,"$24,926,112 ",$1.62,"15,377,756","$2,658,520",7.36%,31.52%,42.52%
JWL,760,Jewels,"$37,695 ",$0.001868,"20,181,636",*,Low Vol,-2.16%,4.54%
XDE2,1032,XDE II,? ,$1.41,?,*,Low Vol,-1.39%,7.52%
DLISK,807,DAPPSTER,"$21,577 ",$0.000216,"100,000,000",*,Low Vol,?,?
EOT,881,EOT Token,? ,$1.08,?,*,"$72,381",25.47%,-10.56%
ACES,1029,Aces,? ,$0.000128,?,*,Low Vol,-1.39%,-8.17%
UNIFY,418,Unify,"$627,899 ",$0.036117,"17,385,378","$10,706",-1.32%,0.21%,-3.35%
GAIA,589,GAIA,"$311,513 ",$0.012925,"24,101,381",*,Low Vol,-1.38%,-7.29%
XBC,214,Bitcoin Plus,"$8,760,389 ",$87.37,"100,263",*,"$101,034",-3.34%,16.05%
XBB,330,Boolberry,"$2,434,014 ",$0.255339,"9,532,480","$104,297",-2.16%,7.07%,0.42%
MAVRO,1037,Mavro,? ,$0.005603,?,Low Vol,-1.39%,6.82%,-23.52%
LTH,1057,LAthaan,? ,$0.000364,?,Low Vol,-1.39%,42.76%,3.13%
KRONE,889,Kronecoin,? ,$0.040971,?,"$34,642",-23.69%,?,?
MONA,109,MonaCoin,"$29,654,399 ",$0.551768,"53,744,325","$360,275",-2.01%,8.19%,13.93%
SPR,156,SpreadCoin,"$17,031,634 ",$1.96,"8,701,418","$64,525",-2.78%,6.97%,-28.44%
BLITZ,223,Blitzcash,"$7,841,413 ",$1.92,"4,085,942",*,"$598,714",5.13%,3.33%
OPES,1074,Opescoin,? ,$0.001367,?,Low Vol,-2.16%,12.50%,1.97%
TAG,341,TagCoin,"$2,197,835 ",$0.385544,"5,700,609","$355,624",2.20%,38.33%,4.80%
LDOGE,378,LiteDoge,"$1,344,507 ",$0.000091,"14,837,702,503",*,"$5,882",5.14%,6.83%
EXL,929,Excelcoin,? ,$0.001549,?,"$2,369",-6.87%,4.03%,-28.19%
TAJ,803,TajCoin,"$23,012 ",$0.003292,"6,989,584",Low Vol,-1.38%,7.55%,-17.90%
MNM,612,Mineum,"$191,281 ",$0.020271,"9,436,367",Low Vol,-2.16%,33.82%,-3.91%
PWR,847,Powercoin,"$2,277 ",$0.000046,"49,983,870",Low Vol,-2.16%,7.09%,-0.51%
XPM,239,Primecoin,"$6,724,811 ",$0.327736,"20,518,987","$1,214,880",-1.71%,18.81%,-22.58%
AGLC,689,AgrolifeCoin,"$80,396 ",$0.013086,"6,143,431",*,Low Vol,?,5.33%
XPTX,466,PlatinumBAR,"$236,062 ",$0.876843,"269,218","$5,537",-2.17%,19.88%,105.12%
IXC,542,Ixcoin,"$1,591,071 ",$0.075769,"20,999,088",*,Low Vol,-1.93%,-1.11%
MTLMC3,757,Metal Music Coin,"$38,591 ",$0.000484,"79,719,140",Low Vol,-1.39%,11.61%,1.89%
MINEX,1085,Minex,? ,$0.084698,?,*,Low Vol,?,?
PLU,199,Pluton,"$10,355,374 ",$12.18,"850,000",*,"$130,805",-0.55%,10.54%
NOBL,559,NobleCoin,"$626,613 ",$0.000272,"2,302,267,432",Low Vol,-2.11%,23.04%,9.03%
PRIMU,977,Primulon,? ,$0.000091,?,Low Vol,-1.39%,-28.61%,-40.09%
XPY,624,PayCoin,"$161,629 ",$0.013703,"11,795,154",**,Low Vol,-1.96%,3.29%
FEDS,931,FedoraShare,? ,$0.000017,?,*,"$2,295",0.00%,-2.88%
MIOTA,9,IOTA,"$1,780,089,020 ",$0.640428,"2,779,530,283",*,"$31,787,700",-0.71%,11.99%
FID,870,BITFID,? ,$0.095273,?,*,"$476,010",0.00%,-3.40%
FIMK,390,FIMKrypto,"$1,130,289 ",$0.001959,"577,004,618",*,"$1,090",7.88%,19.67%
BYC,395,Bytecent,"$1,102,063 ",$0.625569,"1,761,696","$24,855",1.12%,13.51%,-7.64%
IXT,162,iXledger,"$16,159,193 ",$0.451641,"35,778,844",*,"$148,029",-3.06%,10.98%
BTCD,42,BitcoinDark,"$187,508,826 ",$145.48,"1,288,862","$1,481,850",0.55%,47.60%,126.85%
JNS,393,Janus,"$1,106,905 ",$0.052328,"21,153,198",*,$869,-0.95%,-19.84%
UNITS,642,GameUnits,"$131,450 ",$0.037849,"3,472,983",*,Low Vol,-1.42%,-1.57%
MAR,695,Marijuanacoin,"$74,612 ",$0.063350,"1,177,790",Low Vol,-0.92%,-3.68%,-5.91%
SNC,259,SunContract,"$5,258,999 ",$0.051036,"103,043,888",*,"$65,785",-1.52%,20.78%
TOPAZ,1082,Topaz Coin,? ,$0.056010,?,Low Vol,?,2.06%,14.74%
SNGLS,66,SingularDTV,"$85,819,200 ",$0.143032,"600,000,000",*,"$1,491,970",-1.53%,23.18%
MAX,320,MaxCoin,"$2,759,356 ",$0.045885,"60,135,821","$446,033",3.85%,34.53%,-38.56%
SNM,138,SONM,"$21,597,316 ",$0.065178,"331,360,000",*,"$359,285",2.89%,13.86%
SDP,830,SydPak,"$12,318 ",$0.077399,"159,149",*,Low Vol,-1.39%,?
TP1,1094,KolschCoin,? ,$0.031379,?,Low Vol,?,4.33%,?
SNT,58,Status,"$102,285,569 ",$0.029473,"3,470,483,788",*,"$6,193,840",0.01%,-1.45%
WGO,410,WavesGo,"$797,910 ",$0.079815,"9,996,979",*,"$3,088",-0.35%,24.99%
MAD,675,SatoshiMadness,"$91,142 ",$0.000046,"2,000,683,485",*,Low Vol,-1.96%,?
LAZ,1062,Lazaruscoin,? ,$0.001594,?,*,Low Vol,-1.39%,33.84%
AXF,888,AxFunds,? ,$0.032131,?,"$34,858",0.01%,-7.46%,-49.65%
FEI,891,Fuda Energy,? ,$0.015147,?,"$31,411",-0.20%,-0.98%,-18.47%
UGT,863,UG Token,? ,$0.197227,?,*,"$3,676,620",0.00%,-14.48%
FFC,1005,FireFlyCoin,? ,$0.000091,?,Low Vol,-1.96%,-16.71%,-0.83%
MAO,481,Mao Zedong,"$137,968 ",$0.026513,"5,203,745","$1,996",-11.58%,-1.08%,6.31%
