symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,223,XTRABYTES,"$9,590,168",$0.022565,"425,000,000",*,"$110,165",2.84%,4.29%
CPN,831,CompuCoin,"$39,839",$0.002031,"19,615,019",Low Vol,-1.40%,-32.78%,-16.68%
B2X,930,SegWit2x (Pre...,?,$765.10,?,"$3,040,640",0.96%,?,?
CHEAP,1049,Cheapcoin,?,$0.000597,?,*,Low Vol,-1.44%,109.45%
BLAS,502,BlakeStar,"$397,382",$0.001631,"243,601,306","$8,706",-1.24%,-3.82%,-46.51%
CSNO,203,BitDice,"$11,638,270",$0.166261,"70,000,000",*,"$71,207",-2.68%,-8.28%
EOS,26,EOS,"$228,967,539",$0.547386,"418,292,647",*,"$6,654,630",-0.41%,-4.91%
SIB,159,SIBCoin,"$18,825,266",$1.20,"15,654,066","$88,437",-1.51%,-7.76%,-14.04%
JWL,827,Jewels,"$40,951",$0.002029,"20,181,636",*,Low Vol,-1.44%,?
GAIN,1056,UGAIN,?,$0.000602,?,Low Vol,-1.44%,-4.00%,-34.82%
DLISK,852,DAPPSTER,"$29,840",$0.000298,"100,000,000",*,Low Vol,-1.29%,-12.73%
EOT,365,EOT Token,"$2,312,491",$0.279932,"8,260,903",*,"$6,996",0.47%,-30.42%
ACES,1067,Aces,?,$0.000132,?,*,Low Vol,95.56%,-9.75%
NYC,373,NewYorkCoin,"$1,965,569",$0.000015,"129,032,781,759","$18,530",-1.08%,172.03%,191.71%
GAIA,627,GAIA,"$467,434",$0.019394,"24,101,381",*,Low Vol,-1.50%,30.99%
XBC,301,Bitcoin Plus,"$4,375,907",$42.97,"101,832",*,"$102,340",3.41%,-2.44%
MAVRO,1178,Mavro,?,$0.006668,?,Low Vol,?,?,-10.78%
LTH,1078,LAthaan,?,$0.000418,?,Low Vol,-5.30%,?,5.50%
KRONE,573,Kronecoin,"$23,794",$0.009036,"2,633,156","$1,379",-6.59%,-19.42%,-47.45%
MONA,36,MonaCoin,"$154,714,666",$2.83,"54,758,500","$2,710,630",0.20%,-13.19%,-43.58%
CYDER,1136,Cyder,?,$0.000537,?,*,Low Vol,-1.40%,-27.50%
SPR,336,SpreadCoin,"$3,152,760",$0.352176,"8,952,227","$461,139",-3.33%,3.21%,-30.37%
BLITZ,306,Blitzcash,"$4,153,118",$1.01,"4,097,879",*,"$120,791",-6.22%,-9.03%
OPES,1072,Opescoin,?,$0.001671,?,Low Vol,-1.44%,-2.26%,?
MANA,125,Decentraland,"$27,368,287",$0.012037,"2,273,755,650",*,"$975,623",1.85%,-4.83%
TAG,652,TagCoin,"$287,561",$0.049613,"5,796,068",Low Vol,-1.44%,-5.22%,-37.63%
LDOGE,446,LiteDoge,"$884,845",$0.000060,"14,866,892,008",*,"$3,918",-1.71%,-5.80%
EXL,1165,Excelcoin,?,$0.000340,?,Low Vol,?,?,100.21%
TAJ,544,TajCoin,"$78,293",$0.010414,"7,518,311","$7,672",-18.68%,91.68%,90.48%
VOYA,1033,Voyacoin,?,$2.03,?,Low Vol,-0.32%,8.23%,-12.67%
BTCZ,462,BitcoinZ,"$703,097",$0.002569,"273,700,042","$28,479",-11.52%,3.52%,-3.42%
CPC,430,Capricoin,"$1,071,484",$0.538422,"1,990,045",*,"$14,347",-1.72%,-0.04%
PWR,920,Powercoin,"$2,983",$0.000060,"49,983,870",Low Vol,-1.44%,4.73%,5.50%
XPM,363,Primecoin,"$2,396,962",$0.114032,"21,020,085","$378,364",0.97%,-12.94%,-3.98%
GP,726,GoldPieces,"$116,647",$0.095599,"1,220,161",*,Low Vol,-1.40%,5.25%
BTCS,516,Bitcoin Scrypt,"$235,026",$0.014334,"16,396,500","$1,152",-1.50%,1.00%,9.03%
IXC,392,Ixcoin,"$1,550,463",$0.073835,"20,999,088",*,$854,-0.96%,-15.10%
XPA,582,XPlay,"$18,217,900",$0.018218,"1,000,000,000",*,Low Vol,0.21%,-2.43%
MINEX,988,Minex,?,$0.049532,?,*,"$5,394",29.38%,64.00%
CCRB,432,CryptoCarbon,"$1,058,880",$0.297262,"3,562,111",*,"$43,945",-1.43%,5.02%
NOBL,611,NobleCoin,"$688,875",$0.000298,"2,308,577,480",Low Vol,-1.44%,4.73%,7.92%
PRIMU,1028,Primulon,?,$0.000141,?,Low Vol,-11.16%,-5.47%,-40.37%
XPY,716,PayCoin,"$128,827",$0.010908,"11,810,736",Low Vol,-1.44%,-37.67%,-43.95%
MIOTA,11,IOTA,"$1,101,839,159",$0.396412,"2,779,530,283",*,"$17,163,000",0.72%,-9.01%
FID,1112,BITFID,?,$0.119359,?,*,Low Vol,-1.44%,-30.18%
AION,951,Aion,?,$0.592080,?,*,"$84,212",-0.88%,-25.51%
FIMK,465,FIMKrypto,"$688,707",$0.001194,"577,004,618",*,$522,-1.44%,-7.30%
BYC,443,Bytecent,"$926,526",$0.507158,"1,826,898","$23,042",-3.61%,-8.17%,-11.27%
IXT,265,iXledger,"$6,289,992",$0.175802,"35,778,844",*,"$76,019",0.23%,-1.67%
BTCD,58,BitcoinDark,"$107,720,910",$83.58,"1,288,862","$130,303",0.28%,-2.46%,-2.38%
JNS,590,Janus,"$2,509,656",$0.110109,"22,792,469",*,Low Vol,-0.23%,2.64%
UNITS,751,GameUnits,"$93,730",$0.026988,"3,472,983",*,Low Vol,-1.40%,-12.99%
SND,978,Sand Coin,?,$1.34,?,*,"$8,831",0.43%,0.07%
MAR,554,Marijuanacoin,"$54,220",$0.040333,"1,344,321",$546,-1.31%,4.79%,12.03%
SNC,364,SunContract,"$2,391,228",$0.022200,"107,712,011",*,"$77,075",-1.91%,-12.86%
SIC,947,Swisscoin,?,$0.000716,?,"$127,701",-1.40%,36.35%,?
XBL,486,Billionaire T...,"$504,550",$0.152185,"3,315,372",*,"$9,232",-10.06%,-23.98%
SNGLS,64,SingularDTV,"$88,702,200",$0.147837,"600,000,000",*,"$1,321,720",0.53%,-5.11%
MAX,454,MaxCoin,"$788,739",$0.013010,"60,624,701",$574,-1.44%,0.23%,-17.97%
SNM,107,SONM,"$37,222,556",$0.103511,"359,600,000",*,"$792,004",1.61%,2.91%
SDP,899,SydPak,"$9,387",$0.058868,"159,462",*,Low Vol,?,0.30%
SNT,62,Status,"$92,792,754",$0.026738,"3,470,483,788",*,"$1,447,160",-1.08%,-1.63%
WGO,633,WavesGo,"$427,425",$0.042805,"9,985,510",*,Low Vol,-6.29%,-0.02%
MAD,731,SatoshiMadness,"$112,723",$0.000056,"2,000,683,485",*,Low Vol,?,-1.17%
AHT,610,Bowhead,"$691,881",$0.086485,"8,000,000",*,Low Vol,3.02%,-19.67%
