symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,326,MER,MER,"$3,570,270",$0.035703,"100,000,000",*,"$34,815",0.28%
Scorecoin,512,SCORE,SCORE,"$374,383",$0.012337,"30,346,591","$1,215",0.52%,13.02%
LIFE,1003,LIFE,LIFE,?,$0.000142,?,*,"$28,500",41.45%
Compcoin,146,CMP,CMP,"$19,813,469",$4.60,"4,304,506","$87,147",-2.22%,-3.40%
Monetha,166,MTH,MTH,"$16,242,472",$0.074912,"216,819,832",*,"$438,219",0.44%
Cyder,1099,CYDER,CYDER,?,$0.000186,?,*,Low Vol,0.44%
FedoraCoin,416,TIPS,TIPS,"$1,291,880",$0.000003,"443,168,182,458",$563,6.46%,-70.37%
BitDice,167,CSNO,CSNO,"$16,036,790",$0.229097,"70,000,000",*,"$118,358",0.53%
EOS,23,EOS,EOS,"$300,497,611",$0.686691,"437,602,373",*,"$22,425,200",0.87%
Bowhead,622,AHT,AHT,"$928,728",$0.116091,"8,000,000",*,Low Vol,0.41%
Ethereum Gold,469,ETG,ETG,"$673,676",$0.056140,"12,000,000",*,"$188,849",10.15%
DomRaider,984,DRT,DRT,?,$0.043102,?,*,"$91,593",-6.54%
Populous,41,PPT,PPT,"$150,707,243",$3.65,"41,252,246",*,"$258,444",1.93%
RouletteToken,490,RLT,RLT,"$550,090",$0.054342,"10,122,697",*,"$7,732",-1.10%
BlackCoin,181,BLK,BLK,"$14,635,604",$0.191417,"76,459,270",*,"$210,559",1.32%
Monero,10,XMR,XMR,"$1,368,264,185",$89.51,"15,286,416","$33,280,400",-0.69%,2.16%
Zilbercoin,1055,ZBC,ZBC,?,$0.040521,?,*,"$1,183",0.54%
BT1 [CST],967,BT1,BT1,?,$5186.45,?,*,"$333,810",-0.18%
Sativacoin,768,STV,STV,"$75,897",$0.010712,"7,085,364",Low Vol,1.17%,10.87%
High Voltage,901,HVCO,HVCO,"$15,850",$0.010608,"1,494,171",*,Low Vol,0.55%
Royalties,1225,XRY,XRY,?,$0.047937,?,Low Vol,?,?
LTBcoin,747,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,205,UNO,UNO,"$11,701,185",$59.15,"197,834","$9,270",0.48%,1.32%
CrevaCoin,888,CREVA,CREVA,"$20,317",$0.000558,"36,390,750",Low Vol,0.55%,-4.85%
AudioCoin,429,ADC,ADC,"$1,127,489",$0.001367,"824,742,501",$878,2.97%,2.38%
MACRON,866,MCRN,MCRN,"$28,768",$0.000072,"401,421,401",*,Low Vol,-28.72%
OctoCoin,742,888,888,"$96,828",$0.001936,"50,023,900",Low Vol,0.70%,-3.57%
Substratum,116,SUB,SUB,"$29,668,172",$0.131222,"226,091,449",*,"$403,778",-3.13%
eREAL,1059,EREAL,EREAL,?,$0.001237,?,*,"$1,024",-16.69%
AdShares,406,ADST,ADST,"$1,467,143",$0.121317,"12,093,469",*,"$1,144",7.04%
PlayerCoin,578,PLACO,PLACO,"$61,002",$0.001737,"35,120,000","$43,020",4.27%,?
BriaCoin,459,BRIA,BRIA,"$770,796",$1.65,"467,124",*,"$5,565",2.40%
Aces,1070,ACES,ACES,?,$0.000124,?,*,$575,0.41%
Hedge,285,HDG,HDG,"$5,469,024",$1.47,"3,709,674",*,"$115,444",-1.57%
Deutsche eMark,530,DEM,DEM,"$265,105",$0.009538,"27,793,416",$503,1.14%,2.08%
KushCoin,724,KUSH,KUSH,"$122,522",$0.022500,"5,445,524",Low Vol,0.55%,7.86%
PoSToken,479,POS,POS,"$618,065",$1.07,"578,962",*,"$5,303",11.32%
Darcrus,412,DAR,DAR,"$1,353,047",$0.099486,"13,600,388",*,"$2,333",-0.06%
EarthCoin,630,EAC,EAC,"$713,911",$0.000062,"11,468,541,088",Low Vol,0.42%,2.55%
Bismuth,390,BIS,BIS,"$1,895,723",$0.387946,"4,886,565","$22,649",-0.35%,10.95%
Po.et,218,POE,POE,"$10,505,108",$0.004917,"2,136,283,004",*,"$13,339",-0.07%
Peacecoin,1082,PEC,PEC,?,$0.001117,?,*,Low Vol,-52.36%
Renos,615,RNS,RNS,"$1,284,989",$0.038523,"33,356,077",*,Low Vol,-2.59%
Golfcoin,1114,GOLF,GOLF,?,$0.000062,?,Low Vol,0.44%,6.77%
DigitalDevelo...,651,DDF,DDF,"$402,765",$0.078691,"5,118,307",*,Low Vol,0.44%
Ethereum,2,ETH,ETH,"$29,489,270,118",$309.07,"95,414,151","$583,502,000",-0.02%,1.99%
HOdlcoin,529,HODL,HODL,"$267,140",$0.001861,"143,543,630","$2,392",0.41%,39.26%
Spots,813,SPT,SPT,"$50,125",$0.002237,"22,406,021",Low Vol,-0.53%,-6.59%
Obsidian,252,ODN,ODN,"$6,990,185",$0.286483,"24,400,000",*,"$59,097",-2.24%
Tattoocoin (L...,1168,TLE,TLE,?,$0.043983,?,*,Low Vol,0.55%
Nexxus,1117,NXX,NXX,?,$0.012223,?,*,Low Vol,-0.08%
LinkedCoin,1118,LKC,LKC,?,$0.000124,?,Low Vol,0.55%,-28.82%
SIGMAcoin,1027,SIGMA,SIGMA,?,$0.052540,?,*,"$6,236",-0.05%
GBCGoldCoin,847,GBC,GBC,"$34,095",$0.003001,"11,361,817",Low Vol,0.00%,9.11%
SOILcoin,835,SOIL,SOIL,"$38,065",$0.006676,"5,702,048",Low Vol,0.55%,2.66%
Dollarcoin,732,DLC,DLC,"$119,076",$0.013076,"9,106,714",Low Vol,3.78%,-2.94%
Abncoin,945,ABN,ABN,$714,$0.010542,"67,700",Low Vol,19.27%,5.06%
AMIS,1098,AMIS,AMIS,?,$378.87,?,*,Low Vol,924.83%
ZClassic,336,ZCL,ZCL,"$3,298,143",$1.82,"1,809,800","$137,466",3.11%,-3.13%
BTCGold,1230,XBG,XBG,?,$0.002859,?,?,?,?
Crave,355,CRAVE,CRAVE,"$2,813,543",$1.99,"1,412,648",*,"$6,569",-6.10%
YashCoin,606,YASH,YASH,"$3,722,159",$0.372207,"10,000,240",*,Low Vol,0.92%
MustangCoin,784,MST,MST,"$70,023",$0.111087,"630,343",Low Vol,0.55%,7.97%
WayGuide,682,WAY,WAY,"$204,901",$0.002048,"100,040,708",*,Low Vol,0.60%
Operand,1148,OP,OP,?,$0.000806,?,*,Low Vol,0.55%
Tao,269,XTO,XTO,"$6,061,001",$0.185938,"32,596,890","$12,374",0.44%,43.51%
Antimatter,1192,ANTX,ANTX,?,$0.000062,?,Low Vol,0.44%,6.76%
Quantum Resis...,103,QRL,QRL,"$38,101,544",$0.732722,"52,000,000",*,"$295,570",0.77%
InvisibleCoin,1135,IVZ,IVZ,?,$0.277294,?,*,Low Vol,0.41%
Impact,869,IMX,IMX,"$27,173",$0.000248,"109,508,953",Low Vol,0.44%,113.53%
netBit,1179,NBIT,NBIT,?,$0.027210,?,*,Low Vol,0.55%
WhiteCoin,248,XWC,XWC,"$7,135,737",$0.028722,"248,441,513",*,"$78,610",1.68%
FlavorCoin,825,FLVR,FLVR,"$41,485",$0.001985,"20,898,106",*,Low Vol,0.44%
Kurrent,808,KURT,KURT,"$53,347",$0.005378,"9,919,485",Low Vol,0.62%,-38.59%
Phoenixcoin,524,PXC,PXC,"$292,553",$0.004754,"61,535,110",$912,0.54%,-2.55%
Jinn,258,JINN,JINN,"$6,884,336",$117.27,"58,703",*,"$4,574",-0.50%
Blackstar,829,BSTAR,BSTAR,"$38,733",$0.000061,"630,795,971",*,Low Vol,?
IrishCoin,1107,IRL,IRL,?,$0.001675,?,Low Vol,-0.09%,2.95%
Tyrocoin,1050,TYC,TYC,?,$0.081948,?,"$2,289",0.36%,10.96%
BritCoin,650,BRIT,BRIT,"$412,263",$0.019384,"21,268,092",Low Vol,0.44%,2.34%
Opus,371,OPT,OPT,"$2,318,991",$0.016555,"140,080,549",*,"$2,358",-16.65%
Bitradio,402,BRO,BRO,"$1,540,734",$0.266008,"5,792,058",*,"$2,529",1.39%
Helleniccoin,340,HNC,HNC,"$3,186,372",$0.050186,"63,491,379","$21,504",-3.50%,18.54%
Bitcoin Silver,996,BTCS,BTCS,?,$0.048677,?,*,"$44,526",-0.09%
BuzzCoin,1008,BUZZ,BUZZ,?,$0.000310,?,"$21,621",-12.47%,-17.27%
bitGold,559,BITGOLD,BITGOLD,"$124,367",$1382.33,89.9694,*,$662,0.16%
FireFlyCoin,1079,FFC,FFC,?,$0.000062,?,Low Vol,0.44%,-44.35%
GoldBlocks,562,GB,GB,"$115,538",$0.008137,"14,199,471",$511,0.44%,12.95%
iCoin,515,ICN,ICN,"$343,009",$0.011787,"29,101,569","$6,942",6.43%,44.90%
Regalcoin,951,REC,REC,?,$79.71,?,"$5,905,770",2.15%,0.37%
DraftCoin,447,DFT,DFT,"$894,710",$0.459045,"1,949,068",*,"$210,847",1.01%
Terracoin,320,TRC,TRC,"$3,788,619",$0.177201,"21,380,350","$8,486",-12.23%,-9.00%
BeaverCoin,821,BVC,BVC,"$45,404",$0.014575,"3,115,258",Low Vol,0.54%,6.28%
Bitcrystals,262,BCY,BCY,"$6,539,479",$0.281473,"23,233,059",*,"$184,408",0.37%
808Coin,445,808,808,"$907,797",$0.000997,"910,624,824","$21,298",6.84%,13.77%
Frazcoin,911,FRAZ,FRAZ,"$11,866",$0.001375,"8,627,072",Low Vol,0.56%,-5.31%
PinkCoin,243,PINK,PINK,"$7,835,261",$0.021448,"365,307,500","$403,630",5.01%,17.56%
Skeincoin,1149,SKC,SKC,?,$0.001799,?,Low Vol,0.55%,-14.00%
Cobinhood,981,COB,COB,?,$0.070728,?,*,"$100,623",3.27%
EuropeCoin,316,ERC,ERC,"$3,908,933",$0.393361,"9,937,265","$13,765",-0.04%,6.37%
BigUp,771,BIGUP,BIGUP,"$73,837",$0.000035,"2,099,680,318",Low Vol,-38.95%,-39.48%
Enigma,930,XNG,XNG,"$4,232",$0.254528,"16,627",Low Vol,21.09%,23.17%
RonPaulCoin,794,RPC,RPC,"$61,349",$0.069213,"886,379",Low Vol,0.44%,1.28%
Swapcoin,1086,SWP,SWP,?,$0.154529,?,*,Low Vol,-0.05%
Einsteinium,186,EMC2,EMC2,"$14,137,583",$0.065646,"215,362,228","$354,398",0.62%,1.90%
vSlice,260,VSL,VSL,"$6,755,298",$0.202312,"33,390,496",*,"$217,551",0.07%
Lampix,272,PIX,PIX,"$5,940,941",$0.052425,"113,322,017",*,"$24,220",0.32%
Emercoin,151,EMC,EMC,"$18,892,762",$0.461785,"40,912,464","$268,060",-0.43%,-9.08%
I/O Coin,79,IOC,IOC,"$60,267,175",$3.68,"16,376,327",*,"$403,686",2.67%
Litecoin,5,LTC,LTC,"$3,057,651,217",$57.04,"53,603,882","$176,667,000",-0.30%,3.56%
CasinoCoin,261,CSC,CSC,"$6,709,311",$0.173811,"38,601,187","$17,045",1.30%,-18.27%
Doubloon,854,BOAT,BOAT,"$31,977",$0.001724,"18,547,845",Low Vol,-1.28%,19.06%
Cryptonite,640,XCN,XCN,"$527,579",$0.001445,"365,220,641",Low Vol,-1.25%,18.39%
Bitcurrency,720,BTCR,BTCR,"$125,337",$0.000739,"169,598,616",*,Low Vol,0.44%
1337,599,1337,1337,"$1,955",$0.000051,"38,477,375",*,"$1,698",2.01%
