symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,238,XTRABYTES,"$5,703,628",$0.013420,"425,000,000",*,"$15,540",2.52%,-5.23%
CPN,742,CompuCoin,"$40,630",$0.002071,"19,615,019",Low Vol,-1.06%,-15.91%,-10.21%
CHEAP,1096,Cheapcoin,?,$0.000116,?,*,Low Vol,?,?
BLAS,508,BlakeStar,"$81,441",$0.000325,"250,618,912",$953,0.89%,-0.06%,-9.86%
CPC,380,Capricoin,"$1,052,027",$0.528645,"1,990,045",*,"$27,408",1.22%,1.14%
EOS,25,EOS,"$207,429,163",$0.574024,"361,359,740",*,"$6,704,990",0.17%,3.64%
SIB,149,SIBCoin,"$15,713,689",$1.01,"15,484,518","$152,665",1.10%,2.97%,-7.74%
JWL,761,Jewels,"$32,963",$0.001633,"20,181,636",*,Low Vol,0.67%,?
XDE2,1027,XDE II,?,$1.46,?,*,Low Vol,0.73%,?
DLISK,798,DAPPSTER,"$21,777",$0.000218,"100,000,000",*,Low Vol,0.78%,19.30%
EOT,395,EOT Token,"$847,830",$0.339132,"2,500,000",*,"$6,741",-11.36%,8.41%
ACES,1037,Aces,?,$0.000073,?,*,Low Vol,0.74%,-33.72%
UNIFY,431,Unify,"$526,211",$0.029705,"17,714,804","$6,106",0.73%,0.62%,-0.97%
GAIA,586,GAIA,"$263,298",$0.010925,"24,101,381",*,Low Vol,0.67%,37.96%
XBC,240,Bitcoin Plus,"$5,634,241",$55.85,"100,891",*,"$52,801",2.75%,-0.23%
MAVRO,1049,Mavro,?,$0.004791,?,Low Vol,0.73%,?,-3.75%
LTH,1067,LAthaan,?,$0.000290,?,Low Vol,0.73%,13.62%,?
KRONE,795,Kronecoin,"$22,101",$0.011744,"1,881,850",Low Vol,1.47%,0.42%,14.61%
MONA,113,MonaCoin,"$24,395,321",$0.450761,"54,120,300","$52,600",0.17%,-1.31%,5.42%
CYDER,922,Cyder,?,$0.000290,?,*,"$2,578",0.73%,-27.70%
SPR,143,SpreadCoin,"$17,382,070",$1.98,"8,795,926","$172,134",-0.51%,-5.42%,33.01%
BLITZ,247,Blitzcash,"$5,416,696",$1.32,"4,089,832",*,"$16,798",0.64%,5.66%
OPES,1028,Opescoin,?,$0.001089,?,Low Vol,0.67%,2.85%,1.07%
MANA,884,Decentraland,?,$0.018872,?,*,"$267,926",-2.05%,-7.82%
TAG,440,TagCoin,"$450,188",$0.078551,"5,731,114","$1,585",0.24%,1.41%,-40.88%
LDOGE,420,LiteDoge,"$611,497",$0.000041,"14,848,540,504",*,"$3,066",-1.65%,-28.30%
EXL,1052,Excelcoin,?,$0.000254,?,Low Vol,0.74%,-36.73%,-15.66%
TAJ,770,TajCoin,"$29,181",$0.004059,"7,189,036",Low Vol,15.48%,1.88%,13.69%
VOYA,889,Voyacoin,?,$9.36,?,"$135,672",-9.73%,-18.02%,188.83%
PWR,868,Powercoin,"$1,814",$0.000036,"49,983,870",Low Vol,0.67%,-0.58%,-2.29%
XPM,307,Primecoin,"$2,592,232",$0.125291,"20,689,687","$96,764",1.38%,5.72%,-0.51%
GP,757,GoldPieces,"$34,202",$0.028031,"1,220,161",*,Low Vol,0.79%,-26.29%
XPTX,606,PlatinumBAR,"$179,447",$0.612798,"292,832",Low Vol,-6.44%,11.16%,11.19%
IXC,367,Ixcoin,"$1,275,396",$0.060736,"20,999,088",*,$676,1.26%,4.69%
XPA,163,XPlay,"$13,190,800",$0.013191,"1,000,000,000",*,"$25,384",0.79%,0.92%
CCRB,349,CryptoCarbon,"$1,581,759",$0.444051,"3,562,111",*,"$45,934",-0.33%,-0.63%
XPD,493,PetroDollar,"$116,606",$0.001822,"63,993,275","$2,689",10.59%,-50.04%,41.13%
PRIMU,1059,Primulon,?,$0.000098,?,Low Vol,0.73%,-9.50%,1.84%
XPY,627,PayCoin,"$132,777",$0.011252,"11,800,679",Low Vol,0.73%,-18.47%,-6.59%
FEDS,876,FedoraShare,?,$0.000008,?,*,"$4,458,880",0.00%,13.88%
MIOTA,8,IOTA,"$1,399,735,317",$0.503587,"2,779,530,283",*,"$8,992,150",0.53%,-0.20%
FID,923,BITFID,?,$0.108887,?,*,"$2,493",0.73%,-0.58%
FIMK,414,FIMKrypto,"$670,168",$0.001161,"577,004,618",*,$803,12.74%,7.13%
BYC,392,Bytecent,"$924,923",$0.518083,"1,785,279","$5,161",0.69%,0.31%,9.70%
IXT,191,iXledger,"$10,078,042",$0.281676,"35,778,844",*,"$78,648",4.86%,0.26%
BTCD,49,BitcoinDark,"$102,854,424",$79.80,"1,288,862","$253,220",-1.57%,1.06%,-0.97%
JNS,550,Janus,"$1,129,999",$0.052618,"21,475,398",*,Low Vol,0.77%,17.98%
UNITS,641,GameUnits,"$106,556",$0.030682,"3,472,983",*,Low Vol,1.02%,-8.71%
MAR,756,Marijuanacoin,"$34,492",$0.027844,"1,238,771",Low Vol,0.72%,4.57%,-24.29%
SNC,274,SunContract,"$3,890,219",$0.037152,"104,712,011",*,"$329,978",-0.18%,-3.41%
SNGLS,46,SingularDTV,"$112,900,800",$0.188168,"600,000,000",*,"$347,413",0.93%,8.91%
MAX,386,MaxCoin,"$978,559",$0.016224,"60,315,173","$2,645",23.06%,19.80%,30.73%
SNM,120,SONM,"$23,314,556",$0.070360,"331,360,000",*,"$244,986",0.97%,1.86%
SDP,848,SydPak,"$7,849",$0.049289,"159,238",*,Low Vol,0.67%,?
SNT,62,Status,"$74,535,580",$0.021477,"3,470,483,788",*,"$1,182,960",1.26%,0.95%
WGO,419,WavesGo,"$631,573",$0.063176,"9,997,009",*,$505,13.87%,16.64%
MAD,671,SatoshiMadness,"$72,616",$0.000036,"2,000,683,485",*,Low Vol,0.67%,-0.58%
AHT,330,Bowhead,"$2,127,064",$0.265883,"8,000,000",*,"$2,225",0.70%,3.39%
AXF,1080,AxFunds,?,$0.014034,?,Low Vol,?,?,-6.99%
FEI,1053,Fuda Energy,?,$0.002279,?,Low Vol,0.00%,0.10%,-86.50%
UGT,911,UG Token,?,$0.255647,?,*,"$9,878",0.65%,0.08%
FFC,986,FireFlyCoin,?,$0.000073,?,Low Vol,0.74%,-0.59%,-2.72%
MAO,476,Mao Zedong,"$174,330",$0.033501,"5,203,745",$765,-6.89%,-7.27%,18.64%
GAIN,1045,UGAIN,?,$0.000944,?,Low Vol,0.73%,106.27%,5.85%
GUC,998,GoldUnionCoin,?,$0.435583,?,*,Low Vol,0.74%,-0.84%
MGM,843,Magnum,"$9,493",$0.002498,"3,800,175",Low Vol,?,-2.26%,-10.85%
SHDW,580,Shadow Token,"$292,433",$0.041776,"7,000,000",*,Low Vol,0.73%,-0.50%
USDE,665,USDe,"$82,331",$0.000073,"1,134,169,237",Low Vol,0.67%,-31.87%,-31.87%
DTB,193,Databits,"$10,031,579",$0.440991,"22,747,809",*,"$39,089",1.72%,-4.15%
CME,1101,Cashme,?,$0.000079,?,Low Vol,?,?,?
TSE,735,Tattoocoin (S...,"$42,587",$0.000471,"90,421,856",*,Low Vol,0.73%,-7.94%
XNG,865,Enigma,"$3,108",$0.186922,"16,627",Low Vol,0.73%,0.63%,-22.58%
GUN,676,Guncoin,"$69,311",$0.000362,"191,491,378",Low Vol,0.66%,-0.73%,3.83%
GUP,179,Matchpool,"$11,932,875",$0.159105,"75,000,000",*,"$150,051",0.92%,-1.14%
PCN,981,PeepCoin,?,$0.000036,?,*,Low Vol,0.73%,-0.58%
TYCHO,410,Tychocoin,"$692,976",$0.137923,"5,024,368","$20,206",-1.39%,-0.09%,80.94%
NYC,611,NewYorkCoin,"$165,615",$0.000003,"59,719,935,819",Low Vol,0.76%,5.53%,-41.92%
CARBON,424,Carboncoin,"$558,662",$0.000036,"15,391,995,664",$582,0.73%,-8.30%,-40.92%
YBC,352,YbCoin,"$1,534,284",$0.507953,"3,020,524",*,"$523,928",-3.11%,-27.02%
XBG,936,BTCGold,?,$0.000980,?,"$1,181",0.73%,-23.31%,-73.65%
BET,970,BetaCoin,?,$0.008430,?,Low Vol,0.67%,-2.54%,184.97%
CMP,165,Compcoin,"$12,985,110",$3.05,"4,264,082","$279,819",0.62%,23.97%,-1.07%
MRNG,924,MorningStar,?,$0.010852,?,*,"$2,483",-1.57%,9.13%
HUC,343,HunterCoin,"$1,692,085",$0.087618,"19,312,180","$23,793",1.75%,3.06%,12.92%
BOST,714,BoostCoin,"$53,357",$0.004501,"11,855,487",Low Vol,0.67%,-30.74%,-53.93%
ALTC,857,Antilitecoin,"$5,719",$0.000181,"31,512,613",Low Vol,0.67%,-26.61%,-17.66%
LSK,14,Lisk,"$654,785,853",$5.82,"112,590,700",*,"$11,688,500",-0.01%,6.79%
VGC,1038,VegasCoin,?,$0.000581,?,Low Vol,0.73%,5.00%,2.75%
XBTS,775,Beatcoin,"$27,608",$0.018108,"1,524,686",Low Vol,0.47%,-17.60%,-16.60%
TTC,638,TittieCoin,"$115,828",$0.000092,"1,259,816,434",Low Vol,1.00%,14.47%,28.66%
SPORT,1012,SportsCoin,?,$0.000653,?,*,Low Vol,0.73%,19.30%
TOKEN,725,SwapToken,"$45,700",$0.000003,"15,320,585,365",*,Low Vol,-89.24%,-90.80%
VLT,458,Veltor,"$311,869",$0.562073,"554,855",$958,0.73%,5.06%,11.90%
BUMBA,799,BumbaCoin,"$21,757",$0.000977,"22,259,142",Low Vol,-0.67%,-51.32%,-58.23%
GRT,661,Grantcoin,"$87,721",$0.002069,"42,400,671",*,Low Vol,0.73%,-20.19%
GRS,171,Groestlcoin,"$12,354,661",$0.180520,"68,439,293","$1,205,430",0.84%,-2.64%,25.27%
BLZ,814,BlazeCoin,"$16,908",$0.000028,"608,557,394",Low Vol,0.33%,12.79%,29.35%
BLU,333,BlueCoin,"$2,090,912",$0.003638,"574,683,675","$1,758",0.67%,-4.84%,-12.67%
PEPECASH,234,Pepe Cash,"$6,014,514",$0.008569,"701,884,009",*,"$4,969",1.06%,5.82%
1337,374,1337,"$1,089,272",$0.000047,"23,271,965,570",*,"$2,909",-0.33%,-18.99%
MARS,731,Marscoin,"$44,238",$0.001564,"28,279,074",Low Vol,0.50%,-2.61%,-19.69%
DOLLAR,822,Dollar Online,"$15,211",$0.020180,"753,776",Low Vol,0.67%,-0.74%,-6.42%
FLAX,664,Flaxscript,"$83,737",$0.015028,"5,571,935",Low Vol,0.73%,-12.43%,-49.07%
RUSTBITS,552,Rustbits,"$929,253",$0.026324,"35,300,866",*,Low Vol,2.12%,?
GBRC,1066,Global Busine...,?,$0.000073,?,Low Vol,0.74%,-0.58%,-34.86%
