symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,225,XtraBYtes,"$5,728,665 ",$0.008813,"650,000,000",*,"$8,329",2.27%,4.88%
CPN,509,CompuCoin,"$63,092 ",$0.003217,"19,615,019",$533,0.48%,-1.96%,18.72%
CHEAP,1021,Cheapcoin,? ,$0.000080,?,*,Low Vol,0.59%,5.00%
BLAS,437,BlakeStar,"$341,431 ",$0.001399,"244,031,280","$22,547",16.58%,98.35%,544.21%
CPC,375,Capricoin,"$861,063 ",$0.432685,"1,990,045",*,"$29,582",3.83%,-7.54%
EOS,18,EOS,"$449,683,876 ",$1.60,"281,409,461",*,"$41,036,800",0.45%,-4.86%
SIB,129,SIBCoin,"$18,900,375 ",$1.24,"15,211,937","$98,603",-1.25%,-11.34%,0.17%
JWL,705,Jewels,"$56,761 ",$0.002813,"20,181,636",*,Low Vol,-0.83%,-1.54%
XDE2,1006,XDE II,? ,$1.86,?,*,Low Vol,0.59%,-20.21%
DLISK,766,DAPPSTER,"$24,107 ",$0.000241,"100,000,000",*,Low Vol,0.46%,26.06%
MONETA,922,Moneta,? ,$0.000321,?,Low Vol,0.48%,19.99%,23.81%
ACES,992,Aces,? ,$0.000080,?,*,Low Vol,0.59%,5.00%
UNIFY,438,Unify,"$328,332 ",$0.019997,"16,419,376","$14,680",-7.03%,-16.45%,-30.38%
GAIA,575,GAIA,"$397,032 ",$0.016473,"24,101,381",*,Low Vol,0.46%,2.79%
XBC,183,Bitcoin Plus,"$10,072,535 ",$101.27,"99,459",*,"$331,875",0.30%,-9.35%
XBB,234,Boolberry,"$5,063,272 ",$0.531160,"9,532,480","$108,244",1.32%,17.48%,48.79%
MAVRO,949,Mavro,? ,$0.007795,?,Low Vol,0.48%,7.78%,27.09%
LTH,1024,LAthaan,? ,$0.000362,?,Low Vol,0.36%,18.12%,50.01%
MONA,124,MonaCoin,"$21,225,144 ",$0.398925,"53,205,850","$84,845",0.63%,6.90%,-16.19%
SPR,174,SpreadCoin,"$10,824,592 ",$1.26,"8,565,318","$51,255",-3.80%,-2.04%,8.28%
BLITZ,239,Blitzcash,"$4,803,566 ",$1.18,"4,080,224",*,"$24,073",3.38%,-3.74%
OPES,1023,Opescoin,? ,$0.001808,?,Low Vol,0.48%,?,35.89%
TAG,288,TagCoin,"$2,540,440 ",$0.449812,"5,647,782","$127,877",-0.65%,11.70%,-2.70%
LDOGE,354,LiteDoge,"$1,194,735 ",$0.000081,"14,822,219,501",*,"$17,546",-19.27%,-3.16%
TAJ,512,TajCoin,"$60,888 ",$0.009005,"6,761,817",$719,-0.65%,-7.09%,1.32%
