symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,217,XTRABYTES,"$6,444,447 ",$0.015235,"423,000,000",*,"$27,188",0.07%,-17.65%
CPN,752,CompuCoin,"$34,559 ",$0.001762,"19,615,019",Low Vol,1.35%,-22.26%,-41.31%
CHEAP,1009,Cheapcoin,? ,$0.000068,?,*,Low Vol,0.91%,?
BLAS,692,BlakeStar,"$61,670 ",$0.000247,"249,271,072",Low Vol,-14.94%,-18.15%,-56.51%
CPC,346,Capricoin,"$1,379,438 ",$0.693169,"1,990,045",*,"$82,290",2.51%,-13.01%
EOS,25,EOS,"$214,825,639 ",$0.621508,"345,652,251",*,"$13,664,500",4.46%,-13.64%
SIB,118,SIBCoin,"$20,427,597 ",$1.32,"15,433,245","$2,339,430",3.04%,32.62%,1.97%
JWL,755,Jewels,"$33,602 ",$0.001665,"20,181,636",*,Low Vol,?,-0.57%
GAIN,999,UGAIN,? ,$0.000780,?,Low Vol,0.80%,17.74%,229.51%
DLISK,793,DAPPSTER,"$20,387 ",$0.000204,"100,000,000",*,Low Vol,0.80%,-12.76%
EOT,360,EOT Token,"$1,195,333 ",$0.478133,"2,500,000",*,"$11,911",10.28%,-1.17%
ACES,957,Aces,? ,$0.000068,?,*,Low Vol,0.80%,-39.66%
UNIFY,414,Unify,"$483,604 ",$0.027309,"17,708,461","$3,909",4.17%,-10.61%,-19.08%
GAIA,588,GAIA,"$227,665 ",$0.009446,"24,101,381",*,Low Vol,0.80%,-24.67%
XBC,225,Bitcoin Plus,"$5,699,997 ",$56.68,"100,568",*,"$119,822",2.08%,-10.24%
MAVRO,979,Mavro,? ,$0.005199,?,Low Vol,0.91%,-6.00%,-10.38%
LTH,1083,LAthaan,? ,$0.000272,?,Low Vol,0.80%,?,-2.22%
KRONE,809,Kronecoin,"$16,098 ",$0.009529,"1,689,350",Low Vol,-3.62%,-21.88%,-68.76%
MONA,111,MonaCoin,"$22,361,245 ",$0.414586,"53,936,325","$144,540",-0.22%,-13.19%,-25.20%
CYDER,953,Cyder,? ,$0.000237,?,*,Low Vol,0.82%,-23.91%
SPR,166,SpreadCoin,"$11,314,527 ",$1.29,"8,749,586","$111,581",-2.55%,-20.62%,-38.56%
BLITZ,239,Blitzcash,"$5,005,999 ",$1.22,"4,088,766",*,"$41,794",0.52%,-13.16%
OPES,1021,Opescoin,? ,$0.001223,?,Low Vol,0.80%,-7.55%,-11.97%
TAG,398,TagCoin,"$672,312 ",$0.117473,"5,723,122","$145,798",16.41%,-36.42%,-70.12%
LDOGE,382,LiteDoge,"$822,612 ",$0.000055,"14,843,215,504",*,"$1,205",17.21%,-25.39%
EXL,1031,Excelcoin,? ,$0.000406,?,Low Vol,0.82%,-14.03%,-74.96%
TAJ,495,TajCoin,"$45,462 ",$0.006404,"7,098,852","$3,088",-23.15%,118.75%,83.32%
VOYA,969,Voyacoin,? ,$3.20,?,Low Vol,0.80%,-36.75%,5.16%
PWR,858,Powercoin,"$1,698 ",$0.000034,"49,983,870",Low Vol,0.91%,-12.75%,-26.72%
XPM,286,Primecoin,"$2,933,252 ",$0.142284,"20,615,470","$425,676",0.68%,-30.87%,-59.26%
