symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,206,XTRABYTES,"$8,523,323 ",$0.020150,"423,000,000",*,"$56,960",2.17%,26.91%
CPN,737,CompuCoin,"$43,741 ",$0.002230,"19,615,019",Low Vol,0.62%,11.23%,-21.40%
CHEAP,1087,Cheapcoin,? ,$0.000076,?,*,Low Vol,?,6.36%
BLAS,486,BlakeStar,"$85,388 ",$0.000342,"249,862,432","$1,130",-21.48%,47.28%,-42.64%
CPC,362,Capricoin,"$1,225,844 ",$0.615988,"1,990,045",*,"$54,446",-1.17%,10.02%
EOS,25,EOS,"$240,869,471 ",$0.682269,"353,041,793",*,"$9,846,030",0.61%,11.77%
SIB,138,SIBCoin,"$18,990,595 ",$1.23,"15,454,460","$209,791",1.99%,20.94%,11.64%
JWL,747,Jewels,"$40,183 ",$0.001991,"20,181,636",*,Low Vol,7.05%,?
GAIN,1035,UGAIN,? ,$0.000420,?,Low Vol,0.62%,-21.37%,-36.54%
DLISK,811,DAPPSTER,"$18,073 ",$0.000181,"100,000,000",*,Low Vol,?,?
EOT,360,EOT Token,"$1,286,318 ",$0.514527,"2,500,000",*,"$10,987",7.84%,1.98%
ACES,957,Aces,? ,$0.000080,?,*,Low Vol,0.62%,11.82%
UNIFY,404,Unify,"$633,876 ",$0.035790,"17,711,029","$4,286",-6.49%,14.18%,12.79%
GAIA,582,GAIA,"$295,603 ",$0.012265,"24,101,381",*,Low Vol,0.62%,72.20%
XBC,230,Bitcoin Plus,"$6,231,884 ",$61.86,"100,736",*,"$62,874",0.64%,12.25%
MAVRO,1039,Mavro,? ,$0.005137,?,Low Vol,0.62%,9.28%,-10.43%
LTH,1091,LAthaan,? ,$0.000326,?,Low Vol,?,1.91%,-3.21%
KRONE,503,Kronecoin,"$25,369 ",$0.014309,"1,772,900","$2,363",0.91%,65.47%,6.36%
MONA,121,MonaCoin,"$24,447,799 ",$0.452596,"54,016,825","$38,115",0.83%,9.92%,-10.58%
CYDER,942,Cyder,? ,$0.000358,?,*,$512,-24.52%,25.80%
SPR,154,SpreadCoin,"$16,038,290 ",$1.83,"8,769,843","$78,966",1.94%,23.01%,4.12%
BLITZ,231,Blitzcash,"$6,216,280 ",$1.52,"4,089,604",*,"$19,304",1.09%,15.49%
OPES,1057,Opescoin,? ,$0.001394,?,Low Vol,0.64%,11.82%,21.11%
MANA,871,Decentraland,? ,$0.025126,?,*,"$703,079",-2.08%,-4.45%
TAG,407,TagCoin,"$613,601 ",$0.107171,"5,725,439","$45,872",-8.43%,2.38%,-41.88%
LDOGE,384,LiteDoge,"$900,659 ",$0.000061,"14,845,549,004",*,"$2,423",-0.26%,57.99%
EXL,1028,Excelcoin,? ,$0.000398,?,Low Vol,0.64%,4.85%,-14.15%
TAJ,790,TajCoin,"$25,745 ",$0.003603,"7,144,388",Low Vol,0.70%,7.27%,11.98%
SNAKE,958,SnakeEyes,? ,$0.048733,?,*,Low Vol,1.13%,4.16%
PWR,862,Powercoin,"$1,990 ",$0.000040,"49,983,870",Low Vol,0.64%,11.82%,-5.57%
