symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,250,XTRABYTES,"$6,558,770",$0.015432,"425,000,000",*,"$80,237",3.92%,-3.00%
CPN,768,CompuCoin,"$46,820",$0.002387,"19,615,019",Low Vol,2.03%,-4.15%,8.67%
CHEAP,1126,Cheapcoin,?,$0.000126,?,*,Low Vol,?,2.10%
BLAS,507,BlakeStar,"$117,489",$0.000467,"251,578,432","$7,175",-4.77%,-0.28%,47.91%
CSNO,191,BitDice,"$12,314,120",$0.175916,"70,000,000",*,"$93,724",-7.86%,-6.35%
EOS,23,EOS,"$270,576,454",$0.725261,"373,074,595",*,"$18,842,700",0.60%,15.85%
SIB,150,SIBCoin,"$19,623,498",$1.26,"15,521,235","$136,263",-0.87%,-5.43%,27.25%
JWL,765,Jewels,"$47,337",$0.002346,"20,181,636",*,Low Vol,0.18%,-2.04%
XDE2,949,XDE II,?,$2.10,?,*,"$2,397",0.46%,?
DLISK,818,DAPPSTER,"$25,079",$0.000251,"100,000,000",*,Low Vol,?,1.25%
EOT,397,EOT Token,"$1,138,395",$0.455358,"2,500,000",*,"$3,475",1.19%,11.58%
ACES,1019,Aces,?,$0.000280,?,*,Low Vol,0.32%,-11.62%
UNIFY,389,Unify,"$1,192,265",$0.067283,"17,720,076","$15,209",39.07%,49.57%,120.03%
GAIA,635,GAIA,"$241,383",$0.010015,"24,101,381",*,Low Vol,0.92%,-20.98%
XBC,249,Bitcoin Plus,"$6,681,130",$66.12,"101,046",*,"$100,101",1.69%,2.34%
MAVRO,1083,Mavro,?,$0.006325,?,Low Vol,0.25%,11.69%,?
LTH,1099,LAthaan,?,$0.000293,?,Low Vol,0.18%,?,5.21%
KRONE,548,Kronecoin,"$28,333",$0.013961,"2,029,508",$843,-6.94%,-10.98%,13.45%
MONA,126,MonaCoin,"$24,417,587",$0.450072,"54,252,625","$62,735",0.57%,-2.44%,-3.34%
CYDER,923,Cyder,?,$0.000670,?,*,"$14,858",-19.85%,35.27%
SPR,162,SpreadCoin,"$16,663,341",$1.89,"8,828,681","$111,225",2.96%,2.47%,-8.78%
BLITZ,255,Blitzcash,"$6,000,005",$1.47,"4,091,712",*,"$26,854",-0.36%,-2.57%
OPES,1114,Opescoin,?,$0.001273,?,Low Vol,?,2.81%,19.68%
MANA,149,Decentraland,"$19,782,551",$0.017209,"1,149,540,118",*,"$332,988",0.85%,12.35%
TAG,613,TagCoin,"$343,699",$0.059890,"5,738,826",Low Vol,0.18%,-24.32%,-22.60%
LDOGE,417,LiteDoge,"$860,483",$0.000058,"14,852,349,005",*,"$3,070",-5.20%,-11.91%
EXL,1058,Excelcoin,?,$0.001131,?,Low Vol,0.18%,-2.17%,176.26%
TAJ,807,TajCoin,"$31,505",$0.004335,"7,268,389",Low Vol,0.22%,-3.64%,11.58%
SNAKE,981,SnakeEyes,?,$0.053447,?,*,Low Vol,1.10%,0.47%
CPC,394,Capricoin,"$1,156,650",$0.581218,"1,990,045",*,"$139,648",-0.17%,-6.14%
PWR,884,Powercoin,"$2,094",$0.000042,"49,983,870",Low Vol,0.25%,1.48%,12.55%
XPM,323,Primecoin,"$3,237,030",$0.155958,"20,755,781","$754,468",4.43%,9.72%,27.87%
GP,722,GoldPieces,"$75,653",$0.062002,"1,220,161",*,Low Vol,8.98%,3.24%
BTCS,499,Bitcoin Scrypt,"$154,120",$0.009424,"16,353,900",$989,0.18%,-5.69%,24.74%
BTCR,495,Bitcurrency,"$178,263",$0.001051,"169,598,616",*,"$1,666",0.32%,294.79%
XPA,170,XPlay,"$15,150,700",$0.015151,"1,000,000,000",*,"$24,242",0.32%,0.57%
CCRB,396,CryptoCarbon,"$1,142,942",$0.320861,"3,562,111",*,"$12,249",16.18%,-5.42%
NOBL,591,NobleCoin,"$579,365",$0.000251,"2,305,387,092",Low Vol,0.18%,33.00%,34.96%
PRIMU,1053,Primulon,?,$0.000126,?,Low Vol,0.32%,42.44%,20.75%
XPY,658,PayCoin,"$159,183",$0.013487,"11,802,762",Low Vol,0.18%,-0.43%,-3.54%
FEDS,892,FedoraShare,?,$0.000009,?,*,"$2,554,830",-0.02%,?
MIOTA,8,IOTA,"$1,661,433,652",$0.597739,"2,779,530,283",*,"$23,298,000",1.59%,10.13%
FID,972,BITFID,?,$0.125654,?,*,$699,0.18%,1.45%
FIMK,440,FIMKrypto,"$652,529",$0.001131,"577,004,618",*,$778,0.99%,1.54%
BYC,386,Bytecent,"$1,262,285",$0.703664,"1,793,875","$40,278",7.40%,13.82%,34.49%
IXT,203,iXledger,"$10,920,669",$0.305227,"35,778,844",*,"$114,122",1.85%,3.59%
BTCD,52,BitcoinDark,"$119,108,394",$92.41,"1,288,862","$176,330",1.16%,-6.43%,11.80%
JNS,373,Janus,"$1,516,988",$0.069988,"21,675,059",*,"$9,217",0.34%,-25.45%
UNITS,660,GameUnits,"$156,530",$0.045071,"3,472,983",*,Low Vol,0.45%,39.47%
MAR,764,Marijuanacoin,"$47,442",$0.037821,"1,254,374",Low Vol,0.84%,-2.75%,32.30%
SNC,313,SunContract,"$3,558,009",$0.033979,"104,712,011",*,"$1,448,320",7.59%,-0.78%
XBL,423,Billionaire T...,"$798,746",$0.240922,"3,315,372",*,"$18,972",-3.51%,-15.11%
SNGLS,57,SingularDTV,"$99,367,800",$0.165613,"600,000,000",*,"$650,997",-1.32%,-4.79%
MAX,427,MaxCoin,"$751,111",$0.012440,"60,379,685",$573,-0.32%,8.30%,-10.86%
SNM,113,SONM,"$29,410,420",$0.088757,"331,360,000",*,"$622,543",-0.62%,-6.26%
SDP,864,SydPak,"$9,274",$0.058220,"159,286",*,Low Vol,0.25%,1.53%
SNT,54,Status,"$104,224,875",$0.030032,"3,470,483,788",*,"$2,828,920",4.54%,-0.67%
WGO,430,WavesGo,"$738,554",$0.073877,"9,997,009",*,"$2,840",-21.60%,-11.84%
MAD,710,SatoshiMadness,"$83,798",$0.000042,"2,000,683,485",*,Low Vol,0.18%,1.45%
AHT,568,Bowhead,"$2,765,624",$0.345703,"8,000,000",*,Low Vol,0.46%,-4.99%
AXF,1066,AxFunds,?,$0.022450,?,Low Vol,0.18%,0.52%,?
FEI,1041,Fuda Energy,?,$0.001199,?,Low Vol,-0.02%,-43.15%,-47.31%
UGT,919,UG Token,?,$0.296777,?,*,"$31,317",0.34%,4.79%
FFC,1032,FireFlyCoin,?,$0.000084,?,Low Vol,0.32%,1.51%,10.64%
MAO,488,Mao Zedong,"$196,162",$0.037696,"5,203,745","$1,340",0.18%,1.45%,1.79%
SPT,739,Spots,"$61,101",$0.002727,"22,406,021",Low Vol,-1.30%,-3.76%,11.16%
GUC,1092,GoldUnionCoin,?,$0.913087,?,*,Low Vol,0.18%,98.25%
SHDW,605,Shadow Token,"$406,783",$0.058112,"7,000,000",*,Low Vol,0.37%,42.12%
USDE,667,USDe,"$142,515",$0.000126,"1,134,186,179",Low Vol,0.32%,29.15%,51.76%
DTB,188,Databits,"$12,510,089",$0.549947,"22,747,809",*,"$44,351",0.22%,-0.16%
CME,1098,Cashme,?,$0.000042,?,Low Vol,0.18%,?,?
TSE,771,Tattoocoin (S...,"$45,609",$0.000504,"90,421,856",*,Low Vol,5.98%,2.93%
XNG,879,Enigma,"$3,690",$0.221905,"16,627",Low Vol,0.25%,-9.07%,17.20%
GUN,702,Guncoin,"$96,486",$0.000503,"191,967,178",Low Vol,0.25%,2.00%,34.50%
GUP,174,Matchpool,"$14,847,300",$0.197964,"75,000,000",*,"$384,631",0.22%,-1.55%
PCN,1009,PeepCoin,?,$0.000042,?,*,Low Vol,?,6444.22%
TYCHO,415,Tychocoin,"$904,909",$0.180104,"5,024,368","$28,829",2.67%,-0.08%,29.75%
NYC,600,NewYorkCoin,"$472,670",$0.000004,"129,032,781,759",Low Vol,-6.17%,-18.01%,15.13%
CARBON,584,Carboncoin,"$644,689",$0.000042,"15,391,997,040",Low Vol,0.25%,1.45%,-29.86%
UNC,1055,UNCoin,?,$0.000042,?,*,Low Vol,0.25%,1.51%
YBC,330,YbCoin,"$2,921,082",$0.967058,"3,020,586",*,"$421,377",-0.02%,-9.57%
XBG,931,BTCGold,?,$0.000921,?,"$6,313",-8.02%,-4.93%,-27.79%
BET,966,BetaCoin,?,$0.012272,?,$817,-0.88%,12.60%,32.72%
CMP,175,Compcoin,"$14,842,022",$3.48,"4,270,348","$50,882",0.25%,-1.54%,49.17%
MRNG,967,MorningStar,?,$0.003895,?,*,$741,-11.28%,-33.08%
HUC,351,HunterCoin,"$2,158,764",$0.111413,"19,376,230","$22,242",0.75%,5.12%,27.19%
BOST,734,BoostCoin,"$67,036",$0.005654,"11,855,487",Low Vol,2.31%,26.27%,-4.54%
LSK,14,Lisk,"$690,140,226",$6.12,"112,841,210",*,"$10,368,800",-0.45%,-0.45%
VGC,1067,VegasCoin,?,$0.000628,?,Low Vol,0.18%,1.45%,3.81%
POKE,1108,PokeCoin,?,$0.000078,?,Low Vol,?,?,5.96%
XBTS,831,Beatcoin,"$19,223",$0.012608,"1,524,686",Low Vol,-18.42%,-28.57%,-47.58%
TTC,688,TittieCoin,"$106,507",$0.000085,"1,259,816,434",Low Vol,0.46%,-4.02%,-0.20%
SPORT,1046,SportsCoin,?,$0.000796,?,*,Low Vol,0.32%,-11.05%
VLT,618,Veltor,"$313,763",$0.565486,"554,855",Low Vol,0.18%,1.47%,-6.62%
BUMBA,742,BumbaCoin,"$59,713",$0.002681,"22,275,674",Low Vol,0.18%,-3.15%,19.16%
GRT,676,Grantcoin,"$131,593",$0.003099,"42,456,703",*,Low Vol,0.32%,0.10%
GRS,213,Groestlcoin,"$10,011,494",$0.146198,"68,479,009","$237,282",1.36%,-10.70%,-24.09%
BLZ,844,BlazeCoin,"$15,723",$0.000026,"608,557,394",Low Vol,-0.56%,-38.38%,1.43%
BLU,345,BlueCoin,"$2,408,729",$0.004191,"574,683,675","$1,707",-3.73%,-10.50%,7.20%
PEPECASH,227,Pepe Cash,"$8,339,224",$0.011881,"701,884,009",*,"$54,116",1.49%,6.45%
1337,375,1337,"$1,512,329",$0.000065,"23,271,965,570",*,"$1,049",-0.43%,7.64%
MARS,749,Marscoin,"$55,647",$0.001968,"28,279,074",Low Vol,0.26%,5.95%,16.70%
DOLLAR,840,Dollar Online,"$16,480",$0.021864,"753,776",Low Vol,0.18%,-1.56%,8.03%
FLAX,663,Flaxscript,"$146,844",$0.026346,"5,573,790",Low Vol,5.66%,7.92%,31.16%
RUSTBITS,588,Rustbits,"$613,123",$0.017368,"35,300,866",*,Low Vol,?,?
GBRC,993,Global Busine...,?,$0.000126,?,Low Vol,0.18%,-13.15%,50.43%
SC,41,Siacoin,"$155,778,007",$0.005247,"29,687,212,497","$2,957,700",-0.44%,-0.80%,28.73%
FTC,230,Feathercoin,"$8,281,410",$0.046858,"176,734,920","$46,746",2.02%,2.97%,15.43%
GRE,419,Greencoin,"$837,275",$0.000246,"3,397,108,641",*,"$2,234",20.15%,60.13%
GRC,178,GridCoin,"$14,096,926",$0.036117,"390,312,753","$109,736",1.62%,2.01%,7.60%
BLK,177,BlackCoin,"$14,678,168",$0.192128,"76,397,858",*,"$1,337,940",-0.68%,1.25%
WGR,183,Wagerr,"$13,102,086",$0.071596,"183,000,000",*,"$38,003",1.82%,1.12%
GRN,1024,Granite,?,$0.010471,?,Low Vol,0.73%,2.33%,-6.43%
SPRTS,221,Sprouts,"$8,745,158",$0.000014,"627,419,286,219",*,"$4,217",-1.16%,-60.34%
BLC,674,Blakecoin,"$134,904",$0.008921,"15,122,697",Low Vol,0.26%,2.40%,7.49%
DCRE,1111,DeltaCredits,?,$0.230651,?,*,Low Vol,?,?
MG,946,Mind Gene,?,$0.009633,?,"$2,924",0.18%,-2.77%,26.36%
XCXT,474,CoinonatX,"$303,368",$0.023071,"13,149,371","$3,240",-7.68%,-7.62%,-0.43%
TOP,1007,TopCoin,?,$0.000754,?,Low Vol,0.25%,26.23%,24.98%
CBD,1049,CBD Crystals,?,$0.000963,?,*,Low Vol,0.18%,-35.18%
SHA,1093,SHACoin,?,$0.000545,?,Low Vol,0.32%,-17.57%,-26.12%
WORM,743,HealthyWormCoin,"$59,365",$0.000545,"109,025,738",Low Vol,0.25%,0.39%,40.58%
MARX,977,MarxCoin,?,$0.001553,?,$530,-0.96%,-14.53%,-28.85%
MXT,210,MarteXcoin,"$10,468,146",$3.80,"2,754,065","$2,634",0.55%,-1.20%,2.90%
MI,887,Xiaomicoin,"$1,349",$0.000003,"406,141,855",*,Low Vol,?,?
TELL,1047,Tellurion,?,$0.000058,?,Low Vol,0.18%,-30.45%,-17.73%
RADS,163,Radium,"$16,530,358",$4.93,"3,355,246",*,"$121,785",-0.58%,-0.58%
KASHH,1040,KashhCoin,?,$0.000082,?,*,Low Vol,0.19%,98.96%
RUPX,484,Rupaya,"$224,084",$0.041259,"5,431,210","$102,317",8.25%,65.36%,125.18%
IND,924,Indorse Token,?,$0.115930,?,*,"$14,725",17.24%,29.86%
EMC2,110,Einsteinium,"$31,119,587",$0.145332,"214,127,564","$12,432,200",-1.47%,45.13%,144.46%
CBX,370,Crypto Bullion,"$1,526,506",$1.52,"1,001,953","$6,432",0.18%,-23.11%,-5.90%
OPAL,1012,Opal,?,$0.009268,?,*,Low Vol,0.18%,-22.32%
LKC,1054,LinkedCoin,?,$0.000126,?,Low Vol,0.18%,-35.05%,-28.08%
REX,338,REX,"$2,634,169",$0.304150,"8,660,756",*,"$1,762",-2.74%,14.24%
DES,815,Destiny,"$28,343",$0.017714,"1,600,000",Low Vol,0.27%,2.07%,18.38%
CTR,62,Centra,"$95,091,200",$1.40,"68,000,000",*,"$1,167,880",4.11%,17.31%
FJC,453,FujiCoin,"$488,016",$0.000438,"1,114,533,390",$767,-3.79%,7.84%,0.58%
CRYPT,577,CryptCoin,"$978,760",$0.161633,"6,055,445",Low Vol,0.25%,?,46.04%
REP,26,Augur,"$236,619,900",$21.51,"11,000,000",*,"$1,832,450",1.08%,3.07%
GLC,610,GlobalCoin,"$379,424",$0.005822,"65,171,010",Low Vol,0.18%,-0.05%,0.01%
GLD,270,GoldCoin,"$5,481,749",$0.135274,"40,523,304","$317,127",3.40%,5.20%,17.43%
FUCK,383,FuckToken,"$1,392,941",$0.027104,"51,393,192",*,"$5,405",0.34%,-17.20%
SUMO,412,Sumokoin,"$946,475",$0.575365,"1,644,999","$17,309",0.31%,15.33%,-9.62%
FC,986,Facecoin,?,$0.045698,?,*,Low Vol,34.38%,-7.00%
COSS,908,COSS,?,$0.048607,?,*,"$92,139",-9.05%,4.35%
CTO,751,Crypto,"$54,683",$0.004817,"11,352,594",Low Vol,0.25%,54.37%,-5.70%
SMC,462,SmartCoin,"$390,183",$0.016710,"23,349,870",$934,0.69%,2.79%,21.10%
DOT,403,Dotcoin,"$1,080,512",$0.004269,"253,122,500",*,"$61,716",-1.52%,10.14%
