symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1124,MIYUCoin,?,$0.000036,?,Low Vol,?,?,-8.75%
XBY,233,XTRABYTES,"$6,941,142",$0.016332,"425,000,000",*,"$40,178",1.74%,2.67%
CPN,754,CompuCoin,"$47,680",$0.002431,"19,615,019",Low Vol,-0.13%,16.60%,8.31%
CHEAP,1071,Cheapcoin,?,$0.000118,?,*,Low Vol,-0.13%,55.30%
BLAS,498,BlakeStar,"$106,879",$0.000426,"251,158,192","$2,756",0.09%,5.59%,4.77%
CSNO,198,BitDice,"$10,428,810",$0.148983,"70,000,000",*,"$47,801",-0.13%,?
EOS,28,EOS,"$212,345,857",$0.577786,"367,516,446",*,"$5,949,230",0.76%,2.73%
SIB,146,SIBCoin,"$18,430,617",$1.19,"15,505,373","$124,889",-1.01%,6.38%,5.96%
JWL,761,Jewels,"$45,101",$0.002235,"20,181,636",*,Low Vol,-0.13%,3.53%
GAIN,1093,UGAIN,?,$0.000940,?,Low Vol,?,3.45%,293.38%
DLISK,813,DAPPSTER,"$22,528",$0.000225,"100,000,000",*,Low Vol,?,?
EOT,403,EOT Token,"$872,733",$0.349093,"2,500,000",*,"$1,594",15.52%,14.28%
ACES,1065,Aces,?,$0.000078,?,*,Low Vol,-0.13%,107.07%
UNIFY,410,Unify,"$794,658",$0.044851,"17,717,730","$15,116",-0.31%,6.22%,24.81%
GAIA,611,GAIA,"$282,531",$0.011723,"24,101,381",*,Low Vol,-0.13%,?
XBC,242,Bitcoin Plus,"$6,365,272",$63.03,"100,981",*,"$86,060",-0.35%,4.77%
MAVRO,995,Mavro,?,$0.005175,?,Low Vol,-0.13%,-11.42%,-1.61%
LTH,1098,LAthaan,?,$0.000265,?,Low Vol,?,-0.10%,-5.03%
KRONE,531,Kronecoin,"$28,003",$0.014272,"1,962,100",$918,-4.29%,1.56%,39.71%
MONA,119,MonaCoin,"$24,917,413",$0.459779,"54,194,325","$66,816",-0.26%,-1.23%,1.32%
CYDER,970,Cyder,?,$0.000588,?,*,$690,-0.13%,-0.76%
SPR,157,SpreadCoin,"$15,853,416",$1.80,"8,814,407","$72,869",1.81%,-0.71%,-10.43%
BLITZ,255,Blitzcash,"$5,586,976",$1.37,"4,090,566",*,"$65,064",0.86%,1.39%
OPES,1058,Opescoin,?,$0.001137,?,Low Vol,-0.13%,?,-7.17%
MANA,889,Decentraland,?,$0.014883,?,*,"$371,523",2.16%,4.39%
TAG,459,TagCoin,"$338,156",$0.058925,"5,738,702",$531,0.20%,1.02%,-47.61%
LDOGE,404,LiteDoge,"$871,924",$0.000059,"14,850,670,005",*,$969,-0.21%,18.92%
EXL,1013,Excelcoin,?,$0.000667,?,Low Vol,-0.13%,17.09%,67.32%
TAJ,799,TajCoin,"$28,870",$0.003996,"7,224,158",Low Vol,0.03%,4.70%,9.38%
VOYA,894,Voyacoin,?,$7.61,?,"$114,077",-3.12%,10.37%,115.16%
CPC,384,Capricoin,"$1,174,540",$0.590208,"1,990,045",*,"$63,412",-0.15%,-0.74%
XPM,319,Primecoin,"$2,755,368",$0.132941,"20,726,249","$679,497",1.94%,6.99%,-9.12%
GP,521,GoldPieces,"$52,507",$0.043033,"1,220,161",*,"$1,272",3.24%,49.98%
XPTX,481,PlatinumBAR,"$207,192",$0.700780,"295,659",$996,-0.13%,19.37%,7.15%
IXC,560,Ixcoin,"$1,427,514",$0.067980,"20,999,088",*,Low Vol,0.33%,5.43%
XPA,164,XPlay,"$14,698,100",$0.014698,"1,000,000,000",*,"$54,452",-0.17%,1.43%
BLOCKPAY,581,BlockPay,"$484,688",$0.089289,"5,428,300",*,Low Vol,-1.60%,-31.22%
CCRB,364,CryptoCarbon,"$1,507,891",$0.423314,"3,562,111",*,"$11,707",0.11%,7.85%
NOBL,595,NobleCoin,"$361,706",$0.000157,"2,305,017,147",Low Vol,-0.07%,2.44%,-20.45%
PRIMU,1083,Primulon,?,$0.000118,?,Low Vol,-0.13%,3.53%,-1.58%
XPY,632,PayCoin,"$173,501",$0.014701,"11,801,774",Low Vol,-0.30%,2.17%,-15.07%
FEDS,905,FedoraShare,?,$0.000011,?,*,"$46,527",0.00%,36.96%
MIOTA,8,IOTA,"$1,503,144,961",$0.540791,"2,779,530,283",*,"$10,433,700",0.33%,-0.55%
FID,946,BITFID,?,$0.078412,?,*,"$2,057",-0.13%,3.54%
FIMK,422,FIMKrypto,"$701,286",$0.001215,"577,004,618",*,$814,-0.59%,11.20%
BYC,394,Bytecent,"$1,005,810",$0.561823,"1,790,261","$17,778",-0.06%,2.57%,-1.12%
IXT,191,iXledger,"$10,805,783",$0.302016,"35,778,844",*,"$123,405",-1.16%,-10.75%
BTCD,49,BitcoinDark,"$116,881,756",$90.69,"1,288,862","$84,206",-0.72%,3.07%,-8.67%
JNS,559,Janus,"$1,453,451",$0.067056,"21,675,059",*,Low Vol,51.35%,51.86%
UNITS,674,GameUnits,"$109,131",$0.031423,"3,472,983",*,Low Vol,-0.13%,18.54%
MAR,760,Marijuanacoin,"$45,282",$0.036187,"1,251,348",Low Vol,-1.38%,11.19%,-6.46%
SNC,284,SunContract,"$3,937,601",$0.037604,"104,712,011",*,"$105,615",-0.47%,3.98%
XBL,391,Billionaire T...,"$1,044,412",$0.315021,"3,315,372",*,"$81,774",-2.82%,2.02%
SNGLS,53,SingularDTV,"$103,873,800",$0.173123,"600,000,000",*,"$572,945",-0.11%,2.36%
