symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,247,XTRABYTES,"$5,584,543",$0.013140,"425,000,000",*,"$34,697",-1.39%,-4.07%
CPN,752,CompuCoin,"$39,614",$0.002020,"19,615,019",Low Vol,2.39%,-1.78%,-0.42%
CHEAP,1059,Cheapcoin,?,$0.000073,?,*,Low Vol,0.52%,-34.44%
BLAS,495,BlakeStar,"$92,301",$0.000368,"250,850,272","$3,262",-14.59%,23.48%,53.93%
CPC,373,Capricoin,"$1,144,962",$0.575345,"1,990,045",*,"$231,702",0.82%,2.10%
CREVA,739,CrevaCoin,"$44,154",$0.001213,"36,390,750",Low Vol,0.52%,5.02%,22.12%
EOS,27,EOS,"$203,541,413",$0.559569,"363,746,763",*,"$7,079,990",0.78%,-3.60%
SIB,149,SIBCoin,"$16,815,976",$1.09,"15,493,169","$70,048",1.38%,3.98%,6.57%
JWL,743,Jewels,"$42,241",$0.002093,"20,181,636",*,Low Vol,2.31%,24.88%
XDE2,1035,XDE II,?,$1.38,?,*,Low Vol,0.52%,-7.90%
DLISK,801,DAPPSTER,"$22,528",$0.000225,"100,000,000",*,Low Vol,?,0.80%
EOT,401,EOT Token,"$810,173",$0.324069,"2,500,000",*,"$5,431",12.63%,-16.17%
ACES,1063,Aces,?,$0.000106,?,*,Low Vol,0.52%,37.97%
UNIFY,421,Unify,"$582,489",$0.032879,"17,716,077","$8,460",-2.83%,2.61%,4.92%
GAIA,604,GAIA,"$206,921",$0.008585,"24,101,381",*,Low Vol,?,-0.35%
XBC,243,Bitcoin Plus,"$5,733,149",$56.80,"100,927",*,"$23,049",-2.04%,-1.15%
MAVRO,1067,Mavro,?,$0.004884,?,Low Vol,0.52%,-0.74%,2.73%
LTH,1040,LAthaan,?,$0.000257,?,Low Vol,0.52%,-13.75%,-20.58%
KRONE,517,Kronecoin,"$24,953",$0.013001,"1,919,250","$1,400",-5.45%,9.26%,43.95%
MONA,117,MonaCoin,"$24,475,278",$0.451972,"54,152,200","$51,687",0.04%,-1.85%,8.45%
CYDER,937,Cyder,?,$0.000404,?,*,"$1,350",0.52%,20.48%
SPR,153,SpreadCoin,"$15,178,499",$1.72,"8,803,876","$244,895",2.43%,-18.71%,15.69%
BLITZ,253,Blitzcash,"$5,406,425",$1.32,"4,089,859",*,"$12,141",0.66%,-3.83%
OPES,1094,Opescoin,?,$0.001127,?,Low Vol,?,0.88%,-10.57%
MANA,886,Decentraland,?,$0.017190,?,*,"$253,638",0.88%,-8.07%
TAG,579,TagCoin,"$325,689",$0.056774,"5,736,613",Low Vol,-1.83%,-5.45%,-46.81%
LDOGE,397,LiteDoge,"$876,295",$0.000059,"14,849,458,004",*,"$1,860",8.37%,34.62%
EXL,1108,Excelcoin,?,$0.000512,?,Low Vol,?,37.28%,19.43%
TAJ,796,TajCoin,"$24,391",$0.003386,"7,202,735",Low Vol,0.52%,-18.66%,-1.71%
VOYA,915,Voyacoin,?,$6.62,?,"$5,990",0.12%,-34.75%,104.20%
PWR,874,Powercoin,"$1,835",$0.000037,"49,983,870",Low Vol,0.52%,-1.41%,1.96%
XPM,325,Primecoin,"$2,473,161",$0.119445,"20,705,434","$44,585",0.19%,-2.46%,11.98%
AGLC,725,AgrolifeCoin,"$50,380",$0.007821,"6,441,438",*,Low Vol,0.52%,-1.00%
XPTX,474,PlatinumBAR,"$169,193",$0.574421,"294,545","$3,709",0.52%,-10.96%,-6.50%
IXC,374,Ixcoin,"$1,139,698",$0.054274,"20,999,088",*,$897,0.53%,-14.26%
XPA,163,XPlay,"$14,085,500",$0.014086,"1,000,000,000",*,"$23,201",1.30%,4.38%
CCRB,369,CryptoCarbon,"$1,246,546",$0.349946,"3,562,111",*,"$8,983",-1.93%,-23.26%
NOBL,565,NobleCoin,"$439,754",$0.000191,"2,304,756,179",Low Vol,1.93%,-1.29%,5.92%
PRIMU,1033,Primulon,?,$0.000110,?,Low Vol,0.52%,23.15%,25.97%
XPY,621,PayCoin,"$151,542",$0.012841,"11,801,159",Low Vol,0.52%,11.20%,12.07%
FEDS,880,FedoraShare,?,$0.000011,?,*,"$5,380,440",0.00%,12.06%
MIOTA,8,IOTA,"$1,442,906,981",$0.519119,"2,779,530,283",*,"$8,407,620",2.01%,-2.63%
FID,974,BITFID,?,$0.073440,?,*,Low Vol,0.52%,-34.28%
FIMK,410,FIMKrypto,"$720,373",$0.001248,"577,004,618",*,$840,10.23%,4.32%
BYC,391,Bytecent,"$935,201",$0.523183,"1,787,522","$4,470",-1.19%,-0.30%,11.04%
IXT,190,iXledger,"$10,492,110",$0.293249,"35,778,844",*,"$92,818",0.33%,5.50%
BTCD,48,BitcoinDark,"$107,852,116",$83.68,"1,288,862","$129,244",3.34%,2.33%,8.79%
JNS,540,Janus,"$1,102,210",$0.051324,"21,475,398",*,Low Vol,0.44%,11.02%
UNITS,644,GameUnits,"$116,946",$0.033673,"3,472,983",*,Low Vol,0.52%,6.62%
MAR,744,Marijuanacoin,"$42,123",$0.033858,"1,244,100",Low Vol,7.61%,6.03%,-8.45%
SNC,283,SunContract,"$3,691,549",$0.035254,"104,712,011",*,"$181,083",0.92%,-1.49%
XBL,389,Billionaire T...,"$954,439",$0.287883,"3,315,372",*,"$135,838",-0.37%,?
SNGLS,51,SingularDTV,"$104,282,400",$0.173804,"600,000,000",*,"$242,694",0.69%,0.09%
MAX,407,MaxCoin,"$731,056",$0.012117,"60,330,565","$4,445",0.52%,-7.68%,141.26%
SNM,119,SONM,"$23,629,712",$0.071311,"331,360,000",*,"$280,914",0.37%,-1.88%
SDP,851,SydPak,"$8,046",$0.050526,"159,248",*,Low Vol,0.52%,-0.34%
SNT,62,Status,"$76,617,871",$0.022077,"3,470,483,788",*,"$819,863",0.65%,0.27%
WGO,554,WavesGo,"$590,730",$0.059091,"9,997,009",*,Low Vol,0.67%,-13.40%
MAD,682,SatoshiMadness,"$73,464",$0.000037,"2,000,683,485",*,Low Vol,0.52%,-1.38%
AHT,538,Bowhead,"$1,625,152",$0.203144,"8,000,000",*,Low Vol,0.53%,-25.66%
AXF,1092,AxFunds,?,$0.014034,?,Low Vol,?,?,9.93%
FEI,992,Fuda Energy,?,$0.001668,?,Low Vol,0.00%,0.00%,-37.23%
UGT,928,UG Token,?,$0.278671,?,*,"$2,473",1.30%,4.71%
FFC,998,FireFlyCoin,?,$0.000060,?,Low Vol,0.70%,-17.95%,-16.78%
MAO,471,Mao Zedong,"$195,666",$0.037601,"5,203,745",$596,0.23%,8.66%,15.00%
GAIN,1089,UGAIN,?,$0.000985,?,Low Vol,?,1.73%,82.96%
GUC,975,GoldUnionCoin,?,$0.403954,?,*,Low Vol,0.52%,-9.64%
MGM,845,Magnum,"$9,497",$0.002498,"3,801,850",Low Vol,?,?,-7.33%
SHDW,576,Shadow Token,"$340,385",$0.048626,"7,000,000",*,Low Vol,0.56%,-5.57%
USDE,639,USDe,"$124,939",$0.000110,"1,134,173,547",Low Vol,0.53%,-1.41%,1.96%
DTB,189,Databits,"$10,510,488",$0.462044,"22,747,809",*,"$18,632",1.38%,0.92%
CME,1080,Cashme,?,$0.000037,?,Low Vol,?,?,1.22%
TSE,749,Tattoocoin (S...,"$40,222",$0.000445,"90,421,856",*,Low Vol,0.48%,11.89%
XNG,869,Enigma,"$2,932",$0.176328,"16,627",Low Vol,0.54%,-8.09%,-8.44%
GUN,678,Guncoin,"$77,414",$0.000404,"191,573,428",Low Vol,0.14%,-1.24%,24.56%
GUP,178,Matchpool,"$12,321,300",$0.164284,"75,000,000",*,"$136,022",-0.21%,-0.67%
PCN,1111,PeepCoin,?,$0.000038,?,*,Low Vol,?,0.85%
TYCHO,405,Tychocoin,"$756,238",$0.150514,"5,024,368","$27,690",-1.66%,11.36%,71.17%
NYC,443,NewYorkCoin,"$367,169",$0.000003,"129,032,781,759",$758,0.82%,-24.12%,-15.26%
CARBON,425,Carboncoin,"$565,189",$0.000037,"15,391,996,005",$754,0.52%,-1.42%,-20.70%
YBC,356,YbCoin,"$1,505,025",$0.498266,"3,020,525",*,"$487,712",0.50%,0.70%
XBG,935,BTCGold,?,$0.000881,?,"$1,676",6.88%,-12.38%,-24.05%
BET,944,BetaCoin,?,$0.011867,?,"$1,002",5.57%,19.54%,58.66%
CMP,165,Compcoin,"$13,301,251",$3.12,"4,265,614","$446,525",-14.54%,6.52%,9.09%
MRNG,932,MorningStar,?,$0.004663,?,*,"$2,192",0.52%,-13.62%
HUC,348,HunterCoin,"$1,774,646",$0.091799,"19,331,800","$9,724",0.48%,1.55%,19.34%
BOST,732,BoostCoin,"$46,580",$0.003929,"11,855,487",Low Vol,0.52%,-14.93%,-74.89%
LSK,14,Lisk,"$643,196,928",$5.71,"112,651,245",*,"$6,839,270",0.34%,-3.42%
VGC,1022,VegasCoin,?,$0.000698,?,Low Vol,14.25%,17.06%,29.15%
XBTS,816,Beatcoin,"$17,887",$0.011731,"1,524,686",Low Vol,?,-29.90%,-45.65%
TTC,653,TittieCoin,"$103,484",$0.000082,"1,259,816,434",Low Vol,0.42%,10.26%,14.66%
SPORT,1072,SportsCoin,?,$0.000588,?,*,Low Vol,?,-12.38%
VLT,456,Veltor,"$275,092",$0.495790,"554,855",$638,0.52%,4.26%,1.97%
BUMBA,745,BumbaCoin,"$41,689",$0.001873,"22,263,258",Low Vol,0.53%,-4.74%,-21.22%
GRT,655,Grantcoin,"$102,791",$0.002423,"42,414,408",*,Low Vol,0.52%,14.68%
GRS,188,Groestlcoin,"$10,707,662",$0.156433,"68,448,872","$493,764",0.92%,-3.81%,10.33%
BLZ,807,BlazeCoin,"$20,683",$0.000034,"608,557,394",Low Vol,0.38%,18.99%,44.41%
BLU,334,BlueCoin,"$2,214,756",$0.003854,"574,683,675","$21,780",0.52%,0.44%,-1.54%
PEPECASH,232,Pepe Cash,"$6,404,067",$0.009124,"701,884,009",*,$665,0.61%,17.42%
1337,371,1337,"$1,196,468",$0.000051,"23,271,965,570",*,"$3,140",-3.85%,-8.16%
MARS,726,Marscoin,"$49,843",$0.001763,"28,279,074",Low Vol,0.52%,-3.42%,-10.21%
DOLLAR,827,Dollar Online,"$14,725",$0.019535,"753,776",Low Vol,0.52%,-1.42%,-9.60%
FLAX,652,Flaxscript,"$104,354",$0.018727,"5,572,349",Low Vol,0.53%,7.62%,-30.26%
RUSTBITS,557,Rustbits,"$571,567",$0.016191,"35,300,866",*,Low Vol,0.57%,-40.95%
GBRC,1068,Global Busine...,?,$0.000110,?,Low Vol,0.52%,47.88%,-7.21%
SC,39,Siacoin,"$140,753,916",$0.004758,"29,585,191,680","$4,474,770",1.28%,9.14%,17.56%
FTC,223,Feathercoin,"$7,172,076",$0.040688,"176,268,760","$36,342",0.63%,1.28%,32.99%
GRE,414,Greencoin,"$700,851",$0.000207,"3,384,560,641",*,"$3,937",-14.62%,-74.44%
GRC,181,GridCoin,"$11,913,633",$0.030523,"390,312,753","$95,054",0.92%,-2.20%,7.00%
BLK,166,BlackCoin,"$13,147,673",$0.172114,"76,389,328",*,"$539,915",-1.02%,5.44%
WGR,175,Wagerr,"$12,471,761",$0.068152,"183,000,000",*,"$31,143",0.54%,-6.50%
GRN,1000,Granite,?,$0.010208,?,Low Vol,3.50%,1.47%,?
SPRTS,140,Sprouts,"$18,473,891",$0.000031,"596,568,943,791",*,"$2,596",0.61%,-15.27%
BLC,638,Blakecoin,"$125,374",$0.008290,"15,122,697",Low Vol,0.53%,-14.79%,25.12%
DCRE,1084,DeltaCredits,?,$0.230651,?,*,Low Vol,?,?
MG,909,Mind Gene,?,$0.009180,?,"$11,731",4.71%,20.80%,58.56%
XCXT,452,CoinonatX,"$318,548",$0.024533,"12,984,476","$4,237",2.01%,6.16%,-26.09%
CBD,1070,CBD Crystals,?,$0.001395,?,*,Low Vol,0.52%,?
SHA,1104,SHACoin,?,$0.000739,?,Low Vol,?,-0.80%,?
WORM,781,HealthyWormCoin,"$27,996",$0.000257,"108,917,061",Low Vol,0.52%,-13.78%,-4.51%
MARX,955,MarxCoin,?,$0.001483,?,$598,0.52%,-28.62%,104.78%
MXT,168,MarteXcoin,"$13,100,460",$5.85,"2,238,993","$45,617",0.52%,106.88%,65.62%
MUSIC,220,Musicoin,"$7,255,763",$0.020844,"348,090,038","$55,827",0.44%,0.30%,-4.19%
TELL,1032,Tellurion,?,$0.000110,?,Low Vol,0.52%,48.62%,88.21%
RADS,158,Radium,"$14,379,994",$4.29,"3,352,191",*,"$48,272",0.59%,-1.84%
KASHH,1052,KashhCoin,?,$0.000070,?,*,Low Vol,0.53%,-5.89%
RUPX,721,Rupaya,"$53,312",$0.009906,"5,381,750",Low Vol,-1.31%,-36.74%,-36.56%
IND,920,Indorse Token,?,$0.133821,?,*,"$4,719",9.41%,8.44%
EMC2,167,Einsteinium,"$13,101,628",$0.061193,"214,104,072","$940,948",-0.55%,-2.97%,74.76%
CBX,357,Crypto Bullion,"$1,477,643",$1.48,"1,001,724","$1,133",0.17%,6.71%,1.42%
OPAL,1019,Opal,?,$0.011273,?,*,Low Vol,0.52%,21.83%
GB,676,GoldBlocks,"$80,082",$0.005305,"15,095,771",Low Vol,0.23%,-9.22%,-23.58%
LKC,1103,LinkedCoin,?,$0.000182,?,Low Vol,?,?,68.19%
REX,306,REX,"$2,923,932",$0.337607,"8,660,756",*,"$7,212",-0.33%,2.60%
DES,799,Destiny,"$23,607",$0.014755,"1,600,000",Low Vol,?,?,?
CTR,892,Centra,?,$1.17,?,*,"$93,324",0.90%,1.96%
