symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,246,XTRABYTES,"$7,284,900",$0.017121,"425,500,000",*,"$20,258",0.23%,-3.40%
CPN,805,CompuCoin,"$47,365",$0.002415,"19,615,019",Low Vol,0.30%,18.34%,83.29%
CHEAP,1144,Cheapcoin,?,$0.000145,?,*,Low Vol,?,?
BLAS,461,BlakeStar,"$657,390",$0.002708,"242,746,906","$107,376",-6.36%,-30.87%,45.46%
CSNO,210,BitDice,"$10,865,820",$0.155226,"70,000,000",*,"$45,367",-5.08%,-6.96%
EOS,26,EOS,"$244,353,902",$0.607107,"402,489,021",*,"$9,086,780",0.30%,-2.38%
SIB,138,SIBCoin,"$22,285,119",$1.43,"15,609,542","$190,277",-2.72%,3.13%,14.81%
JWL,830,Jewels,"$39,783",$0.001971,"20,181,636",*,Low Vol,6.45%,-17.54%
GAIN,1061,UGAIN,?,$0.000901,?,Low Vol,0.37%,51.24%,-3.44%
DLISK,857,DAPPSTER,"$22,529",$0.000225,"100,000,000",*,Low Vol,0.33%,?
EOT,400,EOT Token,"$1,427,763",$0.571105,"2,500,000",*,"$26,772",-0.59%,-14.16%
ACES,1087,Aces,?,$0.000092,?,*,Low Vol,0.33%,27.66%
UNIFY,399,Unify,"$1,435,851",$0.080967,"17,733,665",*,"$24,841",6.33%,-10.92%
GAIA,662,GAIA,"$298,392",$0.012381,"24,101,381",*,Low Vol,0.70%,17.89%
XBC,274,Bitcoin Plus,"$5,407,937",$53.21,"101,634",*,"$87,397",6.41%,9.84%
MAVRO,1121,Mavro,?,$0.007266,?,Low Vol,0.37%,2.55%,33.54%
LTH,1104,LAthaan,?,$0.000394,?,Low Vol,0.35%,?,?
KRONE,577,Kronecoin,"$41,629",$0.017097,"2,434,906","$3,471",0.35%,7.33%,34.30%
MONA,27,MonaCoin,"$233,371,897",$4.27,"54,591,450","$45,646,400",0.21%,97.30%,733.00%
CYDER,1019,Cyder,?,$0.000732,?,*,Low Vol,0.37%,-27.19%
SPR,284,SpreadCoin,"$5,008,926",$0.562071,"8,911,554","$1,897,070",11.63%,-18.89%,-78.07%
BLITZ,315,Blitzcash,"$3,853,668",$0.940747,"4,096,392",*,"$53,357",-1.03%,-11.73%
OPES,1141,Opescoin,?,$0.001620,?,Low Vol,?,7.22%,?
MANA,151,Decentraland,"$20,805,865",$0.009150,"2,273,755,650",*,"$272,566",-5.47%,-16.13%
TAG,642,TagCoin,"$472,753",$0.081948,"5,768,951",Low Vol,2.39%,6.71%,18.42%
LDOGE,443,LiteDoge,"$836,146",$0.000056,"14,862,073,507",*,"$16,785",0.36%,7.79%
EXL,1108,Excelcoin,?,$0.000169,?,Low Vol,0.37%,8.11%,240.59%
TAJ,578,TajCoin,"$38,555",$0.005181,"7,440,989",$932,6.16%,-4.03%,17.44%
VOYA,1048,Voyacoin,?,$2.92,?,Low Vol,0.31%,9.83%,49.49%
BTCZ,956,BitcoinZ,?,$0.002758,?,"$13,781",4.63%,?,?
