symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1124,MIYUCoin,?,$0.000036,?,Low Vol,?,?,-8.92%
XBY,234,XTRABYTES,"$6,820,613",$0.016049,"425,000,000",*,"$44,932",-0.45%,4.75%
CPN,754,CompuCoin,"$47,749",$0.002434,"19,615,019",Low Vol,-0.55%,16.43%,8.18%
CHEAP,1068,Cheapcoin,?,$0.000118,?,*,Low Vol,-0.55%,56.11%
BLAS,495,BlakeStar,"$106,834",$0.000425,"251,150,992","$2,750",-1.27%,9.46%,3.96%
CSNO,199,BitDice,"$10,444,000",$0.149200,"70,000,000",*,"$48,780",-3.10%,?
EOS,29,EOS,"$210,990,792",$0.574108,"367,510,629",*,"$5,792,750",-0.57%,2.88%
SIB,146,SIBCoin,"$18,615,625",$1.20,"15,505,010","$124,876",-1.23%,7.93%,6.85%
JWL,762,Jewels,"$45,167",$0.002238,"20,181,636",*,Low Vol,-0.55%,4.07%
GAIN,1090,UGAIN,?,$0.000940,?,Low Vol,?,3.84%,292.24%
DLISK,812,DAPPSTER,"$22,528",$0.000225,"100,000,000",*,Low Vol,?,?
EOT,416,EOT Token,"$755,580",$0.302232,"2,500,000",*,"$1,148",-14.97%,-0.67%
ACES,1064,Aces,?,$0.000079,?,*,Low Vol,-0.53%,108.03%
UNIFY,408,Unify,"$797,567",$0.045015,"17,717,689","$15,149",-0.55%,6.71%,25.02%
GAIA,608,GAIA,"$282,943",$0.011740,"24,101,381",*,Low Vol,-0.55%,?
XBC,245,Bitcoin Plus,"$6,373,850",$63.12,"100,980",*,"$86,298",-0.59%,5.21%
MAVRO,995,Mavro,?,$0.005183,?,Low Vol,-0.53%,-14.72%,-1.56%
LTH,1093,LAthaan,?,$0.000265,?,Low Vol,?,0.28%,-5.22%
KRONE,528,Kronecoin,"$29,437",$0.015016,"1,960,350",$970,-0.57%,9.10%,45.31%
MONA,118,MonaCoin,"$24,950,797",$0.460405,"54,193,150","$66,301",-0.89%,-0.70%,1.19%
CYDER,969,Cyder,?,$0.000589,?,*,$691,-0.53%,-2.49%
SPR,158,SpreadCoin,"$15,573,076",$1.77,"8,814,084","$73,362",-2.08%,-2.38%,-11.45%
BLITZ,257,Blitzcash,"$5,540,957",$1.35,"4,090,535",*,"$64,319",-1.70%,1.02%
OPES,1058,Opescoin,?,$0.001139,?,Low Vol,-0.55%,?,-6.95%
MANA,889,Decentraland,?,$0.014583,?,*,"$385,501",-1.58%,0.19%
TAG,459,TagCoin,"$337,562",$0.058822,"5,738,702",$531,-0.55%,1.18%,-47.26%
LDOGE,401,LiteDoge,"$882,031",$0.000059,"14,850,632,005",*,$972,-4.61%,34.33%
EXL,997,Excelcoin,?,$0.000667,?,Low Vol,-0.55%,-19.20%,67.08%
TAJ,798,TajCoin,"$28,881",$0.003999,"7,222,968",Low Vol,0.32%,5.19%,9.22%
VOYA,896,Voyacoin,?,$7.85,?,"$112,522",-0.55%,14.01%,121.47%
CPC,384,Capricoin,"$1,176,015",$0.590949,"1,990,045",*,"$63,111",-1.86%,-0.51%
XPM,319,Primecoin,"$2,702,229",$0.130381,"20,725,636","$63,265",0.09%,5.29%,-10.51%
GP,519,GoldPieces,"$50,765",$0.041605,"1,220,161",*,"$1,218",-18.06%,47.05%
XPTX,480,PlatinumBAR,"$207,493",$0.701799,"295,659",$998,-0.63%,19.91%,7.40%
IXC,556,Ixcoin,"$1,425,315",$0.067875,"20,999,088",*,Low Vol,-0.75%,5.02%
XPA,162,XPlay,"$14,748,300",$0.014748,"1,000,000,000",*,"$54,638",-0.29%,1.94%
BLOCKPAY,579,BlockPay,"$492,562",$0.090740,"5,428,300",*,Low Vol,0.39%,-30.08%
CCRB,363,CryptoCarbon,"$1,507,635",$0.423242,"3,562,111",*,"$11,887",-1.72%,8.73%
NOBL,592,NobleCoin,"$362,112",$0.000157,"2,305,008,821",Low Vol,-14.21%,2.92%,-20.51%
PRIMU,1079,Primulon,?,$0.000118,?,Low Vol,-0.55%,4.01%,-1.72%
XPY,631,PayCoin,"$174,038",$0.014747,"11,801,761",Low Vol,8.58%,2.81%,-15.30%
FEDS,891,FedoraShare,?,$0.000011,?,*,"$247,741",0.00%,35.89%
MIOTA,8,IOTA,"$1,498,536,500",$0.539133,"2,779,530,283",*,"$10,430,000",-1.96%,-0.61%
FID,947,BITFID,?,$0.078526,?,*,"$2,060",-0.55%,4.01%
FIMK,419,FIMKrypto,"$724,960",$0.001256,"577,004,618",*,$831,2.65%,14.99%
BYC,394,Bytecent,"$1,006,599",$0.562286,"1,790,190","$17,793",-1.52%,2.97%,-1.15%
IXT,193,iXledger,"$11,080,422",$0.309692,"35,778,844",*,"$124,408",-2.52%,-5.57%
BTCD,49,BitcoinDark,"$118,088,904",$91.62,"1,288,862","$85,012",-0.23%,4.69%,-8.37%
JNS,558,Janus,"$960,242",$0.044302,"21,675,059",*,Low Vol,0.11%,0.44%
UNITS,675,GameUnits,"$109,290",$0.031469,"3,472,983",*,Low Vol,-0.57%,16.17%
MAR,758,Marijuanacoin,"$46,503",$0.037170,"1,251,103",Low Vol,-0.58%,14.45%,-4.06%
SNC,286,SunContract,"$3,962,522",$0.037842,"104,712,011",*,"$107,760",-0.02%,8.04%
XBL,390,Billionaire T...,"$1,074,837",$0.324198,"3,315,372",*,"$82,845",-1.10%,8.39%
SNGLS,53,SingularDTV,"$103,758,600",$0.172931,"600,000,000",*,"$559,389",-1.83%,2.05%
MAX,414,MaxCoin,"$762,992",$0.012643,"60,350,389","$2,156",-0.24%,3.05%,-25.84%
SNM,117,SONM,"$25,212,221",$0.076087,"331,360,000",*,"$431,421",-3.41%,2.66%
SDP,856,SydPak,"$8,479",$0.053241,"159,259",*,Low Vol,-0.55%,3.71%
SNT,65,Status,"$81,373,822",$0.023447,"3,470,483,788",*,"$789,539",-0.41%,7.10%
WGO,567,WavesGo,"$637,219",$0.063741,"9,997,009",*,Low Vol,0.61%,6.15%
MAD,708,SatoshiMadness,"$75,763",$0.000038,"2,000,683,485",*,Low Vol,?,0.38%
AHT,391,Bowhead,"$1,032,712",$0.129089,"8,000,000",*,$629,-7.33%,-48.69%
AXF,1029,AxFunds,?,$0.021595,?,Low Vol,-0.55%,?,42.55%
FEI,1021,Fuda Energy,?,$0.001511,?,Low Vol,0.00%,-9.26%,-76.54%
UGT,918,UG Token,?,$0.280217,?,*,"$17,597",-1.33%,-0.37%
FFC,1024,FireFlyCoin,?,$0.000079,?,Low Vol,-0.55%,4.07%,-1.72%
MAO,478,Mao Zedong,"$210,445",$0.040441,"5,203,745","$1,313",1.50%,-1.08%,6.15%
XDE2,1095,XDE II,?,$1.32,?,*,Low Vol,?,3.84%
GUC,973,GoldUnionCoin,?,$0.434367,?,*,Low Vol,-0.55%,?
MGM,854,Magnum,"$9,511",$0.002498,"3,807,440",Low Vol,?,?,-3.80%
SHDW,609,Shadow Token,"$275,907",$0.039415,"7,000,000",*,Low Vol,-0.16%,-22.08%
USDE,491,USDe,"$133,594",$0.000118,"1,134,178,236",$983,-0.55%,4.07%,7.70%
DTB,190,Databits,"$11,610,891",$0.510418,"22,747,809",*,"$57,126",-1.28%,0.87%
CME,1082,Cashme,?,$0.000039,?,Low Vol,-0.55%,4.09%,-50.86%
TSE,773,Tattoocoin (S...,"$41,139",$0.000455,"90,421,856",*,Low Vol,-0.53%,-5.22%
