symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1038,MIYUCoin,? ,$0.000046,?,Low Vol,0.16%,0.99%,10.85%
XBY,198,XTRABYTES,"$10,778,345 ",$0.025571,"421,500,000",*,"$141,266",-3.12%,9.94%
CPN,704,CompuCoin,"$68,959 ",$0.003516,"19,615,019",Low Vol,0.12%,11.02%,-9.18%
CHEAP,1094,Cheapcoin,? ,$0.000092,?,*,Low Vol,?,0.23%
BLAS,475,BlakeStar,"$142,429 ",$0.000577,"246,871,312","$4,399",-6.09%,-1.15%,67.34%
CPC,386,Capricoin,"$1,056,841 ",$0.531064,"1,990,045",*,"$43,640",1.09%,2.00%
EOS,22,EOS,"$417,296,796 ",$1.32,"317,256,351",*,"$27,813,700",1.89%,0.96%
SIB,166,SIBCoin,"$16,954,922 ",$1.11,"15,330,225","$68,973",-0.73%,-3.91%,2.16%
JWL,759,Jewels,"$37,458 ",$0.001856,"20,181,636",*,Low Vol,?,-1.17%
XDE2,1078,XDE II,? ,$1.41,?,*,Low Vol,?,-0.37%
DLISK,783,DAPPSTER,"$27,756 ",$0.000278,"100,000,000",*,Low Vol,0.12%,?
EOT,888,EOT Token,? ,$1.71,?,*,"$27,103",-27.68%,-38.44%
ACES,943,Aces,? ,$0.000093,?,*,Low Vol,0.16%,0.99%
UNIFY,399,Unify,"$850,786 ",$0.048937,"17,385,378","$45,062",-0.07%,27.72%,117.57%
GAIA,571,GAIA,"$502,673 ",$0.020857,"24,101,381",*,Low Vol,0.54%,57.71%
XBC,222,Bitcoin Plus,"$8,083,395 ",$80.81,"100,029",*,"$113,175",0.49%,-0.12%
XBB,339,Boolberry,"$2,293,496 ",$0.240598,"9,532,480","$75,490",-2.65%,-7.64%,17.69%
MAVRO,1022,Mavro,? ,$0.006430,?,Low Vol,0.12%,-17.75%,?
LTH,954,LAthaan,? ,$0.000278,?,Low Vol,0.12%,-24.23%,?
MONA,131,MonaCoin,"$25,869,201 ",$0.482581,"53,605,925","$217,134",1.22%,0.81%,17.08%
SPR,134,SpreadCoin,"$25,019,931 ",$2.89,"8,666,982","$124,620",0.34%,5.89%,69.77%
BLITZ,173,Blitzcash,"$15,303,553 ",$3.75,"4,084,150",*,"$5,408,780",13.87%,115.04%
OPES,1063,Opescoin,? ,$0.001341,?,Low Vol,?,?,23.26%
TAG,348,TagCoin,"$2,112,777 ",$0.371485,"5,687,382","$41,555",0.63%,-0.39%,-1.21%
LDOGE,352,LiteDoge,"$1,961,616 ",$0.000132,"14,833,754,502",*,"$35,458",43.11%,48.00%
EXL,960,Excelcoin,? ,$0.002499,?,Low Vol,0.20%,22.75%,45.36%
TAJ,781,TajCoin,"$28,018 ",$0.004057,"6,905,310",Low Vol,2.05%,1.86%,6.80%
SNAKE,940,SnakeEyes,? ,$0.060214,?,*,Low Vol,-0.57%,2.32%
PWR,531,Powercoin,"$2,313 ",$0.000046,"49,983,870",$536,0.20%,1.03%,10.91%
