symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1076,MIYUCoin,?,$0.000043,?,Low Vol,0.21%,0.69%,?
XBY,252,XTRABYTES,"$6,565,060",$0.015447,"425,000,000",*,"$10,589",-0.20%,-1.11%
CPN,799,CompuCoin,"$35,572",$0.001814,"19,615,019",Low Vol,0.10%,-5.82%,-9.62%
CHEAP,1136,Cheapcoin,?,$0.000125,?,*,Low Vol,?,?
BLAS,501,BlakeStar,"$144,367",$0.000573,"252,015,232",$630,-5.77%,-0.20%,58.36%
CSNO,194,BitDice,"$12,653,270",$0.180761,"70,000,000",*,"$48,439",-0.27%,4.98%
EOS,25,EOS,"$265,407,961",$0.703328,"377,360,152",*,"$8,627,320",-0.65%,-5.59%
SIB,146,SIBCoin,"$20,385,767",$1.31,"15,538,406","$124,142",1.56%,-1.54%,23.55%
JWL,784,Jewels,"$41,836",$0.002073,"20,181,636",*,Low Vol,0.23%,2.88%
XDE2,1096,XDE II,?,$1.89,?,*,Low Vol,0.23%,0.61%
DLISK,822,DAPPSTER,"$25,079",$0.000251,"100,000,000",*,Low Vol,?,?
EOT,435,EOT Token,"$607,323",$0.242929,"2,500,000",*,"$3,608",0.26%,-11.19%
ACES,1127,Aces,?,$0.000042,?,*,Low Vol,?,?
UNIFY,409,Unify,"$921,653",$0.052004,"17,722,592","$5,208",-0.06%,0.37%,49.04%
GAIA,623,GAIA,"$300,812",$0.012481,"24,101,381",*,Low Vol,0.23%,0.75%
XBC,245,Bitcoin Plus,"$7,075,392",$69.97,"101,115",*,"$105,679",0.21%,2.03%
MAVRO,1093,Mavro,?,$0.005917,?,Low Vol,0.21%,-0.71%,-8.52%
LTH,1095,LAthaan,?,$0.000302,?,Low Vol,0.23%,-11.64%,15.54%
KRONE,541,Kronecoin,"$28,800",$0.013688,"2,104,008",$581,0.81%,-10.18%,0.32%
MONA,129,MonaCoin,"$24,578,318",$0.452520,"54,314,325","$67,443",0.78%,-3.93%,-0.66%
CYDER,1002,Cyder,?,$0.000605,?,*,Low Vol,0.21%,0.74%
SPR,176,SpreadCoin,"$14,895,685",$1.68,"8,844,001","$37,827",-1.61%,-2.88%,-5.35%
BLITZ,255,Blitzcash,"$6,291,641",$1.54,"4,092,231",*,"$50,131",-0.63%,-1.49%
OPES,1122,Opescoin,?,$0.001273,?,Low Vol,?,?,?
MANA,150,Decentraland,"$19,973,374",$0.017375,"1,149,540,118",*,"$224,741",-0.32%,17.22%
TAG,613,TagCoin,"$342,949",$0.059696,"5,744,891",Low Vol,0.23%,0.68%,1.22%
LDOGE,422,LiteDoge,"$723,997",$0.000049,"14,854,135,505",*,"$1,303",-0.58%,-12.26%
EXL,1063,Excelcoin,?,$0.000864,?,Low Vol,0.21%,83.16%,67.59%
TAJ,809,TajCoin,"$32,068",$0.004396,"7,294,180",Low Vol,-0.30%,-1.85%,23.80%
VOYA,987,Voyacoin,?,$2.73,?,Low Vol,-20.64%,-17.75%,-61.98%
CPC,391,Capricoin,"$1,155,932",$0.580857,"1,990,045",*,"$24,647",2.04%,-2.56%
PWR,886,Powercoin,"$2,159",$0.000043,"49,983,870",Low Vol,0.23%,0.74%,17.03%
XPM,306,Primecoin,"$3,761,096",$0.180901,"20,790,910","$956,467",1.09%,-1.07%,49.71%
GP,740,GoldPieces,"$68,502",$0.056142,"1,220,161",*,Low Vol,2.42%,1.08%
XPTX,512,PlatinumBAR,"$111,343",$0.363868,"305,999",$795,0.23%,-16.94%,-37.99%
IXC,571,Ixcoin,"$1,845,160",$0.087869,"20,999,088",*,Low Vol,26.76%,-1.01%
XPA,175,XPlay,"$15,026,400",$0.015026,"1,000,000,000",*,"$17,468",0.10%,-0.66%
CCRB,369,CryptoCarbon,"$1,783,930",$0.500807,"3,562,111",*,"$63,990",0.19%,-8.82%
NOBL,436,NobleCoin,"$597,018",$0.000259,"2,305,756,022","$3,119",0.22%,37.71%,41.37%
PRIMU,1054,Primulon,?,$0.000128,?,Low Vol,0.21%,-9.55%,20.22%
XPY,645,PayCoin,"$194,221",$0.016454,"11,803,649",Low Vol,0.21%,12.77%,27.50%
FEDS,894,FedoraShare,?,$0.000008,?,*,"$2,391,790",0.00%,0.00%
MIOTA,8,IOTA,"$1,689,795,979",$0.607943,"2,779,530,283",*,"$13,954,000",0.26%,-3.78%
FID,989,BITFID,?,$0.129561,?,*,Low Vol,0.23%,0.74%
FIMK,600,FIMKrypto,"$448,545",$0.000777,"577,004,618",*,Low Vol,38.78%,-24.45%
BYC,388,Bytecent,"$1,237,695",$0.688446,"1,797,809","$34,499",2.09%,-6.22%,30.32%
IXT,206,iXledger,"$10,763,493",$0.300834,"35,778,844",*,"$141,155",3.69%,-0.12%
BTCD,53,BitcoinDark,"$134,827,873",$104.61,"1,288,862","$2,499,410",-3.37%,-10.28%,26.01%
JNS,573,Janus,"$1,479,276",$0.067230,"22,003,053",*,Low Vol,0.21%,-6.32%
UNITS,673,GameUnits,"$138,289",$0.039818,"3,472,983",*,Low Vol,0.21%,18.22%
MAR,766,Marijuanacoin,"$48,517",$0.038678,"1,254,374",Low Vol,0.12%,-0.62%,20.73%
SNC,309,SunContract,"$3,681,339",$0.035157,"104,712,011",*,"$41,646",-1.01%,1.00%
XBL,447,Billionaire T...,"$466,844",$0.140812,"3,315,372",*,"$14,262",-0.90%,-14.82%
SNGLS,62,SingularDTV,"$101,728,800",$0.169548,"600,000,000",*,"$422,994",0.53%,2.33%
MAX,417,MaxCoin,"$772,240",$0.012783,"60,409,589","$1,067",1.10%,-6.25%,5.17%
SNM,119,SONM,"$30,672,902",$0.092567,"331,360,000",*,"$394,747",1.11%,1.17%
SDP,863,SydPak,"$9,563",$0.060030,"159,301",*,Low Vol,0.21%,?
SNT,57,Status,"$108,624,754",$0.031300,"3,470,483,788",*,"$1,414,980",0.03%,7.59%
WGO,419,WavesGo,"$738,938",$0.073916,"9,997,009",*,$884,0.22%,-7.49%
MAD,713,SatoshiMadness,"$86,404",$0.000043,"2,000,683,485",*,Low Vol,0.23%,0.74%
AHT,568,Bowhead,"$2,367,784",$0.295973,"8,000,000",*,Low Vol,0.35%,51.53%
AXF,1084,AxFunds,?,$0.021982,?,Low Vol,0.21%,0.74%,?
FEI,1128,Fuda Energy,?,$0.001202,?,Low Vol,?,?,-27.94%
UGT,930,UG Token,?,$0.309050,?,*,"$15,529",0.04%,6.52%
FFC,1040,FireFlyCoin,?,$0.000086,?,Low Vol,0.21%,-19.58%,18.23%
MAO,468,Mao Zedong,"$318,449",$0.061196,"5,203,745","$14,702",-4.70%,28.51%,61.99%
GAIN,1108,UGAIN,?,$0.000674,?,Low Vol,?,?,?
GUC,1036,GoldUnionCoin,?,$0.773050,?,*,Low Vol,0.21%,17.53%
MGM,856,Magnum,"$12,745",$0.003341,"3,814,430",Low Vol,?,?,?
SHDW,460,Shadow Token,"$358,539",$0.051220,"7,000,000",*,$617,0.21%,-27.46%
USDE,666,USDe,"$146,947",$0.000130,"1,134,193,801",Low Vol,0.23%,-17.59%,5.58%
DTB,189,Databits,"$13,496,389",$0.593305,"22,747,809",*,"$77,222",0.00%,6.30%
CME,1080,Cashme,?,$0.000086,?,Low Vol,0.23%,0.74%,133.72%
TSE,744,Tattoocoin (S...,"$67,006",$0.000741,"90,421,856",*,Low Vol,0.23%,26.10%
XNG,880,Enigma,"$4,093",$0.246167,"16,627",Low Vol,0.21%,10.43%,38.91%
GUN,694,Guncoin,"$107,522",$0.000559,"192,230,278",Low Vol,0.13%,0.41%,38.27%
GUP,185,Matchpool,"$14,176,425",$0.189019,"75,000,000",*,"$182,474",-2.47%,-1.64%
PCN,1085,PeepCoin,?,$0.000043,?,*,Low Vol,0.21%,0.74%
TYCHO,413,Tychocoin,"$846,038",$0.168387,"5,024,368","$12,965",0.21%,3.23%,15.87%
