symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,207,XTRABYTES,"$9,090,003 ",$0.021515,"422,500,000",*,"$39,305",0.57%,-7.27%
CPN,713,CompuCoin,"$56,441 ",$0.002877,"19,615,019",Low Vol,-0.55%,1.67%,-14.46%
CHEAP,1056,Cheapcoin,? ,$0.000131,?,*,Low Vol,-0.50%,?
BLAS,462,BlakeStar,"$134,585 ",$0.000542,"248,392,912","$1,264",24.43%,8.78%,-22.78%
CPC,347,Capricoin,"$1,898,451 ",$0.953974,"1,990,045",*,"$3,417,910",-7.53%,8.88%
CREVA,715,CrevaCoin,"$54,503 ",$0.001498,"36,390,750",Low Vol,-2.19%,-1.48%,-16.13%
EOS,30,EOS,"$262,477,087 ",$0.781214,"335,986,153",*,"$14,368,400",-3.18%,-9.03%
SIB,153,SIBCoin,"$17,303,125 ",$1.12,"15,397,938","$124,590",-1.58%,-9.11%,-8.55%
JWL,735,Jewels,"$45,727 ",$0.002266,"20,181,636",*,Low Vol,-0.61%,-2.08%
GAIN,1023,UGAIN,? ,$0.000218,?,Low Vol,-0.57%,?,-57.44%
DLISK,803,DAPPSTER,"$21,786 ",$0.000218,"100,000,000",*,Low Vol,-0.61%,-20.30%
EOT,375,EOT Token,"$1,279,980 ",$0.511992,"2,500,000",*,"$45,464",-1.73%,-29.19%
ACES,1039,Aces,? ,$0.000110,?,*,Low Vol,-11.12%,-50.35%
UNIFY,410,Unify,"$637,278 ",$0.036656,"17,385,378","$3,810",11.41%,26.32%,-21.31%
GAIA,579,GAIA,"$302,593 ",$0.012555,"24,101,381",*,Low Vol,1.62%,-59.63%
XBC,220,Bitcoin Plus,"$7,922,243 ",$78.89,"100,420",*,"$217,080",-0.71%,-8.40%
XBB,326,Boolberry,"$2,328,060 ",$0.244224,"9,532,480","$99,757",-0.57%,-4.54%,-6.24%
MAVRO,1033,Mavro,? ,$0.005799,?,Low Vol,-0.50%,3.24%,2.26%
LTH,1064,LAthaan,? ,$0.000349,?,Low Vol,-0.56%,-4.54%,25.02%
KRONE,925,Kronecoin,? ,$0.016295,?,"$1,318",-0.47%,-36.82%,?
MONA,114,MonaCoin,"$27,901,170 ",$0.518453,"53,816,200","$157,831",-0.52%,-4.87%,5.19%
SPR,155,SpreadCoin,"$16,871,498 ",$1.93,"8,719,481","$58,506",-2.41%,-1.62%,-27.78%
BLITZ,235,Blitzcash,"$6,428,316 ",$1.57,"4,086,738",*,"$58,481",-1.67%,-9.26%
OPES,1053,Opescoin,? ,$0.001351,?,Low Vol,-0.56%,20.73%,7.65%
TAG,380,TagCoin,"$1,234,338 ",$0.216153,"5,710,485","$288,057",-0.12%,-33.08%,-43.63%
LDOGE,376,LiteDoge,"$1,270,678 ",$0.000086,"14,839,756,003",*,"$2,345",-0.72%,6.75%
TAJ,798,TajCoin,"$23,376 ",$0.003327,"7,026,811",Low Vol,-0.53%,-2.09%,-11.45%
VOYA,877,Voyacoin,? ,$5.21,?,"$136,704",38.44%,121.38%,170.77%
PWR,855,Powercoin,"$2,178 ",$0.000044,"49,983,870",Low Vol,-0.56%,-4.36%,-6.24%
XPM,263,Primecoin,"$4,750,975 ",$0.231116,"20,556,669","$1,318,270",-0.05%,-24.85%,-43.51%
AGLC,705,AgrolifeCoin,"$59,414 ",$0.009586,"6,198,069",*,Low Vol,-0.53%,-11.76%
BTCS,451,Bitcoin Scrypt,"$177,483 ",$0.010893,"16,293,325",$761,0.24%,-10.63%,-16.44%
IXC,520,Ixcoin,"$1,562,668 ",$0.074416,"20,999,088",*,Low Vol,-0.53%,-5.77%
MTLMC3,762,Metal Music Coin,"$35,719 ",$0.000448,"79,719,140",Low Vol,-0.56%,-10.82%,-12.20%
CCRB,292,CryptoCarbon,"$3,490,505 ",$0.979898,"3,562,111",*,"$55,654",12.11%,-59.67%
NOBL,549,NobleCoin,"$502,513 ",$0.000218,"2,302,717,198",Low Vol,-0.59%,-16.23%,-24.22%
PRIMU,974,Primulon,? ,$0.000174,?,Low Vol,32.66%,-4.48%,11.24%
XPY,584,PayCoin,"$266,069 ",$0.022556,"11,796,085",**,Low Vol,-0.67%,-24.87%
FEDS,921,FedoraShare,? ,$0.000015,?,*,"$1,605",-0.29%,-2.13%
MIOTA,9,IOTA,"$1,597,059,730 ",$0.574579,"2,779,530,283",*,"$48,497,900",-0.54%,-3.27%
FID,873,BITFID,? ,$0.101212,?,*,"$276,749",-0.02%,0.10%
FIMK,406,FIMKrypto,"$678,823 ",$0.001176,"577,004,618",*,$893,-4.11%,-18.57%
BYC,386,Bytecent,"$1,036,250 ",$0.586704,"1,766,222","$7,256",-0.56%,-6.35%,-16.57%
IXT,188,iXledger,"$12,402,700 ",$0.346649,"35,778,844",*,"$21,610",-3.41%,-16.35%
BTCD,44,BitcoinDark,"$157,018,213 ",$121.83,"1,288,862","$1,053,650",-3.93%,-22.84%,99.96%
JNS,518,Janus,"$1,843,395 ",$0.087145,"21,153,198",*,Low Vol,-33.68%,-2.38%
UNITS,626,GameUnits,"$135,511 ",$0.039019,"3,472,983",*,Low Vol,-0.55%,11.10%
MAR,681,Marijuanacoin,"$77,642 ",$0.065280,"1,189,371",Low Vol,-0.59%,-4.29%,-22.85%
SNC,261,SunContract,"$4,851,203 ",$0.047079,"103,043,888",*,"$2,064",-0.01%,-12.29%
TOPAZ,1098,Topaz Coin,? ,$0.056010,?,Low Vol,?,?,2.80%
SNGLS,65,SingularDTV,"$81,002,400 ",$0.135004,"600,000,000",*,"$577,355",0.20%,2.33%
MAX,359,MaxCoin,"$1,720,129 ",$0.028587,"60,170,685","$372,599",0.44%,-40.08%,-57.41%
SNM,139,SONM,"$20,332,780 ",$0.061362,"331,360,000",*,"$349,327",-0.26%,-8.01%
SDP,501,SydPak,"$7,086 ",$0.044517,"159,169",*,$817,-0.50%,-30.34%
TP1,997,KolschCoin,? ,$0.030893,?,Low Vol,-0.56%,?,-5.99%
SNT,55,Status,"$109,254,300 ",$0.031481,"3,470,483,788",*,"$3,640,090",0.76%,-8.93%
WGO,400,WavesGo,"$806,912 ",$0.080716,"9,996,979",*,"$2,319",-0.85%,-18.87%
MAD,670,SatoshiMadness,"$87,175 ",$0.000044,"2,000,683,485",*,Low Vol,-0.56%,-4.54%
LAZ,1079,Lazaruscoin,? ,$0.001511,?,*,Low Vol,?,-5.43%
