symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,200,XtraBYtes,"$7,822,035 ",$0.012034,"650,000,000",*,"$14,169",-4.06%,-6.12%
CPN,661,CompuCoin,"$64,759 ",$0.003302,"19,615,019",Low Vol,14.65%,26.47%,-2.41%
CHEAP,1002,Cheapcoin,? ,$0.000101,?,*,Low Vol,-0.56%,4.71%
BLAS,479,BlakeStar,"$77,905 ",$0.000321,"243,052,080","$3,444",-5.82%,41.77%,162.57%
CPC,354,Capricoin,"$1,036,151 ",$0.520667,"1,990,045",*,"$120,179",-1.34%,0.08%
EOS,16,EOS,"$484,616,697 ",$1.80,"269,403,617",*,"$46,096,100",-0.62%,4.02%
SIB,126,SIBCoin,"$16,852,028 ",$1.11,"15,173,396","$100,820",-0.03%,-11.49%,-11.13%
JWL,695,Jewels,"$44,873 ",$0.002223,"20,181,636",*,Low Vol,-4.88%,-4.46%
XDE2,946,XDE II,? ,$1.40,?,*,Low Vol,-0.56%,?
DLISK,761,DAPPSTER,"$16,845 ",$0.000168,"100,000,000",*,Low Vol,-0.56%,-1.77%
MONETA,950,Moneta,? ,$0.000236,?,Low Vol,-0.56%,-8.37%,2.16%
ACES,987,Aces,? ,$0.000091,?,*,Low Vol,2.04%,42.20%
NYC,394,NewYorkCoin,"$491,159 ",$0.000008,"59,719,935,819",$632,-2.18%,48.10%,116.45%
GAIA,569,GAIA,"$260,353 ",$0.010802,"24,101,381",*,Low Vol,-0.54%,-6.54%
XBC,174,Bitcoin Plus,"$9,734,745 ",$98.11,"99,224",*,"$183,631",-1.99%,-1.03%
XBB,259,Boolberry,"$3,574,975 ",$0.375031,"9,532,480","$9,466",-0.67%,6.08%,20.70%
MAVRO,942,Mavro,? ,$0.006435,?,Low Vol,0.04%,5.82%,9.62%
LTH,998,LAthaan,? ,$0.000236,?,Low Vol,-0.56%,-8.37%,-6.24%
MONA,109,MonaCoin,"$22,130,054 ",$0.416978,"53,072,475","$147,554",-2.87%,-11.63%,-11.22%
SPR,168,SpreadCoin,"$10,029,816 ",$1.18,"8,531,149","$43,723",-2.07%,6.35%,30.83%
BLITZ,251,Blitzcash,"$3,863,554 ",$0.947133,"4,079,210",*,"$75,536",2.73%,-11.22%
OPES,985,Opescoin,? ,$0.001078,?,Low Vol,-0.56%,-18.27%,-17.83%
TAG,278,TagCoin,"$2,623,051 ",$0.465463,"5,635,360","$227,798",-1.02%,4.70%,24.05%
