symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1142,MIYUCoin,?,$0.000056,?,Low Vol,?,-2.89%,17.14%
XBY,251,XTRABYTES,"$6,861,413",$0.016144,"425,000,000",*,"$15,580",-0.55%,-9.16%
CPN,785,CompuCoin,"$57,660",$0.002940,"19,615,019",Low Vol,-0.75%,8.37%,90.85%
CHEAP,1160,Cheapcoin,?,$0.000225,?,*,Low Vol,?,-2.43%
BLAS,471,BlakeStar,"$477,062",$0.001960,"243,362,746","$18,513",1.31%,-9.62%,-19.35%
CSNO,217,BitDice,"$9,747,360",$0.139248,"70,000,000",*,"$26,270",0.38%,0.70%
CREVA,854,CrevaCoin,"$24,456",$0.000672,"36,390,750",Low Vol,0.43%,-11.49%,-15.25%
EOS,27,EOS,"$227,543,814",$0.552144,"412,109,548",*,"$6,374,050",0.63%,-1.94%
SIB,149,SIBCoin,"$20,595,379",$1.32,"15,635,964","$116,154",0.36%,1.37%,-1.28%
JWL,810,Jewels,"$42,949",$0.002128,"20,181,636",*,Low Vol,0.44%,6.75%
GAIN,1153,UGAIN,?,$0.000560,?,Low Vol,?,?,140.63%
DLISK,833,DAPPSTER,"$34,216",$0.000342,"100,000,000",*,Low Vol,?,?
EOT,429,EOT Token,"$917,833",$0.367133,"2,500,000",*,"$39,071",1.52%,12.53%
ACES,1119,Aces,?,$0.000056,?,*,Low Vol,0.42%,-51.41%
UNIFY,385,Unify,"$1,561,711",$0.088045,"17,737,724",*,"$4,555",0.44%,8.88%
GAIA,475,GAIA,"$468,367",$0.019433,"24,101,381",*,$748,1.17%,139.82%
XBC,280,Bitcoin Plus,"$5,182,565",$50.93,"101,760",*,"$487,678",-0.01%,19.68%
MAVRO,1107,Mavro,?,$0.006888,?,Low Vol,0.43%,-3.61%,11.20%
LTH,1175,LAthaan,?,$0.000391,?,Low Vol,?,-2.95%,-12.92%
KRONE,555,Kronecoin,"$28,981",$0.011342,"2,555,306","$1,191",-0.07%,0.17%,-20.12%
MONA,39,MonaCoin,"$161,192,808",$2.95,"54,692,800","$3,440,610",-2.54%,-17.24%,284.10%
CYDER,1037,Cyder,?,$0.000672,?,*,Low Vol,0.43%,-10.30%
SPR,320,SpreadCoin,"$3,521,223",$0.394040,"8,936,206","$228,568",-0.15%,-8.14%,-58.22%
BLITZ,298,Blitzcash,"$4,405,271",$1.08,"4,097,545",*,"$44,458",0.43%,-10.85%
OPES,1043,Opescoin,?,$0.001568,?,Low Vol,0.43%,-22.28%,-3.95%
MANA,133,Decentraland,"$24,846,465",$0.010927,"2,273,755,650",*,"$925,906",-4.44%,-13.63%
TAG,647,TagCoin,"$269,690",$0.046622,"5,784,547",Low Vol,0.42%,-22.48%,-33.54%
LDOGE,400,LiteDoge,"$1,305,657",$0.000088,"14,865,006,508",*,"$2,592",1.16%,52.12%
EXL,1039,Excelcoin,?,$0.000728,?,Low Vol,0.43%,215.84%,158.48%
TAJ,823,TajCoin,"$35,806",$0.004783,"7,486,739",Low Vol,0.43%,-4.97%,-0.64%
SNAKE,1046,SnakeEyes,?,$0.038119,?,*,Low Vol,-1.67%,-2.73%
BTCZ,445,BitcoinZ,"$749,924",$0.002740,"273,700,042","$4,501",18.22%,13.26%,?
CPC,412,Capricoin,"$1,125,299",$0.565464,"1,990,045",*,"$31,928",1.02%,-2.72%
PWR,917,Powercoin,"$2,799",$0.000056,"49,983,870",Low Vol,0.44%,-2.84%,16.64%
XPM,356,Primecoin,"$2,341,503",$0.111561,"20,988,549","$373,974",-1.66%,2.84%,-16.67%
GP,718,GoldPieces,"$109,023",$0.089351,"1,220,161",*,Low Vol,0.42%,-15.68%
XPTX,509,PlatinumBAR,"$222,472",$0.670768,"331,667","$2,412",0.43%,17.16%,-1.24%
IXC,433,Ixcoin,"$891,506",$0.042454,"20,999,088",*,$695,2.29%,-24.88%
XPA,159,XPlay,"$18,870,100",$0.018870,"1,000,000,000",*,"$24,217",1.39%,-4.40%
CCRB,365,CryptoCarbon,"$2,001,422",$0.561864,"3,562,111",*,"$93,445",4.10%,35.39%
NOBL,465,NobleCoin,"$517,063",$0.000224,"2,308,174,342","$2,492",0.42%,-2.83%,9.59%
PRIMU,1058,Primulon,?,$0.000197,?,Low Vol,-2.64%,-13.38%,-27.07%
XPY,662,PayCoin,"$204,365",$0.017305,"11,809,508",Low Vol,0.44%,-26.06%,16.64%
FEDS,1178,FedoraShare,?,$0.000008,?,*,?,?,?
MIOTA,11,IOTA,"$1,302,107,095",$0.468463,"2,779,530,283",*,"$12,590,200",0.15%,3.67%
FID,1036,BITFID,?,$0.112007,?,*,Low Vol,0.43%,?
FIMK,437,FIMKrypto,"$775,540",$0.001344,"577,004,618",*,$594,8.85%,6.91%
BYC,427,Bytecent,"$950,104",$0.521280,"1,822,637","$14,473",0.42%,-5.89%,19.35%
IXT,249,iXledger,"$6,961,060",$0.194558,"35,778,844",*,"$46,489",0.43%,-5.73%
BTCD,59,BitcoinDark,"$107,288,755",$83.24,"1,288,862","$82,891",0.75%,-3.34%,4.13%
JNS,371,Janus,"$1,862,548",$0.081892,"22,743,869",*,"$2,459",0.77%,-32.45%
UNITS,739,GameUnits,"$87,719",$0.025257,"3,472,983",*,Low Vol,0.43%,-10.60%
SND,950,Sand Coin,?,$1.40,?,*,"$48,125",2.18%,-12.67%
MAR,800,Marijuanacoin,"$47,767",$0.035803,"1,334,172",Low Vol,0.28%,-11.94%,8.55%
