symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,990,MIYUCoin,? ,$0.000044,?,Low Vol,0.00%,1.47%,8.99%
XBY,176,XTRABYTES,"$15,308,930 ",$0.023552,"650,000,000",*,"$64,187",0.12%,-6.26%
CPN,713,CompuCoin,"$60,065 ",$0.003062,"19,615,019",Low Vol,-0.06%,-7.78%,13.87%
CHEAP,998,Cheapcoin,? ,$0.000088,?,*,Low Vol,0.00%,102.95%
BLAS,484,BlakeStar,"$124,001 ",$0.000503,"246,499,799","$4,020",-0.01%,-10.76%,-1.20%
CPC,386,Capricoin,"$1,030,053 ",$0.517603,"1,990,045",*,"$125,470",-3.71%,2.33%
EOS,20,EOS,"$415,461,909 ",$1.33,"313,001,023",*,"$18,000,500",0.28%,-1.54%
SIB,164,SIBCoin,"$17,072,466 ",$1.11,"15,313,551","$55,009",-0.05%,-1.90%,4.22%
JWL,742,Jewels,"$45,033 ",$0.002231,"20,181,636",*,Low Vol,-0.07%,3.49%
XDE2,1058,XDE II,? ,$1.35,?,*,Low Vol,-0.07%,1.36%
DLISK,789,DAPPSTER,"$26,252 ",$0.000263,"100,000,000",*,Low Vol,-0.07%,1.44%
EOT,867,EOT Token,? ,$1.77,?,*,"$159,534",32.45%,4.88%
ACES,953,Aces,? ,$0.000044,?,*,Low Vol,-50.03%,-49.27%
UNIFY,433,Unify,"$410,604 ",$0.023618,"17,385,378","$9,292",1.21%,7.65%,53.13%
GAIA,596,GAIA,"$275,226 ",$0.011420,"24,101,381",*,Low Vol,-0.07%,?
XBC,208,Bitcoin Plus,"$8,823,393 ",$88.26,"99,968",*,"$1,181,220",3.24%,19.78%
XBB,325,Boolberry,"$2,352,292 ",$0.246766,"9,532,480","$75,936",-2.01%,2.42%,-54.23%
MAVRO,1018,Mavro,? ,$0.006782,?,Low Vol,-0.06%,-0.12%,15.65%
LTH,1067,LAthaan,? ,$0.000350,?,Low Vol,-0.06%,1.45%,12.62%
MONA,131,MonaCoin,"$25,119,790 ",$0.469056,"53,553,925","$283,332",-0.63%,-7.23%,8.39%
SPR,135,SpreadCoin,"$23,933,857 ",$2.77,"8,653,815","$200,418",0.58%,-5.57%,109.42%
BLITZ,253,Blitzcash,"$5,885,136 ",$1.44,"4,083,695",*,"$20,322",3.46%,3.98%
OPES,1056,Opescoin,? ,$0.001094,?,Low Vol,-0.07%,-12.54%,?
TAG,337,TagCoin,"$2,158,400 ",$0.379862,"5,682,063","$45,219",-0.13%,-2.33%,2.34%
LDOGE,380,LiteDoge,"$1,189,858 ",$0.000080,"14,832,257,002",*,"$2,268",-0.41%,-5.06%
EXL,938,Excelcoin,? ,$0.001313,?,Low Vol,-2.71%,-30.63%,-54.65%
TAJ,787,TajCoin,"$26,401 ",$0.003837,"6,881,068",Low Vol,-0.95%,-7.57%,-8.62%
SNAKE,921,SnakeEyes,? ,$0.051880,?,*,"$1,065",1.32%,13.10%
PWR,840,Powercoin,"$2,187 ",$0.000044,"49,983,870",Low Vol,-0.06%,1.45%,12.62%
XPM,203,Primecoin,"$9,533,411 ",$0.466887,"20,419,098","$1,779,860",-5.74%,-2.60%,41.18%
GP,889,Goldpay Coin,? ,$0.004302,?,*,"$22,441",-1.35%,-1.83%
BTCS,612,Bitcoin Scrypt,"$207,154 ",$0.012721,"16,284,525",Low Vol,-0.03%,-2.68%,41.12%
IXC,353,Ixcoin,"$1,741,950 ",$0.082954,"20,999,088",*,$968,0.00%,-1.84%
