symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,990,MIYUCoin,? ,$0.000044,?,Low Vol,-0.02%,1.10%,8.98%
XBY,176,XTRABYTES,"$15,175,030 ",$0.023346,"650,000,000",*,"$68,550",2.07%,-7.68%
CPN,713,CompuCoin,"$60,102 ",$0.003064,"19,615,019",Low Vol,-0.01%,-8.07%,8.44%
CHEAP,998,Cheapcoin,? ,$0.000088,?,*,Low Vol,-0.02%,102.34%
BLAS,486,BlakeStar,"$124,013 ",$0.000503,"246,487,079","$3,999",5.43%,-8.81%,-4.56%
CPC,383,Capricoin,"$1,090,543 ",$0.547999,"1,990,045",*,"$133,575",-2.09%,9.75%
EOS,20,EOS,"$415,955,672 ",$1.33,"312,685,148",*,"$18,613,900",-0.26%,-1.34%
SIB,163,SIBCoin,"$17,106,615 ",$1.12,"15,313,551","$54,503",-0.28%,-2.64%,3.19%
JWL,739,Jewels,"$45,061 ",$0.002233,"20,181,636",*,Low Vol,-0.01%,3.18%
GAIN,1038,UGAIN,? ,$0.000286,?,Low Vol,-0.01%,-58.68%,-62.20%
DLISK,788,DAPPSTER,"$26,268 ",$0.000263,"100,000,000",*,Low Vol,-0.02%,1.16%
EOT,870,EOT Token,? ,$1.34,?,*,"$121,337",-9.77%,-20.30%
ACES,954,Aces,? ,$0.000088,?,*,Low Vol,-0.03%,1.16%
UNIFY,436,Unify,"$385,935 ",$0.022199,"17,385,378","$9,506",2.69%,0.06%,45.83%
GAIA,595,GAIA,"$275,397 ",$0.011427,"24,101,381",*,Low Vol,-0.03%,?
XBC,205,Bitcoin Plus,"$8,976,620 ",$89.80,"99,967",*,"$1,149,720",0.49%,20.82%
XBB,324,Boolberry,"$2,368,783 ",$0.248496,"9,532,480","$75,097",-2.44%,3.22%,-57.66%
MAVRO,1016,Mavro,? ,$0.006786,?,Low Vol,-0.02%,-9.28%,15.41%
LTH,1069,LAthaan,? ,$0.000350,?,Low Vol,-0.03%,1.17%,11.85%
MONA,128,MonaCoin,"$25,508,615 ",$0.476330,"53,552,400","$282,297",-1.59%,-6.00%,10.08%
SPR,136,SpreadCoin,"$23,572,539 ",$2.72,"8,653,363","$211,817",-4.93%,-10.46%,105.98%
BLITZ,254,Blitzcash,"$5,693,019 ",$1.39,"4,083,681",*,"$19,779",1.01%,0.01%
OPES,1060,Opescoin,? ,$0.001094,?,Low Vol,-0.02%,-12.79%,?
TAG,337,TagCoin,"$2,167,014 ",$0.381378,"5,682,063","$48,702",0.04%,-1.29%,2.54%
LDOGE,377,LiteDoge,"$1,209,564 ",$0.000082,"14,832,212,002",*,"$3,029",18.54%,-3.36%
EXL,944,Excelcoin,? ,$0.001488,?,Low Vol,-0.02%,-19.08%,-50.19%
TAJ,784,TajCoin,"$27,180 ",$0.003951,"6,879,380",Low Vol,-0.01%,-6.49%,-6.08%
SNAKE,922,SnakeEyes,? ,$0.061680,?,*,"$1,272",-1.66%,33.80%
PWR,840,Powercoin,"$2,188 ",$0.000044,"49,983,870",Low Vol,-0.01%,1.14%,11.85%
XPM,198,Primecoin,"$10,467,797 ",$0.512671,"20,418,157","$1,921,860",8.27%,1.59%,54.49%
GP,887,Goldpay Coin,? ,$0.004399,?,*,"$22,605",1.07%,0.00%
BTCS,610,Bitcoin Scrypt,"$207,149 ",$0.012721,"16,284,525",Low Vol,-0.01%,-4.26%,39.48%
IXC,357,Ixcoin,"$1,742,051 ",$0.082958,"20,999,088",*,$971,-9.91%,-1.10%
MTLMC3,755,Metal Music Coin,"$38,391 ",$0.000482,"79,719,140",Low Vol,22.20%,7.93%,45.80%
MINEX,975,Minex,? ,$0.113797,?,*,Low Vol,-15.57%,-30.81%
CCRB,356,CryptoCarbon,"$1,743,625 ",$0.489492,"3,562,111",*,"$38,526",0.01%,-1.16%
NOBL,568,NobleCoin,"$600,617 ",$0.000261,"2,301,064,650",Low Vol,-0.64%,39.17%,2.08%
PRIMU,983,Primulon,? ,$0.000099,?,Low Vol,-0.02%,-38.81%,-34.78%
XPY,439,PayCoin,"$374,477 ",$0.031891,"11,742,247",**,$508,-0.03%,40.85%
FEDS,845,FedoraShare,? ,$0.000018,?,*,"$11,878,000",0.04%,-11.04%
MIOTA,8,IOTA,"$2,430,521,343 ",$0.874436,"2,779,530,283",*,"$23,625,900",0.28%,-4.88%
FID,858,BITFID,? ,$0.308030,?,*,"$485,817",-0.09%,-9.32%
FIMK,385,FIMKrypto,"$1,060,973 ",$0.001839,"577,004,618",*,"$1,239",8.07%,13.15%
BYC,380,Bytecent,"$1,111,053 ",$0.634899,"1,749,968","$30,847",0.89%,2.80%,27.32%
IXT,139,InsureX,"$21,753,788 ",$0.608007,"35,778,844",*,"$458,115",17.10%,3.17%
BTCD,67,BitcoinDark,"$85,129,863 ",$66.05,"1,288,862","$275,032",1.62%,9.24%,21.06%
UNITS,479,GameUnits,"$145,051 ",$0.041765,"3,472,983",*,"$1,027",-0.02%,-0.04%
TRICK,1054,TrickyCoin,? ,$0.004509,?,Low Vol,-0.01%,-1.72%,7.67%
MAR,499,Marijuanacoin,"$81,073 ",$0.070769,"1,145,600",$526,0.11%,13.20%,63.99%
SNC,259,SunContract,"$5,400,171 ",$0.055011,"98,166,002",*,"$412,820",1.14%,-10.26%
SNGLS,70,SingularDTV,"$81,498,600 ",$0.135831,"600,000,000",*,"$734,530",0.38%,-6.30%
MAX,263,MaxCoin,"$5,112,413 ",$0.085142,"60,045,933","$1,009,130",-2.57%,5.32%,23.80%
SNM,124,SONM,"$26,741,382 ",$0.080702,"331,360,000",*,"$349,804",2.55%,7.80%
SDP,820,SydPak,"$11,642 ",$0.073177,"159,095",*,Low Vol,?,-0.49%
TP1,1040,KolschCoin,? ,$0.029201,?,Low Vol,-0.02%,1.46%,-23.46%
SNT,46,Status,"$169,519,251 ",$0.048846,"3,470,483,788",*,"$7,429,900",-0.50%,-4.73%
WGO,401,WavesGo,"$815,111 ",$0.081536,"9,996,949",*,"$1,682",0.50%,-10.14%
MAD,678,SatoshiMadness,"$87,590 ",$0.000044,"2,000,683,485",*,Low Vol,-0.02%,1.14%
LAZ,1013,Lazaruscoin,? ,$0.001883,?,*,Low Vol,-0.01%,-1.14%
AXF,899,AxFunds,? ,$0.064144,?,"$9,769",-0.22%,-3.29%,-5.88%
FEI,902,Fuda Energy,? ,$0.017403,?,"$6,392",0.04%,-2.63%,-5.06%
FFC,989,FireFlyCoin,? ,$0.000121,?,Low Vol,0.07%,39.63%,45.10%
MAO,484,Mao Zedong,"$129,594 ",$0.024904,"5,203,745","$1,555",-0.02%,-14.16%,118.25%
XDE2,1062,XDE II,? ,$1.35,?,*,Low Vol,-0.02%,1.08%
GUC,1082,GoldUnionCoin,? ,$1.91,?,*,Low Vol,?,0.32%
MGM,826,Magnum,"$8,206 ",$0.002189,"3,748,760",Low Vol,-0.02%,1.14%,?
CNNC,485,Cannation,"$128,961 ",$0.052066,"2,476,893",$507,-8.63%,-13.12%,-49.80%
EVO,718,Evotion,"$57,326 ",$0.023216,"2,469,220",Low Vol,-0.01%,5.41%,-2.34%
DTB,147,Databits,"$19,667,869 ",$0.864605,"22,747,809",*,"$77,348",-1.97%,3.89%
CME,1050,Cashme,? ,$0.000088,?,**,Low Vol,-0.01%,1.14%
TSE,666,Tattoocoin (S...,"$96,268 ",$0.001065,"90,421,856",*,Low Vol,-1.25%,1.83%
GUN,683,Guncoin,"$82,131 ",$0.000433,"189,594,178",Low Vol,-0.09%,-0.69%,-5.86%
GUP,146,Matchpool,"$19,723,200 ",$0.262976,"75,000,000",*,"$367,723",0.34%,-1.51%
PCN,938,PeepCoin,? ,$0.000044,?,*,$619,-0.04%,?
