symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1052,MIYUCoin,? ,$0.000046,?,Low Vol,0.19%,5.68%,?
XBY,173,XTRABYTES,"$15,515,955 ",$0.023871,"650,000,000",*,"$92,997",-1.61%,4.64%
CPN,715,CompuCoin,"$63,485 ",$0.003237,"19,615,019",Low Vol,0.00%,5.91%,16.31%
CHEAP,1067,Cheapcoin,? ,$0.000092,?,*,Low Vol,0.19%,5.67%
BLAS,465,BlakeStar,"$139,274 ",$0.000565,"246,694,919","$3,662",0.79%,9.30%,19.58%
CPC,384,Capricoin,"$1,058,167 ",$0.531730,"1,990,045",*,"$50,663",0.09%,3.62%
EOS,21,EOS,"$415,863,720 ",$1.32,"315,430,613",*,"$20,106,900",0.06%,-1.15%
SIB,162,SIBCoin,"$17,443,577 ",$1.14,"15,322,216","$129,351",-1.03%,1.96%,7.42%
JWL,763,Jewels,"$38,256 ",$0.001896,"20,181,636",*,Low Vol,0.19%,-15.29%
XDE2,1033,XDE II,? ,$1.43,?,*,Low Vol,0.18%,6.26%
DLISK,787,DAPPSTER,"$27,368 ",$0.000274,"100,000,000",*,Low Vol,?,4.25%
EOT,863,EOT Token,? ,$3.20,?,*,"$297,297",3.32%,56.35%
ACES,966,Aces,? ,$0.000092,?,*,Low Vol,0.17%,5.68%
UNIFY,411,Unify,"$665,999 ",$0.038308,"17,385,378","$40,423",-1.07%,67.31%,124.48%
GAIA,589,GAIA,"$318,654 ",$0.013221,"24,101,381",*,Low Vol,0.18%,12.35%
XBC,218,Bitcoin Plus,"$7,916,779 ",$79.17,"99,998",*,"$331,424",1.75%,-11.55%
XBB,319,Boolberry,"$2,561,892 ",$0.268754,"9,532,480","$98,391",6.85%,5.37%,-2.49%
MAVRO,1069,Mavro,? ,$0.008599,?,Low Vol,0.18%,5.68%,21.32%
LTH,1038,LAthaan,? ,$0.000370,?,Low Vol,0.19%,5.71%,12.70%
MONA,124,MonaCoin,"$26,081,864 ",$0.486772,"53,581,275","$154,908",0.95%,5.58%,19.60%
SPR,135,SpreadCoin,"$24,267,505 ",$2.80,"8,660,625","$136,702",1.52%,2.96%,93.26%
BLITZ,251,Blitzcash,"$6,174,414 ",$1.51,"4,083,931",*,"$38,392",2.20%,6.06%
OPES,1064,Opescoin,? ,$0.001341,?,Low Vol,0.19%,14.23%,4.34%
TAG,347,TagCoin,"$2,123,790 ",$0.373564,"5,685,210","$14,342",-0.20%,-1.78%,-0.69%
LDOGE,370,LiteDoge,"$1,357,174 ",$0.000091,"14,833,049,002",*,"$10,237",0.08%,12.79%
EXL,916,Excelcoin,? ,$0.002174,?,"$3,529",0.24%,45.77%,32.24%
TAJ,783,TajCoin,"$28,217 ",$0.004094,"6,891,597",Low Vol,-0.57%,6.41%,-13.59%
SNAKE,963,SnakeEyes,? ,$0.058468,?,*,Low Vol,12.48%,-9.48%
PWR,842,Powercoin,"$2,311 ",$0.000046,"49,983,870",Low Vol,0.18%,5.68%,11.54%
XPM,205,Primecoin,"$8,827,677 ",$0.432020,"20,433,491","$575,432",-1.00%,-6.53%,25.97%
GP,880,Goldpay Coin,? ,$0.004188,?,*,"$32,179",-1.38%,-1.99%
XPTX,476,PlatinumBAR,"$116,066 ",$0.443794,"261,531",$508,0.18%,22.09%,35.67%
IXC,538,Ixcoin,"$1,859,879 ",$0.088569,"20,999,088",*,Low Vol,0.17%,7.12%
MTLMC3,751,Metal Music Coin,"$42,536 ",$0.000534,"79,719,140",Low Vol,5.71%,24.97%,22.89%
MINEX,1030,Minex,? ,$0.124827,?,*,Low Vol,0.24%,4.24%
CCRB,357,CryptoCarbon,"$1,789,630 ",$0.502407,"3,562,111",*,"$19,446",-0.06%,3.64%
NOBL,569,NobleCoin,"$534,262 ",$0.000232,"2,301,237,342",Low Vol,-16.27%,-6.27%,-16.63%
PRIMU,956,Primulon,? ,$0.000137,?,Low Vol,-0.01%,-6.91%,-38.35%
XPY,605,PayCoin,"$218,090 ",$0.018572,"11,742,752",**,Low Vol,0.17%,-24.27%
FEDS,925,FedoraShare,? ,$0.000020,?,*,"$1,899",15.75%,-5.50%
MIOTA,8,IOTA,"$2,302,357,201 ",$0.828326,"2,779,530,283",*,"$29,958,000",1.11%,-3.19%
FID,860,BITFID,? ,$0.269859,?,*,"$474,003",-3.06%,-12.12%
FIMK,401,FIMKrypto,"$800,305 ",$0.001387,"577,004,618",*,"$1,407",1.89%,-19.98%
BYC,376,Bytecent,"$1,154,097 ",$0.658825,"1,751,750","$292,907",-1.51%,2.43%,29.57%
IXT,126,InsureX,"$25,737,225 ",$0.719342,"35,778,844",*,"$946,104",1.34%,-1.15%
BTCD,68,BitcoinDark,"$84,148,781 ",$65.29,"1,288,862","$115,969",0.53%,0.43%,19.27%
JNS,343,Janus,"$2,161,391 ",$0.102178,"21,153,198",*,$513,0.21%,-11.67%
UNITS,646,GameUnits,"$132,545 ",$0.038165,"3,472,983",*,Low Vol,0.19%,-5.94%
MAR,487,Marijuanacoin,"$82,932 ",$0.072110,"1,150,075","$1,268",12.09%,12.09%,55.88%
SNC,238,SunContract,"$6,678,253 ",$0.068030,"98,166,002",*,"$352,196",-0.14%,21.55%
SNGLS,73,SingularDTV,"$78,029,400 ",$0.130049,"600,000,000",*,"$801,418",-3.84%,-3.49%
MAX,279,MaxCoin,"$4,531,022 ",$0.075442,"60,059,357","$412,184",-0.58%,-12.68%,5.94%
SNM,118,SONM,"$27,776,848 ",$0.083827,"331,360,000",*,"$442,713",0.56%,-0.36%
SDP,821,SydPak,"$12,431 ",$0.078134,"159,102",*,Low Vol,0.19%,45.22%
TP1,1085,KolschCoin,? ,$0.029162,?,Low Vol,?,-0.06%,?
SNT,46,Status,"$169,534,521 ",$0.048850,"3,470,483,788",*,"$9,879,260",0.82%,-0.28%
WGO,375,WavesGo,"$1,217,019 ",$0.121739,"9,996,949",*,"$1,367",-11.29%,61.24%
MAD,675,SatoshiMadness,"$92,498 ",$0.000046,"2,000,683,485",*,Low Vol,0.19%,5.68%
LAZ,1054,Lazaruscoin,? ,$0.001896,?,*,Low Vol,0.17%,0.75%
AXF,894,AxFunds,? ,$0.064127,?,"$16,358",-0.08%,-1.65%,-8.36%
FEI,871,Fuda Energy,? ,$0.018379,?,"$121,635",8.83%,5.62%,-1.52%
UGT,854,UG Token,? ,$0.584441,?,*,"$1,604,110",-0.26%,?
FFC,959,FireFlyCoin,? ,$0.000092,?,Low Vol,0.18%,-21.89%,-29.78%
MAO,471,Mao Zedong,"$122,742 ",$0.023587,"5,203,745","$2,176",1.02%,-18.58%,57.15%
GAIN,1063,UGAIN,? ,$0.000740,?,Low Vol,0.19%,-0.37%,11.54%
GUC,971,GoldUnionCoin,? ,$1.85,?,*,Low Vol,0.19%,111.30%
MGM,828,Magnum,"$8,533 ",$0.002276,"3,748,760",Low Vol,?,4.06%,10.90%
SHDW,563,Shadow Token,"$612,053 ",$0.087436,"7,000,000",*,Low Vol,0.20%,11.01%
EVO,714,Evotion,"$63,970 ",$0.025907,"2,469,220",Low Vol,-1.50%,11.69%,5.30%
DTB,151,Databits,"$19,366,870 ",$0.851373,"22,747,809",*,"$223,032",-0.08%,-0.02%
CME,1092,Cashme,? ,$0.000092,?,**,Low Vol,0.23%,5.70%
TSE,677,Tattoocoin (S...,"$90,991 ",$0.001006,"90,421,856",*,Low Vol,0.99%,-0.38%
GUN,691,Guncoin,"$79,804 ",$0.000421,"189,709,378",Low Vol,0.17%,-3.07%,5.47%
GUP,153,Matchpool,"$19,231,425 ",$0.256419,"75,000,000",*,"$407,360",-0.33%,-2.67%
PCN,972,PeepCoin,? ,$0.000046,?,*,Low Vol,0.23%,5.69%
TYCHO,905,Tychocoin,? ,$0.143323,?,"$7,457",-1.08%,1.52%,1.68%
NYC,602,NewYorkCoin,"$223,286 ",$0.000004,"59,719,935,819",Low Vol,0.32%,-33.87%,34.28%
CARBON,554,Carboncoin,"$711,622 ",$0.000046,"15,391,986,893",Low Vol,-49.90%,-31.38%,-4.47%
YBC,164,YbCoin,"$17,017,873 ",$5.63,"3,020,476",*,"$1,764,060",0.76%,1.33%
XBG,1073,BTCGold,? ,$0.017113,?,Low Vol,?,5.15%,9.19%
BET,1008,BetaCoin,? ,$0.001849,?,Low Vol,0.17%,?,-46.90%
CMP,297,Compcoin,"$3,295,922 ",$0.803469,"4,102,115","$6,629",6.38%,3.32%,-27.18%
FBC,878,FiboCoins,? ,$0.034977,?,"$39,635",3.01%,-8.27%,-34.98%
SOUL,1057,SoulCoin,? ,$0.000046,?,Low Vol,0.19%,5.67%,11.54%
GRWI,875,Growers Inter...,? ,$1.32,?,*,"$77,548",-6.54%,18.67%
HUC,330,HunterCoin,"$2,409,909 ",$0.127465,"18,906,440","$78,297",-0.10%,-2.30%,42.92%
BOST,713,BoostCoin,"$64,130 ",$0.005409,"11,855,487",Low Vol,0.18%,0.16%,-18.44%
LSK,17,Lisk,"$653,632,249 ",$5.86,"111,580,945",*,"$39,566,000",-1.86%,-8.60%
VGC,1019,VegasCoin,? ,$0.000693,?,Low Vol,-5.22%,-3.54%,-2.88%
XBTS,789,Beatcoin,"$24,808 ",$0.016271,"1,524,686",Low Vol,0.18%,-38.02%,-29.52%
TTC,623,TittieCoin,"$173,986 ",$0.000138,"1,259,816,434",Low Vol,0.12%,-35.52%,16.92%
SPORT,1055,SportsCoin,? ,$0.001387,?,*,Low Vol,0.19%,-5.66%
TOKEN,838,SwapToken,"$4,006 ",$2.6e-07,"15,320,585,365",*,Low Vol,-1.64%,68.90%
VLT,437,Veltor,"$358,626 ",$0.646342,"554,855","$3,531",-8.52%,0.10%,14.26%
BUMBA,701,BumbaCoin,"$70,802 ",$0.003190,"22,194,306",Low Vol,0.19%,15.73%,13.18%
GRT,667,Grantcoin,"$105,361 ",$0.002497,"42,201,652",*,Low Vol,0.17%,6.25%
GRS,209,Groestlcoin,"$8,656,618 ",$0.126790,"68,275,246","$256,996",-0.30%,3.99%,14.45%
BLZ,794,BlazeCoin,"$23,682 ",$0.000039,"608,557,394",Low Vol,0.70%,9.55%,43.82%
BLU,358,BlueCoin,"$1,764,147 ",$0.003070,"574,683,675","$30,212",-3.76%,34.66%,68.14%
