symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,221,XTRABYTES,"$8,172,622",$0.019230,"425,000,000",*,"$40,276",-1.58%,-0.50%
CPN,831,CompuCoin,"$30,666",$0.001563,"19,615,019",Low Vol,-2.18%,2.83%,-15.65%
CHEAP,1048,Cheapcoin,?,$0.000144,?,*,Low Vol,-0.71%,4.66%
BLAS,489,BlakeStar,"$394,517",$0.001586,"248,725,874","$69,604",5.45%,-33.98%,66.95%
CSNO,178,BitDice,"$12,602,100",$0.180030,"70,000,000",*,"$57,347",20.47%,12.93%
CREVA,840,CrevaCoin,"$28,034",$0.000770,"36,390,750",Low Vol,-2.81%,-0.08%,-31.29%
EOS,26,EOS,"$226,420,969",$0.570901,"396,602,860",*,"$6,616,680",0.44%,-2.46%
SIB,140,SIBCoin,"$21,021,069",$1.35,"15,589,986","$120,437",-0.68%,1.79%,8.62%
JWL,789,Jewels,"$43,710",$0.002166,"20,181,636",*,Low Vol,?,5.18%
XDE2,1020,XDE II,?,$2.17,?,*,Low Vol,-0.71%,-5.75%
DLISK,841,DAPPSTER,"$27,904",$0.000279,"100,000,000",*,Low Vol,?,1.64%
EOT,355,EOT Token,"$2,000,713",$0.800285,"2,500,000",*,"$21,133",1.70%,32.00%
ACES,1041,Aces,?,$0.000098,?,*,Low Vol,-0.71%,-29.33%
UNIFY,377,Unify,"$1,582,469",$0.089250,"17,730,664","$52,259",4.76%,-19.81%,57.93%
GAIA,705,GAIA,"$121,772",$0.005052,"24,101,381",*,Low Vol,-0.74%,?
XBC,284,Bitcoin Plus,"$4,254,561",$41.90,"101,547",*,"$200,193",-7.10%,-20.97%
MAVRO,1132,Mavro,?,$0.006083,?,Low Vol,?,3.07%,-6.16%
LTH,984,LAthaan,?,$0.000433,?,"$1,066",-0.71%,18.31%,24.60%
KRONE,579,Kronecoin,"$34,047",$0.014505,"2,347,305","$2,394",-4.39%,-8.09%,37.60%
MONA,98,MonaCoin,"$37,779,360",$0.692992,"54,516,300","$398,108",-1.97%,-6.30%,48.85%
CYDER,993,Cyder,?,$0.000914,?,*,$789,-0.71%,5.17%
SPR,227,SpreadCoin,"$7,575,641",$0.851781,"8,893,884","$6,471,850",11.48%,-60.88%,-52.09%
BLITZ,307,Blitzcash,"$3,501,581",$0.855138,"4,094,755",*,"$30,543",-1.73%,-0.82%
OPES,1116,Opescoin,?,$0.001395,?,Low Vol,-0.71%,?,18.89%
MANA,121,Decentraland,"$25,005,400",$0.010997,"2,273,755,650",*,"$325,617",-0.15%,-14.94%
