symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,177,XtraBYtes,"$10,133,240 ",$0.015590,"650,000,000",*,"$16,506",-0.60%,-4.58%
CPN,676,CompuCoin,"$72,193 ",$0.003681,"19,615,019",Low Vol,0.60%,16.56%,-7.58%
CHEAP,1024,Cheapcoin,? ,$0.000082,?,*,Low Vol,-0.36%,-4.95%
BLAS,444,BlakeStar,"$216,361 ",$0.000884,"244,846,080","$15,365",-2.14%,-16.96%,66.77%
CPC,365,Capricoin,"$1,000,672 ",$0.502839,"1,990,045",*,"$35,514",-0.33%,-3.04%
EOS,17,EOS,"$414,729,317 ",$1.42,"291,553,707",*,"$26,820,700",-0.90%,-7.62%
SIB,139,SIBCoin,"$16,757,591 ",$1.10,"15,245,538","$61,153",5.37%,7.00%,-15.54%
JWL,707,Jewels,"$49,519 ",$0.002454,"20,181,636",*,Low Vol,4.93%,0.06%
GAIN,999,UGAIN,? ,$0.000736,?,Low Vol,-3.85%,169.34%,308.05%
DLISK,785,DAPPSTER,"$17,371 ",$0.000174,"100,000,000",*,Low Vol,?,?
MONETA,899,Moneta,? ,$0.000409,?,"$1,357",-0.36%,58.43%,54.03%
ACES,997,Aces,? ,$0.000041,?,*,Low Vol,-50.16%,-49.22%
UNIFY,433,Unify,"$269,434 ",$0.015902,"16,943,627","$6,625",4.98%,-11.85%,-33.39%
GAIA,566,GAIA,"$298,640 ",$0.012391,"24,101,381",*,Low Vol,-0.23%,-27.64%
XBC,208,Bitcoin Plus,"$6,924,640 ",$69.54,"99,577",*,"$266,265",-0.96%,-7.67%
XBB,236,Boolberry,"$5,061,890 ",$0.531015,"9,532,480","$35,557",0.57%,-8.37%,34.56%
MAVRO,931,Mavro,? ,$0.004907,?,Low Vol,-0.30%,-40.62%,-28.22%
LTH,1019,LAthaan,? ,$0.000286,?,Low Vol,-0.36%,-4.95%,12.94%
MONA,126,MonaCoin,"$20,590,580 ",$0.386150,"53,322,750","$122,197",0.81%,1.91%,-5.07%
SPR,174,SpreadCoin,"$10,897,166 ",$1.27,"8,568,167","$37,009",-0.21%,-8.79%,8.38%
BLITZ,249,Blitzcash,"$4,504,193 ",$1.10,"4,081,437",*,"$31,869",0.62%,-6.35%
OPES,1038,Opescoin,? ,$0.001717,?,Low Vol,?,-0.24%,-1.22%
TAG,311,TagCoin,"$2,073,337 ",$0.366397,"5,658,718","$31,283",-2.21%,-6.57%,-13.59%
LDOGE,352,LiteDoge,"$1,199,203 ",$0.000081,"14,825,561,502",*,"$9,186",-0.25%,15.01%
TAJ,755,TajCoin,"$27,163 ",$0.003993,"6,803,429",Low Vol,-5.16%,-35.42%,-59.19%
SNAKE,979,SnakeEyes,? ,$0.022113,?,*,Low Vol,-0.21%,-20.83%
PWR,829,Powercoin,"$2,044 ",$0.000041,"49,983,870",Low Vol,-0.32%,-4.95%,12.94%
XPM,211,Primecoin,"$6,471,939 ",$0.318872,"20,296,353","$232,280",0.84%,-3.00%,-16.73%
AGLC,643,AgrolifeCoin,"$98,324 ",$0.017007,"5,781,425",*,Low Vol,?,?
BTCS,635,Bitcoin Scrypt,"$111,154 ",$0.006833,"16,267,638",Low Vol,3.71%,12.26%,13.27%
IXC,525,Ixcoin,"$1,773,612 ",$0.084461,"20,999,088",*,Low Vol,2.28%,-5.98%
MTLMC3,760,Metal Music Coin,"$26,161 ",$0.000328,"79,719,140",Low Vol,0.01%,8.97%,-22.98%
MINEX,855,Minex,? ,$0.458501,?,*,"$70,462",-9.16%,0.33%
CCRB,321,CryptoCarbon,"$1,810,568 ",$0.508285,"3,562,111",*,"$24,409",0.93%,-22.84%
NOBL,400,NobleCoin,"$467,885 ",$0.000203,"2,299,753,895","$1,230",-0.26%,-6.04%,10.30%
PRIMU,916,Primulon,? ,$0.000172,?,Low Vol,-0.51%,-12.55%,-2.98%
XPY,589,PayCoin,"$189,591 ",$0.016154,"11,736,549",**,Low Vol,-0.32%,-26.41%
FEDS,840,FedoraShare,? ,$0.000022,?,*,"$5,443,740",0.00%,0.06%
MIOTA,6,IOTA,"$2,412,018,009 ",$0.867779,"2,779,530,283",*,"$57,820,200",0.47%,-14.15%
FIMK,386,FIMKrypto,"$637,100 ",$0.001104,"577,004,618",*,$875,-9.77%,-14.26%
BYC,373,Bytecent,"$841,565 ",$0.485254,"1,734,277","$207,111",0.95%,5.78%,9.56%
IXT,157,InsureX,"$13,702,653 ",$0.382982,"35,778,844",*,"$321,605",-4.01%,-5.40%
BTCD,72,BitcoinDark,"$68,079,376 ",$52.82,"1,288,862","$73,548",-0.95%,-8.22%,7.43%
JNS,292,Janus,"$2,561,759 ",$0.121415,"21,099,198",*,"$3,953",0.05%,-3.82%
UNITS,576,GameUnits,"$224,211 ",$0.064559,"3,472,983",*,Low Vol,67.55%,-9.83%
MAR,710,Marijuanacoin,"$47,312 ",$0.042637,"1,109,651",Low Vol,-0.33%,-7.67%,-19.55%
SNC,188,SunContract,"$8,745,108 ",$0.089085,"98,166,002",*,"$1,494,320",-0.46%,-45.85%
TOPAZ,1064,Topaz Coin,? ,$0.065158,?,Low Vol,?,-5.29%,17.80%
SNGLS,62,SingularDTV,"$84,767,400 ",$0.141279,"600,000,000",*,"$783,668",0.24%,-9.14%
MAX,247,MaxCoin,"$4,556,871 ",$0.076030,"59,935,245","$714,647",-1.07%,1.67%,2.85%
SNM,121,SONM,"$21,246,538 ",$0.064119,"331,360,000",*,"$406,514",-2.87%,-17.13%
SDP,813,SydPak,"$7,148 ",$0.044945,"159,032",*,Low Vol,?,-5.88%
TP1,1049,KolschCoin,? ,$0.040802,?,Low Vol,?,-0.17%,?
SNT,35,Status,"$190,793,317 ",$0.054976,"3,470,483,788",*,"$13,936,300",1.32%,-9.35%
WGO,375,WavesGo,"$794,043 ",$0.079428,"9,996,949",*,"$1,064",9.52%,2.56%
MAD,661,SatoshiMadness,"$81,817 ",$0.000041,"2,000,683,485",*,Low Vol,-0.30%,?
LAZ,1002,Lazaruscoin,? ,$0.001472,?,*,Low Vol,-0.36%,?
AXF,877,AxFunds,? ,$0.071374,?,"$11,404",0.20%,0.61%,-5.81%
FEI,875,Fuda Energy,? ,$0.017367,?,"$12,629",0.00%,-11.39%,-17.82%
FFC,940,FireFlyCoin,? ,$0.000082,?,Low Vol,-0.30%,-4.94%,-26.65%
MAO,478,Mao Zedong,"$88,314 ",$0.016971,"5,203,745","$2,607",8.62%,-0.14%,80.69%
XDE2,1026,XDE II,? ,$2.01,?,*,Low Vol,?,-21.84%
GUC,977,GoldUnionCoin,? ,$0.613418,?,*,Low Vol,-0.36%,-24.96%
MGM,815,Magnum,"$6,592 ",$0.001758,"3,748,685",Low Vol,-0.30%,-2.68%,-11.70%
SHDW,378,Shadow Token,"$772,499 ",$0.110357,"7,000,000",*,$552,-0.29%,-2.55%
EVO,694,Evotion,"$55,193 ",$0.022353,"2,469,220",Low Vol,0.45%,-12.01%,-13.26%
DTB,131,Databits,"$19,628,333 ",$0.862867,"22,747,809",*,"$113,990",-0.76%,-4.14%
CME,1006,Cashme,? ,$0.000082,?,**,Low Vol,-0.32%,-4.95%
TSE,464,Tattoocoin (S...,"$118,231 ",$0.001308,"90,421,856",*,$687,-0.27%,-18.03%
GUN,657,Guncoin,"$83,761 ",$0.000444,"188,662,378",Low Vol,0.05%,-13.29%,-14.32%
TIC,1062,True Investme...,? ,$0.002937,?,*,Low Vol,?,?
GUP,140,Matchpool,"$16,341,300 ",$0.217884,"75,000,000",*,"$651,707",1.29%,-20.98%
PCN,939,PeepCoin,? ,$0.000029,?,*,Low Vol,-0.52%,-33.47%
TYCHO,874,Tychocoin,? ,$0.115772,?,"$14,260",-0.32%,7.97%,10.04%
KLC,722,KiloCoin,"$40,138 ",$0.000204,"196,297,971",Low Vol,-0.23%,-54.10%,-48.58%
NYC,449,NewYorkCoin,"$200,138 ",$0.000003,"59,719,935,819","$3,210",6.84%,-73.20%,-48.33%
CARBON,529,Carboncoin,"$1,258,895 ",$0.000082,"15,391,981,753",Low Vol,-0.30%,-4.94%,12.94%
YBC,143,YbCoin,"$15,981,452 ",$5.29,"3,020,475",*,"$153,229",0.22%,-0.97%
XBG,994,BTCGold,? ,$0.004089,?,Low Vol,-0.32%,58.42%,46.67%
BET,953,BetaCoin,? ,$0.005684,?,Low Vol,-0.36%,?,-69.50%
CMP,191,Compcoin,"$8,597,944 ",$2.21,"3,895,090","$33,904",5.88%,-15.68%,12.28%
FBC,860,FiboCoins,? ,$0.058247,?,"$42,157",0.00%,-0.87%,-8.17%
HUC,322,HunterCoin,"$1,800,662 ",$0.096102,"18,736,970","$117,951",1.04%,-8.11%,2.97%
PEPE,331,PepeCoin,"$1,576,044 ",$0.157682,"9,995,078","$17,300",4.37%,4.93%,34.74%
LSK,26,Lisk,"$222,569,523 ",$2.00,"111,100,335",*,"$4,403,280",0.38%,-3.38%
VGC,941,VegasCoin,? ,$0.001022,?,Low Vol,-0.30%,-10.17%,18.56%
XBTS,769,Beatcoin,"$22,284 ",$0.014616,"1,524,686",Low Vol,-0.56%,-32.52%,28.53%
TTC,641,TittieCoin,"$103,248 ",$0.000082,"1,259,816,434",Low Vol,-0.32%,-5.42%,-24.33%
SPORT,959,SportsCoin,? ,$0.001595,?,*,Low Vol,-0.32%,-17.62%
VLT,616,Veltor,"$136,166 ",$0.245408,"554,855",Low Vol,-0.32%,-27.08%,-15.86%
BUMBA,697,BumbaCoin,"$54,241 ",$0.002447,"22,164,120",Low Vol,-1.79%,15.94%,-41.28%
GRT,668,Grantcoin,"$77,464 ",$0.001840,"42,094,298",*,Low Vol,-0.36%,-19.94%
GRS,210,Groestlcoin,"$6,660,657 ",$0.097670,"68,195,452","$249,718",0.11%,-16.35%,-19.08%
BLZ,795,BlazeCoin,"$14,618 ",$0.000024,"608,557,394",Low Vol,1.53%,-0.64%,-21.39%
BLU,543,BlueCoin,"$586,401 ",$0.001020,"574,683,675",Low Vol,1.60%,15.40%,-11.68%
PEPECASH,204,Pepe Cash,"$7,336,513 ",$0.010453,"701,884,009",*,"$4,064",0.24%,-5.02%
1337,355,1337,"$1,171,652 ",$0.000050,"23,271,533,465",*,"$2,512",-25.36%,-36.42%
MARS,480,Marscoin,"$86,746 ",$0.003067,"28,279,074","$1,548",-0.36%,-29.04%,11.77%
DOLLAR,505,Dollar Online,"$21,239 ",$0.028176,"753,776","$2,767",-0.09%,-6.88%,-15.38%
FLAX,486,Flaxscript,"$69,677 ",$0.012542,"5,555,429","$1,212",0.25%,-34.86%,-10.08%
RUSTBITS,523,Rustbits,"$2,036,987 ",$0.057704,"35,300,866",*,Low Vol,1.28%,84.73%
GBRC,973,Global Busine...,? ,$0.000123,?,Low Vol,-0.32%,42.58%,69.41%
SC,34,Siacoin,"$191,039,812 ",$0.006656,"28,699,825,154","$6,043,330",-0.16%,-5.08%,-19.47%
FTC,186,Feathercoin,"$9,121,336 ",$0.052919,"172,364,760","$954,515",0.01%,-0.15%,-11.12%
GRE,526,Greencoin,"$1,393,453 ",$0.000425,"3,280,588,641",*,Low Vol,0.04%,42.06%
GRC,172,GridCoin,"$11,087,224 ",$0.028406,"390,312,753","$76,542",0.42%,-0.86%,-15.56%
