symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,208,XTRABYTES,"$8,789,521 ",$0.020804,"422,500,000",*,"$19,869",2.44%,0.89%
CPN,731,CompuCoin,"$53,294 ",$0.002717,"19,615,019",Low Vol,0.05%,-0.78%,-30.89%
CHEAP,1087,Cheapcoin,? ,$0.000083,?,*,Low Vol,?,-2.55%
BLAS,453,BlakeStar,"$160,683 ",$0.000646,"248,606,752","$1,885",1.49%,50.35%,2.74%
CPC,346,Capricoin,"$1,833,530 ",$0.921351,"1,990,045",*,"$436,555",-0.34%,4.68%
CREVA,736,CrevaCoin,"$51,794 ",$0.001423,"36,390,750",Low Vol,0.09%,5.18%,-20.30%
EOS,29,EOS,"$254,069,594 ",$0.751158,"338,237,220",*,"$8,926,990",1.16%,-1.55%
SIB,150,SIBCoin,"$17,684,076 ",$1.15,"15,406,395","$291,238",-0.62%,1.03%,-11.50%
JWL,745,Jewels,"$47,873 ",$0.002372,"20,181,636",*,Low Vol,0.05%,?
GAIN,1067,UGAIN,? ,$0.000733,?,Low Vol,0.10%,242.91%,-1.16%
DLISK,791,DAPPSTER,"$25,918 ",$0.000259,"100,000,000",*,Low Vol,0.25%,8.48%
EOT,348,EOT Token,"$1,830,735 ",$0.732294,"2,500,000",*,"$14,884",12.01%,47.04%
ACES,1065,Aces,? ,$0.000086,?,*,Low Vol,0.09%,-13.88%
UNIFY,412,Unify,"$622,149 ",$0.035139,"17,705,484","$2,658",4.50%,5.19%,-26.84%
GAIA,575,GAIA,"$332,633 ",$0.013801,"24,101,381",*,Low Vol,0.10%,18.22%
XBC,220,Bitcoin Plus,"$7,528,479 ",$74.94,"100,455",*,"$63,120",-1.26%,-2.60%
XBB,521,Boolberry,"$2,308,900 ",$0.242214,"9,532,480",?,?,?,-5.05%
MAVRO,1033,Mavro,? ,$0.005312,?,Low Vol,0.14%,-6.70%,-6.82%
LTH,1063,LAthaan,? ,$0.000345,?,Low Vol,0.04%,0.86%,-5.23%
KRONE,935,Kronecoin,? ,$0.015802,?,$529,-11.53%,-25.58%,?
MONA,114,MonaCoin,"$27,545,188 ",$0.511559,"53,845,575","$101,932",0.19%,-0.31%,0.93%
SPR,159,SpreadCoin,"$16,048,434 ",$1.84,"8,726,908","$37,231",-0.79%,-6.01%,-26.03%
BLITZ,232,Blitzcash,"$6,613,524 ",$1.62,"4,087,014",*,"$53,089",-1.66%,7.93%
OPES,1071,Opescoin,? ,$0.001380,?,Low Vol,0.09%,4.12%,-2.18%
TAG,388,TagCoin,"$1,078,559 ",$0.188693,"5,715,945","$181,779",0.00%,-10.17%,-49.25%
LDOGE,379,LiteDoge,"$1,217,032 ",$0.000082,"14,840,604,503",*,"$2,828",1.26%,-1.02%
TAJ,802,TajCoin,"$23,162 ",$0.003286,"7,047,678",Low Vol,0.09%,-0.39%,-6.16%
VOYA,878,Voyacoin,? ,$6.47,?,"$96,458",1.23%,18.55%,249.55%
PWR,859,Powercoin,"$2,156 ",$0.000043,"49,983,870",Low Vol,0.10%,0.87%,-5.23%
XPM,268,Primecoin,"$4,397,551 ",$0.213767,"20,571,703","$375,388",-0.56%,-8.73%,-44.63%
GP,890,Goldpay Coin,? ,$0.001474,?,*,"$25,435",0.00%,-6.75%
XPTX,449,PlatinumBAR,"$212,001 ",$0.774373,"273,771","$2,138",11.89%,1.67%,41.79%
IXC,522,Ixcoin,"$2,031,040 ",$0.096720,"20,999,088",*,Low Vol,0.22%,30.88%
MTLMC3,767,Metal Music Coin,"$37,821 ",$0.000474,"79,719,140",Low Vol,?,8.30%,-3.67%
PLU,209,Pluton,"$8,777,775 ",$10.33,"850,000",*,"$77,534",0.12%,1.19%
NOBL,417,NobleCoin,"$595,937 ",$0.000259,"2,302,896,705",$808,0.09%,20.78%,-12.23%
PRIMU,1018,Primulon,? ,$0.000151,?,Low Vol,0.18%,17.74%,-13.19%
XPY,584,PayCoin,"$249,302 ",$0.021133,"11,796,509",**,Low Vol,0.09%,20.85%
FEDS,866,FedoraShare,? ,$0.000012,?,*,"$2,230,400",0.00%,-19.20%
MIOTA,9,IOTA,"$1,448,140,837 ",$0.521002,"2,779,530,283",*,"$31,265,200",-0.94%,-3.41%
FID,874,BITFID,? ,$0.101041,?,*,"$271,946",0.01%,0.27%
FIMK,413,FIMKrypto,"$622,149 ",$0.001078,"577,004,618",*,$852,6.44%,-6.33%
BYC,392,Bytecent,"$1,029,538 ",$0.582205,"1,768,343","$3,246",2.54%,0.15%,-14.05%
IXT,192,iXledger,"$11,350,910 ",$0.317252,"35,778,844",*,"$116,250",2.21%,-17.36%
BTCD,49,BitcoinDark,"$137,113,026 ",$106.38,"1,288,862","$318,034",0.41%,-12.05%,-1.28%
JNS,355,Janus,"$1,733,639 ",$0.081851,"21,180,398",*,"$2,402",0.47%,12.46%
UNITS,648,GameUnits,"$118,199 ",$0.034034,"3,472,983",*,Low Vol,0.17%,-11.20%
MAR,682,Marijuanacoin,"$81,599 ",$0.068332,"1,194,155",Low Vol,0.06%,6.32%,-17.60%
SNC,514,SunContract,"$5,519,072 ",$0.053560,"103,043,888",*,Low Vol,-1.97%,23.16%
SNGLS,58,SingularDTV,"$96,140,400 ",$0.160234,"600,000,000",*,"$1,548,070",0.71%,20.78%
MAX,376,MaxCoin,"$1,260,174 ",$0.020938,"60,185,389","$111,312",-1.06%,-18.85%,-62.00%
SNM,99,SONM,"$33,128,743 ",$0.099978,"331,360,000",*,"$1,308,060",13.81%,66.50%
SDP,838,SydPak,"$10,229 ",$0.064263,"159,175",*,Low Vol,0.04%,4.17%
TP1,1069,KolschCoin,? ,$0.026783,?,Low Vol,0.09%,-11.65%,-11.98%
SNT,55,Status,"$102,656,563 ",$0.029580,"3,470,483,788",*,"$2,624,610",0.22%,-1.38%
WGO,407,WavesGo,"$711,493 ",$0.071171,"9,996,979",*,$537,1.45%,-11.51%
