symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,167,XTRABYTES,"$13,802,945 ",$0.021235,"650,000,000",*,"$62,867",-4.03%,-5.24%
CPN,686,CompuCoin,"$75,604 ",$0.003854,"19,615,019",Low Vol,4.02%,32.30%,16.04%
CHEAP,1024,Cheapcoin,? ,$0.000041,?,*,Low Vol,1.03%,-66.12%
BLAS,490,BlakeStar,"$73,396 ",$0.000299,"245,657,280","$2,004",-36.40%,-28.73%,-75.70%
CPC,377,Capricoin,"$936,694 ",$0.470690,"1,990,045",*,"$26,860",0.97%,-1.83%
EOS,18,EOS,"$427,528,958 ",$1.42,"301,441,857",*,"$36,636,200",0.98%,10.72%
SIB,158,SIBCoin,"$15,513,406 ",$1.02,"15,275,716","$45,593",0.26%,-2.86%,-11.52%
JWL,740,Jewels,"$37,639 ",$0.001865,"20,181,636",*,Low Vol,1.05%,3.95%
XDE2,1045,XDE II,? ,$2.46,?,*,Low Vol,1.03%,22.44%
DLISK,786,DAPPSTER,"$20,722 ",$0.000207,"100,000,000",*,Low Vol,1.03%,-11.19%
MONETA,986,Moneta,? ,$0.000290,?,Low Vol,0.97%,1.64%,-9.87%
ACES,1005,Aces,? ,$0.000134,?,*,Low Vol,4.45%,-12.61%
UNIFY,427,Unify,"$388,185 ",$0.022482,"17,266,315","$15,660",-6.49%,31.66%,41.20%
GAIA,588,GAIA,"$249,673 ",$0.010359,"24,101,381",*,Low Vol,0.93%,?
XBC,213,Bitcoin Plus,"$7,184,037 ",$71.98,"99,809",*,"$191,679",-1.87%,2.42%
XBB,312,Boolberry,"$2,247,959 ",$0.235821,"9,532,480","$164,909",2.31%,-9.02%,-64.18%
MAVRO,1051,Mavro,? ,$0.007025,?,Low Vol,0.00%,-3.11%,51.86%
LTH,1064,LAthaan,? ,$0.000328,?,Low Vol,?,0.61%,?
MONA,128,MonaCoin,"$21,740,757 ",$0.406852,"53,436,525","$84,004",-0.56%,2.46%,0.51%
SPR,168,SpreadCoin,"$13,688,920 ",$1.59,"8,623,865","$167,408",0.05%,13.79%,15.75%
BLITZ,239,Blitzcash,"$5,583,549 ",$1.37,"4,082,616",*,"$42,720",7.33%,15.49%
OPES,1027,Opescoin,? ,$0.001285,?,Low Vol,1.05%,1.90%,?
TAG,315,TagCoin,"$2,168,874 ",$0.382629,"5,668,346","$93,659",1.25%,1.75%,-10.11%
LDOGE,388,LiteDoge,"$768,911 ",$0.000052,"14,828,869,002",*,"$1,041",-19.68%,-22.40%
EXL,901,Excelcoin,? ,$0.001989,?,"$3,237",-0.35%,-14.88%,-62.39%
TAJ,772,TajCoin,"$24,864 ",$0.003629,"6,851,168",Low Vol,1.04%,-19.94%,-36.35%
VOYA,867,Voyacoin,? ,$3.48,?,"$77,445",3.87%,166.65%,131.55%
PWR,835,Powercoin,"$2,072 ",$0.000041,"49,983,870",Low Vol,1.05%,1.64%,-4.14%
XPM,216,Primecoin,"$7,100,586 ",$0.348831,"20,355,375","$476,475",-0.16%,4.82%,1.10%
GP,873,Goldpay Coin,? ,$0.004442,?,*,"$40,173",-0.30%,-0.69%
BTCS,450,Bitcoin Scrypt,"$223,649 ",$0.013739,"16,278,788","$2,242",-1.48%,45.96%,119.13%
IXC,338,Ixcoin,"$1,708,068 ",$0.081340,"20,999,088",*,$899,1.24%,19.63%
MTLMC3,743,Metal Music Coin,"$36,343 ",$0.000456,"79,719,140",Low Vol,1.05%,11.85%,24.24%
MINEX,889,Minex,? ,$0.269889,?,*,"$8,764",0.18%,1.73%
PLU,194,Pluton,"$9,070,090 ",$10.67,"850,000",*,"$141,161",2.30%,-3.26%
NOBL,399,NobleCoin,"$665,779 ",$0.000289,"2,300,404,973",$715,0.91%,3.02%,24.21%
PRIMU,927,Primulon,? ,$0.000206,?,Low Vol,25.67%,2.30%,-12.61%
XPY,565,PayCoin,"$413,553 ",$0.035228,"11,739,268",**,Low Vol,1.03%,136.04%
FEDS,842,FedoraShare,? ,$0.000021,?,*,"$9,642,950",0.00%,-6.02%
MIOTA,6,IOTA,"$2,351,187,989 ",$0.845894,"2,779,530,283",*,"$27,245,100",-1.87%,1.46%
