symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,349,MER,MER,"$2,835,840",$0.028358,"100,000,000",*,"$37,777",0.34%
Scorecoin,509,SCORE,SCORE,"$274,279",$0.009038,"30,346,591",$982,-18.70%,-6.23%
LIFE,982,LIFE,LIFE,?,$0.000080,?,*,"$30,032",-35.95%
Compcoin,168,CMP,CMP,"$16,052,760",$3.73,"4,300,046","$50,900",-3.47%,-17.51%
Monetha,163,MTH,MTH,"$16,503,046",$0.076114,"216,819,832",*,"$173,669",0.39%
Cyder,1065,CYDER,CYDER,?,$0.000172,?,*,Low Vol,0.31%
ExchangeN,530,EXN,EXN,"$122,694",$0.024058,"5,100,000",*,"$8,845",-10.37%
Save and Gain,905,SANDG,SANDG,"$12,288",$0.004010,"3,064,800",Low Vol,?,?
BitDice,169,CSNO,CSNO,"$15,905,050",$0.227215,"70,000,000",*,"$165,158",0.28%
EOS,26,EOS,EOS,"$222,501,462",$0.519930,"427,945,035",*,"$5,601,540",0.17%
Bowhead,597,AHT,AHT,"$743,201",$0.092900,"8,000,000",*,Low Vol,-6.72%
FUNCoin,642,FUNC,FUNC,"$310,814",$0.053144,"5,848,581",*,Low Vol,0.18%
DomRaider,981,DRT,DRT,?,$0.029824,?,*,"$31,607",-8.58%
Populous,41,PPT,PPT,"$159,132,602",$3.86,"41,252,246",*,"$220,444",-0.15%
RouletteToken,458,RLT,RLT,"$587,142",$0.058003,"10,122,690",*,"$7,816",7.47%
BlackCoin,186,BLK,BLK,"$14,018,789",$0.183369,"76,451,246",*,"$208,305",2.40%
Monero,10,XMR,XMR,"$1,363,346,150",$89.29,"15,268,556","$57,812,400",-0.02%,1.50%
Zilbercoin,1032,ZBC,ZBC,?,$0.037149,?,*,$904,-4.92%
Sativacoin,746,STV,STV,"$81,329",$0.011479,"7,085,263",Low Vol,0.37%,12.92%
High Voltage,894,HVCO,HVCO,"$13,721",$0.009183,"1,494,171",*,Low Vol,?
Royalties,1201,XRY,XRY,?,$0.047937,?,Low Vol,?,2.72%
LTBcoin,736,LTBC,LTBC,"$91,226",$0.000185,"493,863,915",*,Low Vol,0.31%
Unobtanium,194,UNO,UNO,"$12,722,598",$64.31,"197,832","$17,354",-0.49%,3.09%
CrevaCoin,881,CREVA,CREVA,"$18,852",$0.000518,"36,390,750",Low Vol,0.37%,-15.35%
AudioCoin,398,ADC,ADC,"$1,594,625",$0.001935,"824,300,291","$4,576",0.30%,9.86%
MACRON,749,MCRN,MCRN,"$80,478",$0.000200,"401,421,401",*,Low Vol,0.37%
020LondonCoin,739,020,020,"$86,790",$5.5e-07,"156,617,850,248",Low Vol,-0.27%,0.41%
OctoCoin,748,888,888,"$81,022",$0.001620,"50,013,500",Low Vol,-5.11%,-6.00%
Substratum,116,SUB,SUB,"$30,633,583",$0.135492,"226,091,449",*,"$546,475",1.75%
AdShares,580,ADST,ADST,"$1,315,496",$0.107424,"12,245,826",*,Low Vol,-1.34%
MikeTheMug,938,MUG,MUG,"$1,117",$0.001117,"1,000,000",*,?,?
BriaCoin,465,BRIA,BRIA,"$525,259",$1.16,"452,821",*,"$5,475",-1.03%
Aces,1062,ACES,ACES,?,$0.000057,?,*,Low Vol,0.34%
Hedge,246,HDG,HDG,"$7,961,740",$2.15,"3,709,674",*,"$402,388",-8.37%
iDice,487,ICE,ICE,"$401,780",$0.255746,"1,571,013",*,$960,-7.05%
KushCoin,698,KUSH,KUSH,"$127,680",$0.023447,"5,445,516",Low Vol,?,2.82%
PoSToken,448,POS,POS,"$785,981",$1.36,"578,962",*,"$2,149",-3.48%
Darcrus,394,DAR,DAR,"$1,633,216",$0.120086,"13,600,388",*,"$5,384",0.44%
EarthCoin,583,EAC,EAC,"$1,265,022",$0.000110,"11,463,514,113",Low Vol,68.92%,62.17%
Bismuth,379,BIS,BIS,"$1,983,168",$0.405841,"4,886,565","$20,002",-3.21%,-5.76%
Po.et,216,POE,POE,"$11,084,532",$0.005189,"2,136,283,004",*,"$28,715",-2.28%
Peacecoin,1092,PEC,PEC,?,$0.002067,?,*,Low Vol,-12.73%
Renos,411,RNS,RNS,"$1,339,020",$0.040143,"33,356,077",*,$970,0.37%
CacheCoin,756,CACH,CACH,"$74,722",$0.017812,"4,195,132",Low Vol,-2.86%,4.71%
Golfcoin,1182,GOLF,GOLF,?,$0.000055,?,Low Vol,?,-2.01%
Ethereum,2,ETH,ETH,"$28,350,773,951",$297.40,"95,330,045","$265,263,000",-0.01%,-0.99%
HOdlcoin,527,HODL,HODL,"$155,096",$0.001091,"142,138,215",$652,0.37%,-6.80%
Spots,796,SPT,SPT,"$53,636",$0.002394,"22,406,021",Low Vol,0.32%,-5.17%
Syscoin,49,SYS,SYS,"$130,476,032",$0.246913,"528,429,169","$5,696,690",1.17%,24.74%
Tattoocoin (L...,1193,TLE,TLE,?,$0.110689,?,*,Low Vol,?
LinkedCoin,1099,LKC,LKC,?,$0.000115,?,Low Vol,0.37%,3.03%
SIGMAcoin,1002,SIGMA,SIGMA,?,$0.053284,?,*,"$9,114",-0.18%
GBCGoldCoin,776,GBC,GBC,"$65,696",$0.005782,"11,361,817",Low Vol,0.32%,-7.19%
SOILcoin,822,SOIL,SOIL,"$39,248",$0.006883,"5,702,048",Low Vol,0.17%,3.18%
Dollarcoin,708,DLC,DLC,"$118,720",$0.013036,"9,106,714",Low Vol,0.34%,3.03%
Abncoin,558,ABN,ABN,$485,$0.007165,"67,700",$557,0.31%,31.30%
ZClassic,333,ZCL,ZCL,"$3,291,972",$1.82,"1,809,800","$134,209",2.47%,6.47%
BTCGold,1204,XBG,XBG,?,$0.002859,?,?,?,?
Crave,362,CRAVE,CRAVE,"$2,511,319",$1.78,"1,408,661",*,"$8,354",-9.10%
YashCoin,567,YASH,YASH,"$3,445,842",$0.344576,"10,000,237",*,Low Vol,0.37%
MustangCoin,793,MST,MST,"$55,198",$0.087568,"630,343",Low Vol,0.37%,3.46%
WayGuide,672,WAY,WAY,"$172,358",$0.001723,"100,040,708",*,Low Vol,0.37%
Operand,1175,OP,OP,?,$0.000911,?,*,Low Vol,?
Tao,323,XTO,XTO,"$3,680,093",$0.112917,"32,591,131",$801,0.37%,-9.88%
Antimatter,1199,ANTX,ANTX,?,$0.000021,?,Low Vol,?,-13.35%
Quantum Resis...,111,QRL,QRL,"$34,278,972",$0.659211,"52,000,000",*,"$363,096",2.18%
InvisibleCoin,1172,IVZ,IVZ,?,$0.256387,?,*,Low Vol,?
Impact,876,IMX,IMX,"$21,032",$0.000192,"109,508,935",Low Vol,-0.76%,-13.89%
Ethereum Gold,946,ETG,ETG,?,$0.152974,?,*,"$3,189,870",-1.60%
netBit,1185,NBIT,NBIT,?,$0.033342,?,*,Low Vol,?
Pluton,254,PLU,PLU,"$7,308,338",$8.60,"850,000",*,"$174,639",0.09%
Kurrent,805,KURT,KURT,"$47,283",$0.004767,"9,919,485",Low Vol,0.31%,22.11%
Phoenixcoin,658,PXC,PXC,"$222,511",$0.003622,"61,431,910",Low Vol,0.29%,-1.76%
Jinn,562,JINN,JINN,"$8,810,088",$150.08,"58,703",*,?,?
Blackstar,830,BSTAR,BSTAR,"$36,226",$0.000057,"630,795,971",*,Low Vol,0.34%
IrishCoin,1132,IRL,IRL,?,$0.001551,?,Low Vol,0.34%,2.08%
Tyrocoin,1021,TYC,TYC,?,$0.141678,?,"$1,832",3.46%,10.51%
BritCoin,459,BRIT,BRIT,"$580,476",$0.027293,"21,268,092","$78,501",6.34%,178.42%
Opus,369,OPT,OPT,"$2,375,290",$0.016957,"140,080,549",*,"$2,862",-13.67%
Bitradio,402,BRO,BRO,"$1,532,700",$0.265194,"5,779,543",*,"$4,781",-3.88%
Helleniccoin,392,HNC,HNC,"$1,664,302",$0.030150,"55,200,000","$16,183",-0.36%,3.72%
BuzzCoin,995,BUZZ,BUZZ,?,$0.000356,?,"$12,938",-8.50%,10.79%
bitGold,704,BITGOLD,BITGOLD,"$122,160",$1357.79,89.9694,*,Low Vol,0.50%
FireFlyCoin,1082,FFC,FFC,?,$0.000057,?,Low Vol,0.31%,2.98%
GAIA,617,GAIA,GAIA,"$453,904",$0.018833,"24,101,381",*,Low Vol,-0.64%
DigitalDevelo...,478,DDF,DDF,"$449,573",$0.087836,"5,118,307",*,"$3,107",-0.86%
Regalcoin,945,REC,REC,?,$49.38,?,"$5,232,650",-0.31%,18.78%
DraftCoin,436,DFT,DFT,"$958,606",$0.504803,"1,898,971",*,"$245,769",0.79%
Terracoin,319,TRC,TRC,"$3,867,214",$0.180877,"21,380,350","$6,693",2.81%,-4.21%
BeaverCoin,804,BVC,BVC,"$48,591",$0.015598,"3,115,258",Low Vol,5.21%,6.80%
Bitcrystals,277,BCY,BCY,"$5,981,932",$0.257475,"23,233,059",*,"$239,460",0.49%
808Coin,441,808,808,"$939,901",$0.001032,"910,624,824","$18,323",0.10%,-12.15%
PinkCoin,255,PINK,PINK,"$7,135,005",$0.019552,"364,926,450","$583,014",3.53%,8.95%
Skeincoin,1133,SKC,SKC,?,$0.002469,?,Low Vol,0.37%,58.19%
GoldBlocks,707,GB,GB,"$119,149",$0.008843,"13,474,327",Low Vol,-0.21%,26.71%
EuropeCoin,312,ERC,ERC,"$3,994,369",$0.402006,"9,936,093","$12,651",2.15%,-1.15%
BigUp,706,BIGUP,BIGUP,"$120,518",$0.000057,"2,098,539,899",Low Vol,0.37%,0.17%
Enigma,933,XNG,XNG,"$3,099",$0.186358,"16,627",Low Vol,0.37%,3.03%
RonPaulCoin,772,RPC,RPC,"$67,575",$0.076320,"885,424",Low Vol,0.25%,25.06%
Swapcoin,1028,SWP,SWP,?,$0.148010,?,*,"$1,238",-4.46%
Einsteinium,166,EMC2,EMC2,"$16,409,179",$0.076391,"214,805,976","$2,215,440",1.18%,2.01%
vSlice,264,VSL,VSL,"$6,722,008",$0.201315,"33,390,496",*,"$294,254",0.00%
Lampix,265,PIX,PIX,"$6,609,971",$0.058329,"113,322,017",*,"$9,403",-0.07%
Emercoin,139,EMC,EMC,"$21,506,972",$0.525990,"40,888,557","$195,545",1.09%,-2.02%
I/O Coin,82,IOC,IOC,"$63,011,523",$3.85,"16,375,391",*,"$629,655",0.08%
Litecoin,5,LTC,LTC,"$2,981,260,520",$55.68,"53,541,407","$88,880,400",-0.17%,-0.20%
CasinoCoin,226,CSC,CSC,"$9,230,432",$0.239123,"38,601,187",$784,0.40%,-25.17%
Gold Pressed ...,870,GPL,GPL,"$22,631",$0.091887,"246,289",Low Vol,-3.87%,-1.29%
Machinecoin,614,MAC,MAC,"$526,802",$0.026243,"20,074,000",Low Vol,0.34%,9.40%
Cryptonite,619,XCN,XCN,"$437,838",$0.001201,"364,624,695",Low Vol,?,?
Bitcurrency,512,BTCR,BTCR,"$242,572",$0.001430,"169,598,616",*,"$3,649",11.74%
1337,556,1337,1337,"$1,697",$0.000044,"38,359,475",*,"$4,620",-2.05%
