symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,216,XTRABYTES,"$7,050,564 ",$0.016668,"423,000,000",*,"$44,200",0.17%,12.43%
CPN,728,CompuCoin,"$49,566 ",$0.002527,"19,615,019",Low Vol,-0.51%,44.10%,-13.62%
CHEAP,1098,Cheapcoin,? ,$0.000075,?,*,Low Vol,?,11.36%
BLAS,660,BlakeStar,"$95,194 ",$0.000382,"249,490,432",Low Vol,-0.03%,51.06%,-19.78%
CPC,359,Capricoin,"$1,361,499 ",$0.684155,"1,990,045",*,"$158,731",1.00%,-0.03%
EOS,24,EOS,"$231,474,519 ",$0.665722,"347,704,476",*,"$12,734,300",-2.00%,2.82%
SIB,133,SIBCoin,"$17,615,000 ",$1.14,"15,440,919","$890,301",0.47%,-2.77%,0.78%
JWL,756,Jewels,"$35,097 ",$0.001739,"20,181,636",*,Low Vol,-0.02%,4.90%
GAIN,1060,UGAIN,? ,$0.000907,?,Low Vol,-0.19%,7.27%,317.70%
DLISK,809,DAPPSTER,"$18,903 ",$0.000189,"100,000,000",*,Low Vol,-0.33%,-6.88%
EOT,363,EOT Token,"$1,333,220 ",$0.533288,"2,500,000",*,"$28,170",-15.61%,22.61%
ACES,976,Aces,? ,$0.000076,?,*,Low Vol,-33.26%,36.07%
UNIFY,422,Unify,"$530,617 ",$0.029962,"17,709,594","$3,250",-0.20%,8.06%,-4.86%
GAIA,581,GAIA,"$290,660 ",$0.012060,"24,101,381",*,Low Vol,-0.02%,8.38%
XBC,226,Bitcoin Plus,"$5,906,750 ",$58.71,"100,601",*,"$78,149",0.43%,6.02%
MAVRO,1001,Mavro,? ,$0.005066,?,Low Vol,-0.19%,-2.14%,?
LTH,1097,LAthaan,? ,$0.000265,?,Low Vol,?,-2.11%,-23.20%
KRONE,519,Kronecoin,"$18,225 ",$0.010584,"1,721,900","$1,398",0.34%,0.96%,-45.32%
MONA,115,MonaCoin,"$23,204,462 ",$0.429982,"53,966,125","$130,848",-0.99%,3.44%,-17.59%
CYDER,952,Cyder,? ,$0.000226,?,*,$599,-0.89%,-25.93%
SPR,164,SpreadCoin,"$13,240,226 ",$1.51,"8,757,227","$66,971",0.59%,15.65%,-24.54%
BLITZ,237,Blitzcash,"$5,452,191 ",$1.33,"4,089,092",*,"$31,581",-0.02%,10.55%
OPES,991,Opescoin,? ,$0.001096,?,Low Vol,-0.33%,11.67%,4.26%
TAG,378,TagCoin,"$1,065,405 ",$0.186137,"5,723,770","$327,848",16.34%,123.26%,-17.30%
LDOGE,411,LiteDoge,"$613,381 ",$0.000041,"14,844,086,004",*,"$2,329",-0.26%,-27.05%
EXL,1010,Excelcoin,? ,$0.000263,?,Low Vol,-0.94%,-8.10%,-76.14%
TAJ,786,TajCoin,"$24,542 ",$0.003451,"7,110,687",Low Vol,-0.19%,-3.37%,7.26%
VOYA,947,Voyacoin,? ,$3.30,?,$683,-0.02%,11.74%,-17.48%
PWR,859,Powercoin,"$1,890 ",$0.000038,"49,983,870",Low Vol,-0.33%,11.74%,-12.31%
XPM,291,Primecoin,"$3,028,437 ",$0.146816,"20,627,432","$700,175",6.40%,15.38%,-35.26%
GP,875,Goldpay Coin,? ,$0.003662,?,*,"$206,191",0.00%,15.83%
BTCS,472,Bitcoin Scrypt,"$137,163 ",$0.008411,"16,306,675",$754,-14.68%,14.57%,-19.67%
BTCR,476,Bitcurrency,"$126,634 ",$0.000747,"169,598,616",*,"$1,267",-0.89%,-28.60%
MTLMC3,789,Metal Music Coin,"$24,110 ",$0.000302,"79,719,140",Low Vol,-0.16%,?,-39.51%
CCRB,345,CryptoCarbon,"$1,671,139 ",$0.469143,"3,562,111",*,"$37,334",-0.09%,10.07%
NOBL,573,NobleCoin,"$348,896 ",$0.000151,"2,303,612,316",Low Vol,-0.03%,-10.45%,-29.60%
PRIMU,967,Primulon,? ,$0.000114,?,Low Vol,15.17%,68.84%,-17.57%
XPY,621,PayCoin,"$149,467 ",$0.012668,"11,798,484",**,Low Vol,-0.19%,13.87%
FEDS,926,FedoraShare,? ,$0.000007,?,*,"$2,502",-37.83%,-18.33%
MIOTA,9,IOTA,"$1,373,657,764 ",$0.494205,"2,779,530,283",*,"$41,930,900",-1.93%,4.70%
FID,923,BITFID,? ,$0.075239,?,*,"$2,676",-0.94%,-25.93%
FIMK,419,FIMKrypto,"$545,099 ",$0.000945,"577,004,618",*,$759,-0.33%,13.92%
BYC,393,Bytecent,"$865,863 ",$0.487688,"1,775,444","$21,938",-0.02%,7.63%,-18.17%
IXT,195,iXledger,"$9,544,579 ",$0.266766,"35,778,844",*,"$132,729",-8.08%,8.92%
BTCD,49,BitcoinDark,"$104,766,580 ",$81.29,"1,288,862","$597,235",-0.77%,0.01%,-36.26%
JNS,376,Janus,"$1,072,793 ",$0.049954,"21,475,398",*,"$10,572",-3.62%,6.67%
UNITS,647,GameUnits,"$105,836 ",$0.030474,"3,472,983",*,Low Vol,-0.19%,2.81%
MAR,735,Marijuanacoin,"$45,285 ",$0.037457,"1,208,967",Low Vol,-0.34%,5.91%,-41.89%
SNC,272,SunContract,"$3,671,052 ",$0.035626,"103,043,888",*,"$46,643",-3.58%,11.11%
SNGLS,52,SingularDTV,"$97,677,600 ",$0.162796,"600,000,000",*,"$952,264",-0.19%,17.63%
MAX,396,MaxCoin,"$827,281 ",$0.013733,"60,239,965","$368,316",-0.99%,-10.88%,-53.36%
SNM,113,SONM,"$24,212,276 ",$0.073069,"331,360,000",*,"$676,274",-1.95%,6.44%
SDP,838,SydPak,"$9,022 ",$0.056670,"159,203",*,Low Vol,3.13%,27.11%
TP1,1081,KolschCoin,? ,$0.027736,?,Low Vol,?,?,-9.37%
SNT,62,Status,"$75,536,121 ",$0.021765,"3,470,483,788",*,"$2,678,830",-0.89%,4.62%
WGO,413,WavesGo,"$570,365 ",$0.057054,"9,996,979",*,"$1,885",-1.11%,43.28%
MAD,686,SatoshiMadness,"$75,636 ",$0.000038,"2,000,683,485",*,Low Vol,-0.02%,11.74%
LAZ,1067,Lazaruscoin,? ,$0.001172,?,*,Low Vol,-0.02%,11.74%
AXF,888,AxFunds,? ,$0.015074,?,"$51,761",0.00%,27.79%,-8.10%
FEI,908,Fuda Energy,? ,$0.014952,?,"$9,291",0.00%,-0.01%,-1.13%
UGT,889,UG Token,? ,$0.235355,?,*,"$51,721",-2.28%,24.51%
FFC,993,FireFlyCoin,? ,$0.000076,?,Low Vol,-0.02%,11.77%,-11.44%
MAO,463,Mao Zedong,"$179,905 ",$0.034572,"5,203,745","$2,607",4.81%,30.90%,36.12%
XDE2,1088,XDE II,? ,$1.45,?,*,Low Vol,?,?
GUC,1086,GoldUnionCoin,? ,$0.915156,?,*,Low Vol,?,?
MGM,835,Magnum,"$10,754 ",$0.002835,"3,792,695",Low Vol,-0.19%,12.96%,-25.28%
SHDW,563,Shadow Token,"$441,909 ",$0.063130,"7,000,000",*,Low Vol,-0.94%,41.46%
USDE,474,USDe,"$128,631 ",$0.000113,"1,134,150,031","$1,330",-0.02%,1.64%,8.97%
DTB,159,Databits,"$13,920,590 ",$0.611953,"22,747,809",*,"$639,550",-2.29%,75.44%
