symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1041,MIYUCoin,? ,$0.000048,?,Low Vol,0.03%,?,9.81%
XBY,198,XTRABYTES,"$12,312,352 ",$0.029211,"421,500,000",*,"$82,677",1.54%,10.78%
CPN,703,CompuCoin,"$67,733 ",$0.003453,"19,615,019",Low Vol,0.04%,-1.67%,-1.19%
CHEAP,1095,Cheapcoin,? ,$0.000092,?,*,Low Vol,?,?
BLAS,483,BlakeStar,"$152,080 ",$0.000616,"246,998,032",$889,2.51%,16.08%,68.48%
CPC,390,Capricoin,"$1,061,633 ",$0.533472,"1,990,045",*,"$18,458",-0.15%,3.92%
EOS,22,EOS,"$413,608,333 ",$1.30,"319,184,100",*,"$22,476,000",0.68%,3.22%
SIB,162,SIBCoin,"$18,427,141 ",$1.20,"15,343,037","$107,270",0.82%,6.28%,-0.84%
JWL,750,Jewels,"$40,374 ",$0.002001,"20,181,636",*,Low Vol,0.03%,?
GAIN,1059,UGAIN,? ,$0.000810,?,Low Vol,0.03%,?,?
DLISK,791,DAPPSTER,"$23,816 ",$0.000238,"100,000,000",*,Low Vol,-0.01%,-14.10%
EOT,877,EOT Token,? ,$2.04,?,*,"$62,344",0.02%,5.09%
ACES,1003,Aces,? ,$0.000095,?,*,Low Vol,-0.01%,3.08%
UNIFY,404,Unify,"$754,850 ",$0.043419,"17,385,378","$49,243",-0.48%,-13.37%,96.54%
GAIA,569,GAIA,"$564,249 ",$0.023411,"24,101,381",*,Low Vol,-6.72%,12.18%
XBC,222,Bitcoin Plus,"$8,200,647 ",$81.90,"100,135",*,"$150,969",1.43%,3.51%
XBB,331,Boolberry,"$2,522,218 ",$0.264592,"9,532,480","$77,281",6.61%,7.71%,17.79%
MAVRO,1075,Mavro,? ,$0.006415,?,Low Vol,?,-0.12%,-9.25%
LTH,1096,LAthaan,? ,$0.000286,?,Low Vol,-0.05%,-3.26%,?
MONA,133,MonaCoin,"$25,748,915 ",$0.480177,"53,623,800","$188,204",-1.47%,1.26%,11.88%
SPR,142,SpreadCoin,"$23,707,599 ",$2.73,"8,671,428","$132,106",0.03%,-6.25%,35.12%
BLITZ,211,Blitzcash,"$10,405,304 ",$2.55,"4,084,339",*,"$7,730,440",-0.81%,12.43%
OPES,1053,Opescoin,? ,$0.001238,?,Low Vol,0.03%,?,9.81%
TAG,350,TagCoin,"$2,156,243 ",$0.379041,"5,688,680","$79,260",0.81%,2.25%,1.92%
LDOGE,371,LiteDoge,"$1,525,408 ",$0.000103,"14,834,272,002",*,"$10,145",-21.97%,-4.64%
EXL,964,Excelcoin,? ,$0.001952,?,Low Vol,-0.05%,-13.32%,39.58%
TAJ,769,TajCoin,"$31,618 ",$0.004573,"6,913,752",Low Vol,0.10%,12.43%,22.44%
VOYA,966,Voyacoin,? ,$1.91,?,Low Vol,0.03%,-38.19%,-46.28%
CNT,269,Centurion,"$5,082,026 ",$0.191286,"26,567,684","$353,618",-0.78%,-25.61%,323.24%
PWR,842,Powercoin,"$2,381 ",$0.000048,"49,983,870",Low Vol,0.03%,3.08%,9.81%
XPM,219,Primecoin,"$8,607,617 ",$0.420788,"20,455,947","$556,930",-0.34%,0.76%,17.19%
GP,901,Goldpay Coin,? ,$0.004096,?,*,"$13,133",3.45%,3.67%
BTCS,620,Bitcoin Scrypt,"$172,358 ",$0.010584,"16,284,625",Low Vol,-6.19%,-15.62%,-16.21%
IXC,362,Ixcoin,"$1,776,405 ",$0.084594,"20,999,088",*,$733,-6.47%,-15.01%
MTLMC3,747,Metal Music Coin,"$41,768 ",$0.000524,"79,719,140",Low Vol,7.87%,25.08%,19.78%
PLU,179,Pluton,"$15,184,561 ",$17.86,"850,000",*,"$213,635",-0.48%,10.71%
NOBL,413,NobleCoin,"$671,100 ",$0.000292,"2,301,511,630","$1,726",0.17%,5.15%,14.60%
PRIMU,972,Primulon,? ,$0.000151,?,Low Vol,-18.66%,-12.65%,-34.93%
XPY,596,PayCoin,"$262,614 ",$0.022363,"11,743,356",**,Low Vol,1.10%,-25.29%
FEDS,912,FedoraShare,? ,$0.000018,?,*,"$4,568",0.00%,-7.04%
MIOTA,8,IOTA,"$2,395,574,308 ",$0.861863,"2,779,530,283",*,"$15,046,200",0.87%,-3.37%
FID,860,BITFID,? ,$0.254176,?,*,"$954,333",-0.61%,8.36%
FIMK,380,FIMKrypto,"$1,291,723 ",$0.002239,"577,004,618",*,"$1,199",0.00%,30.64%
BYC,381,Bytecent,"$1,277,446 ",$0.728188,"1,754,280","$70,289",-0.59%,5.79%,23.54%
IXT,144,InsureX,"$22,295,121 ",$0.623137,"35,778,844",*,"$316,356",-0.83%,-8.81%
BTCD,70,BitcoinDark,"$83,653,729 ",$64.91,"1,288,862","$49,062",-2.15%,-1.23%,10.94%
UNITS,491,GameUnits,"$123,845 ",$0.035659,"3,472,983",*,"$1,158",-0.10%,-17.61%
TRICK,1076,TrickyCoin,? ,$0.005597,?,Low Vol,?,2.65%,21.76%
MAR,508,Marijuanacoin,"$87,047 ",$0.075252,"1,156,742","$1,084",10.02%,10.17%,27.68%
SNC,258,SunContract,"$5,474,658 ",$0.053132,"103,039,388",*,"$464,995",0.62%,-6.32%
SNGLS,68,SingularDTV,"$92,386,800 ",$0.153978,"600,000,000",*,"$2,263,040",-0.18%,7.50%
MAX,281,MaxCoin,"$4,362,648 ",$0.072615,"60,079,405","$165,347",-0.82%,-1.31%,0.14%
SNM,122,SONM,"$28,291,981 ",$0.085381,"331,360,000",*,"$385,670",-0.33%,1.65%
SDP,820,SydPak,"$12,312 ",$0.077379,"159,111",*,Low Vol,?,?
TP1,1063,KolschCoin,? ,$0.030484,?,Low Vol,0.03%,?,-20.89%
SNT,47,Status,"$166,539,147 ",$0.047987,"3,470,483,788",*,"$7,056,390",-0.23%,4.13%
WGO,405,WavesGo,"$749,209 ",$0.074944,"9,996,949",*,"$1,787",0.23%,-11.60%
MAD,674,SatoshiMadness,"$95,295 ",$0.000048,"2,000,683,485",*,Low Vol,0.03%,3.08%
LAZ,1002,Lazaruscoin,? ,$0.001715,?,*,Low Vol,0.03%,-11.65%
AXF,916,AxFunds,? ,$0.063130,?,"$3,591",-0.37%,-0.22%,-7.88%
FEI,927,Fuda Energy,? ,$0.016692,?,"$1,530",0.00%,-4.79%,-6.68%
UGT,854,UG Token,? ,$0.610300,?,*,"$2,087,680",1.10%,12.82%
FFC,953,FireFlyCoin,? ,$0.000095,?,$514,0.03%,-0.64%,-29.79%
MAO,507,Mao Zedong,"$92,925 ",$0.017857,"5,203,745","$1,842",-0.05%,-26.37%,5.85%
XDE2,1085,XDE II,? ,$1.41,?,*,Low Vol,?,?
GUC,965,GoldUnionCoin,? ,$1.90,?,*,Low Vol,0.03%,2.98%
MGM,818,Magnum,"$13,035 ",$0.003477,"3,748,760",Low Vol,0.03%,54.79%,-9.91%
SHDW,441,Shadow Token,"$403,343 ",$0.057620,"7,000,000",*,$697,-0.05%,-33.63%
EVO,717,Evotion,"$59,539 ",$0.024112,"2,469,220",Low Vol,9.08%,-6.14%,3.16%
DTB,153,Databits,"$20,046,552 ",$0.881252,"22,747,809",*,"$114,532",0.18%,6.56%
CME,1057,Cashme,? ,$0.000048,?,**,Low Vol,0.03%,-48.46%
TSE,521,Tattoocoin (S...,"$41,190 ",$0.000456,"90,421,856",*,$606,-0.93%,-45.66%
GUN,677,Guncoin,"$94,097 ",$0.000496,"189,885,028",Low Vol,0.30%,11.76%,24.61%
GUP,149,Matchpool,"$21,172,725 ",$0.282303,"75,000,000",*,"$565,612",-0.51%,13.76%
PCN,1000,PeepCoin,? ,$4e-07,?,*,Low Vol,-0.22%,-35.66%
TYCHO,906,Tychocoin,? ,$0.132415,?,"$8,297",0.03%,-3.85%,1.30%
KLC,678,KiloCoin,"$93,764 ",$0.000478,"196,297,971",Low Vol,0.03%,?,?
NYC,465,NewYorkCoin,"$260,267 ",$0.000004,"59,719,935,819","$1,112",5.25%,15.81%,59.48%
CARBON,550,Carboncoin,"$1,466,281 ",$0.000095,"15,391,987,770",Low Vol,0.03%,3.08%,9.81%
YBC,169,YbCoin,"$17,412,740 ",$5.76,"3,020,476",*,"$1,967,130",0.10%,1.74%
XBG,973,BTCGold,? ,$0.017957,?,Low Vol,0.03%,?,9.60%
BET,1031,BetaCoin,? ,$0.002020,?,Low Vol,-0.01%,-32.74%,6.19%
CMP,316,Compcoin,"$2,866,264 ",$0.692905,"4,136,590","$41,059",-11.44%,16.43%,-28.04%
FBC,879,FiboCoins,? ,$0.028680,?,"$60,136",2.72%,-5.93%,-42.46%
SOUL,1067,SoulCoin,? ,$0.000045,?,Low Vol,?,?,4.48%
GRWI,888,Growers Inter...,? ,$1.57,?,*,"$26,056",-0.07%,10.20%
HUC,334,HunterCoin,"$2,454,966 ",$0.129652,"18,935,040","$29,919",2.07%,2.16%,30.75%
BOST,687,BoostCoin,"$84,704 ",$0.007145,"11,855,487",Low Vol,0.03%,?,-14.26%
LSK,16,Lisk,"$859,747,924 ",$7.70,"111,660,650",*,"$51,160,900",5.73%,28.04%
VGC,1016,VegasCoin,? ,$0.000714,?,Low Vol,0.03%,3.20%,-25.19%
XBTS,789,Beatcoin,"$24,058 ",$0.015779,"1,524,686",Low Vol,14.40%,-21.23%,-36.91%
TTC,654,TittieCoin,"$118,780 ",$0.000094,"1,259,816,434",Low Vol,1.96%,-32.16%,-27.37%
SPORT,979,SportsCoin,? ,$0.001000,?,*,Low Vol,0.03%,8.23%
TOKEN,841,SwapToken,"$2,991 ",$2e-07,"15,320,585,365",*,Low Vol,2.10%,-1.87%
VLT,445,Veltor,"$389,133 ",$0.701324,"554,855","$1,006",8.81%,35.51%,35.33%
BUMBA,680,BumbaCoin,"$93,050 ",$0.004192,"22,199,460",Low Vol,-2.19%,-9.25%,91.85%
GRT,681,Grantcoin,"$92,472 ",$0.002191,"42,204,430",*,Low Vol,0.03%,3.08%
GRS,186,Groestlcoin,"$14,678,552 ",$0.214950,"68,288,214","$2,656,520",4.53%,31.01%,98.26%
BLZ,784,BlazeCoin,"$24,940 ",$0.000041,"608,557,394",Low Vol,0.98%,10.78%,38.51%
BLU,363,BlueCoin,"$1,737,677 ",$0.003024,"574,683,675","$4,408",0.18%,17.82%,60.58%
PEPECASH,224,Pepe Cash,"$8,168,807 ",$0.011638,"701,884,009",*,"$14,884",0.02%,-2.76%
1337,344,1337,"$2,245,792 ",$0.000097,"23,271,728,471",*,"$6,988",-0.37%,1.31%
MARS,488,Marscoin,"$126,594 ",$0.004477,"28,279,074",$756,-5.94%,31.13%,42.16%
HILL,1013,President Cli...,? ,$0.000048,?,*,Low Vol,0.03%,?
FLAX,493,Flaxscript,"$119,817 ",$0.021542,"5,562,007","$3,612",-9.72%,10.88%,2.72%
RUSTBITS,554,Rustbits,"$947,832 ",$0.026850,"35,300,866",*,Low Vol,-1.02%,-31.03%
GBRC,1043,Global Busine...,? ,$0.000095,?,Low Vol,0.03%,-31.28%,10.28%
SC,34,Siacoin,"$244,450,725 ",$0.008420,"29,031,428,595","$4,998,580",-0.27%,1.60%,20.30%
FTC,201,Feathercoin,"$11,484,118 ",$0.066073,"173,810,600","$1,251,880",-0.33%,11.67%,16.98%
GRE,547,Greencoin,"$1,960,093 ",$0.000591,"3,318,204,641",*,Low Vol,-0.15%,-59.71%
GRC,170,GridCoin,"$17,135,159 ",$0.043901,"390,312,753","$144,718",0.58%,7.44%,10.76%
