symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1115,MIYUCoin,?,$0.000036,?,Low Vol,?,?,?
XBY,228,XTRABYTES,"$7,236,135",$0.017026,"425,000,000",*,"$45,071",3.18%,23.71%
CPN,740,CompuCoin,"$48,495",$0.002472,"19,615,019",Low Vol,4.60%,21.48%,-2.13%
CHEAP,1053,Cheapcoin,?,$0.000118,?,*,Low Vol,2.81%,52.22%
BLAS,505,BlakeStar,"$88,652",$0.000353,"251,066,032","$3,081",-11.17%,-11.39%,-10.42%
CPC,371,Capricoin,"$1,247,426",$0.626833,"1,990,045",*,"$59,177",5.12%,6.41%
EOS,28,EOS,"$206,597,803",$0.564213,"366,169,874",*,"$5,648,580",2.03%,1.18%
SIB,145,SIBCoin,"$18,039,950",$1.16,"15,501,835","$97,890",1.62%,10.37%,1.36%
JWL,752,Jewels,"$43,585",$0.002160,"20,181,636",*,Low Vol,?,2.06%
GAIN,1063,UGAIN,?,$0.000942,?,Low Vol,2.94%,?,175.86%
DLISK,805,DAPPSTER,"$22,528",$0.000225,"100,000,000",*,Low Vol,?,?
EOT,568,EOT Token,"$733,515",$0.293406,"2,500,000",*,Low Vol,-4.96%,-5.14%
ACES,1080,Aces,?,$0.000039,?,*,Low Vol,2.94%,-53.89%
UNIFY,404,Unify,"$826,221",$0.046634,"17,717,246","$23,822",4.27%,24.84%,23.66%
GAIA,606,GAIA,"$282,801",$0.011734,"24,101,381",*,Low Vol,2.81%,?
XBC,242,Bitcoin Plus,"$6,411,696",$63.51,"100,964",*,"$74,876",0.50%,8.41%
MAVRO,987,Mavro,?,$0.005141,?,Low Vol,3.30%,-30.77%,-0.64%
LTH,1112,LAthaan,?,$0.000265,?,Low Vol,?,1.90%,?
KRONE,534,Kronecoin,"$29,756",$0.015282,"1,947,050","$1,233",2.82%,6.54%,26.86%
MONA,118,MonaCoin,"$25,061,571",$0.462547,"54,181,675","$58,346",-0.39%,1.22%,0.50%
CYDER,954,Cyder,?,$0.000392,?,*,$926,2.81%,-6.73%
SPR,155,SpreadCoin,"$16,217,765",$1.84,"8,811,225","$43,527",3.13%,0.88%,-1.65%
BLITZ,252,Blitzcash,"$5,569,434",$1.36,"4,090,270",*,"$60,922",3.31%,1.51%
OPES,1101,Opescoin,?,$0.001127,?,Low Vol,?,?,-19.70%
MANA,891,Decentraland,?,$0.015305,?,*,"$454,110",4.20%,0.20%
TAG,462,TagCoin,"$326,767",$0.056941,"5,738,702",$506,2.81%,-3.09%,-48.99%
LDOGE,405,LiteDoge,"$806,784",$0.000054,"14,850,303,004",*,$804,3.82%,3.58%
TAJ,793,TajCoin,"$27,640",$0.003830,"7,217,108",Low Vol,2.95%,-2.21%,-0.53%
SNAKE,960,SnakeEyes,?,$0.062623,?,*,$551,3.18%,31.38%
PWR,874,Powercoin,"$1,962",$0.000039,"49,983,870",Low Vol,3.30%,5.71%,-2.16%
XPM,320,Primecoin,"$2,690,861",$0.129865,"20,720,451","$62,874",2.19%,5.84%,0.16%
AGLC,735,AgrolifeCoin,"$52,036",$0.008064,"6,452,591",*,?,?,1.98%
XPTX,483,PlatinumBAR,"$174,116",$0.588909,"295,659","$1,182",3.30%,1.10%,7.99%
IXC,558,Ixcoin,"$1,417,953",$0.067525,"20,999,088",*,Low Vol,2.78%,21.04%
XPA,163,XPlay,"$14,744,700",$0.014745,"1,000,000,000",*,"$54,625",1.64%,2.70%
CCRB,367,CryptoCarbon,"$1,324,692",$0.371884,"3,562,111",*,"$14,449",3.13%,8.52%
NOBL,586,NobleCoin,"$376,205",$0.000163,"2,304,937,611",Low Vol,3.06%,-2.89%,-21.37%
PRIMU,1083,Primulon,?,$0.000118,?,Low Vol,2.81%,5.71%,-20.37%
XPY,627,PayCoin,"$175,991",$0.014913,"11,801,587",Low Vol,3.30%,14.83%,13.31%
FEDS,885,FedoraShare,?,$0.000011,?,*,"$1,435,010",0.00%,-1.96%
MIOTA,8,IOTA,"$1,539,303,871",$0.553800,"2,779,530,283",*,"$10,390,300",3.02%,6.45%
FID,944,BITFID,?,$0.078487,?,*,"$2,002",2.81%,5.71%
FIMK,424,FIMKrypto,"$679,308",$0.001177,"577,004,618",*,$847,13.19%,10.16%
BYC,386,Bytecent,"$1,038,444",$0.580293,"1,789,517","$11,554",3.34%,10.02%,1.57%
IXT,195,iXledger,"$10,516,010",$0.293917,"35,778,844",*,"$111,631",1.60%,-6.02%
BTCD,49,BitcoinDark,"$117,303,730",$91.01,"1,288,862","$47,540",2.01%,8.56%,-8.81%
JNS,394,Janus,"$990,273",$0.045686,"21,675,398",*,"$9,241",2.69%,-13.23%
UNITS,668,GameUnits,"$107,441",$0.030936,"3,472,983",*,Low Vol,2.89%,1.17%
MAR,755,Marijuanacoin,"$42,480",$0.034010,"1,249,051",Low Vol,3.47%,5.79%,-15.31%
SNC,285,SunContract,"$3,815,433",$0.036437,"104,712,011",*,"$34,630",-1.54%,4.00%
XBL,393,Billionaire T...,"$998,404",$0.301144,"3,315,372",*,"$85,954",4.05%,-11.27%
SNGLS,51,SingularDTV,"$106,768,800",$0.177948,"600,000,000",*,"$364,608",0.11%,3.38%
MAX,413,MaxCoin,"$738,863",$0.012244,"60,344,917","$1,750",15.11%,-0.22%,46.95%
SNM,120,SONM,"$24,639,631",$0.074359,"331,360,000",*,"$412,544",1.84%,2.87%
SDP,852,SydPak,"$8,500",$0.053371,"159,255",*,Low Vol,2.81%,4.48%
SNT,67,Status,"$77,781,177",$0.022412,"3,470,483,788",*,"$912,229",1.30%,2.02%
WGO,572,WavesGo,"$632,166",$0.063236,"9,997,009",*,Low Vol,2.25%,10.23%
MAD,697,SatoshiMadness,"$75,763",$0.000038,"2,000,683,485",*,Low Vol,0.04%,2.00%
AHT,354,Bowhead,"$1,714,336",$0.214292,"8,000,000",*,$879,2.68%,4.33%
AXF,1026,AxFunds,?,$0.007849,?,Low Vol,3.30%,?,-45.03%
FEI,1050,Fuda Energy,?,$0.001510,?,Low Vol,0.00%,-9.50%,-86.73%
UGT,915,UG Token,?,$0.288996,?,*,"$12,997",1.64%,0.81%
FFC,1014,FireFlyCoin,?,$0.000078,?,Low Vol,2.81%,-15.60%,-6.67%
MAO,477,Mao Zedong,"$211,360",$0.040617,"5,203,745","$1,385",3.22%,6.74%,4.25%
XDE2,1068,XDE II,?,$1.32,?,*,Low Vol,2.94%,-5.16%
GUC,966,GoldUnionCoin,?,$0.863356,?,*,Low Vol,2.81%,111.39%
MGM,851,Magnum,"$9,508",$0.002498,"3,806,260",Low Vol,?,?,-19.96%
SHDW,613,Shadow Token,"$250,746",$0.035821,"7,000,000",*,Low Vol,2.45%,-32.53%
USDE,495,USDe,"$133,527",$0.000118,"1,134,177,265","$1,028",-22.79%,-8.37%,19.05%
DTB,188,Databits,"$12,130,929",$0.533279,"22,747,809",*,"$230,477",4.36%,16.35%
CME,1113,Cashme,?,$0.000038,?,Low Vol,?,2.14%,-52.95%
TSE,750,Tattoocoin (S...,"$43,894",$0.000485,"90,421,856",*,Low Vol,2.81%,1.53%
GUN,688,Guncoin,"$82,716",$0.000432,"191,679,628",Low Vol,3.30%,6.39%,17.51%
GUP,177,Matchpool,"$12,980,175",$0.173069,"75,000,000",*,"$132,737",2.62%,5.25%
PCN,1114,PeepCoin,?,$0.000038,?,*,Low Vol,?,?
TYCHO,406,Tychocoin,"$788,695",$0.156974,"5,024,368","$59,701",3.28%,7.46%,27.17%
NYC,460,NewYorkCoin,"$336,156",$0.000003,"129,032,781,759","$1,273",-9.96%,-8.43%,-12.57%
CARBON,574,Carboncoin,"$604,036",$0.000039,"15,391,996,303",Low Vol,3.30%,5.71%,-22.61%
YBC,348,YbCoin,"$1,863,498",$0.616945,"3,020,526",*,"$117,460",3.58%,5.88%
XBG,939,BTCGold,?,$0.000863,?,"$2,397",2.94%,29.01%,-45.87%
BET,957,BetaCoin,?,$0.011844,?,$696,2.98%,6.19%,-4.56%
CMP,158,Compcoin,"$15,656,248",$3.67,"4,266,996","$262,300",2.83%,8.42%,128.67%
MRNG,951,MorningStar,?,$0.004945,?,*,"$1,012",-0.32%,-15.70%
HUC,347,HunterCoin,"$1,864,981",$0.096421,"19,342,020","$18,735",1.71%,0.69%,9.70%
LSK,14,Lisk,"$687,063,943",$6.10,"112,706,970",*,"$8,036,000",2.68%,5.19%
VGC,984,VegasCoin,?,$0.000628,?,Low Vol,3.27%,5.97%,4.44%
XBTS,815,Beatcoin,"$18,549",$0.012165,"1,524,686",Low Vol,-52.41%,-46.90%,-22.23%
TTC,674,TittieCoin,"$99,012",$0.000079,"1,259,816,434",Low Vol,2.94%,-17.53%,-13.92%
SPORT,1045,SportsCoin,?,$0.000589,?,*,Low Vol,2.81%,-0.90%
VLT,602,Veltor,"$294,020",$0.529904,"554,855",Low Vol,2.94%,4.19%,-3.14%
BUMBA,722,BumbaCoin,"$58,546",$0.002629,"22,266,786",Low Vol,2.94%,5.71%,-2.16%
GRT,669,Grantcoin,"$103,227",$0.002433,"42,426,451",*,Low Vol,2.94%,?
GRS,197,Groestlcoin,"$10,204,105",$0.149057,"68,457,739","$333,411",1.10%,-5.01%,-9.30%
BLZ,809,BlazeCoin,"$20,988",$0.000034,"608,557,394",Low Vol,3.04%,7.86%,28.39%
BLU,554,BlueCoin,"$2,326,038",$0.004048,"574,683,675",Low Vol,3.30%,5.84%,-3.89%
PEPECASH,241,Pepe Cash,"$6,497,228",$0.009257,"701,884,009",*,"$1,575",2.27%,10.94%
1337,378,1337,"$1,158,683",$0.000050,"23,271,965,570",*,"$1,456",-0.32%,-2.06%
MARS,731,Marscoin,"$53,917",$0.001907,"28,279,074",Low Vol,3.53%,6.97%,-11.00%
DOLLAR,836,Dollar Online,"$13,785",$0.018288,"753,776",Low Vol,3.30%,-6.92%,-22.44%
FLAX,659,Flaxscript,"$117,875",$0.021152,"5,572,668",Low Vol,2.70%,4.29%,-42.35%
RUSTBITS,561,Rustbits,"$904,179",$0.025614,"35,300,866",*,Low Vol,1.54%,56.89%
GBRC,1049,Global Busine...,?,$0.000078,?,Low Vol,-31.37%,-7.22%,-41.94%
SC,42,Siacoin,"$141,965,478",$0.004793,"29,617,482,300","$2,994,310",3.06%,-0.92%,-0.85%
FTC,229,Feathercoin,"$7,217,402",$0.040913,"176,406,360","$36,184",2.06%,1.76%,-22.39%
GRE,423,Greencoin,"$701,932",$0.000207,"3,388,272,641",*,$938,1.57%,53.15%
GRC,181,GridCoin,"$12,693,010",$0.032520,"390,312,753","$51,022",2.21%,3.72%,2.18%
BLK,172,BlackCoin,"$13,725,244",$0.179669,"76,391,833",*,"$310,859",2.72%,1.49%
WGR,182,Wagerr,"$12,673,189",$0.069252,"183,000,000",*,"$29,757",2.75%,7.64%
GRN,971,Granite,?,$0.009811,?,Low Vol,-4.35%,-2.30%,?
SPRTS,142,Sprouts,"$18,456,211",$0.000031,"603,888,160,413",*,"$1,554",7.20%,30.25%
BLC,653,Blakecoin,"$122,118",$0.008075,"15,122,697",Low Vol,3.15%,-14.60%,23.64%
DCRE,1092,DeltaCredits,?,$0.230651,?,*,Low Vol,?,?
MG,937,Mind Gene,?,$0.008634,?,"$3,124",3.22%,-11.41%,39.45%
XCXT,461,CoinonatX,"$334,362",$0.025672,"13,024,587","$2,315",-1.33%,3.21%,-24.08%
CBD,1013,CBD Crystals,?,$0.001295,?,*,Low Vol,3.30%,-8.22%
SHA,1108,SHACoin,?,$0.000706,?,Low Vol,3.21%,5.71%,-7.40%
WORM,533,HealthyWormCoin,"$34,206",$0.000314,"108,954,963",$610,-3.20%,-18.60%,-13.63%
MARX,938,MarxCoin,?,$0.001683,?,"$2,916",4.70%,22.18%,105.52%
MXT,193,MarteXcoin,"$10,752,369",$3.91,"2,752,719","$8,891",-9.84%,-12.48%,4.68%
MUSIC,221,Musicoin,"$7,702,117",$0.021997,"350,139,202","$58,588",2.60%,5.36%,-10.09%
TELL,1074,Tellurion,?,$0.000118,?,Low Vol,2.94%,5.71%,48.02%
RADS,166,Radium,"$14,479,667",$4.32,"3,353,017",*,"$143,874",1.84%,0.19%
KASHH,1020,KashhCoin,?,$0.000073,?,*,Low Vol,-1.20%,-1.46%
RUPX,528,Rupaya,"$47,768",$0.008876,"5,381,750","$1,275",2.90%,11.64%,-31.45%
BTCS,647,Bitcoin Scrypt,"$138,529",$0.008477,"16,342,538",Low Vol,3.30%,-0.80%,9.45%
EMC2,154,Einsteinium,"$16,257,213",$0.075929,"214,110,720","$1,695,370",8.66%,21.79%,15.19%
CBX,363,Crypto Bullion,"$1,515,801",$1.51,"1,001,791","$1,092",11.76%,-5.07%,-24.46%
OPAL,1004,Opal,?,$0.010709,?,*,Low Vol,2.94%,34.79%
LKC,1082,LinkedCoin,?,$0.000157,?,Low Vol,2.81%,?,30.45%
REX,315,REX,"$2,805,617",$0.323946,"8,660,756",*,"$7,451",1.62%,-5.92%
DES,802,Destiny,"$23,607",$0.014755,"1,600,000",Low Vol,?,?,?
CTR,895,Centra,?,$1.23,?,*,"$131,686",0.40%,3.64%
FJC,441,FujiCoin,"$448,566",$0.000404,"1,110,377,626","$4,903",-10.48%,1.25%,-25.72%
CRYPT,570,CryptCoin,"$642,505",$0.106114,"6,054,857",Low Vol,3.30%,-4.04%,-10.94%
REP,29,Augur,"$203,734,300",$18.52,"11,000,000",*,"$509,909",1.52%,1.76%
GLC,588,GlobalCoin,"$373,401",$0.005730,"65,171,010",Low Vol,2.81%,5.10%,-22.90%
GLD,262,GoldCoin,"$5,152,256",$0.127160,"40,517,896","$148,038",2.99%,7.87%,13.97%
FUCK,370,FuckToken,"$1,288,218",$0.025066,"51,393,264",*,"$6,498",1.65%,-2.20%
SUMO,419,Sumokoin,"$721,188",$0.447776,"1,610,599","$13,186",14.06%,-15.87%,-1.49%
FC,974,Facecoin,?,$0.032438,?,*,Low Vol,1.95%,26.34%
CTO,795,Crypto,"$26,640",$0.002355,"11,313,818",Low Vol,2.94%,-78.35%,-5.65%
GLT,512,GlobalToken,"$77,598",$0.003198,"24,264,800",$681,-0.78%,-6.71%,130.14%
DOT,401,Dotcoin,"$890,238",$0.003527,"252,380,750",*,"$133,285",0.89%,-18.02%
REE,546,ReeCoin,$485,$0.000039,"12,367,704","$35,289",-12.12%,-47.87%,-57.82%
PZM,227,PRIZM,"$7,250,865",$0.823037,"8,809,889",*,"$10,187",1.59%,-14.03%
CLAM,130,Clams,"$22,603,647",$8.59,"2,632,473",*,"$1,372,680",-0.61%,7.07%
FCT,39,Factom,"$147,619,071",$16.88,"8,745,102",*,"$378,665",4.09%,1.34%
CONX,850,Concoin,"$9,638",$0.012950,"744,266",Low Vol,2.81%,-0.70%,-21.92%
GPU,507,GPU Coin,"$86,714",$0.002142,"40,477,042",$858,3.31%,23.82%,-14.75%
QTUM,15,Qtum,"$526,718,960",$8.93,"59,000,000",*,"$66,692,000",2.20%,12.00%
MDA,190,Moeda Loyalty...,"$11,448,650",$2.29,"5,000,000",*,"$106,767",4.50%,-1.26%
FUZZ,838,FuzzBalls,"$13,007",$0.002693,"4,829,945",Low Vol,2.94%,-18.49%,-14.74%
SOIL,707,SOILcoin,"$68,279",$0.011974,"5,702,048",Low Vol,2.40%,5.17%,-14.68%
BSD,237,BitSend,"$6,723,991",$0.405563,"16,579,400","$68,009",3.95%,2.26%,16.98%
TOP,1094,TopCoin,?,$0.000640,?,Low Vol,?,1.40%,-7.51%
FCN,578,Fantomcoin,"$558,726",$0.090260,"6,190,179",Low Vol,3.30%,6.57%,-17.67%
WOMEN,449,WomenCoin,"$362,608",$0.015190,"23,870,835","$6,436",2.30%,31.18%,-18.17%
BTU,935,Bitcoin Unlim...,?,$389.50,?,"$3,264",0.00%,2.50%,-9.23%
FC2,604,FuelCoin,"$286,957",$0.002826,"101,558,496",Low Vol,3.30%,-10.68%,-20.57%
RICHX,1065,RichCoin,?,$0.005887,?,Low Vol,2.81%,?,?
GEERT,860,GeertCoin,"$7,322",$0.001438,"5,091,200",Low Vol,3.30%,42.41%,1.42%
JET,579,Jetcoin,"$553,596",$0.197792,"2,798,879",*,Low Vol,?,?
DFT,584,DraftCoin,"$415,307",$0.235696,"1,762,046",*,Low Vol,2.94%,4.33%
DFS,907,DFSCoin,?,$0.031983,?,"$32,731",-0.47%,-8.55%,?
GARY,956,President Joh...,?,$0.117848,?,*,$782,2.81%,5.53%
LTC,5,Litecoin,"$2,723,606,669",$51.30,"53,093,507","$131,628,000",4.04%,6.95%,-3.88%
BENJI,526,BenjiRolls,"$53,501",$0.002646,"20,216,744","$7,969",1.14%,-23.39%,99.57%
UNITY,547,SuperNET,"$15,535,104",$19.04,"816,061",*,Low Vol,2.53%,?
AUR,257,Auroracoin,"$5,230,538",$0.604118,"8,658,139","$33,441",2.34%,4.35%,-6.83%
XTC,509,TileCoin,"$83,038",$0.000830,"100,000,000",*,$946,1.85%,0.59%
SPACE,593,SpaceCoin,"$349,805",$0.017780,"19,673,765",Low Vol,-6.20%,408.98%,331.09%
1ST,113,FirstBlood,"$26,646,042",$0.311437,"85,558,371",*,"$396,959",2.42%,2.05%
XTO,309,Tao,"$2,975,039",$0.097532,"30,503,273","$8,742",2.94%,-6.03%,59.04%
WEC,988,Wowecoin,?,$0.116000,?,*,Low Vol,0.00%,-22.15%
CAT,694,Catcoin,"$77,425",$0.012950,"5,978,600",Low Vol,2.94%,14.57%,4.46%
611,751,SixEleven,"$43,805",$0.103358,"423,816",Low Vol,1.76%,0.26%,-1.56%
QORA,969,Qora,?,$0.125744,?,*,Low Vol,0.81%,1.34%
ALL,754,Allion,"$42,480",$0.006852,"6,199,359",Low Vol,3.80%,12.38%,-25.10%
EDG,68,Edgeless,"$77,540,716",$0.945085,"82,046,288",*,"$2,138,690",1.24%,4.47%
FRN,643,Francs,"$149,695",$0.038710,"3,867,080",Low Vol,2.76%,4.64%,-13.26%
CTIC2,831,Coimatic 2.0,"$14,250",$0.001690,"8,431,000",Low Vol,9.44%,-13.71%,1.17%
RLC,87,iExec RLC,"$42,329,679",$0.535339,"79,070,793",*,"$200,935",2.09%,6.62%
EDR,206,E-Dinar Coin,"$9,617,261",$0.010852,"886,211,988","$725,976",0.20%,-5.00%,-4.20%
LTCU,540,LiteCoin Ultra,"$12,586",$0.023124,"544,301","$1,283",-4.53%,-14.38%,-36.34%
SH,816,Shilling,"$18,370",$0.004238,"4,334,350",*,Low Vol,19.35%,171.82%
SBD,293,Steem Dollars,"$3,611,174",$1.04,"3,478,940",*,"$74,534",1.64%,4.39%
WAVES,18,Waves,"$423,329,000",$4.23,"100,000,000",*,"$5,984,940",1.97%,8.66%
PUT,282,PutinCoin,"$4,092,119",$0.020393,"200,658,964","$2,598",1.96%,17.84%,-11.24%
RLT,442,RouletteToken,"$438,228",$0.043325,"10,114,950",*,"$6,348",4.08%,25.67%
ALT,362,Altcoin,"$1,532,371",$12.54,"122,175",*,"$1,253",43.51%,26.95%
LMC,174,LoMoCoin,"$13,518,770",$0.062570,"216,060,058",*,"$2,772,260",5.73%,22.64%
ORB,457,Orbitcoin,"$339,574",$0.111724,"3,039,402","$1,175",22.25%,-16.47%,-18.67%
ZMC,803,ZetaMicron,"$23,560",$0.000039,"600,344,291",*,Low Vol,2.94%,5.71%
PING,346,CryptoPing,"$1,875,680",$0.188471,"9,952,089",*,"$139,384",2.50%,6.99%
I0C,582,I0Coin,"$471,161",$0.022455,"20,982,006",Low Vol,3.17%,-38.46%,102.94%
BAT,1001,BatCoin,?,$0.000002,?,Low Vol,-22.97%,-2.89%,-22.23%
FUTC,1009,FutCoin,?,$0.001060,?,Low Vol,2.94%,-10.81%,18.21%
BAS,454,BitAsean,"$348,400",$0.069680,"5,000,000",*,$779,-1.29%,20.82%
OMNI,160,Omni,"$15,181,095",$27.12,"559,804",*,"$2,216,890",1.56%,19.86%
TOR,763,Torcoin,"$39,732",$0.125663,"316,179",Low Vol,2.94%,239.16%,74.40%
