symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,339,MER,MER,"$2,972,520",$0.029725,"100,000,000",*,"$11,352",0.13%
Scorecoin,649,SCORE,SCORE,"$275,646",$0.009083,"30,346,591",Low Vol,-0.25%,0.83%
LIFE,999,LIFE,LIFE,?,$0.000131,?,*,"$17,435",-0.11%
Compcoin,148,CMP,CMP,"$19,658,684",$4.57,"4,301,192","$130,328",0.92%,20.56%
Monetha,176,MTH,MTH,"$14,748,323",$0.068021,"216,819,832",*,"$302,897",-4.55%
Cyder,1057,CYDER,CYDER,?,$0.000353,?,*,Low Vol,-0.14%
ExchangeN,533,EXN,EXN,"$117,969",$0.023131,"5,100,000",*,"$4,314",24.08%
BitDice,159,CSNO,CSNO,"$17,276,910",$0.246813,"70,000,000",*,"$90,872",6.28%
EOS,26,EOS,EOS,"$219,674,083",$0.510835,"430,029,428",*,"$4,985,360",-1.29%
Bowhead,594,AHT,AHT,"$930,624",$0.116328,"8,000,000",*,Low Vol,-1.46%
FUNCoin,701,FUNC,FUNC,"$135,574",$0.023181,"5,848,581",*,Low Vol,0.75%
DomRaider,981,DRT,DRT,?,$0.044126,?,*,"$50,350",6.63%
Populous,42,PPT,PPT,"$145,261,121",$3.52,"41,252,246",*,"$412,484",-3.05%
RouletteToken,470,RLT,RLT,"$556,309",$0.054957,"10,122,690",*,"$7,605",-2.39%
BlackCoin,188,BLK,BLK,"$13,551,800",$0.177256,"76,453,267",*,"$159,782",-2.51%
Monero,10,XMR,XMR,"$1,334,796,524",$87.40,"15,273,093","$28,986,600",-0.21%,-1.90%
Zilbercoin,1025,ZBC,ZBC,?,$0.035442,?,*,"$2,589",0.14%
Sativacoin,754,STV,STV,"$82,390",$0.011628,"7,085,303",Low Vol,?,1.27%
High Voltage,899,HVCO,HVCO,"$13,721",$0.009183,"1,494,171",*,Low Vol,?
Royalties,1209,XRY,XRY,?,$0.047937,?,Low Vol,?,?
LTBcoin,743,LTBC,LTBC,"$93,177",$0.000189,"493,863,915",*,Low Vol,?
Unobtanium,192,UNO,UNO,"$12,578,348",$63.58,"197,833","$19,744",0.13%,-0.82%
CrevaCoin,553,CREVA,CREVA,"$24,942",$0.000685,"36,390,750",$508,-0.44%,24.88%
AudioCoin,394,ADC,ADC,"$1,695,576",$0.002057,"824,363,902","$4,030",9.16%,6.33%
MACRON,873,MCRN,MCRN,"$23,594",$0.000059,"401,421,401",*,Low Vol,-0.12%
020LondonCoin,747,020,020,"$88,140",$5.6e-07,"156,617,930,248",Low Vol,?,1.03%
OctoCoin,752,888,888,"$82,915",$0.001658,"50,013,500",Low Vol,-0.08%,1.58%
Substratum,117,SUB,SUB,"$29,265,277",$0.129440,"226,091,449",*,"$262,161",-0.88%
AdShares,410,ADST,ADST,"$1,382,998",$0.112970,"12,242,169",*,$577,-0.14%
MikeTheMug,940,MUG,MUG,"$1,117",$0.001117,"1,000,000",*,?,?
BriaCoin,459,BRIA,BRIA,"$678,420",$1.49,"456,434",*,"$7,022",0.53%
Aces,1114,ACES,ACES,?,$0.000095,?,*,Low Vol,-0.12%
Hedge,272,HDG,HDG,"$6,013,011",$1.62,"3,709,674",*,"$207,239",-15.39%
Deutsche eMark,505,DEM,DEM,"$288,776",$0.010390,"27,793,416",$559,-0.19%,9.66%
KushCoin,709,KUSH,KUSH,"$130,909",$0.024040,"5,445,516",Low Vol,-0.12%,?
PoSToken,448,POS,POS,"$779,827",$1.35,"578,962",*,"$3,847",0.25%
Darcrus,399,DAR,DAR,"$1,599,106",$0.117578,"13,600,388",*,$837,0.53%
EarthCoin,600,EAC,EAC,"$721,738",$0.000063,"11,465,545,207",Low Vol,-44.63%,-38.51%
Bismuth,389,BIS,BIS,"$1,733,411",$0.354730,"4,886,565","$28,023",-3.79%,-12.37%
Po.et,217,POE,POE,"$10,000,283",$0.004681,"2,136,283,004",*,"$66,990",-0.25%
Peacecoin,1123,PEC,PEC,?,$0.001763,?,*,Low Vol,-0.12%
Renos,415,RNS,RNS,"$1,290,056",$0.038675,"33,356,077",*,"$2,102",-0.14%
CacheCoin,549,CACH,CACH,"$47,577",$0.011341,"4,195,132","$1,164",-0.30%,-36.22%
Golfcoin,1190,GOLF,GOLF,?,$0.000055,?,Low Vol,?,?
Ethereum,2,ETH,ETH,"$28,421,255,490",$298.07,"95,351,263","$285,425,000",-0.15%,0.10%
HOdlcoin,703,HODL,HODL,"$134,004",$0.000940,"142,492,140",Low Vol,-0.12%,-13.79%
Spots,795,SPT,SPT,"$53,802",$0.002401,"22,406,021",Low Vol,-0.15%,0.30%
Obsidian,252,ODN,ODN,"$7,228,256",$0.296240,"24,400,000",*,"$63,694",-0.36%
Tattoocoin (L...,1203,TLE,TLE,?,$0.110689,?,*,Low Vol,?
LinkedCoin,1088,LKC,LKC,?,$0.000118,?,Low Vol,-0.14%,2.37%
SIGMAcoin,1017,SIGMA,SIGMA,?,$0.050502,?,*,"$5,423",-0.28%
GBCGoldCoin,860,GBC,GBC,"$28,359",$0.002496,"11,361,817",Low Vol,0.00%,-63.04%
SOILcoin,825,SOIL,SOIL,"$37,525",$0.006581,"5,702,048",Low Vol,0.06%,-4.49%
Dollarcoin,715,DLC,DLC,"$122,041",$0.013401,"9,106,714",Low Vol,-0.14%,2.82%
Abncoin,562,ABN,ABN,$704,$0.010398,"67,700","$1,151",-0.14%,11.16%
AMIS,1202,AMIS,AMIS,?,$0.023860,?,*,Low Vol,?
ZClassic,331,ZCL,ZCL,"$3,230,131",$1.78,"1,809,800","$114,250",1.16%,-1.60%
BTCGold,1213,XBG,XBG,?,$0.002859,?,?,?,?
Crave,351,CRAVE,CRAVE,"$2,660,877",$1.89,"1,409,654",*,"$4,828",1.19%
YashCoin,573,YASH,YASH,"$3,703,048",$0.370296,"10,000,238",*,Low Vol,-0.12%
MustangCoin,793,MST,MST,"$56,973",$0.090384,"630,343",Low Vol,-0.18%,3.29%
WayGuide,678,WAY,WAY,"$178,224",$0.001782,"100,040,708",*,Low Vol,?
Operand,1128,OP,OP,?,$0.000764,?,*,Low Vol,-0.14%
Tao,572,XTO,XTO,"$3,805,707",$0.116765,"32,592,873",Low Vol,1.58%,4.18%
Antimatter,1134,ANTX,ANTX,?,$0.000021,?,Low Vol,-0.24%,?
Quantum Resis...,107,QRL,QRL,"$37,116,560",$0.713780,"52,000,000",*,"$492,936",-0.15%
InvisibleCoin,1052,IVZ,IVZ,?,$0.282248,?,*,$668,-0.12%
Impact,902,IMX,IMX,"$13,428",$0.000123,"109,508,935",Low Vol,-0.14%,-36.76%
Ethereum Gold,950,ETG,ETG,?,$0.094650,?,*,"$818,567",-0.78%
netBit,1195,NBIT,NBIT,?,$0.033342,?,*,Low Vol,?
Pluton,253,PLU,PLU,"$7,176,401",$8.44,"850,000",*,"$159,437",-0.09%
Kurrent,817,KURT,KURT,"$43,728",$0.004408,"9,919,485",Low Vol,-0.18%,-7.51%
Phoenixcoin,675,PXC,PXC,"$185,442",$0.003017,"61,456,985",Low Vol,-0.07%,-16.73%
Jinn,567,JINN,JINN,"$8,810,088",$150.08,"58,703",*,?,?
Blackstar,828,BSTAR,BSTAR,"$36,800",$0.000058,"630,795,971",*,Low Vol,?
IrishCoin,1071,IRL,IRL,?,$0.001587,?,Low Vol,-0.12%,2.36%
Tyrocoin,1041,TYC,TYC,?,$0.141006,?,"$1,240",-0.14%,-0.46%
BritCoin,619,BRIT,BRIT,"$506,921",$0.023835,"21,268,092",Low Vol,-4.13%,-4.34%
Opus,367,OPT,OPT,"$2,362,066",$0.016862,"140,080,549",*,"$4,950",3.75%
Bitradio,401,BRO,BRO,"$1,527,263",$0.264107,"5,782,743",*,"$1,435",10.49%
Helleniccoin,383,HNC,HNC,"$1,859,097",$0.033679,"55,200,000","$6,340",-4.06%,11.80%
Bitcoin Silver,986,BTCS,BTCS,?,$0.114840,?,*,"$40,340",-2.16%
BuzzCoin,993,BUZZ,BUZZ,?,$0.000353,?,"$19,798",-9.13%,0.48%
bitGold,530,BITGOLD,BITGOLD,"$126,567",$1406.78,89.9694,*,$580,1.24%
