symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,212,XTRABYTES,"$8,446,071 ",$0.019991,"422,500,000",*,"$9,967",-0.24%,-4.75%
CPN,726,CompuCoin,"$53,479 ",$0.002726,"19,615,019",Low Vol,-0.07%,1.04%,-22.59%
CHEAP,1082,Cheapcoin,? ,$0.000083,?,*,Low Vol,?,?
BLAS,472,BlakeStar,"$114,149 ",$0.000459,"248,785,552","$1,249",8.51%,-29.46%,-14.79%
CPC,350,Capricoin,"$1,737,954 ",$0.873324,"1,990,045",*,"$170,376",0.46%,-3.94%
EOS,29,EOS,"$245,566,328 ",$0.722312,"339,972,655",*,"$7,387,350",0.19%,-3.10%
SIB,157,SIBCoin,"$16,460,077 ",$1.07,"15,414,222","$121,986",-1.86%,-7.51%,-3.58%
JWL,759,Jewels,"$38,958 ",$0.001930,"20,181,636",*,Low Vol,-0.03%,-18.05%
XDE2,1012,XDE II,? ,$1.64,?,*,Low Vol,-0.03%,0.62%
DLISK,792,DAPPSTER,"$25,178 ",$0.000252,"100,000,000",*,Low Vol,-0.03%,15.57%
EOT,371,EOT Token,"$1,334,335 ",$0.533734,"2,500,000",*,"$22,604",-6.26%,-24.71%
ACES,1053,Aces,? ,$0.000084,?,*,Low Vol,0.01%,44.00%
UNIFY,418,Unify,"$545,653 ",$0.030818,"17,705,484","$3,140",1.50%,-12.93%,-27.10%
GAIA,577,GAIA,"$328,740 ",$0.013640,"24,101,381",*,Low Vol,?,-0.47%
XBC,223,Bitcoin Plus,"$7,379,695 ",$73.44,"100,488",*,"$63,218",0.14%,-1.57%
XBB,521,Boolberry,"$2,308,900 ",$0.242214,"9,532,480",?,?,?,1.23%
MAVRO,1049,Mavro,? ,$0.005963,?,Low Vol,0.01%,13.18%,16.50%
LTH,1037,LAthaan,? ,$0.000336,?,Low Vol,4.32%,-2.01%,1.66%
KRONE,918,Kronecoin,? ,$0.008484,?,"$2,937",-0.43%,-41.19%,?
MONA,113,MonaCoin,"$27,670,528 ",$0.513659,"53,869,450","$158,594",0.79%,1.04%,-1.34%
SPR,158,SpreadCoin,"$16,112,665 ",$1.85,"8,732,915","$66,234",3.28%,-1.15%,0.05%
BLITZ,231,Blitzcash,"$6,518,703 ",$1.59,"4,087,243",*,"$174,229",-0.41%,-3.01%
OPES,1051,Opescoin,? ,$0.001343,?,Low Vol,-0.03%,-2.02%,8.52%
TAG,391,TagCoin,"$1,008,458 ",$0.176296,"5,720,257","$82,840",-0.02%,-7.98%,-30.35%
LDOGE,389,LiteDoge,"$1,033,923 ",$0.000070,"14,841,294,503",*,$624,-13.42%,-14.79%
EXL,1042,Excelcoin,? ,$0.000756,?,Low Vol,0.01%,60.42%,-54.19%
TAJ,807,TajCoin,"$22,667 ",$0.003208,"7,065,491",Low Vol,-0.21%,-1.70%,0.81%
SNAKE,931,SnakeEyes,? ,$0.082263,?,*,$976,-0.47%,10.83%
PWR,859,Powercoin,"$2,098 ",$0.000042,"49,983,870",Low Vol,-0.03%,-2.03%,-1.72%
XPM,276,Primecoin,"$4,049,791 ",$0.196743,"20,584,166","$515,994",-0.50%,-7.92%,-27.67%
AGLC,718,AgrolifeCoin,"$59,362 ",$0.009534,"6,226,628",*,Low Vol,?,?
