symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,977,MIYUCoin,? ,$0.000046,?,Low Vol,0.60%,-1.31%,5.77%
XBY,201,XTRABYTES,"$10,746,061 ",$0.025465,"422,000,000",*,"$67,707",3.69%,-5.42%
CPN,513,CompuCoin,"$69,880 ",$0.003563,"19,615,019","$2,555",-5.45%,5.61%,6.38%
CHEAP,964,Cheapcoin,? ,$0.000138,?,*,Low Vol,0.60%,-1.31%
BLAS,473,BlakeStar,"$191,191 ",$0.000773,"247,401,472","$3,562",1.65%,11.97%,15.09%
CPC,388,Capricoin,"$1,144,172 ",$0.574948,"1,990,045",*,"$101,939",2.89%,10.42%
EOS,20,EOS,"$402,727,963 ",$1.25,"323,439,905",*,"$23,077,100",1.43%,-1.69%
SIB,144,SIBCoin,"$20,574,288 ",$1.34,"15,359,448","$227,936",0.39%,8.39%,19.19%
JWL,741,Jewels,"$45,395 ",$0.002249,"20,181,636",*,Low Vol,0.63%,15.09%
GAIN,1050,UGAIN,? ,$0.000780,?,Low Vol,0.63%,86.33%,-5.80%
DLISK,804,DAPPSTER,"$22,952 ",$0.000230,"100,000,000",*,Low Vol,-11.96%,-17.80%
EOT,874,EOT Token,? ,$1.65,?,*,"$119,251",-5.79%,-12.16%
ACES,1055,Aces,? ,$0.000092,?,*,Low Vol,0.63%,-1.36%
UNIFY,408,Unify,"$796,906 ",$0.045838,"17,385,378","$9,106",3.83%,-4.27%,107.01%
GAIA,555,GAIA,"$837,357 ",$0.034743,"24,101,381",*,Low Vol,3.53%,-12.32%
XBC,213,Bitcoin Plus,"$9,169,232 ",$91.51,"100,196",*,"$1,030,910",-0.45%,15.05%
XBB,337,Boolberry,"$2,452,631 ",$0.257292,"9,532,480","$105,095",0.63%,-1.36%,12.98%
MAVRO,1049,Mavro,? ,$0.006702,?,Low Vol,0.55%,24.16%,-15.84%
LTH,1065,LAthaan,? ,$0.000367,?,Low Vol,0.63%,31.48%,5.58%
MONA,122,MonaCoin,"$26,608,366 ",$0.495696,"53,678,800","$165,992",1.14%,1.19%,-5.85%
SPR,136,SpreadCoin,"$23,105,236 ",$2.66,"8,685,134","$154,429",0.39%,-0.73%,-4.06%
BLITZ,224,Blitzcash,"$7,696,327 ",$1.88,"4,085,316",*,"$97,791",0.68%,3.15%
OPES,1058,Opescoin,? ,$0.001423,?,Low Vol,0.63%,13.26%,23.68%
TAG,352,TagCoin,"$2,152,845 ",$0.378203,"5,692,300","$32,389",-0.64%,-1.67%,-2.93%
LDOGE,364,LiteDoge,"$1,783,416 ",$0.000120,"14,835,838,003",*,"$9,359",0.51%,28.40%
EXL,952,Excelcoin,? ,$0.001563,?,Low Vol,0.60%,-21.16%,-22.72%
TAJ,800,TajCoin,"$23,868 ",$0.003436,"6,946,327",Low Vol,0.62%,-11.59%,-24.04%
SNAKE,957,SnakeEyes,? ,$0.083073,?,*,Low Vol,2.41%,9.48%
CNT,253,Centurion,"$6,038,489 ",$0.227287,"26,567,684","$107,762",-1.03%,-7.85%,265.14%
PWR,844,Powercoin,"$2,294 ",$0.000046,"49,983,870",Low Vol,0.55%,-1.36%,5.58%
XPM,219,Primecoin,"$8,014,688 ",$0.391240,"20,485,350","$302,875",0.03%,-4.26%,-22.55%
AGLC,489,AgrolifeCoin,"$123,347 ",$0.020198,"6,106,940",*,$992,0.63%,478.71%
BTCS,464,Bitcoin Scrypt,"$228,342 ",$0.014022,"16,284,663","$1,510",0.70%,7.08%,4.88%
IXC,367,Ixcoin,"$1,722,370 ",$0.082021,"20,999,088",*,"$1,169",1.19%,-2.05%
MTLMC3,751,Metal Music Coin,"$40,254 ",$0.000505,"79,719,140",Low Vol,0.63%,-1.36%,20.75%
PLU,191,Pluton,"$12,289,038 ",$14.46,"850,000",*,"$133,145",0.43%,1.71%
NOBL,559,NobleCoin,"$734,094 ",$0.000319,"2,301,855,623",Low Vol,1.55%,13.78%,46.91%
PRIMU,1014,Primulon,? ,$0.000184,?,Low Vol,0.60%,15.46%,22.55%
XPY,610,PayCoin,"$216,615 ",$0.018366,"11,794,234",**,Low Vol,0.49%,0.62%
FEDS,862,FedoraShare,? ,$0.000019,?,*,"$785,077",0.00%,-0.01%
MIOTA,8,IOTA,"$1,990,065,856 ",$0.715972,"2,779,530,283",*,"$34,594,700",1.08%,2.34%
FID,863,BITFID,? ,$0.188566,?,*,"$749,015",0.44%,-1.44%
