symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1094,MIYUCoin,? ,$0.000048,?,Low Vol,?,9.31%,5.10%
XBY,211,XTRABYTES,"$9,277,297 ",$0.021958,"422,500,000",*,"$84,816",0.31%,-3.76%
CPN,513,CompuCoin,"$69,176 ",$0.003527,"19,615,019","$1,008",6.36%,8.50%,3.37%
CHEAP,1066,Cheapcoin,? ,$0.000093,?,*,Low Vol,0.53%,5.39%
BLAS,488,BlakeStar,"$148,360 ",$0.000598,"247,931,392",$840,2.36%,12.95%,1.03%
CPC,384,Capricoin,"$1,271,111 ",$0.638735,"1,990,045",*,"$275,286",1.37%,12.60%
CREVA,724,CrevaCoin,"$57,427 ",$0.001578,"36,390,750",Low Vol,-7.26%,-9.21%,-12.05%
EOS,29,EOS,"$304,713,173 ",$0.922881,"330,176,018",*,"$27,132,700",-0.26%,11.68%
SIB,139,SIBCoin,"$21,607,729 ",$1.40,"15,379,276","$1,790,470",-1.06%,-21.68%,25.76%
JWL,755,Jewels,"$38,397 ",$0.001903,"20,181,636",*,Low Vol,0.53%,2.88%
GAIN,1033,UGAIN,? ,$0.000464,?,Low Vol,2.88%,110.86%,-36.51%
DLISK,806,DAPPSTER,"$21,577 ",$0.000216,"100,000,000",*,Low Vol,?,?
EOT,364,EOT Token,"$1,952,090 ",$0.780836,"2,500,000",*,"$55,279",-0.64%,-33.25%
ACES,1026,Aces,? ,$0.000259,?,*,Low Vol,16.63%,217.22%
UNIFY,417,Unify,"$683,049 ",$0.039289,"17,385,378","$3,973",-1.25%,-6.94%,-1.12%
GAIA,584,GAIA,"$336,706 ",$0.013970,"24,101,381",*,Low Vol,0.50%,-3.73%
XBC,217,Bitcoin Plus,"$8,765,061 ",$87.41,"100,272",*,"$143,170",1.87%,11.42%
XBB,338,Boolberry,"$2,479,369 ",$0.260097,"9,532,480","$106,241",0.50%,5.43%,8.50%
MAVRO,1041,Mavro,? ,$0.005708,?,Low Vol,0.53%,4.54%,-10.28%
LTH,1061,LAthaan,? ,$0.000371,?,Low Vol,0.50%,5.43%,15.54%
KRONE,893,Kronecoin,? ,$0.042284,?,"$28,387",-8.51%,?,?
MONA,109,MonaCoin,"$30,358,153 ",$0.564780,"53,752,175","$373,890",3.64%,10.41%,17.65%
SPR,161,SpreadCoin,"$16,559,155 ",$1.90,"8,703,526","$45,261",-2.03%,-2.11%,-33.00%
BLITZ,220,Blitzcash,"$8,309,610 ",$2.03,"4,086,017",*,"$279,640",1.79%,-1.71%
OPES,1071,Opescoin,? ,$0.001392,?,Low Vol,0.50%,13.01%,?
TAG,346,TagCoin,"$2,250,747 ",$0.394741,"5,701,831","$435,660",-4.63%,47.32%,7.68%
LDOGE,385,LiteDoge,"$1,263,772 ",$0.000085,"14,837,932,503",*,"$4,348",3.28%,10.04%
EXL,955,Excelcoin,? ,$0.001763,?,Low Vol,0.53%,29.30%,-25.92%
TAJ,799,TajCoin,"$24,008 ",$0.003433,"6,993,554",Low Vol,0.52%,7.41%,-14.39%
SNAKE,1055,SnakeEyes,? ,$0.087724,?,*,Low Vol,2.55%,6.04%
PWR,850,Powercoin,"$2,319 ",$0.000046,"49,983,870",Low Vol,0.53%,5.43%,1.39%
XPM,233,Primecoin,"$7,370,070 ",$0.359111,"20,523,098","$1,112,600",-1.26%,27.73%,-13.84%
AGLC,692,AgrolifeCoin,"$80,695 ",$0.013086,"6,166,253",*,Low Vol,?,1.82%
XPTX,468,PlatinumBAR,"$242,075 ",$0.897984,"269,576","$4,569",0.40%,-2.60%,111.45%
IXC,546,Ixcoin,"$1,877,003 ",$0.089385,"20,999,088",*,Low Vol,-2.31%,15.34%
MTLMC3,750,Metal Music Coin,"$40,535 ",$0.000508,"79,719,140",Low Vol,0.50%,11.21%,11.92%
