symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,242,XTRABYTES,"$7,325,748",$0.017217,"425,500,000",*,"$42,992",5.21%,-13.35%
CPN,813,CompuCoin,"$38,619",$0.001969,"19,615,019",Low Vol,1.02%,25.47%,27.74%
CHEAP,1072,Cheapcoin,?,$0.000146,?,*,Low Vol,0.90%,-0.44%
BLAS,457,BlakeStar,"$585,647",$0.002352,"249,003,937","$36,808",3.11%,-9.27%,30.61%
CSNO,210,BitDice,"$10,597,230",$0.151389,"70,000,000",*,"$30,886",0.39%,-0.82%
EOS,27,EOS,"$235,714,919",$0.591193,"398,710,606",*,"$6,891,070",1.66%,3.79%
SIB,145,SIBCoin,"$21,113,010",$1.35,"15,598,826","$63,084",0.95%,-0.59%,12.56%
JWL,529,Jewels,"$77,689",$0.003849,"20,181,636",*,"$21,459",40.18%,?
GAIN,1123,UGAIN,?,$0.000192,?,Low Vol,?,-31.75%,?
DLISK,856,DAPPSTER,"$19,491",$0.000195,"100,000,000",*,Low Vol,0.90%,?
EOT,367,EOT Token,"$2,078,345",$0.831338,"2,500,000",*,"$14,105",19.28%,11.29%
ACES,1048,Aces,?,$0.000097,?,*,Low Vol,22.38%,51.65%
UNIFY,391,Unify,"$1,469,540",$0.082875,"17,732,049","$19,831",1.88%,-14.26%,12.41%
GAIA,649,GAIA,"$225,420",$0.009353,"24,101,381",*,Low Vol,1.77%,-7.21%
XBC,288,Bitcoin Plus,"$4,880,416",$48.04,"101,584",*,"$39,738",0.04%,1.81%
MAVRO,1103,Mavro,?,$0.006286,?,Low Vol,0.90%,-0.44%,13.78%
LTH,1093,LAthaan,?,$0.000341,?,Low Vol,0.90%,-30.31%,1.36%
KRONE,545,Kronecoin,"$40,173",$0.016825,"2,387,755","$2,257",14.91%,11.60%,51.77%
MONA,84,MonaCoin,"$56,171,010",$1.03,"54,550,850","$1,055,780",4.98%,40.14%,129.15%
CYDER,1027,Cyder,?,$0.001023,?,*,Low Vol,0.90%,30.68%
AGLC,787,AgrolifeCoin,"$51,853",$0.007796,"6,650,921",*,Low Vol,0.87%,-19.14%
SPR,231,SpreadCoin,"$7,994,818",$0.898092,"8,902,003","$4,100,300",1.09%,-13.10%,-58.89%
BLITZ,308,Blitzcash,"$3,938,979",$0.961833,"4,095,284",*,"$58,079",1.50%,11.17%
OPES,1128,Opescoin,?,$0.001630,?,Low Vol,?,-2.06%,?
MANA,130,Decentraland,"$25,359,424",$0.011153,"2,273,755,650",*,"$221,900",1.85%,-2.88%
TAG,473,TagCoin,"$416,192",$0.072183,"5,765,801",$933,0.90%,0.69%,8.84%
LDOGE,442,LiteDoge,"$741,399",$0.000050,"14,860,919,507",*,"$5,186",-0.09%,-17.73%
EXL,1078,Excelcoin,?,$0.000146,?,Low Vol,0.90%,-66.81%,-42.23%
TAJ,547,TajCoin,"$34,328",$0.004629,"7,416,398","$1,011",-0.80%,-3.45%,1.30%
VOYA,1010,Voyacoin,?,$2.60,?,Low Vol,0.87%,3.38%,-4.41%
CPC,418,Capricoin,"$1,016,835",$0.510961,"1,990,045",*,"$24,858",0.69%,14.01%
PWR,906,Powercoin,"$2,436",$0.000049,"49,983,870",Low Vol,0.90%,-0.44%,15.55%
XPM,335,Primecoin,"$2,948,101",$0.140912,"20,921,578","$416,957",2.02%,3.80%,-3.44%
GP,707,GoldPieces,"$117,880",$0.096611,"1,220,161",*,Low Vol,1.14%,7.52%
XPTX,650,PlatinumBAR,"$223,834",$0.691648,"323,625",Low Vol,0.52%,-9.56%,5.32%
IXC,581,Ixcoin,"$1,037,454",$0.049405,"20,999,088",*,Low Vol,0.87%,-13.84%
XPA,172,XPlay,"$15,026,800",$0.015027,"1,000,000,000",*,"$10,765",1.22%,0.49%
MINEX,1021,Minex,?,$0.033622,?,*,Low Vol,2.24%,24.91%
CCRB,382,CryptoCarbon,"$1,634,617",$0.458890,"3,562,111",*,"$62,397",0.87%,59.92%
NOBL,615,NobleCoin,"$452,343",$0.000196,"2,307,261,705",Low Vol,0.90%,-20.78%,-14.12%
