symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,984,MIYUCoin,? ,$0.000043,?,Low Vol,0.84%,-0.38%,7.93%
XBY,175,XTRABYTES,"$14,852,435 ",$0.022850,"650,000,000",*,"$79,066",1.33%,-12.55%
CPN,708,CompuCoin,"$59,530 ",$0.003035,"19,615,019",Low Vol,0.71%,-9.55%,-9.31%
CHEAP,993,Cheapcoin,? ,$0.000043,?,*,Low Vol,0.84%,-0.40%
BLAS,485,BlakeStar,"$110,672 ",$0.000449,"246,436,679","$6,022",-9.41%,-28.30%,-16.01%
CPC,381,Capricoin,"$1,082,793 ",$0.544105,"1,990,045",*,"$138,216",1.04%,22.37%
EOS,20,EOS,"$421,054,722 ",$1.35,"311,405,671",*,"$18,862,000",1.20%,0.27%
SIB,162,SIBCoin,"$17,444,890 ",$1.14,"15,311,534","$49,336",2.49%,1.85%,4.22%
JWL,736,Jewels,"$44,676 ",$0.002214,"20,181,636",*,Low Vol,0.86%,1.25%
GAIN,1040,UGAIN,? ,$0.000283,?,Low Vol,-23.68%,-65.79%,-62.91%
DLISK,786,DAPPSTER,"$26,018 ",$0.000260,"100,000,000",*,Low Vol,0.74%,19.41%
EOT,883,EOT Token,? ,$0.536062,?,*,"$31,277",-13.32%,?
ACES,999,Aces,? ,$0.000087,?,*,Low Vol,0.74%,-6.35%
UNIFY,438,Unify,"$368,297 ",$0.021184,"17,385,378","$9,193",-2.10%,-6.01%,51.51%
GAIA,585,GAIA,"$281,135 ",$0.011665,"24,101,381",*,Low Vol,0.74%,?
XBC,202,Bitcoin Plus,"$9,745,843 ",$97.50,"99,959",*,"$913,470",-3.87%,30.32%
XBB,330,Boolberry,"$2,285,040 ",$0.239711,"9,532,480","$47,671",1.09%,-0.31%,-62.10%
MAVRO,1008,Mavro,? ,$0.006721,?,Low Vol,0.71%,-22.49%,12.93%
LTH,1069,LAthaan,? ,$0.000347,?,Low Vol,0.71%,-0.49%,8.01%
MONA,127,MonaCoin,"$25,846,983 ",$0.482712,"53,545,350","$308,423",-0.87%,-7.71%,13.88%
SPR,132,SpreadCoin,"$24,617,036 ",$2.85,"8,651,520","$308,305",0.80%,-4.61%,112.80%
BLITZ,255,Blitzcash,"$5,586,788 ",$1.37,"4,083,611",*,"$17,011",0.74%,-3.68%
OPES,1060,Opescoin,? ,$0.001084,?,Low Vol,0.72%,-14.22%,?
TAG,334,TagCoin,"$2,141,717 ",$0.376926,"5,682,063","$51,290",0.47%,-3.54%,0.24%
LDOGE,373,LiteDoge,"$1,254,710 ",$0.000085,"14,832,001,502",*,"$3,938",16.00%,-4.26%
EXL,937,Excelcoin,? ,$0.001476,?,$881,-12.07%,-18.87%,-51.90%
TAJ,782,TajCoin,"$27,651 ",$0.004020,"6,877,492",Low Vol,0.54%,-9.73%,-5.09%
VOYA,919,Voyacoin,? ,$3.18,?,"$1,764",0.74%,-2.59%,147.23%
PWR,838,Powercoin,"$2,167 ",$0.000043,"49,983,870",Low Vol,0.72%,-0.49%,7.83%
XPM,205,Primecoin,"$9,456,769 ",$0.463247,"20,414,097","$2,114,350",3.70%,-0.63%,35.58%
GP,888,Goldpay Coin,? ,$0.004287,?,*,"$22,906",0.02%,-1.97%
BTCS,603,Bitcoin Scrypt,"$214,669 ",$0.013182,"16,284,525",Low Vol,-1.23%,-10.05%,48.08%
IXC,344,Ixcoin,"$2,001,896 ",$0.095333,"20,999,088",*,$717,12.49%,15.19%
MTLMC3,773,Metal Music Coin,"$31,112 ",$0.000390,"79,719,140",Low Vol,-0.63%,-6.91%,-9.23%
MINEX,986,Minex,? ,$0.092499,?,*,Low Vol,-17.48%,3.39%
CCRB,356,CryptoCarbon,"$1,768,303 ",$0.496420,"3,562,111",*,"$44,966",0.46%,-0.54%
NOBL,562,NobleCoin,"$597,407 ",$0.000260,"2,301,018,692",Low Vol,0.71%,?,16.83%
PRIMU,980,Primulon,? ,$0.000108,?,Low Vol,-19.01%,-31.26%,-28.09%
XPY,579,PayCoin,"$355,948 ",$0.030314,"11,742,103",**,Low Vol,0.71%,54.87%
FEDS,845,FedoraShare,? ,$0.000018,?,*,"$11,996,400",0.00%,-3.68%
MIOTA,8,IOTA,"$2,396,813,979 ",$0.862309,"2,779,530,283",*,"$23,324,200",0.57%,-6.79%
FID,858,BITFID,? ,$0.309101,?,*,"$516,878",-0.17%,?
FIMK,392,FIMKrypto,"$875,726 ",$0.001518,"577,004,618",*,"$1,256",-0.42%,-10.38%
BYC,383,Bytecent,"$1,018,932 ",$0.582409,"1,749,512","$29,624",-3.39%,-6.54%,10.86%
IXT,156,InsureX,"$18,214,974 ",$0.509099,"35,778,844",*,"$361,671",2.35%,-13.64%
BTCD,65,BitcoinDark,"$87,953,760 ",$68.24,"1,288,862","$241,625",-1.56%,12.81%,24.22%
JNS,327,Janus,"$2,359,660 ",$0.111551,"21,153,198",*,$760,0.53%,20.69%
UNITS,629,GameUnits,"$140,111 ",$0.040343,"3,472,983",*,Low Vol,1.87%,-3.80%
MAR,497,Marijuanacoin,"$80,309 ",$0.070172,"1,144,453",$678,1.45%,7.47%,58.11%
SNC,250,SunContract,"$5,781,173 ",$0.058892,"98,166,002",*,"$354,854",-1.34%,-2.94%
SNGLS,71,SingularDTV,"$77,707,800 ",$0.129513,"600,000,000",*,"$784,918",0.46%,-6.74%
MAX,260,MaxCoin,"$5,198,976 ",$0.086588,"60,042,405","$977,310",-6.04%,9.76%,23.64%
SNM,119,SONM,"$26,926,049 ",$0.081259,"331,360,000",*,"$297,711",0.75%,9.49%
SDP,817,SydPak,"$11,642 ",$0.073177,"159,093",*,Low Vol,0.04%,-1.18%
TP1,1041,KolschCoin,? ,$0.028923,?,Low Vol,0.72%,-0.19%,-24.30%
SNT,46,Status,"$168,678,006 ",$0.048604,"3,470,483,788",*,"$7,309,150",0.03%,-3.43%
WGO,391,WavesGo,"$912,711 ",$0.091299,"9,996,949",*,"$2,026",24.75%,16.56%
MAD,674,SatoshiMadness,"$86,756 ",$0.000043,"2,000,683,485",*,Low Vol,0.71%,-0.49%
LAZ,1013,Lazaruscoin,? ,$0.001865,?,*,Low Vol,0.72%,-2.75%
AXF,898,AxFunds,? ,$0.064284,?,"$10,097",0.02%,-3.04%,-5.74%
FEI,903,Fuda Energy,? ,$0.017355,?,"$6,362",0.00%,-2.23%,-3.52%
FFC,983,FireFlyCoin,? ,$0.000118,?,Low Vol,0.95%,4.71%,35.32%
MAO,481,Mao Zedong,"$128,749 ",$0.024742,"5,203,745","$2,056",-2.23%,-9.76%,127.78%
XDE2,1062,XDE II,? ,$1.34,?,*,Low Vol,?,-0.57%
GUC,1048,GoldUnionCoin,? ,$1.91,?,*,Low Vol,0.71%,?
MGM,825,Magnum,"$8,074 ",$0.002154,"3,748,760",Low Vol,0.04%,-10.55%,?
CNNC,480,Cannation,"$139,333 ",$0.056253,"2,476,893",$563,3.50%,-7.88%,-49.79%
EVO,716,Evotion,"$55,007 ",$0.022277,"2,469,220",Low Vol,1.46%,1.00%,-5.01%
DTB,148,Databits,"$19,727,150 ",$0.867211,"22,747,809",*,"$97,833",5.61%,7.00%
CME,1046,Cashme,? ,$0.000087,?,**,Low Vol,0.74%,-0.49%
TSE,665,Tattoocoin (S...,"$94,038 ",$0.001040,"90,421,856",*,Low Vol,-17.23%,2.99%
GUN,681,Guncoin,"$81,646 ",$0.000431,"189,566,878",Low Vol,0.67%,-1.15%,-10.67%
GUP,151,Matchpool,"$19,313,175 ",$0.257509,"75,000,000",*,"$338,902",-0.38%,-5.66%
PCN,945,PeepCoin,? ,$0.000043,?,*,$614,0.86%,?
TYCHO,894,Tychocoin,? ,$0.137858,?,"$16,503",-0.69%,0.46%,0.04%
KLC,679,KiloCoin,"$85,121 ",$0.000434,"196,297,971",Low Vol,0.71%,-56.71%,19.64%
NYC,447,NewYorkCoin,"$320,986 ",$0.000005,"59,719,935,819","$1,798",31.80%,68.85%,-56.66%
CARBON,545,Carboncoin,"$1,334,887 ",$0.000087,"15,391,986,180",Low Vol,0.74%,29.00%,39.36%
YBC,163,YbCoin,"$16,840,269 ",$5.58,"3,020,476",*,"$1,654,950",-0.24%,2.20%
XBG,1071,BTCGold,? ,$0.016290,?,Low Vol,?,-0.85%,43.54%
BET,1047,BetaCoin,? ,$0.002732,?,Low Vol,0.72%,?,30.65%
CMP,290,Compcoin,"$3,443,995 ",$0.845423,"4,073,695","$19,459",7.94%,-4.91%,-39.36%
FBC,877,FiboCoins,? ,$0.042846,?,"$52,558",0.00%,4.78%,-22.40%
SOUL,1064,SoulCoin,? ,$0.000043,?,Low Vol,0.71%,-0.49%,7.83%
GRWI,870,Growers Inter...,? ,$1.43,?,*,"$91,999",0.83%,?
HUC,336,HunterCoin,"$2,114,927 ",$0.112007,"18,882,100","$63,880",-0.86%,7.34%,20.57%
BOST,711,BoostCoin,"$58,606 ",$0.004943,"11,855,487",Low Vol,0.74%,-52.76%,-62.67%
LSK,17,Lisk,"$718,683,391 ",$6.44,"111,513,165",*,"$69,399,200",-4.27%,-13.07%
VGC,994,VegasCoin,? ,$0.000694,?,Low Vol,6.01%,5.55%,-5.41%
XBTS,809,Beatcoin,"$16,288 ",$0.010683,"1,524,686",Low Vol,0.71%,-46.14%,-17.49%
TTC,582,TittieCoin,"$306,533 ",$0.000243,"1,259,816,434",Low Vol,1.57%,93.93%,171.21%
SPORT,1026,SportsCoin,? ,$0.001821,?,*,Low Vol,0.72%,9.57%
TOKEN,839,SwapToken,"$2,146 ",$1.4e-07,"15,320,585,365",*,Low Vol,-10.24%,-36.18%
VLT,453,Veltor,"$259,634 ",$0.467931,"554,855",$799,-26.92%,-5.91%,11.83%
BUMBA,710,BumbaCoin,"$58,696 ",$0.002645,"22,189,956",Low Vol,0.72%,15.59%,-3.27%
GRT,668,Grantcoin,"$91,933 ",$0.002179,"42,186,815",*,Low Vol,?,0.01%
GRS,210,Groestlcoin,"$8,146,994 ",$0.119345,"68,264,229","$274,569",0.65%,8.37%,9.72%
