symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
Mercury,328,MER,MER,"$3,245,500",$0.032455,"100,000,000",*,"$2,085",0.40%
Scorecoin,506,SCORE,SCORE,"$336,856",$0.011100,"30,346,591","$3,975",5.13%,20.78%
LIFE,1012,LIFE,LIFE,?,$0.000065,?,*,"$6,534",2.06%
Compcoin,151,CMP,CMP,"$20,114,042",$4.67,"4,303,592","$15,583",0.23%,-4.12%
Monetha,171,MTH,MTH,"$15,757,034",$0.072673,"216,819,832",*,"$255,528",-1.85%
Cyder,1150,CYDER,CYDER,?,$0.000290,?,*,Low Vol,0.27%
FedoraCoin,305,TIPS,TIPS,"$4,020,595",$0.000009,"443,168,182,458",$512,-0.87%,441.79%
BitDice,168,CSNO,CSNO,"$16,238,040",$0.231972,"70,000,000",*,"$80,303",-3.16%
EOS,23,EOS,EOS,"$269,664,011",$0.619099,"435,574,942",*,"$13,979,600",0.31%
Bowhead,599,AHT,AHT,"$917,192",$0.114649,"8,000,000",*,Low Vol,0.28%
FUNCoin,690,FUNC,FUNC,"$148,545",$0.025399,"5,848,581",*,Low Vol,0.35%
DomRaider,1003,DRT,DRT,?,$0.048999,?,*,"$13,769",13.52%
Populous,42,PPT,PPT,"$143,012,049",$3.47,"41,252,246",*,"$219,154",1.29%
RouletteToken,484,RLT,RLT,"$485,595",$0.047971,"10,122,694",*,"$6,578",-2.53%
BlackCoin,186,BLK,BLK,"$14,070,880",$0.184035,"76,457,629",*,"$321,536",-0.88%
Monero,10,XMR,XMR,"$1,337,964,918",$87.55,"15,282,888","$34,016,700",-0.16%,1.30%
Zilbercoin,1058,ZBC,ZBC,?,$0.038018,?,*,$577,0.28%
BT1 [CST],977,BT1,BT1,?,$4897.22,?,*,"$100,627",0.20%
Sativacoin,770,STV,STV,"$68,432",$0.009658,"7,085,352",Low Vol,0.27%,3.07%
High Voltage,889,HVCO,HVCO,"$17,857",$0.011951,"1,494,171",*,Low Vol,0.29%
