symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
MIU,1051,MIYUCoin,? ,$0.000046,?,Low Vol,-0.62%,-0.50%,9.07%
XBY,175,XTRABYTES,"$14,650,545 ",$0.022539,"650,000,000",*,"$96,265",-0.66%,-6.15%
CPN,715,CompuCoin,"$61,707 ",$0.003146,"19,615,019",Low Vol,-0.67%,0.96%,6.21%
CHEAP,1064,Cheapcoin,? ,$0.000091,?,*,Low Vol,-0.67%,-0.50%
BLAS,464,BlakeStar,"$143,718 ",$0.000582,"246,753,472","$2,465",-6.40%,-7.97%,29.18%
CPC,381,Capricoin,"$1,087,960 ",$0.546701,"1,990,045",*,"$38,251",2.27%,1.36%
EOS,22,EOS,"$396,786,381 ",$1.26,"315,528,362",*,"$24,608,600",0.13%,-6.37%
SIB,161,SIBCoin,"$17,110,700 ",$1.12,"15,325,165","$122,130",1.73%,-0.99%,4.76%
JWL,759,Jewels,"$37,458 ",$0.001856,"20,181,636",*,Low Vol,?,-1.20%
XDE2,1030,XDE II,? ,$1.41,?,*,Low Vol,-0.62%,0.76%
DLISK,792,DAPPSTER,"$22,796 ",$0.000228,"100,000,000",*,Low Vol,-0.62%,-17.08%
EOT,871,EOT Token,? ,$2.85,?,*,"$127,593",6.00%,-5.39%
ACES,1031,Aces,? ,$0.000091,?,*,Low Vol,-0.62%,-0.50%
UNIFY,417,Unify,"$613,302 ",$0.035277,"17,385,378","$40,293",-1.81%,30.79%,66.95%
GAIA,585,GAIA,"$332,968 ",$0.013815,"24,101,381",*,Low Vol,-0.07%,12.09%
XBC,217,Bitcoin Plus,"$8,044,016 ",$80.43,"100,007",*,"$191,771",0.21%,-2.86%
XBB,328,Boolberry,"$2,399,926 ",$0.251763,"9,532,480","$102,338",-2.02%,-2.21%,-2.28%
MAVRO,1043,Mavro,? ,$0.006337,?,Low Vol,-0.62%,-25.64%,-11.81%
LTH,1042,LAthaan,? ,$0.000319,?,Low Vol,-0.67%,-12.94%,?
MONA,121,MonaCoin,"$26,342,291 ",$0.491562,"53,588,950","$142,274",-0.73%,0.96%,18.92%
SPR,130,SpreadCoin,"$24,372,606 ",$2.81,"8,662,674","$99,722",0.54%,7.92%,68.87%
