symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,244,XTRABYTES,"$7,255,754",$0.017052,"425,500,000",*,"$48,995",-0.88%,-17.24%
CPN,812,CompuCoin,"$38,326",$0.001954,"19,615,019",Low Vol,-0.06%,24.66%,26.74%
CHEAP,1070,Cheapcoin,?,$0.000145,?,*,Low Vol,-0.07%,-0.65%
BLAS,454,BlakeStar,"$638,812",$0.002565,"249,003,937","$37,805",10.74%,1.22%,47.44%
CSNO,210,BitDice,"$10,600,800",$0.151440,"70,000,000",*,"$33,132",-0.27%,-1.79%
EOS,26,EOS,"$232,230,979",$0.582457,"398,709,224",*,"$6,698,750",0.36%,3.06%
SIB,145,SIBCoin,"$20,833,089",$1.34,"15,598,417","$75,515",-0.47%,-1.44%,10.86%
JWL,555,Jewels,"$33,245",$0.001647,"20,181,636",*,"$20,509",-0.07%,?
GAIN,1126,UGAIN,?,$0.000192,?,Low Vol,?,-42.30%,?
DLISK,855,DAPPSTER,"$19,380",$0.000194,"100,000,000",*,Low Vol,-0.07%,?
EOT,380,EOT Token,"$1,660,293",$0.664117,"2,500,000",*,"$7,843",-10.66%,-15.58%
ACES,1046,Aces,?,$0.000080,?,*,Low Vol,-0.06%,43.66%
UNIFY,389,Unify,"$1,506,160",$0.084940,"17,731,981","$21,099",-0.70%,-15.10%,15.22%
GAIA,656,GAIA,"$221,702",$0.009199,"24,101,381",*,Low Vol,-0.11%,-8.42%
XBC,290,Bitcoin Plus,"$4,829,292",$47.54,"101,582",*,"$49,126",-1.15%,0.90%
MAVRO,1103,Mavro,?,$0.006250,?,Low Vol,-0.07%,-0.65%,13.07%
LTH,1091,LAthaan,?,$0.000339,?,Low Vol,-0.07%,-30.46%,2.60%
KRONE,552,Kronecoin,"$35,245",$0.014772,"2,385,855","$2,660",-10.69%,-2.86%,29.73%
MONA,85,MonaCoin,"$53,427,442",$0.979439,"54,549,025","$998,303",-4.99%,32.83%,118.41%
CYDER,1027,Cyder,?,$0.001017,?,*,Low Vol,24.69%,29.10%
AGLC,772,AgrolifeCoin,"$62,963",$0.009467,"6,650,606",*,?,?,-1.46%
SPR,230,SpreadCoin,"$8,146,003",$0.915119,"8,901,578","$4,271,110",0.45%,-12.77%,-58.21%
BLITZ,309,Blitzcash,"$3,968,464",$0.969040,"4,095,253",*,"$57,172",-1.60%,14.29%
OPES,1131,Opescoin,?,$0.001630,?,Low Vol,?,-1.75%,?
MANA,128,Decentraland,"$25,493,803",$0.011212,"2,273,755,650",*,"$220,866",0.49%,-1.77%
TAG,475,TagCoin,"$413,845",$0.071776,"5,765,801",$933,-0.07%,0.63%,14.38%
LDOGE,439,LiteDoge,"$742,435",$0.000050,"14,860,861,507",*,"$5,199",0.14%,-19.66%
EXL,1075,Excelcoin,?,$0.000145,?,Low Vol,-0.05%,-66.88%,-42.59%
TAJ,554,TajCoin,"$34,698",$0.004680,"7,414,415",$938,-19.29%,-2.48%,3.49%
VOYA,1011,Voyacoin,?,$1.99,?,Low Vol,-0.05%,-20.65%,-26.88%
CPC,417,Capricoin,"$1,013,210",$0.509139,"1,990,045",*,"$32,103",0.75%,17.79%
PWR,906,Powercoin,"$2,422",$0.000048,"49,983,870",Low Vol,-0.07%,-0.65%,14.82%
XPM,335,Primecoin,"$2,927,031",$0.139912,"20,920,515","$419,914",3.05%,4.49%,-4.24%
GP,710,GoldPieces,"$116,937",$0.095838,"1,220,161",*,Low Vol,0.41%,10.18%
BTCS,506,Bitcoin Scrypt,"$180,576",$0.011025,"16,378,950",$525,21.91%,7.96%,3.83%
JIO,560,JIO Token,"$25,423",$0.013324,"1,908,128",*,$573,-0.07%,57.02%
XPA,172,XPlay,"$14,842,900",$0.014843,"1,000,000,000",*,"$10,633",0.13%,-1.66%
MINEX,1033,Minex,?,$0.028295,?,*,Low Vol,-0.07%,5.49%
CCRB,381,CryptoCarbon,"$1,625,676",$0.456380,"3,562,111",*,"$61,990",10.88%,60.33%
NOBL,623,NobleCoin,"$449,761",$0.000195,"2,307,248,777",Low Vol,-0.08%,-33.29%,-16.54%
PRIMU,976,Primulon,?,$0.000304,?,"$1,693",-5.04%,17.01%,182.25%
XPY,661,PayCoin,"$209,835",$0.017772,"11,807,207",Low Vol,18.63%,17.94%,-18.17%
FEDS,1155,FedoraShare,?,$0.000008,?,*,?,?,?
MIOTA,9,IOTA,"$1,342,110,095",$0.482855,"2,779,530,283",*,"$7,314,360",0.51%,1.42%
FID,1142,BITFID,?,$0.096291,?,*,Low Vol,?,-1.28%
FIMK,610,FIMKrypto,"$587,068",$0.001017,"577,004,618",*,Low Vol,-0.07%,-18.76%
BYC,429,Bytecent,"$884,083",$0.487499,"1,813,508","$26,310",-2.42%,10.47%,-24.77%
IXT,231,iXledger,"$7,984,586",$0.223165,"35,778,844",*,"$60,457",3.22%,10.54%
BTCD,56,BitcoinDark,"$110,881,071",$86.03,"1,288,862","$88,293",-0.39%,6.06%,-9.10%
JNS,393,Janus,"$1,475,237",$0.065165,"22,638,595",*,$776,-0.07%,-31.20%
UNITS,704,GameUnits,"$119,931",$0.034533,"3,472,983",*,Low Vol,-0.96%,6.01%
SND,966,Sand Coin,?,$1.44,?,*,"$3,118",2.73%,13.78%
MAR,802,Marijuanacoin,"$43,506",$0.033327,"1,305,449",Low Vol,-0.08%,0.53%,-9.92%
SNC,332,SunContract,"$3,009,538",$0.028741,"104,712,011",*,"$89,941",-0.89%,4.92%
XBL,449,Billionaire T...,"$682,502",$0.205860,"3,315,372",*,"$13,447",0.72%,-6.80%
SNGLS,65,SingularDTV,"$89,981,400",$0.149969,"600,000,000",*,"$442,119",-0.47%,-1.68%
MAX,595,MaxCoin,"$750,679",$0.012403,"60,523,517",Low Vol,-0.07%,-6.09%,-7.51%
SNM,89,SONM,"$49,120,281",$0.136597,"359,600,000",*,"$2,077,620",-0.40%,7.76%
SDP,887,SydPak,"$9,923",$0.062258,"159,386",*,Low Vol,-0.07%,21.24%
SNT,68,Status,"$87,015,787",$0.025073,"3,470,483,788",*,"$1,214,010",0.14%,7.59%
WGO,618,WavesGo,"$507,952",$0.050818,"9,995,510",*,Low Vol,1.11%,1.42%
MAD,725,SatoshiMadness,"$96,932",$0.000048,"2,000,683,485",*,Low Vol,-0.13%,?
AHT,333,Bowhead,"$2,984,792",$0.373099,"8,000,000",*,$702,5.42%,238.31%
WILD,990,Wild Crypto,?,$0.112966,?,*,$971,2.81%,-13.85%
AXF,1146,AxFunds,?,$0.068043,?,Low Vol,?,?,?
UGT,955,UG Token,?,$0.288269,?,*,"$5,809",0.13%,0.09%
FFC,1031,FireFlyCoin,?,$0.000129,?,Low Vol,94.06%,63.76%,52.90%
MAO,416,Mao Zedong,"$1,017,832",$0.163759,"6,215,429",$600,-0.07%,-6.47%,5.83%
XDE2,1141,XDE II,?,$2.14,?,*,Low Vol,?,-2.68%
GUC,963,GoldUnionCoin,?,$0.421656,?,*,"$3,353",-42.01%,3.85%
MGM,886,Magnum,"$10,691",$0.002791,"3,830,820",Low Vol,?,-1.33%,-41.94%
CNNC,517,Cannation,"$145,383",$0.058696,"2,476,893","$19,617",-11.26%,30.37%,40.01%
USDE,657,USDe,"$219,809",$0.000194,"1,134,219,428",Low Vol,33.25%,32.46%,29.06%
DTB,204,Databits,"$11,109,370",$0.488371,"22,747,809",*,"$47,489",2.39%,-1.15%
CME,1095,Cashme,?,$0.000097,?,Low Vol,-0.13%,98.69%,16.85%
TSE,521,Tattoocoin (S...,"$130,854",$0.001447,"90,421,856",*,$604,-0.07%,33.30%
FUNK,669,The Cypherfunks,"$185,764",$0.000004,"45,973,195,000",Low Vol,-1.42%,13.78%,1.35%
GUN,707,Guncoin,"$119,091",$0.000617,"193,135,078",Low Vol,-0.38%,-3.78%,5.70%
EVX,135,Everex,"$24,794,220",$1.50,"16,500,000",*,"$2,043,490",-0.78%,-14.05%
