symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk
XBY,233,XTRABYTES,"$5,964,323 ",$0.014034,"425,000,000",*,"$39,979",0.88%,-12.75%
CPN,731,CompuCoin,"$47,489 ",$0.002421,"19,615,019",Low Vol,23.37%,12.76%,37.24%
CHEAP,1084,Cheapcoin,? ,$0.000116,?,*,Low Vol,?,-3.04%
BLAS,492,BlakeStar,"$79,155 ",$0.000316,"250,433,392","$2,326",-16.27%,-7.70%,14.30%
CPC,372,Capricoin,"$1,006,959 ",$0.505998,"1,990,045",*,"$46,591",-2.14%,-16.41%
EOS,25,EOS,"$198,188,074 ",$0.551554,"359,326,692",*,"$7,054,170",0.09%,-12.77%
SIB,152,SIBCoin,"$15,037,902 ",$0.971610,"15,477,303","$139,785",-1.88%,-8.66%,-26.24%
JWL,752,Jewels,"$40,025 ",$0.001983,"20,181,636",*,Low Vol,?,?
GAIN,1029,UGAIN,? ,$0.000453,?,Low Vol,-1.49%,-9.77%,-42.64%
DLISK,811,DAPPSTER,"$18,067 ",$0.000181,"100,000,000",*,Low Vol,-0.57%,-24.27%
EOT,386,EOT Token,"$787,685 ",$0.315074,"2,500,000",*,"$4,896",-14.18%,-26.11%
ACES,1035,Aces,? ,$0.000108,?,*,Low Vol,123.65%,40.56%
UNIFY,419,Unify,"$517,465 ",$0.029212,"17,713,835","$6,369",-5.81%,-12.43%,7.80%
GAIA,609,GAIA,"$188,896 ",$0.007838,"24,101,381",*,Low Vol,-0.58%,-4.63%
XBC,239,Bitcoin Plus,"$5,637,279 ",$55.89,"100,863",*,"$113,553",-1.39%,-22.48%
MAVRO,1090,Mavro,? ,$0.005035,?,Low Vol,?,-2.60%,1.59%
LTH,1047,LAthaan,? ,$0.000253,?,Low Vol,-0.58%,?,-6.90%
KRONE,518,Kronecoin,"$20,916 ",$0.011287,"1,853,150","$1,133",2.26%,-25.23%,18.03%
MONA,112,MonaCoin,"$24,315,967 ",$0.449497,"54,095,950","$75,160",-0.73%,-7.85%,9.02%
CYDER,962,Cyder,? ,$0.000397,?,*,$545,21.53%,10.36%
SPR,140,SpreadCoin,"$17,435,121 ",$1.98,"8,789,635","$215,576",-2.28%,-4.94%,47.37%
BLITZ,251,Blitzcash,"$5,031,135 ",$1.23,"4,089,788",*,"$69,436",-4.08%,-19.24%
OPES,1032,Opescoin,? ,$0.001048,?,Low Vol,-0.57%,-15.06%,-6.63%
MANA,886,Decentraland,? ,$0.019978,?,*,"$319,920",-0.86%,-12.67%
TAG,427,TagCoin,"$444,027 ",$0.077490,"5,730,144","$15,934",-0.07%,1.21%,-19.83%
LDOGE,405,LiteDoge,"$600,309 ",$0.000040,"14,847,822,504",*,"$1,874",-0.57%,-43.05%
